Model,Prompt,Tokens,TTFT (s),Avg Time/Token (s)
llama3:8b,Can you summarize the key points of the book Atomic Habits?,595,55.765,0.0339
llama3:8b,What's a quick and healthy dinner I can make with chicken an...,406,64.350,0.0327
llama3:8b,Can you help me plan a 3-day trip to Paris on a budget?,729,53.240,0.0340
llama3:8b,What are some fun icebreaker questions for team meetings?,415,68.936,0.0327
llama3:8b,How can I start a simple workout routine at home with no equ...,708,63.197,0.0321
llama3:8b,What's the difference between anxiety and stress?,431,72.376,0.0343
llama3:8b,How can I start a simple workout routine at home with no equ...,587,68.569,0.0327
llama3:8b,What are some tips to stay focused while studying?,547,70.654,0.0319
llama3:8b,Can you summarize the key points of the book Atomic Habits?,546,72.418,0.0326
llama3:8b,What's a quick and healthy dinner I can make with chicken an...,538,73.137,0.0344
llama3:8b,How can I start a simple workout routine at home with no equ...,463,76.053,0.0343
llama3:8b,How can I start a simple workout routine at home with no equ...,563,73.901,0.0326
llama3:8b,What's the difference between anxiety and stress?,470,77.698,0.0327
llama3:8b,What are some fun icebreaker questions for team meetings?,479,78.108,0.0340
llama3:8b,Can you summarize the key points of the book Atomic Habits?,610,74.849,0.0321
llama3:8b,What's a quick and healthy dinner I can make with chicken an...,360,86.015,0.0322
llama3:8b,What's the difference between anxiety and stress?,492,82.569,0.0330
llama3:8b,What's a quick and healthy dinner I can make with chicken an...,365,87.822,0.0334
llama3:8b,Can you explain inflation in simple terms?,306,92.029,0.0330
llama3:8b,What are some fun icebreaker questions for team meetings?,463,89.924,0.0328
llama3:8b,How do I negotiate my salary during a job offer?,544,87.256,0.0333
llama3:8b,How do I negotiate my salary during a job offer?,623,88.167,0.0320
llama3:8b,Can you explain inflation in simple terms?,424,94.464,0.0332
llama3:8b,What are some tips to stay focused while studying?,534,91.628,0.0333
llama3:8b,How do I write a professional follow-up email after a job in...,535,94.507,0.0319
llama3:8b,How can I start a simple workout routine at home with no equ...,599,92.321,0.0329
llama3:8b,How do I negotiate my salary during a job offer?,591,93.188,0.0328
llama3:8b,What are some tips to stay focused while studying?,520,97.704,0.0321
llama3:8b,What are some fun icebreaker questions for team meetings?,393,102.166,0.0334
llama3:8b,What's a quick and healthy dinner I can make with chicken an...,524,75.310,0.0326
llama3:8b,Can you explain inflation in simple terms?,479,104.768,0.0323
llama3:8b,What are some tips to stay focused while studying?,517,105.481,0.0332
llama3:8b,Can you summarize the key points of the book Atomic Habits?,484,108.175,0.0320
llama3:8b,Can you help me plan a 3-day trip to Paris on a budget?,780,98.956,0.0326
llama3:8b,What's a quick and healthy dinner I can make with chicken an...,319,115.355,0.0327
llama3:8b,Can you explain inflation in simple terms?,454,111.609,0.0318
llama3:8b,Can you summarize the key points of the book Atomic Habits?,544,108.585,0.0331
llama3:8b,What's the difference between anxiety and stress?,399,114.504,0.0314
llama3:8b,What are some fun icebreaker questions for team meetings?,470,82.329,0.0330
llama3:8b,What are some tips to stay focused while studying?,623,109.445,0.0330
llama3:8b,What's a quick and healthy dinner I can make with chicken an...,296,122.723,0.0333
llama3:8b,How do I write a professional follow-up email after a job in...,498,74.653,0.0333
llama3:8b,What are some fun icebreaker questions for team meetings?,449,120.325,0.0311
llama3:8b,What's the difference between anxiety and stress?,429,123.730,0.0311
llama3:8b,What's a quick and healthy dinner I can make with chicken an...,338,81.949,0.0331
llama3:8b,How do I write a professional follow-up email after a job in...,502,79.516,0.0333
llama3:8b,Can you help me plan a 3-day trip to Paris on a budget?,915,84.325,0.0332
llama3:8b,How do I negotiate my salary during a job offer?,538,126.643,0.0336
llama3:8b,How can I start a simple workout routine at home with no equ...,608,126.097,0.0313
llama3:8b,How can I start a simple workout routine at home with no equ...,577,125.891,0.0336
llama3:8b,How can I start a simple workout routine at home with no equ...,548,130.090,0.0336
llama3:8b,How can I start a simple workout routine at home with no equ...,681,127.120,0.0314
llama3:8b,Can you explain inflation in simple terms?,429,137.107,0.0318
llama3:8b,What are some tips to stay focused while studying?,502,91.289,0.0343
llama3:8b,Can you help me plan a 3-day trip to Paris on a budget?,683,86.269,0.0339
llama3:8b,What are some tips to stay focused while studying?,478,88.770,0.0344
llama3:8b,Can you help me plan a 3-day trip to Paris on a budget?,755,134.345,0.0318
llama3:8b,What's a quick and healthy dinner I can make with chicken an...,432,116.192,0.0331
llama3:8b,What's the difference between anxiety and stress?,534,88.097,0.0342
llama3:8b,Can you explain inflation in simple terms?,504,120.321,0.0330
llama3:8b,What's the difference between anxiety and stress?,437,119.213,0.0330
llama3:8b,How can I start a simple workout routine at home with no equ...,555,145.175,0.0323
llama3:8b,What are some tips to stay focused while studying?,490,119.081,0.0330
llama3:8b,Can you summarize the key points of the book Atomic Habits?,570,148.624,0.0324
llama3:8b,What's a quick and healthy dinner I can make with chicken an...,336,95.979,0.0331
llama3:8b,What are some fun icebreaker questions for team meetings?,424,99.478,0.0332
llama3:8b,Can you help me plan a 3-day trip to Paris on a budget?,681,150.857,0.0325
llama3:8b,What's a quick and healthy dinner I can make with chicken an...,303,138.705,0.0329
llama3:8b,Can you explain inflation in simple terms?,381,94.324,0.0331
llama3:8b,What's the difference between anxiety and stress?,493,95.951,0.0331
llama3:8b,How do I negotiate my salary during a job offer?,516,158.468,0.0330
llama3:8b,What's the difference between anxiety and stress?,432,122.200,0.0326
llama3:8b,How do I write a professional follow-up email after a job in...,500,125.847,0.0326
llama3:8b,What are some fun icebreaker questions for team meetings?,381,124.641,0.0325
llama3:8b,What's the difference between anxiety and stress?,457,101.635,0.0327
llama3:8b,How do I negotiate my salary during a job offer?,533,141.954,0.0323
llama3:8b,Can you help me plan a 3-day trip to Paris on a budget?,790,127.914,0.0327
llama3:8b,What are some tips to stay focused while studying?,500,101.352,0.0325
llama3:8b,What are some fun icebreaker questions for team meetings?,420,91.440,0.0323
llama3:8b,Can you summarize the key points of the book Atomic Habits?,476,147.135,0.0317
llama3:8b,Can you summarize the key points of the book Atomic Habits?,483,95.713,0.0324
llama3:8b,How can I start a simple workout routine at home with no equ...,420,122.775,0.0337
llama3:8b,How can I start a simple workout routine at home with no equ...,559,132.424,0.0316
llama3:8b,How can I start a simple workout routine at home with no equ...,703,142.786,0.0319
llama3:8b,Can you summarize the key points of the book Atomic Habits?,549,133.023,0.0339
llama3:8b,How can I start a simple workout routine at home with no equ...,408,140.798,0.0320
llama3:8b,How can I start a simple workout routine at home with no equ...,637,134.814,0.0338
llama3:8b,What's a quick and healthy dinner I can make with chicken an...,528,89.227,0.0326
llama3:8b,What are some fun icebreaker questions for team meetings?,406,87.140,0.0328
llama3:8b,Can you explain inflation in simple terms?,474,125.462,0.0340
llama3:8b,What are some tips to stay focused while studying?,515,92.045,0.0329
llama3:8b,How do I write a professional follow-up email after a job in...,486,140.592,0.0326
llama3:8b,How do I negotiate my salary during a job offer?,601,86.568,0.0330
llama3:8b,What's the difference between anxiety and stress?,409,134.783,0.0329
llama3:8b,What's a quick and healthy dinner I can make with chicken an...,327,89.734,0.0331
llama3:8b,Can you explain inflation in simple terms?,443,115.392,0.0328
llama3:8b,What's the difference between anxiety and stress?,428,81.067,0.0331
llama3:8b,Can you explain inflation in simple terms?,461,123.462,0.0330
llama3:8b,How can I start a simple workout routine at home with no equ...,591,130.429,0.0337
llama3:8b,Can you help me plan a 3-day trip to Paris on a budget?,809,116.878,0.0323
llama3:8b,What are some tips to stay focused while studying?,543,133.573,0.0340
llama3:8b,What's the difference between anxiety and stress?,506,80.496,0.0330
llama3:8b,What's the difference between anxiety and stress?,470,87.835,0.0338
llama3:8b,How do I write a professional follow-up email after a job in...,445,141.228,0.0330
llama3:8b,How do I write a professional follow-up email after a job in...,539,146.999,0.0331
llama3:8b,How do I write a professional follow-up email after a job in...,515,135.021,0.0328
llama3:8b,How do I write a professional follow-up email after a job in...,606,85.429,0.0335
llama3:8b,Can you help me plan a 3-day trip to Paris on a budget?,663,136.217,0.0329
llama3:8b,How do I write a professional follow-up email after a job in...,399,91.898,0.0329
llama3:8b,How do I negotiate my salary during a job offer?,529,126.690,0.0329
llama3:8b,What are some tips to stay focused while studying?,562,139.999,0.0335
llama3:8b,How do I negotiate my salary during a job offer?,662,147.759,0.0335
llama3:8b,What's a quick and healthy dinner I can make with chicken an...,486,88.279,0.0327
llama3:8b,Can you explain inflation in simple terms?,355,90.923,0.0326
llama3:8b,Can you explain inflation in simple terms?,459,123.944,0.0323
llama3:8b,Can you help me plan a 3-day trip to Paris on a budget?,715,141.503,0.0336
llama3:8b,How do I negotiate my salary during a job offer?,508,103.617,0.0320
llama3:8b,How can I start a simple workout routine at home with no equ...,622,102.107,0.0323
llama3:8b,How do I negotiate my salary during a job offer?,535,145.974,0.0334
llama3:8b,What are some tips to stay focused while studying?,446,153.458,0.0332
llama3:8b,What are some tips to stay focused while studying?,511,93.590,0.0335
llama3:8b,Can you summarize the key points of the book Atomic Habits?,485,91.201,0.0332
llama3:8b,Can you explain inflation in simple terms?,493,103.884,0.0319
llama3:8b,What are some fun icebreaker questions for team meetings?,424,102.218,0.0317
llama3:8b,How do I negotiate my salary during a job offer?,515,93.472,0.0328
llama3:8b,What's the difference between anxiety and stress?,496,101.724,0.0317
llama3:8b,Can you explain inflation in simple terms?,441,83.744,0.0331
llama3:8b,How can I start a simple workout routine at home with no equ...,576,98.276,0.0318
llama3:8b,What are some tips to stay focused while studying?,498,102.134,0.0330
llama3:8b,What's a quick and healthy dinner I can make with chicken an...,322,163.423,0.0339
llama3:8b,What's the difference between anxiety and stress?,496,101.333,0.0323
llama3:8b,How do I write a professional follow-up email after a job in...,425,105.590,0.0325
llama3:8b,What are some tips to stay focused while studying?,573,81.876,0.0330
llama3:8b,How can I start a simple workout routine at home with no equ...,586,102.749,0.0324
llama3:8b,What's the difference between anxiety and stress?,517,85.112,0.0331
llama3:8b,What's the difference between anxiety and stress?,461,164.871,0.0336
llama3:8b,How can I start a simple workout routine at home with no equ...,515,159.777,0.0332
llama3:8b,What's a quick and healthy dinner I can make with chicken an...,336,110.351,0.0326
llama3:8b,How do I negotiate my salary during a job offer?,587,74.467,0.0330
llama3:8b,How can I start a simple workout routine at home with no equ...,482,161.602,0.0330
llama3:8b,How do I write a professional follow-up email after a job in...,583,59.250,0.0331
llama3:8b,How do I write a professional follow-up email after a job in...,511,63.265,0.0331
llama3:8b,Can you explain inflation in simple terms?,451,158.088,0.0329
llama3:8b,What's a quick and healthy dinner I can make with chicken an...,390,160.845,0.0325
llama3:8b,How can I start a simple workout routine at home with no equ...,654,38.938,0.0331
llama3:8b,Can you explain inflation in simple terms?,444,48.984,0.0331
llama3:8b,Can you help me plan a 3-day trip to Paris on a budget?,971,110.871,0.0326
llama3:8b,Can you explain inflation in simple terms?,472,110.176,0.0328
llama3:8b,How do I write a professional follow-up email after a job in...,446,95.659,0.0328
llama3:8b,What's the difference between anxiety and stress?,545,164.044,0.0330
llama3:8b,How do I write a professional follow-up email after a job in...,467,156.982,0.0332
llama3:8b,How do I write a professional follow-up email after a job in...,501,29.611,0.0333
llama3:8b,How can I start a simple workout routine at home with no equ...,644,28.204,0.0333
llama3:8b,Can you summarize the key points of the book Atomic Habits?,542,160.415,0.0340
llama3:8b,What's the difference between anxiety and stress?,529,23.003,0.0327
llama3:8b,What are some tips to stay focused while studying?,508,93.940,0.0322
llama3:8b,How can I start a simple workout routine at home with no equ...,475,94.797,0.0321
llama3:8b,Can you help me plan a 3-day trip to Paris on a budget?,716,22.616,0.0327
llama3:8b,Can you explain inflation in simple terms?,495,168.895,0.0340
llama3:8b,How do I negotiate my salary during a job offer?,566,88.131,0.0321
llama3:8b,What are some fun icebreaker questions for team meetings?,482,28.166,0.0326
llama3:8b,What are some tips to stay focused while studying?,532,79.311,0.0319
llama3:8b,Can you summarize the key points of the book Atomic Habits?,548,17.858,0.0326
llama3:8b,How can I start a simple workout routine at home with no equ...,702,149.637,0.0338
llama3:8b,What's a quick and healthy dinner I can make with chicken an...,371,71.712,0.0329
llama3:8b,How can I start a simple workout routine at home with no equ...,486,24.599,0.0331
llama3:8b,What are some fun icebreaker questions for team meetings?,404,163.324,0.0335
llama3:8b,What's a quick and healthy dinner I can make with chicken an...,345,59.513,0.0328
llama3:8b,What are some fun icebreaker questions for team meetings?,403,156.930,0.0337
llama3:8b,What are some fun icebreaker questions for team meetings?,460,20.966,0.0332
llama3:8b,What are some tips to stay focused while studying?,527,73.603,0.0327
llama3:8b,What are some fun icebreaker questions for team meetings?,366,18.608,0.0331
llama3:8b,Can you summarize the key points of the book Atomic Habits?,502,58.877,0.0326
llama3:8b,Can you explain inflation in simple terms?,481,18.094,0.0332
llama3:8b,Can you explain inflation in simple terms?,441,163.545,0.0326
llama3:8b,How do I write a professional follow-up email after a job in...,543,154.464,0.0325
llama3:8b,Can you summarize the key points of the book Atomic Habits?,573,65.802,0.0317
llama3:8b,Can you explain inflation in simple terms?,421,24.457,0.0332
llama3:8b,What are some fun icebreaker questions for team meetings?,392,57.708,0.0316
llama3:8b,How do I negotiate my salary during a job offer?,505,144.767,0.0323
llama3:8b,What are some tips to stay focused while studying?,547,69.032,0.0318
llama3:8b,How do I negotiate my salary during a job offer?,538,140.804,0.0324
llama3:8b,Can you summarize the key points of the book Atomic Habits?,540,63.006,0.0317
llama3:8b,How do I write a professional follow-up email after a job in...,586,23.013,0.0333
llama3:8b,What are some fun icebreaker questions for team meetings?,532,12.831,0.0330
llama3:8b,How do I negotiate my salary during a job offer?,652,4.930,0.0324
llama3:8b,How do I negotiate my salary during a job offer?,466,141.885,0.0328
llama3:8b,What's a quick and healthy dinner I can make with chicken an...,330,59.092,0.0314
llama3:8b,Can you explain inflation in simple terms?,334,58.269,0.0316
llama3:8b,What's the difference between anxiety and stress?,451,8.462,0.0314
llama3:8b,Can you explain inflation in simple terms?,477,134.605,0.0327
llama3:8b,What's the difference between anxiety and stress?,503,65.560,0.0316
llama3:8b,What are some tips to stay focused while studying?,483,126.403,0.0328
llama3:8b,What are some tips to stay focused while studying?,520,51.057,0.0317
llama3:8b,How do I negotiate my salary during a job offer?,609,125.597,0.0328
llama3:8b,What are some fun icebreaker questions for team meetings?,428,0.349,0.0323
llama3:8b,Can you explain inflation in simple terms?,480,0.266,0.0325
llama3:8b,What are some tips to stay focused while studying?,588,123.845,0.0328
llama3:8b,How do I negotiate my salary during a job offer?,623,0.297,0.0323
llama3:8b,How can I start a simple workout routine at home with no equ...,587,132.354,0.0322
llama3:8b,How can I start a simple workout routine at home with no equ...,539,54.091,0.0323
llama3:8b,How can I start a simple workout routine at home with no equ...,544,50.961,0.0324
llama3:8b,Can you summarize the key points of the book Atomic Habits?,603,1.106,0.0319
llama3:8b,What are some tips to stay focused while studying?,571,124.515,0.0327
llama3:8b,What are some fun icebreaker questions for team meetings?,464,49.281,0.0324
llama3:8b,What are some tips to stay focused while studying?,556,122.658,0.0329
llama3:8b,How do I negotiate my salary during a job offer?,611,114.268,0.0328
llama3:8b,How do I negotiate my salary during a job offer?,563,0.293,0.0312
llama3:8b,What's the difference between anxiety and stress?,392,53.273,0.0319
llama3:8b,What's a quick and healthy dinner I can make with chicken an...,331,49.889,0.0317
llama3:8b,Can you explain inflation in simple terms?,385,107.384,0.0327
llama3:8b,How do I negotiate my salary during a job offer?,523,104.656,0.0327
llama3:8b,How do I write a professional follow-up email after a job in...,507,56.577,0.0319
llama3:8b,Can you explain inflation in simple terms?,444,53.338,0.0319
llama3:8b,How can I start a simple workout routine at home with no equ...,612,1.290,0.0316
llama3:8b,What's a quick and healthy dinner I can make with chicken an...,358,108.861,0.0329
llama3:8b,What's a quick and healthy dinner I can make with chicken an...,487,0.300,0.0333
llama3:8b,What are some fun icebreaker questions for team meetings?,372,112.648,0.0326
llama3:8b,How can I start a simple workout routine at home with no equ...,581,0.275,0.0332
llama3:8b,What's a quick and healthy dinner I can make with chicken an...,412,4.791,0.0333
llama3:8b,How do I write a professional follow-up email after a job in...,413,52.200,0.0324
llama3:8b,What's a quick and healthy dinner I can make with chicken an...,485,51.885,0.0321
llama3:8b,What's a quick and healthy dinner I can make with chicken an...,516,100.647,0.0325
llama3:8b,What are some tips to stay focused while studying?,572,104.069,0.0325
llama3:8b,What's the difference between anxiety and stress?,556,37.524,0.0322
llama3:8b,What are some tips to stay focused while studying?,557,86.667,0.0324
llama3:8b,Can you help me plan a 3-day trip to Paris on a budget?,755,50.137,0.0322
llama3:8b,Can you summarize the key points of the book Atomic Habits?,634,9.108,0.0330
llama3:8b,How can I start a simple workout routine at home with no equ...,444,13.284,0.0330
llama3:8b,What are some tips to stay focused while studying?,550,91.403,0.0325
llama3:8b,What's the difference between anxiety and stress?,467,7.398,0.0332
llama3:8b,Can you help me plan a 3-day trip to Paris on a budget?,661,14.876,0.0331
llama3:8b,How do I write a professional follow-up email after a job in...,580,49.986,0.0325
llama3:8b,How can I start a simple workout routine at home with no equ...,545,49.239,0.0325
llama3:8b,What's the difference between anxiety and stress?,516,100.837,0.0325
llama3:8b,Can you explain inflation in simple terms?,382,8.068,0.0335
llama3:8b,How do I write a professional follow-up email after a job in...,523,88.595,0.0326
llama3:8b,How can I start a simple workout routine at home with no equ...,611,87.677,0.0325
llama3:8b,How do I write a professional follow-up email after a job in...,631,50.096,0.0327
llama3:8b,What are some tips to stay focused while studying?,536,13.871,0.0334
llama3:8b,How can I start a simple workout routine at home with no equ...,579,50.212,0.0327
llama3:8b,Can you summarize the key points of the book Atomic Habits?,464,9.196,0.0334
llama3:8b,How do I write a professional follow-up email after a job in...,517,90.900,0.0326
llama3:8b,Can you explain inflation in simple terms?,375,59.812,0.0326
llama3:8b,How can I start a simple workout routine at home with no equ...,512,12.419,0.0332
llama3:8b,What are some fun icebreaker questions for team meetings?,437,58.788,0.0326
llama3:8b,Can you explain inflation in simple terms?,303,64.008,0.0321
llama3:8b,How do I write a professional follow-up email after a job in...,454,15.597,0.0327
llama3:8b,What are some tips to stay focused while studying?,570,96.140,0.0329
llama3:8b,How can I start a simple workout routine at home with no equ...,500,95.529,0.0329
llama3:8b,Can you summarize the key points of the book Atomic Habits?,525,94.305,0.0328
llama3:8b,How can I start a simple workout routine at home with no equ...,517,64.389,0.0324
llama3:8b,Can you explain inflation in simple terms?,438,47.748,0.0323
llama3:8b,Can you summarize the key points of the book Atomic Habits?,576,9.055,0.0326
llama3:8b,What's the difference between anxiety and stress?,417,44.712,0.0323
llama3:8b,What are some tips to stay focused while studying?,504,7.514,0.0327
llama3:8b,What's the difference between anxiety and stress?,364,12.836,0.0327
llama3:8b,What's a quick and healthy dinner I can make with chicken an...,301,106.147,0.0329
llama3:8b,Can you help me plan a 3-day trip to Paris on a budget?,743,11.891,0.0327
llama3:8b,What's a quick and healthy dinner I can make with chicken an...,446,44.958,0.0321
llama3:8b,What's a quick and healthy dinner I can make with chicken an...,265,52.056,0.0324
llama3:8b,Can you help me plan a 3-day trip to Paris on a budget?,812,96.613,0.0330
llama3:8b,What are some tips to stay focused while studying?,507,104.918,0.0332
llama3:8b,What are some fun icebreaker questions for team meetings?,443,49.667,0.0323
llama3:8b,What are some fun icebreaker questions for team meetings?,482,104.035,0.0334
llama3:8b,How do I write a professional follow-up email after a job in...,429,38.986,0.0321
llama3:8b,What's a quick and healthy dinner I can make with chicken an...,476,11.681,0.0336
llama3:8b,Can you explain inflation in simple terms?,395,106.390,0.0339
llama3:8b,What are some fun icebreaker questions for team meetings?,484,14.650,0.0338
llama3:8b,What's the difference between anxiety and stress?,491,13.021,0.0338
llama3:8b,Can you explain inflation in simple terms?,449,39.238,0.0319
llama3:8b,What's a quick and healthy dinner I can make with chicken an...,343,99.913,0.0331
llama3:8b,How do I write a professional follow-up email after a job in...,586,36.678,0.0319
llama3:8b,How can I start a simple workout routine at home with no equ...,589,13.161,0.0338
llama3:8b,Can you explain inflation in simple terms?,435,36.777,0.0319
llama3:8b,What's the difference between anxiety and stress?,466,111.110,0.0334
llama3:8b,Can you summarize the key points of the book Atomic Habits?,515,109.318,0.0332
llama3:8b,Can you summarize the key points of the book Atomic Habits?,594,31.570,0.0318
llama3:8b,What are some fun icebreaker questions for team meetings?,386,37.701,0.0319
llama3:8b,How do I write a professional follow-up email after a job in...,546,24.448,0.0337
llama3:8b,What are some fun icebreaker questions for team meetings?,419,19.290,0.0338
llama3:8b,What's the difference between anxiety and stress?,479,27.633,0.0336
llama3:8b,Can you explain inflation in simple terms?,439,102.237,0.0324
llama3:8b,How do I negotiate my salary during a job offer?,656,98.513,0.0325
llama3:8b,Can you explain inflation in simple terms?,436,100.545,0.0325
llama3:8b,What's a quick and healthy dinner I can make with chicken an...,386,97.544,0.0322
llama3:8b,What are some tips to stay focused while studying?,528,14.433,0.0333
llama3:8b,How do I negotiate my salary during a job offer?,608,30.408,0.0320
llama3:8b,What are some tips to stay focused while studying?,600,22.657,0.0321
llama3:8b,What's the difference between anxiety and stress?,474,14.528,0.0324
llama3:8b,How do I negotiate my salary during a job offer?,454,24.251,0.0330
llama3:8b,Can you explain inflation in simple terms?,425,18.980,0.0327
llama3:8b,What are some tips to stay focused while studying?,504,12.979,0.0325
llama3:8b,How do I negotiate my salary during a job offer?,483,19.181,0.0328
llama3:8b,Can you explain inflation in simple terms?,390,106.571,0.0334
llama3:8b,What's a quick and healthy dinner I can make with chicken an...,329,24.494,0.0327
llama3:8b,What's a quick and healthy dinner I can make with chicken an...,342,19.677,0.0326
llama3:8b,What's a quick and healthy dinner I can make with chicken an...,484,93.166,0.0334
llama3:8b,Can you summarize the key points of the book Atomic Habits?,532,105.563,0.0334
llama3:8b,What's a quick and healthy dinner I can make with chicken an...,389,13.389,0.0322
llama3:8b,What's the difference between anxiety and stress?,443,8.973,0.0319
llama3:8b,How do I write a professional follow-up email after a job in...,397,4.694,0.0318
llama3:8b,Can you explain inflation in simple terms?,450,16.442,0.0313
llama3:8b,Can you explain inflation in simple terms?,489,23.596,0.0319
llama3:8b,Can you help me plan a 3-day trip to Paris on a budget?,811,90.599,0.0334
llama3:8b,Can you explain inflation in simple terms?,445,12.555,0.0314
llama3:8b,What's the difference between anxiety and stress?,388,99.307,0.0335
llama3:8b,Can you explain inflation in simple terms?,448,104.102,0.0335
llama3:8b,Can you help me plan a 3-day trip to Paris on a budget?,754,15.765,0.0318
llama3:8b,How can I start a simple workout routine at home with no equ...,600,14.343,0.0320
llama3:8b,What's a quick and healthy dinner I can make with chicken an...,347,8.574,0.0321
llama3:8b,Can you help me plan a 3-day trip to Paris on a budget?,762,4.346,0.0319
llama3:8b,Can you explain inflation in simple terms?,414,13.783,0.0323
llama3:8b,What's the difference between anxiety and stress?,410,22.174,0.0327
llama3:8b,What's the difference between anxiety and stress?,477,7.745,0.0325
llama3:8b,What are some fun icebreaker questions for team meetings?,384,22.369,0.0330
llama3:8b,Can you summarize the key points of the book Atomic Habits?,498,103.571,0.0337
llama3:8b,Can you summarize the key points of the book Atomic Habits?,532,99.369,0.0335
llama3:8b,What are some fun icebreaker questions for team meetings?,381,18.214,0.0326
llama3:8b,How do I negotiate my salary during a job offer?,617,95.807,0.0332
llama3:8b,Can you explain inflation in simple terms?,437,15.426,0.0337
llama3:8b,How do I write a professional follow-up email after a job in...,473,17.460,0.0337
llama3:8b,What's the difference between anxiety and stress?,520,12.356,0.0334
llama3:8b,Can you help me plan a 3-day trip to Paris on a budget?,792,101.326,0.0332
llama3:8b,Can you help me plan a 3-day trip to Paris on a budget?,603,19.488,0.0318
llama3:8b,How can I start a simple workout routine at home with no equ...,626,19.879,0.0317
llama3:8b,How do I negotiate my salary during a job offer?,570,20.682,0.0314
llama3:8b,How do I write a professional follow-up email after a job in...,503,106.591,0.0329
llama3:8b,How do I write a professional follow-up email after a job in...,556,103.171,0.0317
llama3:8b,How do I write a professional follow-up email after a job in...,734,7.072,0.0330
llama3:8b,How can I start a simple workout routine at home with no equ...,595,11.322,0.0317
llama3:8b,What's a quick and healthy dinner I can make with chicken an...,370,9.843,0.0324
llama3:8b,Can you summarize the key points of the book Atomic Habits?,472,17.290,0.0322
llama3:8b,What are some fun icebreaker questions for team meetings?,395,20.675,0.0321
llama3:8b,How do I write a professional follow-up email after a job in...,533,104.321,0.0334
llama3:8b,How do I negotiate my salary during a job offer?,514,106.080,0.0335
llama3:8b,How do I negotiate my salary during a job offer?,628,17.915,0.0325
llama3:8b,What are some fun icebreaker questions for team meetings?,427,18.003,0.0321
