Model,Prompt,Tokens,TTFT (s),Avg Time/Token (s)
llama3:8b,How do I negotiate my salary during a job offer?,495,48.184,0.0321
llama3:8b,Can you summarize the key points of the book Atomic Habits?,506,48.249,0.0338
llama3:8b,What's the difference between anxiety and stress?,472,50.781,0.0322
llama3:8b,What's the difference between anxiety and stress?,392,54.468,0.0323
llama3:8b,What's a quick and healthy dinner I can make with chicken an...,455,52.928,0.0323
llama3:8b,How can I start a simple workout routine at home with no equ...,710,43.673,0.0337
llama3:8b,Can you summarize the key points of the book Atomic Habits?,592,48.701,0.0325
llama3:8b,What are some fun icebreaker questions for team meetings?,461,54.847,0.0322
llama3:8b,Can you help me plan a 3-day trip to Paris on a budget?,810,43.304,0.0328
llama3:8b,How do I write a professional follow-up email after a job in...,533,52.287,0.0339
llama3:8b,How do I write a professional follow-up email after a job in...,533,57.656,0.0334
llama3:8b,How do I write a professional follow-up email after a job in...,522,59.896,0.0339
llama3:8b,What's a quick and healthy dinner I can make with chicken an...,367,67.681,0.0321
llama3:8b,How can I start a simple workout routine at home with no equ...,564,64.134,0.0322
llama3:8b,Can you help me plan a 3-day trip to Paris on a budget?,529,66.014,0.0321
llama3:8b,What's the difference between anxiety and stress?,473,67.678,0.0338
llama3:8b,How do I negotiate my salary during a job offer?,580,65.473,0.0337
llama3:8b,What's a quick and healthy dinner I can make with chicken an...,478,69.755,0.0322
llama3:8b,How do I negotiate my salary during a job offer?,530,67.216,0.0344
llama3:8b,How can I start a simple workout routine at home with no equ...,505,69.972,0.0347
llama3:8b,What are some tips to stay focused while studying?,504,70.413,0.0339
llama3:8b,Can you explain inflation in simple terms?,420,74.519,0.0344
llama3:8b,Can you help me plan a 3-day trip to Paris on a budget?,687,67.109,0.0344
llama3:8b,What's a quick and healthy dinner I can make with chicken an...,408,79.628,0.0324
llama3:8b,How do I negotiate my salary during a job offer?,484,77.621,0.0336
llama3:8b,What's the difference between anxiety and stress?,480,82.100,0.0325
llama3:8b,What's the difference between anxiety and stress?,518,81.337,0.0325
llama3:8b,What are some fun icebreaker questions for team meetings?,477,83.733,0.0335
llama3:8b,How can I start a simple workout routine at home with no equ...,457,85.136,0.0335
llama3:8b,What are some fun icebreaker questions for team meetings?,398,87.562,0.0337
llama3:8b,How can I start a simple workout routine at home with no equ...,511,84.220,0.0325
llama3:8b,What's the difference between anxiety and stress?,495,84.588,0.0338
llama3:8b,Can you summarize the key points of the book Atomic Habits?,531,87.495,0.0336
llama3:8b,Can you explain inflation in simple terms?,392,92.957,0.0321
llama3:8b,Can you summarize the key points of the book Atomic Habits?,500,90.103,0.0331
llama3:8b,Can you summarize the key points of the book Atomic Habits?,453,91.843,0.0332
llama3:8b,How can I start a simple workout routine at home with no equ...,599,93.947,0.0332
llama3:8b,How do I write a professional follow-up email after a job in...,472,98.729,0.0320
llama3:8b,How do I write a professional follow-up email after a job in...,407,100.594,0.0329
llama3:8b,How do I write a professional follow-up email after a job in...,551,97.851,0.0320
llama3:8b,How do I write a professional follow-up email after a job in...,493,100.905,0.0318
llama3:8b,How can I start a simple workout routine at home with no equ...,559,99.778,0.0331
llama3:8b,Can you summarize the key points of the book Atomic Habits?,554,101.127,0.0331
llama3:8b,How do I write a professional follow-up email after a job in...,574,102.386,0.0325
llama3:8b,Can you explain inflation in simple terms?,452,105.984,0.0323
llama3:8b,Can you explain inflation in simple terms?,479,106.738,0.0323
llama3:8b,What's a quick and healthy dinner I can make with chicken an...,555,105.335,0.0323
llama3:8b,How can I start a simple workout routine at home with no equ...,796,105.640,0.0325
llama3:8b,What are some tips to stay focused while studying?,525,113.097,0.0332
llama3:8b,How do I write a professional follow-up email after a job in...,559,112.506,0.0327
llama3:8b,How do I write a professional follow-up email after a job in...,492,115.482,0.0330
llama3:8b,What's a quick and healthy dinner I can make with chicken an...,313,123.346,0.0322
llama3:8b,What are some tips to stay focused while studying?,519,116.262,0.0331
llama3:8b,How can I start a simple workout routine at home with no equ...,666,112.877,0.0332
llama3:8b,How do I write a professional follow-up email after a job in...,487,120.068,0.0323
llama3:8b,How do I negotiate my salary during a job offer?,568,118.420,0.0330
llama3:8b,Can you help me plan a 3-day trip to Paris on a budget?,588,118.127,0.0331
llama3:8b,How do I write a professional follow-up email after a job in...,647,120.877,0.0323
llama3:8b,Can you explain inflation in simple terms?,419,130.866,0.0313
llama3:8b,What's the difference between anxiety and stress?,417,131.594,0.0335
llama3:8b,Can you explain inflation in simple terms?,286,135.877,0.0327
llama3:8b,Can you explain inflation in simple terms?,426,132.172,0.0312
llama3:8b,Can you help me plan a 3-day trip to Paris on a budget?,793,120.239,0.0325
llama3:8b,Can you explain inflation in simple terms?,405,133.896,0.0309
llama3:8b,What are some tips to stay focused while studying?,518,130.560,0.0315
llama3:8b,What's a quick and healthy dinner I can make with chicken an...,383,135.916,0.0330
llama3:8b,What's the difference between anxiety and stress?,448,134.655,0.0332
llama3:8b,What are some fun icebreaker questions for team meetings?,374,138.117,0.0331
llama3:8b,Can you summarize the key points of the book Atomic Habits?,554,133.638,0.0327
llama3:8b,What's the difference between anxiety and stress?,495,142.249,0.0339
llama3:8b,Can you explain inflation in simple terms?,465,145.298,0.0341
llama3:8b,Can you explain inflation in simple terms?,484,145.119,0.0324
llama3:8b,How can I start a simple workout routine at home with no equ...,542,144.695,0.0319
llama3:8b,What's the difference between anxiety and stress?,559,146.475,0.0325
llama3:8b,How do I negotiate my salary during a job offer?,549,146.077,0.0340
llama3:8b,How can I start a simple workout routine at home with no equ...,664,144.440,0.0325
llama3:8b,Can you summarize the key points of the book Atomic Habits?,536,150.180,0.0317
llama3:8b,Can you summarize the key points of the book Atomic Habits?,511,150.448,0.0336
llama3:8b,How can I start a simple workout routine at home with no equ...,705,146.593,0.0326
llama3:8b,Can you help me plan a 3-day trip to Paris on a budget?,675,149.563,0.0318
llama3:8b,What's a quick and healthy dinner I can make with chicken an...,374,158.696,0.0332
llama3:8b,Can you help me plan a 3-day trip to Paris on a budget?,734,149.025,0.0320
llama3:8b,What are some fun icebreaker questions for team meetings?,457,161.226,0.0334
llama3:8b,How can I start a simple workout routine at home with no equ...,497,161.248,0.0329
llama3:8b,What are some fun icebreaker questions for team meetings?,380,168.655,0.0330
llama3:8b,How do I write a professional follow-up email after a job in...,574,161.619,0.0329
llama3:8b,What are some tips to stay focused while studying?,468,167.066,0.0329
llama3:8b,What's a quick and healthy dinner I can make with chicken an...,574,164.747,0.0329
llama3:8b,What's a quick and healthy dinner I can make with chicken an...,364,171.174,0.0333
llama3:8b,What are some tips to stay focused while studying?,488,167.659,0.0334
llama3:8b,How do I negotiate my salary during a job offer?,583,164.746,0.0333
llama3:8b,What's the difference between anxiety and stress?,407,171.503,0.0335
llama3:8b,How do I write a professional follow-up email after a job in...,554,169.705,0.0325
llama3:8b,What are some fun icebreaker questions for team meetings?,432,176.127,0.0333
llama3:8b,Can you explain inflation in simple terms?,358,181.522,0.0318
llama3:8b,What are some fun icebreaker questions for team meetings?,479,177.731,0.0319
llama3:8b,Can you explain inflation in simple terms?,392,179.951,0.0327
llama3:8b,Can you help me plan a 3-day trip to Paris on a budget?,640,172.495,0.0330
llama3:8b,What are some fun icebreaker questions for team meetings?,454,180.872,0.0328
llama3:8b,Can you explain inflation in simple terms?,455,184.252,0.0329
llama3:8b,What's the difference between anxiety and stress?,477,185.395,0.0329
llama3:8b,Can you explain inflation in simple terms?,518,183.349,0.0316
llama3:8b,Can you help me plan a 3-day trip to Paris on a budget?,661,183.364,0.0331
llama3:8b,What are some fun icebreaker questions for team meetings?,481,190.597,0.0330
llama3:8b,What's the difference between anxiety and stress?,403,193.702,0.0332
llama3:8b,What are some fun icebreaker questions for team meetings?,454,194.086,0.0314
llama3:8b,Can you help me plan a 3-day trip to Paris on a budget?,707,186.175,0.0330
llama3:8b,What's a quick and healthy dinner I can make with chicken an...,387,195.494,0.0333
llama3:8b,Can you summarize the key points of the book Atomic Habits?,664,189.208,0.0316
llama3:8b,What's the difference between anxiety and stress?,492,192.817,0.0335
llama3:8b,How can I start a simple workout routine at home with no equ...,582,193.973,0.0316
llama3:8b,Can you explain inflation in simple terms?,475,199.730,0.0332
llama3:8b,Can you summarize the key points of the book Atomic Habits?,513,199.876,0.0318
llama3:8b,What are some fun icebreaker questions for team meetings?,497,200.154,0.0333
llama3:8b,What are some tips to stay focused while studying?,481,205.312,0.0331
llama3:8b,Can you explain inflation in simple terms?,430,207.178,0.0339
llama3:8b,What's a quick and healthy dinner I can make with chicken an...,331,212.392,0.0329
llama3:8b,What are some tips to stay focused while studying?,495,206.581,0.0330
llama3:8b,What are some tips to stay focused while studying?,519,208.536,0.0335
llama3:8b,What are some tips to stay focused while studying?,570,207.418,0.0326
llama3:8b,What are some tips to stay focused while studying?,512,208.857,0.0335
llama3:8b,How do I negotiate my salary during a job offer?,556,209.710,0.0334
llama3:8b,What are some tips to stay focused while studying?,520,215.211,0.0326
llama3:8b,Can you help me plan a 3-day trip to Paris on a budget?,720,208.807,0.0328
llama3:8b,How do I write a professional follow-up email after a job in...,554,216.396,0.0326
llama3:8b,What's the difference between anxiety and stress?,424,221.371,0.0325
llama3:8b,How do I negotiate my salary during a job offer?,596,217.637,0.0326
llama3:8b,What are some tips to stay focused while studying?,514,221.191,0.0326
llama3:8b,What's the difference between anxiety and stress?,493,224.413,0.0324
llama3:8b,What's the difference between anxiety and stress?,425,225.721,0.0324
llama3:8b,How can I start a simple workout routine at home with no equ...,574,221.367,0.0324
llama3:8b,How do I write a professional follow-up email after a job in...,551,224.961,0.0326
llama3:8b,How do I negotiate my salary during a job offer?,549,227.957,0.0326
llama3:8b,Can you explain inflation in simple terms?,458,231.683,0.0324
llama3:8b,Can you explain inflation in simple terms?,475,232.246,0.0323
llama3:8b,Can you help me plan a 3-day trip to Paris on a budget?,702,225.611,0.0328
llama3:8b,What are some fun icebreaker questions for team meetings?,455,236.579,0.0288
llama3:8b,What's the difference between anxiety and stress?,471,235.594,0.0330
llama3:8b,How do I negotiate my salary during a job offer?,562,235.903,0.0323
llama3:8b,Can you summarize the key points of the book Atomic Habits?,459,241.349,0.0326
llama3:8b,Can you summarize the key points of the book Atomic Habits?,504,239.467,0.0325
llama3:8b,What are some fun icebreaker questions for team meetings?,541,240.010,0.0332
llama3:8b,How do I write a professional follow-up email after a job in...,499,242.992,0.0320
llama3:8b,What are some fun icebreaker questions for team meetings?,426,246.608,0.0320
llama3:8b,Can you explain inflation in simple terms?,401,249.041,0.0330
llama3:8b,Can you summarize the key points of the book Atomic Habits?,495,246.014,0.0330
llama3:8b,How do I write a professional follow-up email after a job in...,474,247.674,0.0327
llama3:8b,What's a quick and healthy dinner I can make with chicken an...,478,249.778,0.0325
llama3:8b,Can you help me plan a 3-day trip to Paris on a budget?,889,238.033,0.0324
llama3:8b,Can you summarize the key points of the book Atomic Habits?,567,252.214,0.0327
llama3:8b,Can you summarize the key points of the book Atomic Habits?,584,254.205,0.0323
llama3:8b,What are some fun icebreaker questions for team meetings?,574,255.918,0.0323
llama3:8b,Can you explain inflation in simple terms?,285,265.390,0.0334
llama3:8b,How do I write a professional follow-up email after a job in...,515,258.967,0.0333
llama3:8b,Can you explain inflation in simple terms?,482,263.345,0.0323
llama3:8b,What are some tips to stay focused while studying?,518,260.357,0.0335
llama3:8b,Can you help me plan a 3-day trip to Paris on a budget?,654,257.684,0.0324
llama3:8b,Can you help me plan a 3-day trip to Paris on a budget?,755,256.330,0.0326
llama3:8b,What's a quick and healthy dinner I can make with chicken an...,502,263.314,0.0324
llama3:8b,What's the difference between anxiety and stress?,463,269.831,0.0323
llama3:8b,Can you help me plan a 3-day trip to Paris on a budget?,706,262.455,0.0324
llama3:8b,Can you summarize the key points of the book Atomic Habits?,555,266.846,0.0330
llama3:8b,Can you explain inflation in simple terms?,339,275.086,0.0321
llama3:8b,How do I write a professional follow-up email after a job in...,548,272.117,0.0334
llama3:8b,What are some fun icebreaker questions for team meetings?,382,279.992,0.0336
llama3:8b,Can you explain inflation in simple terms?,422,280.420,0.0325
llama3:8b,How can I start a simple workout routine at home with no equ...,527,276.245,0.0321
llama3:8b,Can you explain inflation in simple terms?,276,285.791,0.0329
llama3:8b,Can you help me plan a 3-day trip to Paris on a budget?,615,274.184,0.0335
llama3:8b,Can you summarize the key points of the book Atomic Habits?,560,278.999,0.0327
llama3:8b,How do I negotiate my salary during a job offer?,548,277.807,0.0320
llama3:8b,What's a quick and healthy dinner I can make with chicken an...,301,286.012,0.0320
llama3:8b,What's the difference between anxiety and stress?,459,284.455,0.0330
llama3:8b,How can I start a simple workout routine at home with no equ...,482,285.178,0.0320
llama3:8b,How can I start a simple workout routine at home with no equ...,672,279.607,0.0335
llama3:8b,What's a quick and healthy dinner I can make with chicken an...,355,291.795,0.0332
llama3:8b,What's a quick and healthy dinner I can make with chicken an...,262,295.932,0.0428
llama3:8b,How can I start a simple workout routine at home with no equ...,315,294.208,0.0411
llama3:8b,How do I write a professional follow-up email after a job in...,219,297.380,0.0446
llama3:8b,Can you explain inflation in simple terms?,109,300.070,0.0560
llama3:8b,What are some fun icebreaker questions for team meetings?,400,291.501,0.0396
llama3:8b,How do I negotiate my salary during a job offer?,3,304.720,0.8662
llama3:8b,What are some tips to stay focused while studying?,31,302.652,0.1122
llama3:8b,Can you summarize the key points of the book Atomic Habits?,28,302.738,0.1208
llama3:8b,What's the difference between anxiety and stress?,26,302.823,0.1275
llama3:8b,What's a quick and healthy dinner I can make with chicken an...,284,294.218,0.0420
llama3:8b,How can I start a simple workout routine at home with no equ...,25,302.816,0.1332
llama3:8b,What are some fun icebreaker questions for team meetings?,65,301.485,0.0717
llama3:8b,How do I write a professional follow-up email after a job in...,26,302.814,0.1279
llama3:8b,What's the difference between anxiety and stress?,92,300.694,0.0596
llama3:8b,How do I write a professional follow-up email after a job in...,247,295.714,0.0423
llama3:8b,How do I write a professional follow-up email after a job in...,256,295.428,0.0420
llama3:8b,What's the difference between anxiety and stress?,325,293.201,0.0399
llama3:8b,Can you explain inflation in simple terms?,2,303.741,1.2648
llama3:8b,How do I negotiate my salary during a job offer?,1,303.747,2.5222
llama3:8b,What's a quick and healthy dinner I can make with chicken an...,14,302.870,0.2092
llama3:8b,What's a quick and healthy dinner I can make with chicken an...,14,302.873,0.2091
llama3:8b,What's a quick and healthy dinner I can make with chicken an...,15,302.879,0.1957
llama3:8b,How do I write a professional follow-up email after a job in...,14,302.886,0.2085
llama3:8b,Can you explain inflation in simple terms?,15,302.842,0.1957
llama3:8b,What are some fun icebreaker questions for team meetings?,12,303.016,0.2329
llama3:8b,Can you explain inflation in simple terms?,17,303.013,0.1775
llama3:8b,Can you summarize the key points of the book Atomic Habits?,5,303.399,0.5281
llama3:8b,How do I negotiate my salary during a job offer?,22,302.863,0.1440
llama3:8b,Can you help me plan a 3-day trip to Paris on a budget?,19,303.010,0.1593
llama3:8b,What's the difference between anxiety and stress?,5,303.387,0.5291
llama3:8b,Can you help me plan a 3-day trip to Paris on a budget?,19,303.003,0.1596
llama3:8b,How do I negotiate my salary during a job offer?,2,303.543,1.2537
llama3:8b,What are some tips to stay focused while studying?,3,303.540,0.8364
llama3:8b,How do I negotiate my salary during a job offer?,19,303.012,0.1596
llama3:8b,What are some tips to stay focused while studying?,18,303.033,0.1677
llama3:8b,How do I negotiate my salary during a job offer?,6,303.380,0.4428
llama3:8b,Can you summarize the key points of the book Atomic Habits?,6,303.386,0.4421
llama3:8b,Can you summarize the key points of the book Atomic Habits?,3,303.709,0.8536
llama3:8b,How do I negotiate my salary during a job offer?,7,303.679,0.3860
llama3:8b,Can you explain inflation in simple terms?,7,303.680,0.3865
llama3:8b,How can I start a simple workout routine at home with no equ...,6,303.709,0.4462
llama3:8b,What are some fun icebreaker questions for team meetings?,7,303.686,0.3860
llama3:8b,Can you explain inflation in simple terms?,7,303.688,0.3863
llama3:8b,What are some fun icebreaker questions for team meetings?,7,303.708,0.3847
llama3:8b,What's a quick and healthy dinner I can make with chicken an...,24,302.735,0.1340
llama3:8b,How do I write a professional follow-up email after a job in...,26,302.663,0.1258
llama3:8b,How do I negotiate my salary during a job offer?,16,303.046,0.1814
llama3:8b,What's the difference between anxiety and stress?,24,302.750,0.1340
llama3:8b,How do I negotiate my salary during a job offer?,16,303.063,0.1815
llama3:8b,Can you summarize the key points of the book Atomic Habits?,22,302.783,0.1446
llama3:8b,Can you summarize the key points of the book Atomic Habits?,16,303.068,0.1813
llama3:8b,What are some fun icebreaker questions for team meetings?,13,303.060,0.2224
llama3:8b,What's a quick and healthy dinner I can make with chicken an...,25,302.732,0.1288
llama3:8b,How can I start a simple workout routine at home with no equ...,13,303.069,0.2226
llama3:8b,Can you explain inflation in simple terms?,13,303.081,0.2208
llama3:8b,How do I write a professional follow-up email after a job in...,13,303.058,0.2227
llama3:8b,What's the difference between anxiety and stress?,1,303.574,2.4765
llama3:8b,Can you summarize the key points of the book Atomic Habits?,1,303.564,2.4772
llama3:8b,Can you explain inflation in simple terms?,2,303.571,1.2406
llama3:8b,Can you summarize the key points of the book Atomic Habits?,1,303.572,2.4795
llama3:8b,Can you explain inflation in simple terms?,1,303.564,2.4815
llama3:8b,What's a quick and healthy dinner I can make with chicken an...,1,303.585,2.4820
llama3:8b,What are some tips to stay focused while studying?,28,302.703,0.1193
llama3:8b,What are some fun icebreaker questions for team meetings?,26,302.763,0.1261
llama3:8b,How do I write a professional follow-up email after a job in...,29,302.688,0.1155
llama3:8b,Can you summarize the key points of the book Atomic Habits?,28,302.692,0.1195
llama3:8b,How do I negotiate my salary during a job offer?,29,302.695,0.1154
llama3:8b,How do I negotiate my salary during a job offer?,30,302.637,0.1136
llama3:8b,Can you summarize the key points of the book Atomic Habits?,26,302.763,0.1264
llama3:8b,Can you help me plan a 3-day trip to Paris on a budget?,29,302.688,0.1156
llama3:8b,How do I write a professional follow-up email after a job in...,27,302.721,0.1226
llama3:8b,What's a quick and healthy dinner I can make with chicken an...,29,302.696,0.1156
llama3:8b,Can you explain inflation in simple terms?,28,302.731,0.1186
llama3:8b,Can you explain inflation in simple terms?,25,302.832,0.1288
llama3:8b,Can you explain inflation in simple terms?,23,302.820,0.1389
llama3:8b,What's the difference between anxiety and stress?,24,302.810,0.1333
llama3:8b,Can you explain inflation in simple terms?,26,302.784,0.1241
llama3:8b,How do I negotiate my salary during a job offer?,24,302.829,0.1331
llama3:8b,Can you summarize the key points of the book Atomic Habits?,25,302.799,0.1291
llama3:8b,Can you explain inflation in simple terms?,26,302.782,0.1242
llama3:8b,Can you explain inflation in simple terms?,22,302.883,0.1422
llama3:8b,Can you help me plan a 3-day trip to Paris on a budget?,24,302.819,0.1332
llama3:8b,How do I write a professional follow-up email after a job in...,22,302.872,0.1434
llama3:8b,What's a quick and healthy dinner I can make with chicken an...,27,302.775,0.1199
llama3:8b,How do I write a professional follow-up email after a job in...,22,302.884,0.1429
llama3:8b,How do I negotiate my salary during a job offer?,1,303.675,2.4461
llama3:8b,Can you explain inflation in simple terms?,1,303.674,2.4436
llama3:8b,Can you explain inflation in simple terms?,1,303.736,2.5483
llama3:8b,How do I negotiate my salary during a job offer?,1,303.747,2.5493
llama3:8b,How do I negotiate my salary during a job offer?,1,303.735,2.5485
llama3:8b,What's the difference between anxiety and stress?,1,303.723,2.5514
llama3:8b,How do I negotiate my salary during a job offer?,1,303.740,2.5480
llama3:8b,What are some tips to stay focused while studying?,1,303.728,2.5512
llama3:8b,What are some tips to stay focused while studying?,1,302.762,2.5444
llama3:8b,How can I start a simple workout routine at home with no equ...,1,302.737,2.5467
llama3:8b,How do I write a professional follow-up email after a job in...,22,302.842,0.1430
llama3:8b,How can I start a simple workout routine at home with no equ...,17,302.986,0.1759
llama3:8b,How can I start a simple workout routine at home with no equ...,25,302.733,0.1299
llama3:8b,What are some tips to stay focused while studying?,22,302.818,0.1437
llama3:8b,What are some fun icebreaker questions for team meetings?,17,303.005,0.1756
llama3:8b,What's the difference between anxiety and stress?,22,302.846,0.1431
llama3:8b,How do I negotiate my salary during a job offer?,22,302.836,0.1438
llama3:8b,Can you summarize the key points of the book Atomic Habits?,22,302.827,0.1436
llama3:8b,Can you summarize the key points of the book Atomic Habits?,23,302.809,0.1382
llama3:8b,Can you explain inflation in simple terms?,23,302.822,0.1383
llama3:8b,Can you help me plan a 3-day trip to Paris on a budget?,23,302.817,0.1385
llama3:8b,What's a quick and healthy dinner I can make with chicken an...,19,302.913,0.1614
llama3:8b,How can I start a simple workout routine at home with no equ...,1,303.548,2.5243
llama3:8b,How can I start a simple workout routine at home with no equ...,1,303.571,2.5099
llama3:8b,Can you summarize the key points of the book Atomic Habits?,1,303.561,2.5112
llama3:8b,What's a quick and healthy dinner I can make with chicken an...,2,303.534,1.2690
llama3:8b,Can you summarize the key points of the book Atomic Habits?,1,303.565,2.5131
llama3:8b,Can you explain inflation in simple terms?,2,303.538,1.2687
llama3:8b,What's the difference between anxiety and stress?,2,303.536,1.2692
llama3:8b,How do I negotiate my salary during a job offer?,4,303.555,0.6495
llama3:8b,How do I negotiate my salary during a job offer?,1,303.714,2.4433
llama3:8b,Can you explain inflation in simple terms?,1,303.702,2.4451
llama3:8b,What are some tips to stay focused while studying?,1,302.757,2.5888
llama3:8b,What are some fun icebreaker questions for team meetings?,1,303.855,2.5127
llama3:8b,Can you summarize the key points of the book Atomic Habits?,10,303.803,0.2791
llama3:8b,Can you explain inflation in simple terms?,18,302.848,0.1690
llama3:8b,How do I negotiate my salary during a job offer?,17,302.853,0.1781
llama3:8b,How do I negotiate my salary during a job offer?,16,302.912,0.1858
llama3:8b,How do I negotiate my salary during a job offer?,8,303.228,0.3311
llama3:8b,What are some fun icebreaker questions for team meetings?,20,302.804,0.1543
llama3:8b,How do I write a professional follow-up email after a job in...,17,302.865,0.1780
llama3:8b,What's a quick and healthy dinner I can make with chicken an...,16,302.907,0.1855
llama3:8b,Can you summarize the key points of the book Atomic Habits?,16,302.917,0.1855
llama3:8b,What's the difference between anxiety and stress?,19,302.829,0.1604
llama3:8b,How can I start a simple workout routine at home with no equ...,16,302.909,0.1853
llama3:8b,How do I negotiate my salary during a job offer?,17,302.907,0.1759
llama3:8b,Can you help me plan a 3-day trip to Paris on a budget?,19,302.824,0.1603
llama3:8b,How can I start a simple workout routine at home with no equ...,3,300.457,0.8558
llama3:8b,How can I start a simple workout routine at home with no equ...,3,300.464,0.8549
llama3:8b,Can you explain inflation in simple terms?,2,300.487,1.2699
llama3:8b,How can I start a simple workout routine at home with no equ...,3,303.459,0.8595
llama3:8b,Can you explain inflation in simple terms?,3,303.458,0.8586
llama3:8b,What's the difference between anxiety and stress?,2,303.474,1.2774
llama3:8b,What are some fun icebreaker questions for team meetings?,2,303.477,1.2796
llama3:8b,How do I negotiate my salary during a job offer?,1,303.520,2.5228
llama3:8b,How can I start a simple workout routine at home with no equ...,2,302.481,1.2797
llama3:8b,Can you summarize the key points of the book Atomic Habits?,2,303.493,1.2694
llama3:8b,Can you explain inflation in simple terms?,2,302.510,1.2683
llama3:8b,What's a quick and healthy dinner I can make with chicken an...,1,303.863,2.5139
llama3:8b,What's the difference between anxiety and stress?,2,303.975,1.2735
llama3:8b,Can you help me plan a 3-day trip to Paris on a budget?,2,301.986,1.2656
llama3:8b,What's a quick and healthy dinner I can make with chicken an...,1,302.012,2.5292
llama3:8b,What are some tips to stay focused while studying?,2,302.023,1.2657
llama3:8b,How do I write a professional follow-up email after a job in...,2,301.011,1.2679
llama3:8b,What's the difference between anxiety and stress?,2,301.005,1.2658
llama3:8b,Can you explain inflation in simple terms?,1,303.362,2.5372
llama3:8b,What are some tips to stay focused while studying?,1,302.368,2.5370
llama3:8b,Can you help me plan a 3-day trip to Paris on a budget?,3,304.298,0.8697
llama3:8b,What are some tips to stay focused while studying?,3,304.284,0.8720
llama3:8b,How do I negotiate my salary during a job offer?,3,304.294,0.8703
llama3:8b,Can you summarize the key points of the book Atomic Habits?,3,304.303,0.8693
llama3:8b,What's a quick and healthy dinner I can make with chicken an...,3,304.279,0.8733
llama3:8b,How can I start a simple workout routine at home with no equ...,3,304.276,0.8733
llama3:8b,Can you summarize the key points of the book Atomic Habits?,3,304.286,0.8698
llama3:8b,What are some tips to stay focused while studying?,1,304.345,2.5498
llama3:8b,Can you summarize the key points of the book Atomic Habits?,1,303.359,2.5518
llama3:8b,What are some tips to stay focused while studying?,2,303.350,1.2820
llama3:8b,How can I start a simple workout routine at home with no equ...,1,300.558,2.5223
llama3:8b,Can you help me plan a 3-day trip to Paris on a budget?,3,300.493,0.8589
llama3:8b,What's a quick and healthy dinner I can make with chicken an...,1,300.571,2.5156
llama3:8b,What are some tips to stay focused while studying?,1,300.564,2.5222
llama3:8b,What's a quick and healthy dinner I can make with chicken an...,2,300.511,1.2806
llama3:8b,How can I start a simple workout routine at home with no equ...,2,300.530,1.2789
llama3:8b,What are some fun icebreaker questions for team meetings?,2,300.534,1.2779
llama3:8b,What are some fun icebreaker questions for team meetings?,2,300.537,1.2793
llama3:8b,What are some fun icebreaker questions for team meetings?,2,300.573,1.2725
llama3:8b,Can you explain inflation in simple terms?,1,300.697,2.5068
llama3:8b,Can you summarize the key points of the book Atomic Habits?,2,300.694,1.2828
llama3:8b,What's a quick and healthy dinner I can make with chicken an...,2,300.797,1.2335
llama3:8b,Can you help me plan a 3-day trip to Paris on a budget?,2,300.805,1.2367
llama3:8b,What are some tips to stay focused while studying?,1,300.801,2.4731
llama3:8b,Can you explain inflation in simple terms?,1,300.807,2.4844
