Model,Prompt,Tokens,TTFT (s),Avg Time/Token (s)
llama3:8b,How can I start a simple workout routine at home with no equ...,28,299.578,0.1184
llama3:8b,What's a quick and healthy dinner I can make with chicken an...,27,299.574,0.1227
llama3:8b,Can you summarize the key points of the book Atomic Habits?,92,297.479,0.0588
llama3:8b,Can you explain inflation in simple terms?,28,299.576,0.1185
llama3:8b,What are some tips to stay focused while studying?,12,299.800,0.2410
llama3:8b,What's the difference between anxiety and stress?,51,298.686,0.0802
llama3:8b,What's a quick and healthy dinner I can make with chicken an...,87,297.543,0.0602
llama3:8b,How can I start a simple workout routine at home with no equ...,29,299.423,0.1159
llama3:8b,What's the difference between anxiety and stress?,25,299.480,0.1322
llama3:8b,What's a quick and healthy dinner I can make with chicken an...,28,299.384,0.1215
llama3:8b,Can you help me plan a 3-day trip to Paris on a budget?,25,299.527,0.1307
llama3:8b,What's the difference between anxiety and stress?,27,299.505,0.1219
llama3:8b,What's the difference between anxiety and stress?,22,299.652,0.1439
llama3:8b,How do I negotiate my salary during a job offer?,28,299.507,0.1188
llama3:8b,What's a quick and healthy dinner I can make with chicken an...,4,300.057,0.6535
llama3:8b,How do I write a professional follow-up email after a job in...,45,298.828,0.0851
llama3:8b,Can you explain inflation in simple terms?,59,298.501,0.0733
llama3:8b,What are some tips to stay focused while studying?,22,299.680,0.1431
llama3:8b,Can you explain inflation in simple terms?,30,299.350,0.1158
llama3:8b,How do I negotiate my salary during a job offer?,29,299.394,0.1182
llama3:8b,How can I start a simple workout routine at home with no equ...,28,299.439,0.1207
llama3:8b,How do I negotiate my salary during a job offer?,25,299.539,0.1312
llama3:8b,Can you help me plan a 3-day trip to Paris on a budget?,50,298.783,0.0807
llama3:8b,Can you summarize the key points of the book Atomic Habits?,31,299.346,0.1121
llama3:8b,What's the difference between anxiety and stress?,30,299.398,0.1143
llama3:8b,What's the difference between anxiety and stress?,28,299.481,0.1199
llama3:8b,What's the difference between anxiety and stress?,37,299.088,0.0990
llama3:8b,Can you explain inflation in simple terms?,29,299.389,0.1163
llama3:8b,What's a quick and healthy dinner I can make with chicken an...,58,298.497,0.0736
llama3:8b,What are some tips to stay focused while studying?,29,299.385,0.1165
llama3:8b,How do I negotiate my salary during a job offer?,26,299.482,0.1268
llama3:8b,What's the difference between anxiety and stress?,29,299.385,0.1203
llama3:8b,What's a quick and healthy dinner I can make with chicken an...,31,299.356,0.1134
llama3:8b,How do I negotiate my salary during a job offer?,27,299.479,0.1257
llama3:8b,Can you help me plan a 3-day trip to Paris on a budget?,27,299.483,0.1255
llama3:8b,How do I write a professional follow-up email after a job in...,27,299.481,0.1256
llama3:8b,How do I negotiate my salary during a job offer?,45,298.751,0.0891
llama3:8b,Can you summarize the key points of the book Atomic Habits?,30,299.351,0.1136
llama3:8b,How can I start a simple workout routine at home with no equ...,31,299.337,0.1105
llama3:8b,What's a quick and healthy dinner I can make with chicken an...,29,299.410,0.1161
llama3:8b,What's a quick and healthy dinner I can make with chicken an...,58,298.439,0.0748
llama3:8b,How do I write a professional follow-up email after a job in...,29,299.373,0.1178
llama3:8b,What are some fun icebreaker questions for team meetings?,31,299.372,0.1104
llama3:8b,Can you explain inflation in simple terms?,30,299.372,0.1143
llama3:8b,What's a quick and healthy dinner I can make with chicken an...,29,299.452,0.1157
llama3:8b,What are some fun icebreaker questions for team meetings?,29,299.450,0.1158
llama3:8b,What's a quick and healthy dinner I can make with chicken an...,30,299.410,0.1134
llama3:8b,What are some fun icebreaker questions for team meetings?,27,299.369,0.1247
llama3:8b,How do I negotiate my salary during a job offer?,44,298.911,0.0873
llama3:8b,How do I negotiate my salary during a job offer?,30,299.386,0.1127
llama3:8b,Can you summarize the key points of the book Atomic Habits?,30,299.256,0.1138
llama3:8b,What are some fun icebreaker questions for team meetings?,30,299.358,0.1137
llama3:8b,What are some tips to stay focused while studying?,29,299.407,0.1162
llama3:8b,How do I write a professional follow-up email after a job in...,25,299.513,0.1307
llama3:8b,How do I negotiate my salary during a job offer?,26,299.507,0.1259
llama3:8b,How do I write a professional follow-up email after a job in...,31,299.381,0.1099
llama3:8b,How can I start a simple workout routine at home with no equ...,29,299.423,0.1161
llama3:8b,What's a quick and healthy dinner I can make with chicken an...,30,299.402,0.1132
llama3:8b,What's a quick and healthy dinner I can make with chicken an...,61,298.302,0.0715
llama3:8b,Can you help me plan a 3-day trip to Paris on a budget?,30,299.357,0.1135
llama3:8b,Can you explain inflation in simple terms?,61,298.407,0.0716
llama3:8b,Can you summarize the key points of the book Atomic Habits?,30,299.365,0.1136
llama3:8b,Can you summarize the key points of the book Atomic Habits?,29,299.411,0.1166
llama3:8b,Can you summarize the key points of the book Atomic Habits?,31,299.370,0.1102
llama3:8b,What are some fun icebreaker questions for team meetings?,31,299.378,0.1104
llama3:8b,How do I negotiate my salary during a job offer?,31,299.367,0.1109
llama3:8b,How do I negotiate my salary during a job offer?,29,299.405,0.1173
llama3:8b,What are some fun icebreaker questions for team meetings?,31,299.364,0.1111
llama3:8b,How do I write a professional follow-up email after a job in...,49,298.661,0.0829
llama3:8b,Can you summarize the key points of the book Atomic Habits?,31,299.377,0.1099
llama3:8b,How do I negotiate my salary during a job offer?,31,299.391,0.1100
llama3:8b,What are some tips to stay focused while studying?,32,299.392,0.1068
llama3:8b,What's a quick and healthy dinner I can make with chicken an...,62,298.429,0.0706
llama3:8b,Can you explain inflation in simple terms?,32,299.388,0.1071
llama3:8b,What's the difference between anxiety and stress?,33,299.387,0.1042
llama3:8b,Can you help me plan a 3-day trip to Paris on a budget?,33,299.383,0.1045
llama3:8b,How do I negotiate my salary during a job offer?,29,299.438,0.1173
llama3:8b,Can you summarize the key points of the book Atomic Habits?,30,299.431,0.1135
llama3:8b,What's a quick and healthy dinner I can make with chicken an...,10,300.053,0.2795
llama3:8b,How can I start a simple workout routine at home with no equ...,30,299.434,0.1136
llama3:8b,What's a quick and healthy dinner I can make with chicken an...,65,298.381,0.0686
llama3:8b,How can I start a simple workout routine at home with no equ...,32,299.420,0.1071
llama3:8b,Can you help me plan a 3-day trip to Paris on a budget?,31,299.424,0.1106
llama3:8b,How do I negotiate my salary during a job offer?,33,299.424,0.1041
llama3:8b,What's the difference between anxiety and stress?,31,299.447,0.1109
llama3:8b,Can you explain inflation in simple terms?,30,299.493,0.1133
llama3:8b,How can I start a simple workout routine at home with no equ...,64,298.429,0.0697
llama3:8b,What's a quick and healthy dinner I can make with chicken an...,34,299.431,0.1019
llama3:8b,What's the difference between anxiety and stress?,30,299.498,0.1132
llama3:8b,What are some tips to stay focused while studying?,10,299.930,0.2782
llama3:8b,Can you summarize the key points of the book Atomic Habits?,64,298.423,0.0690
llama3:8b,What are some tips to stay focused while studying?,60,298.540,0.0716
llama3:8b,Can you explain inflation in simple terms?,30,299.480,0.1122
llama3:8b,How do I negotiate my salary during a job offer?,29,299.478,0.1161
llama3:8b,Can you help me plan a 3-day trip to Paris on a budget?,27,299.515,0.1234
llama3:8b,How do I write a professional follow-up email after a job in...,29,299.477,0.1162
llama3:8b,How can I start a simple workout routine at home with no equ...,17,299.842,0.1767
llama3:8b,Can you help me plan a 3-day trip to Paris on a budget?,28,299.521,0.1190
llama3:8b,Can you explain inflation in simple terms?,29,299.479,0.1163
llama3:8b,How do I negotiate my salary during a job offer?,28,299.509,0.1194
llama3:8b,What's a quick and healthy dinner I can make with chicken an...,59,298.502,0.0737
llama3:8b,What are some fun icebreaker questions for team meetings?,59,298.581,0.0725
llama3:8b,Can you summarize the key points of the book Atomic Habits?,31,299.528,0.1077
llama3:8b,What's a quick and healthy dinner I can make with chicken an...,31,299.412,0.1114
llama3:8b,Can you help me plan a 3-day trip to Paris on a budget?,32,299.530,0.1054
llama3:8b,What's a quick and healthy dinner I can make with chicken an...,32,299.422,0.1091
llama3:8b,Can you explain inflation in simple terms?,31,299.523,0.1098
llama3:8b,How can I start a simple workout routine at home with no equ...,33,299.528,0.1032
llama3:8b,What's the difference between anxiety and stress?,33,299.528,0.1036
llama3:8b,How do I negotiate my salary during a job offer?,33,299.524,0.1037
llama3:8b,Can you summarize the key points of the book Atomic Habits?,56,298.574,0.0748
llama3:8b,What's a quick and healthy dinner I can make with chicken an...,60,298.523,0.0706
llama3:8b,What are some fun icebreaker questions for team meetings?,28,299.429,0.1199
llama3:8b,How can I start a simple workout routine at home with no equ...,28,299.438,0.1198
llama3:8b,Can you summarize the key points of the book Atomic Habits?,29,299.571,0.1140
llama3:8b,Can you help me plan a 3-day trip to Paris on a budget?,26,299.581,0.1268
llama3:8b,What's a quick and healthy dinner I can make with chicken an...,30,299.454,0.1141
llama3:8b,Can you help me plan a 3-day trip to Paris on a budget?,30,299.721,0.1053
llama3:8b,Can you summarize the key points of the book Atomic Habits?,28,299.568,0.1182
llama3:8b,Can you help me plan a 3-day trip to Paris on a budget?,27,299.573,0.1225
llama3:8b,How can I start a simple workout routine at home with no equ...,49,298.754,0.0797
llama3:8b,What's a quick and healthy dinner I can make with chicken an...,30,299.388,0.1130
llama3:8b,What are some tips to stay focused while studying?,28,299.421,0.1198
llama3:8b,Can you summarize the key points of the book Atomic Habits?,57,298.571,0.0738
llama3:8b,What's the difference between anxiety and stress?,30,299.377,0.1136
llama3:8b,What are some tips to stay focused while studying?,29,299.421,0.1167
llama3:8b,Can you explain inflation in simple terms?,26,299.515,0.1267
llama3:8b,What's a quick and healthy dinner I can make with chicken an...,27,299.481,0.1232
llama3:8b,Can you summarize the key points of the book Atomic Habits?,28,299.446,0.1203
llama3:8b,What's the difference between anxiety and stress?,24,299.614,0.1334
llama3:8b,Can you explain inflation in simple terms?,54,298.631,0.0773
llama3:8b,What's the difference between anxiety and stress?,29,299.402,0.1178
llama3:8b,Can you help me plan a 3-day trip to Paris on a budget?,29,299.393,0.1178
llama3:8b,Can you explain inflation in simple terms?,63,298.377,0.0705
llama3:8b,Can you explain inflation in simple terms?,28,299.457,0.1199
llama3:8b,Can you help me plan a 3-day trip to Paris on a budget?,30,299.400,0.1138
llama3:8b,How do I write a professional follow-up email after a job in...,30,299.405,0.1138
llama3:8b,Can you help me plan a 3-day trip to Paris on a budget?,43,299.040,0.0878
llama3:8b,How can I start a simple workout routine at home with no equ...,31,299.410,0.1101
llama3:8b,How do I write a professional follow-up email after a job in...,29,299.466,0.1159
llama3:8b,Can you summarize the key points of the book Atomic Habits?,61,298.418,0.0712
llama3:8b,How do I negotiate my salary during a job offer?,30,299.357,0.1166
llama3:8b,Can you help me plan a 3-day trip to Paris on a budget?,25,299.560,0.1320
llama3:8b,Can you explain inflation in simple terms?,28,299.416,0.1228
llama3:8b,What's the difference between anxiety and stress?,27,299.477,0.1252
llama3:8b,How do I negotiate my salary during a job offer?,30,299.361,0.1165
llama3:8b,What's the difference between anxiety and stress?,28,299.483,0.1206
llama3:8b,What are some tips to stay focused while studying?,29,299.425,0.1184
llama3:8b,Can you help me plan a 3-day trip to Paris on a budget?,57,298.551,0.0756
llama3:8b,Can you explain inflation in simple terms?,31,299.352,0.1133
llama3:8b,What's a quick and healthy dinner I can make with chicken an...,58,298.373,0.0742
llama3:8b,What's a quick and healthy dinner I can make with chicken an...,32,299.340,0.1076
llama3:8b,What are some fun icebreaker questions for team meetings?,29,299.380,0.1173
llama3:8b,Can you help me plan a 3-day trip to Paris on a budget?,32,299.331,0.1076
llama3:8b,How do I negotiate my salary during a job offer?,29,299.389,0.1173
llama3:8b,What are some tips to stay focused while studying?,56,298.573,0.0756
llama3:8b,How do I write a professional follow-up email after a job in...,18,299.782,0.1728
llama3:8b,What's the difference between anxiety and stress?,30,299.383,0.1173
llama3:8b,How do I write a professional follow-up email after a job in...,27,299.478,0.1267
llama3:8b,What's a quick and healthy dinner I can make with chicken an...,33,299.336,0.1079
llama3:8b,Can you explain inflation in simple terms?,54,298.473,0.0775
llama3:8b,How do I write a professional follow-up email after a job in...,33,299.284,0.1056
llama3:8b,How do I write a professional follow-up email after a job in...,26,299.484,0.1264
llama3:8b,Can you summarize the key points of the book Atomic Habits?,26,299.484,0.1264
llama3:8b,Can you explain inflation in simple terms?,31,299.351,0.1109
llama3:8b,How do I write a professional follow-up email after a job in...,28,299.443,0.1198
llama3:8b,How can I start a simple workout routine at home with no equ...,29,299.436,0.1162
llama3:8b,What are some fun icebreaker questions for team meetings?,28,299.497,0.1188
llama3:8b,Can you explain inflation in simple terms?,63,298.459,0.0694
llama3:8b,Can you explain inflation in simple terms?,6,299.981,0.4469
llama3:8b,What's a quick and healthy dinner I can make with chicken an...,21,299.540,0.1490
llama3:8b,What are some fun icebreaker questions for team meetings?,26,299.462,0.1270
llama3:8b,What are some fun icebreaker questions for team meetings?,61,298.426,0.0714
llama3:8b,How do I write a professional follow-up email after a job in...,27,299.453,0.1232
llama3:8b,What are some tips to stay focused while studying?,27,299.460,0.1230
llama3:8b,How do I write a professional follow-up email after a job in...,7,300.087,0.3853
llama3:8b,Can you explain inflation in simple terms?,29,299.435,0.1157
llama3:8b,How do I negotiate my salary during a job offer?,62,298.422,0.0706
llama3:8b,How do I write a professional follow-up email after a job in...,63,298.416,0.0698
llama3:8b,Can you explain inflation in simple terms?,18,299.619,0.1689
llama3:8b,How do I negotiate my salary during a job offer?,24,299.426,0.1350
llama3:8b,What's a quick and healthy dinner I can make with chicken an...,60,298.434,0.0724
llama3:8b,How can I start a simple workout routine at home with no equ...,27,299.449,0.1239
llama3:8b,What are some fun icebreaker questions for team meetings?,61,298.430,0.0716
llama3:8b,Can you help me plan a 3-day trip to Paris on a budget?,53,298.681,0.0778
llama3:8b,What's the difference between anxiety and stress?,28,299.473,0.1192
llama3:8b,How do I write a professional follow-up email after a job in...,27,299.463,0.1241
llama3:8b,Can you summarize the key points of the book Atomic Habits?,62,298.414,0.0709
llama3:8b,How do I write a professional follow-up email after a job in...,11,299.993,0.2569
llama3:8b,What are some fun icebreaker questions for team meetings?,2,300.269,1.2781
llama3:8b,How do I negotiate my salary during a job offer?,30,299.410,0.1137
llama3:8b,What's the difference between anxiety and stress?,64,298.362,0.0697
llama3:8b,What are some tips to stay focused while studying?,30,299.430,0.1135
llama3:8b,Can you explain inflation in simple terms?,31,299.402,0.1107
llama3:8b,How do I negotiate my salary during a job offer?,65,298.378,0.0687
llama3:8b,What's the difference between anxiety and stress?,31,299.422,0.1107
llama3:8b,What's a quick and healthy dinner I can make with chicken an...,65,298.376,0.0690
llama3:8b,Can you help me plan a 3-day trip to Paris on a budget?,32,299.407,0.1082
llama3:8b,What's the difference between anxiety and stress?,31,299.423,0.1113
llama3:8b,How do I negotiate my salary during a job offer?,40,298.948,0.0928
llama3:8b,Can you help me plan a 3-day trip to Paris on a budget?,32,299.463,0.1064
llama3:8b,What are some tips to stay focused while studying?,63,298.399,0.0708
llama3:8b,How can I start a simple workout routine at home with no equ...,61,298.495,0.0722
llama3:8b,What's a quick and healthy dinner I can make with chicken an...,31,299.462,0.1110
llama3:8b,What are some fun icebreaker questions for team meetings?,32,299.461,0.1075
llama3:8b,What's the difference between anxiety and stress?,31,299.459,0.1110
llama3:8b,How do I write a professional follow-up email after a job in...,31,299.486,0.1101
llama3:8b,Can you help me plan a 3-day trip to Paris on a budget?,33,299.456,0.1047
llama3:8b,What's a quick and healthy dinner I can make with chicken an...,31,299.480,0.1107
llama3:8b,What are some fun icebreaker questions for team meetings?,61,298.487,0.0710
llama3:8b,How do I write a professional follow-up email after a job in...,30,299.504,0.1120
llama3:8b,How do I negotiate my salary during a job offer?,31,299.495,0.1085
llama3:8b,What are some tips to stay focused while studying?,30,299.506,0.1121
llama3:8b,How do I negotiate my salary during a job offer?,60,298.532,0.0722
llama3:8b,Can you summarize the key points of the book Atomic Habits?,52,298.792,0.0785
llama3:8b,Can you summarize the key points of the book Atomic Habits?,27,299.529,0.1235
llama3:8b,What's a quick and healthy dinner I can make with chicken an...,30,299.500,0.1123
llama3:8b,What are some tips to stay focused while studying?,25,299.627,0.1301
llama3:8b,Can you help me plan a 3-day trip to Paris on a budget?,29,299.513,0.1159
llama3:8b,What's the difference between anxiety and stress?,61,298.522,0.0710
llama3:8b,How can I start a simple workout routine at home with no equ...,62,298.503,0.0702
llama3:8b,How can I start a simple workout routine at home with no equ...,29,299.550,0.1141
llama3:8b,How can I start a simple workout routine at home with no equ...,29,299.547,0.1141
llama3:8b,Can you help me plan a 3-day trip to Paris on a budget?,31,299.436,0.1105
llama3:8b,What are some fun icebreaker questions for team meetings?,29,299.547,0.1142
llama3:8b,What's a quick and healthy dinner I can make with chicken an...,29,299.547,0.1142
llama3:8b,How do I negotiate my salary during a job offer?,29,299.547,0.1145
llama3:8b,What's the difference between anxiety and stress?,28,299.560,0.1198
llama3:8b,Can you summarize the key points of the book Atomic Habits?,33,299.430,0.1057
llama3:8b,What are some tips to stay focused while studying?,58,298.552,0.0726
llama3:8b,How can I start a simple workout routine at home with no equ...,57,298.551,0.0739
llama3:8b,What's the difference between anxiety and stress?,26,299.472,0.1268
llama3:8b,What are some tips to stay focused while studying?,27,299.465,0.1230
llama3:8b,What's the difference between anxiety and stress?,27,299.461,0.1234
llama3:8b,What's the difference between anxiety and stress?,27,299.481,0.1228
llama3:8b,What are some tips to stay focused while studying?,25,299.593,0.1284
llama3:8b,How can I start a simple workout routine at home with no equ...,32,299.439,0.1083
llama3:8b,How do I write a professional follow-up email after a job in...,32,299.442,0.1084
llama3:8b,What's the difference between anxiety and stress?,47,298.780,0.0826
llama3:8b,Can you summarize the key points of the book Atomic Habits?,31,299.357,0.1107
llama3:8b,Can you explain inflation in simple terms?,58,298.479,0.0744
llama3:8b,How can I start a simple workout routine at home with no equ...,55,298.567,0.0764
llama3:8b,How can I start a simple workout routine at home with no equ...,30,299.357,0.1141
llama3:8b,How can I start a simple workout routine at home with no equ...,28,299.478,0.1190
llama3:8b,How can I start a simple workout routine at home with no equ...,28,299.484,0.1190
llama3:8b,Can you help me plan a 3-day trip to Paris on a budget?,26,299.512,0.1271
llama3:8b,How do I negotiate my salary during a job offer?,30,299.419,0.1136
llama3:8b,What are some fun icebreaker questions for team meetings?,30,299.423,0.1136
llama3:8b,How do I negotiate my salary during a job offer?,2,300.110,1.2745
llama3:8b,How do I write a professional follow-up email after a job in...,18,299.629,0.1682
llama3:8b,Can you help me plan a 3-day trip to Paris on a budget?,27,299.460,0.1250
llama3:8b,How do I negotiate my salary during a job offer?,19,299.757,0.1615
llama3:8b,What are some tips to stay focused while studying?,22,299.684,0.1432
llama3:8b,What are some tips to stay focused while studying?,27,299.456,0.1252
llama3:8b,What's a quick and healthy dinner I can make with chicken an...,60,298.427,0.0735
llama3:8b,How can I start a simple workout routine at home with no equ...,27,299.460,0.1251
llama3:8b,What are some tips to stay focused while studying?,27,299.516,0.1229
