Model,Prompt,Tokens,TTFT (s),Avg Time/Token (s)
llama3:8b,How do I write a professional follow-up email after a job in...,517,155.202,0.0325
llama3:8b,Can you summarize the key points of the book Atomic Habits?,531,157.904,0.0323
llama3:8b,What are some tips to stay focused while studying?,505,155.915,0.0332
llama3:8b,Can you explain inflation in simple terms?,414,158.972,0.0324
llama3:8b,How do I write a professional follow-up email after a job in...,501,163.089,0.0322
llama3:8b,How do I write a professional follow-up email after a job in...,556,157.342,0.0324
llama3:8b,What's a quick and healthy dinner I can make with chicken an...,408,166.897,0.0322
llama3:8b,Can you explain inflation in simple terms?,434,165.726,0.0333
llama3:8b,Can you summarize the key points of the book Atomic Habits?,573,162.593,0.0320
llama3:8b,What's the difference between anxiety and stress?,477,167.922,0.0336
llama3:8b,Can you explain inflation in simple terms?,436,171.001,0.0320
llama3:8b,What's a quick and healthy dinner I can make with chicken an...,489,171.531,0.0320
llama3:8b,How can I start a simple workout routine at home with no equ...,743,164.530,0.0337
llama3:8b,How do I write a professional follow-up email after a job in...,565,173.167,0.0321
llama3:8b,How do I negotiate my salary during a job offer?,556,171.712,0.0339
llama3:8b,Can you explain inflation in simple terms?,468,178.118,0.0321
llama3:8b,Can you help me plan a 3-day trip to Paris on a budget?,758,168.974,0.0323
llama3:8b,How can I start a simple workout routine at home with no equ...,600,174.391,0.0323
llama3:8b,Can you help me plan a 3-day trip to Paris on a budget?,694,178.359,0.0324
llama3:8b,What are some tips to stay focused while studying?,492,179.983,0.0324
llama3:8b,Can you explain inflation in simple terms?,491,179.240,0.0342
llama3:8b,How do I write a professional follow-up email after a job in...,479,183.077,0.0343
llama3:8b,Can you summarize the key points of the book Atomic Habits?,609,182.994,0.0324
llama3:8b,Can you summarize the key points of the book Atomic Habits?,460,192.268,0.0335
llama3:8b,How do I negotiate my salary during a job offer?,572,185.263,0.0324
llama3:8b,What's a quick and healthy dinner I can make with chicken an...,473,191.462,0.0336
llama3:8b,How do I negotiate my salary during a job offer?,629,187.635,0.0339
llama3:8b,How can I start a simple workout routine at home with no equ...,599,189.584,0.0339
llama3:8b,How do I negotiate my salary during a job offer?,565,191.748,0.0325
llama3:8b,How can I start a simple workout routine at home with no equ...,719,190.367,0.0336
llama3:8b,What are some tips to stay focused while studying?,517,193.994,0.0326
llama3:8b,What are some fun icebreaker questions for team meetings?,509,196.173,0.0336
llama3:8b,How do I write a professional follow-up email after a job in...,556,196.941,0.0338
llama3:8b,What's the difference between anxiety and stress?,433,200.807,0.0325
llama3:8b,What's the difference between anxiety and stress?,372,202.916,0.0325
llama3:8b,How do I negotiate my salary during a job offer?,589,198.580,0.0339
llama3:8b,What's a quick and healthy dinner I can make with chicken an...,291,208.009,0.0345
llama3:8b,What's the difference between anxiety and stress?,427,206.815,0.0339
llama3:8b,What are some tips to stay focused while studying?,551,206.392,0.0339
llama3:8b,How do I negotiate my salary during a job offer?,478,208.039,0.0338
llama3:8b,Can you explain inflation in simple terms?,419,208.950,0.0320
llama3:8b,What's a quick and healthy dinner I can make with chicken an...,369,213.765,0.0336
llama3:8b,What's the difference between anxiety and stress?,441,211.361,0.0336
llama3:8b,How do I negotiate my salary during a job offer?,537,209.190,0.0322
llama3:8b,Can you summarize the key points of the book Atomic Habits?,474,213.964,0.0321
llama3:8b,How do I write a professional follow-up email after a job in...,434,217.586,0.0335
llama3:8b,Can you explain inflation in simple terms?,284,222.272,0.0331
llama3:8b,Can you help me plan a 3-day trip to Paris on a budget?,670,212.663,0.0336
llama3:8b,How can I start a simple workout routine at home with no equ...,479,219.338,0.0335
llama3:8b,How do I negotiate my salary during a job offer?,521,218.026,0.0332
llama3:8b,How can I start a simple workout routine at home with no equ...,618,214.105,0.0322
llama3:8b,What's the difference between anxiety and stress?,471,224.193,0.0334
llama3:8b,How can I start a simple workout routine at home with no equ...,498,221.443,0.0325
llama3:8b,What are some fun icebreaker questions for team meetings?,410,224.563,0.0326
llama3:8b,How do I negotiate my salary during a job offer?,562,226.303,0.0336
llama3:8b,How do I negotiate my salary during a job offer?,575,225.249,0.0333
llama3:8b,What's a quick and healthy dinner I can make with chicken an...,398,231.752,0.0332
llama3:8b,What's the difference between anxiety and stress?,517,227.231,0.0325
llama3:8b,How can I start a simple workout routine at home with no equ...,443,233.378,0.0333
llama3:8b,What are some tips to stay focused while studying?,544,231.131,0.0334
llama3:8b,What's a quick and healthy dinner I can make with chicken an...,480,235.544,0.0332
llama3:8b,What are some tips to stay focused while studying?,540,234.156,0.0334
llama3:8b,Can you explain inflation in simple terms?,268,243.169,0.0313
llama3:8b,How do I write a professional follow-up email after a job in...,544,239.931,0.0334
llama3:8b,Can you help me plan a 3-day trip to Paris on a budget?,684,232.149,0.0320
llama3:8b,What are some tips to stay focused while studying?,600,237.024,0.0318
llama3:8b,What are some fun icebreaker questions for team meetings?,451,244.081,0.0325
llama3:8b,What are some tips to stay focused while studying?,548,244.280,0.0329
llama3:8b,What's a quick and healthy dinner I can make with chicken an...,384,248.273,0.0322
llama3:8b,Can you summarize the key points of the book Atomic Habits?,545,243.445,0.0326
llama3:8b,Can you help me plan a 3-day trip to Paris on a budget?,711,236.730,0.0321
llama3:8b,Can you explain inflation in simple terms?,409,251.317,0.0326
llama3:8b,Can you explain inflation in simple terms?,292,261.406,0.0327
llama3:8b,How do I write a professional follow-up email after a job in...,494,256.095,0.0326
llama3:8b,What are some fun icebreaker questions for team meetings?,465,253.140,0.0328
llama3:8b,Can you help me plan a 3-day trip to Paris on a budget?,705,250.597,0.0328
llama3:8b,How do I negotiate my salary during a job offer?,525,251.574,0.0329
llama3:8b,What's a quick and healthy dinner I can make with chicken an...,318,260.276,0.0333
llama3:8b,Can you help me plan a 3-day trip to Paris on a budget?,735,248.315,0.0328
llama3:8b,What's a quick and healthy dinner I can make with chicken an...,376,259.714,0.0331
llama3:8b,What are some fun icebreaker questions for team meetings?,470,255.227,0.0328
llama3:8b,What's a quick and healthy dinner I can make with chicken an...,513,257.795,0.0332
llama3:8b,How do I negotiate my salary during a job offer?,640,263.730,0.0334
llama3:8b,Can you explain inflation in simple terms?,399,270.873,0.0337
llama3:8b,Can you help me plan a 3-day trip to Paris on a budget?,736,258.583,0.0327
llama3:8b,What's the difference between anxiety and stress?,427,269.861,0.0333
llama3:8b,What's the difference between anxiety and stress?,490,270.011,0.0338
llama3:8b,Can you explain inflation in simple terms?,477,269.637,0.0327
llama3:8b,How do I negotiate my salary during a job offer?,560,271.341,0.0337
llama3:8b,What are some tips to stay focused while studying?,596,267.524,0.0326
llama3:8b,How do I negotiate my salary during a job offer?,562,271.260,0.0331
llama3:8b,How do I negotiate my salary during a job offer?,630,267.860,0.0328
llama3:8b,How can I start a simple workout routine at home with no equ...,563,272.888,0.0330
llama3:8b,What are some fun icebreaker questions for team meetings?,456,283.174,0.0335
llama3:8b,What's the difference between anxiety and stress?,427,281.721,0.0326
llama3:8b,How can I start a simple workout routine at home with no equ...,863,270.450,0.0334
llama3:8b,What are some tips to stay focused while studying?,478,283.204,0.0333
llama3:8b,How do I write a professional follow-up email after a job in...,438,285.736,0.0391
llama3:8b,How do I negotiate my salary during a job offer?,474,284.499,0.0387
llama3:8b,How do I negotiate my salary during a job offer?,332,289.295,0.0408
llama3:8b,Can you summarize the key points of the book Atomic Habits?,84,297.520,0.0625
llama3:8b,Can you help me plan a 3-day trip to Paris on a budget?,29,299.411,0.1164
llama3:8b,How do I negotiate my salary during a job offer?,30,299.412,0.1159
llama3:8b,Can you summarize the key points of the book Atomic Habits?,58,298.471,0.0743
llama3:8b,What are some fun icebreaker questions for team meetings?,32,299.329,0.1090
llama3:8b,What are some fun icebreaker questions for team meetings?,31,299.458,0.1086
llama3:8b,How do I negotiate my salary during a job offer?,57,298.520,0.0745
llama3:8b,What's a quick and healthy dinner I can make with chicken an...,361,287.971,0.0410
llama3:8b,How do I write a professional follow-up email after a job in...,30,299.393,0.1138
llama3:8b,What's a quick and healthy dinner I can make with chicken an...,285,290.589,0.0429
llama3:8b,What's the difference between anxiety and stress?,31,299.391,0.1109
llama3:8b,How do I negotiate my salary during a job offer?,465,285.348,0.0376
llama3:8b,How do I write a professional follow-up email after a job in...,58,298.505,0.0737
llama3:8b,Can you explain inflation in simple terms?,441,286.074,0.0379
llama3:8b,What are some tips to stay focused while studying?,397,287.541,0.0384
llama3:8b,Can you summarize the key points of the book Atomic Habits?,174,294.675,0.0467
llama3:8b,Can you summarize the key points of the book Atomic Habits?,31,299.361,0.1112
llama3:8b,How do I negotiate my salary during a job offer?,31,299.361,0.1112
llama3:8b,What's the difference between anxiety and stress?,26,299.554,0.1253
llama3:8b,How do I write a professional follow-up email after a job in...,29,299.450,0.1166
llama3:8b,How can I start a simple workout routine at home with no equ...,28,299.425,0.1192
llama3:8b,Can you summarize the key points of the book Atomic Habits?,30,299.413,0.1128
llama3:8b,What's a quick and healthy dinner I can make with chicken an...,143,295.407,0.0517
llama3:8b,What's the difference between anxiety and stress?,30,299.409,0.1133
llama3:8b,Can you summarize the key points of the book Atomic Habits?,30,299.440,0.1132
llama3:8b,Can you help me plan a 3-day trip to Paris on a budget?,31,299.412,0.1104
llama3:8b,Can you summarize the key points of the book Atomic Habits?,31,299.412,0.1106
llama3:8b,What are some fun icebreaker questions for team meetings?,30,299.436,0.1134
llama3:8b,How do I negotiate my salary during a job offer?,30,299.445,0.1135
llama3:8b,What's the difference between anxiety and stress?,2,300.302,1.2750
llama3:8b,Can you explain inflation in simple terms?,31,299.461,0.1095
llama3:8b,What are some tips to stay focused while studying?,86,297.450,0.0629
llama3:8b,What's a quick and healthy dinner I can make with chicken an...,150,295.266,0.0506
llama3:8b,What's the difference between anxiety and stress?,84,297.559,0.0632
llama3:8b,How do I write a professional follow-up email after a job in...,28,299.463,0.1220
llama3:8b,What are some tips to stay focused while studying?,32,299.459,0.1070
llama3:8b,What's the difference between anxiety and stress?,32,299.461,0.1073
llama3:8b,What's a quick and healthy dinner I can make with chicken an...,33,299.459,0.1042
llama3:8b,How do I write a professional follow-up email after a job in...,32,299.460,0.1078
llama3:8b,What are some tips to stay focused while studying?,18,299.725,0.1635
llama3:8b,What are some fun icebreaker questions for team meetings?,29,299.503,0.1158
llama3:8b,What are some fun icebreaker questions for team meetings?,25,299.558,0.1319
llama3:8b,What's a quick and healthy dinner I can make with chicken an...,63,298.450,0.0700
llama3:8b,Can you summarize the key points of the book Atomic Habits?,64,298.449,0.0689
llama3:8b,What's the difference between anxiety and stress?,30,299.508,0.1120
llama3:8b,What are some tips to stay focused while studying?,59,298.534,0.0734
llama3:8b,What's a quick and healthy dinner I can make with chicken an...,25,299.557,0.1322
llama3:8b,What's a quick and healthy dinner I can make with chicken an...,27,299.582,0.1218
llama3:8b,What are some fun icebreaker questions for team meetings?,8,299.992,0.3340
llama3:8b,Can you help me plan a 3-day trip to Paris on a budget?,57,298.554,0.0759
llama3:8b,What's the difference between anxiety and stress?,59,298.579,0.0730
llama3:8b,What are some fun icebreaker questions for team meetings?,27,299.551,0.1235
llama3:8b,What are some tips to stay focused while studying?,60,298.573,0.0718
llama3:8b,How do I write a professional follow-up email after a job in...,29,299.550,0.1151
llama3:8b,How do I negotiate my salary during a job offer?,29,299.552,0.1151
llama3:8b,What are some fun icebreaker questions for team meetings?,31,299.550,0.1082
llama3:8b,Can you summarize the key points of the book Atomic Habits?,43,299.122,0.0880
llama3:8b,How do I write a professional follow-up email after a job in...,31,299.545,0.1085
llama3:8b,How can I start a simple workout routine at home with no equ...,33,299.151,0.1088
llama3:8b,What's a quick and healthy dinner I can make with chicken an...,60,298.547,0.0706
llama3:8b,Can you explain inflation in simple terms?,28,299.453,0.1191
llama3:8b,How can I start a simple workout routine at home with no equ...,44,298.937,0.0875
llama3:8b,What are some fun icebreaker questions for team meetings?,28,299.436,0.1197
llama3:8b,Can you explain inflation in simple terms?,30,299.596,0.1111
llama3:8b,Can you explain inflation in simple terms?,32,299.446,0.1087
llama3:8b,How do I negotiate my salary during a job offer?,30,299.461,0.1158
llama3:8b,What are some fun icebreaker questions for team meetings?,30,299.495,0.1145
llama3:8b,Can you help me plan a 3-day trip to Paris on a budget?,30,299.589,0.1113
llama3:8b,How do I negotiate my salary during a job offer?,1,300.419,2.5193
llama3:8b,What are some fun icebreaker questions for team meetings?,60,298.445,0.0723
llama3:8b,What's the difference between anxiety and stress?,28,299.420,0.1203
llama3:8b,How do I write a professional follow-up email after a job in...,55,298.592,0.0763
llama3:8b,How do I write a professional follow-up email after a job in...,50,298.780,0.0802
llama3:8b,Can you explain inflation in simple terms?,31,299.361,0.1112
llama3:8b,Can you summarize the key points of the book Atomic Habits?,27,299.485,0.1231
llama3:8b,Can you summarize the key points of the book Atomic Habits?,27,299.516,0.1223
llama3:8b,Can you help me plan a 3-day trip to Paris on a budget?,27,299.485,0.1234
llama3:8b,How do I negotiate my salary during a job offer?,24,299.646,0.1326
llama3:8b,What's a quick and healthy dinner I can make with chicken an...,28,299.515,0.1184
llama3:8b,How do I negotiate my salary during a job offer?,14,299.729,0.2097
llama3:8b,Can you help me plan a 3-day trip to Paris on a budget?,59,298.482,0.0738
llama3:8b,What are some tips to stay focused while studying?,30,299.384,0.1150
llama3:8b,How do I write a professional follow-up email after a job in...,26,299.544,0.1266
llama3:8b,What are some fun icebreaker questions for team meetings?,30,299.377,0.1154
llama3:8b,What are some fun icebreaker questions for team meetings?,59,298.646,0.0711
llama3:8b,What's the difference between anxiety and stress?,31,299.376,0.1117
llama3:8b,What's the difference between anxiety and stress?,31,299.379,0.1117
llama3:8b,Can you explain inflation in simple terms?,31,299.386,0.1114
llama3:8b,What's the difference between anxiety and stress?,15,299.724,0.1971
llama3:8b,Can you summarize the key points of the book Atomic Habits?,30,299.402,0.1125
llama3:8b,Can you explain inflation in simple terms?,30,299.403,0.1126
llama3:8b,Can you explain inflation in simple terms?,30,299.398,0.1128
llama3:8b,Can you help me plan a 3-day trip to Paris on a budget?,62,298.454,0.0714
llama3:8b,Can you help me plan a 3-day trip to Paris on a budget?,31,299.409,0.1118
llama3:8b,What are some tips to stay focused while studying?,29,299.450,0.1180
llama3:8b,How can I start a simple workout routine at home with no equ...,28,299.451,0.1224
llama3:8b,What are some tips to stay focused while studying?,62,298.448,0.0715
llama3:8b,What are some fun icebreaker questions for team meetings?,62,298.449,0.0715
llama3:8b,What are some fun icebreaker questions for team meetings?,25,299.575,0.1321
llama3:8b,Can you summarize the key points of the book Atomic Habits?,58,298.482,0.0740
llama3:8b,What's a quick and healthy dinner I can make with chicken an...,59,298.371,0.0728
llama3:8b,Can you help me plan a 3-day trip to Paris on a budget?,30,299.442,0.1110
llama3:8b,Can you explain inflation in simple terms?,30,299.447,0.1112
llama3:8b,What are some tips to stay focused while studying?,30,299.451,0.1113
llama3:8b,Can you help me plan a 3-day trip to Paris on a budget?,30,299.451,0.1118
llama3:8b,What's the difference between anxiety and stress?,30,299.458,0.1116
llama3:8b,Can you help me plan a 3-day trip to Paris on a budget?,31,299.448,0.1087
llama3:8b,Can you summarize the key points of the book Atomic Habits?,31,299.450,0.1088
llama3:8b,What are some tips to stay focused while studying?,31,299.449,0.1121
llama3:8b,What are some tips to stay focused while studying?,24,299.520,0.1365
llama3:8b,How do I write a professional follow-up email after a job in...,62,298.343,0.0697
llama3:8b,How can I start a simple workout routine at home with no equ...,30,299.367,0.1139
llama3:8b,What's a quick and healthy dinner I can make with chicken an...,62,298.453,0.0700
llama3:8b,What are some fun icebreaker questions for team meetings?,30,299.370,0.1141
llama3:8b,How can I start a simple workout routine at home with no equ...,29,299.489,0.1139
llama3:8b,Can you summarize the key points of the book Atomic Habits?,31,299.375,0.1105
llama3:8b,How do I negotiate my salary during a job offer?,31,299.367,0.1108
llama3:8b,What's the difference between anxiety and stress?,31,299.368,0.1112
llama3:8b,How do I write a professional follow-up email after a job in...,31,299.387,0.1106
llama3:8b,How can I start a simple workout routine at home with no equ...,5,300.168,0.5304
llama3:8b,Can you help me plan a 3-day trip to Paris on a budget?,31,299.371,0.1113
llama3:8b,What's the difference between anxiety and stress?,30,299.362,0.1139
llama3:8b,How do I negotiate my salary during a job offer?,31,299.355,0.1106
llama3:8b,How do I write a professional follow-up email after a job in...,31,299.360,0.1107
llama3:8b,How do I write a professional follow-up email after a job in...,62,298.490,0.0696
llama3:8b,Can you help me plan a 3-day trip to Paris on a budget?,29,299.427,0.1169
llama3:8b,Can you explain inflation in simple terms?,30,299.425,0.1131
llama3:8b,How can I start a simple workout routine at home with no equ...,30,299.414,0.1136
llama3:8b,Can you explain inflation in simple terms?,32,299.365,0.1083
llama3:8b,What are some tips to stay focused while studying?,32,299.370,0.1084
llama3:8b,Can you help me plan a 3-day trip to Paris on a budget?,2,300.137,1.3101
llama3:8b,What are some fun icebreaker questions for team meetings?,18,299.634,0.1684
llama3:8b,What are some tips to stay focused while studying?,29,299.406,0.1166
llama3:8b,How can I start a simple workout routine at home with no equ...,30,299.388,0.1136
llama3:8b,How do I negotiate my salary during a job offer?,30,299.407,0.1135
llama3:8b,What's the difference between anxiety and stress?,28,299.458,0.1197
llama3:8b,What's a quick and healthy dinner I can make with chicken an...,64,298.400,0.0690
llama3:8b,What are some tips to stay focused while studying?,11,300.020,0.2552
llama3:8b,Can you explain inflation in simple terms?,62,298.532,0.0694
llama3:8b,How can I start a simple workout routine at home with no equ...,31,299.404,0.1109
llama3:8b,What's the difference between anxiety and stress?,64,298.386,0.0696
llama3:8b,How do I negotiate my salary during a job offer?,65,298.392,0.0687
llama3:8b,Can you summarize the key points of the book Atomic Habits?,31,299.434,0.1106
llama3:8b,Can you summarize the key points of the book Atomic Habits?,31,299.437,0.1107
llama3:8b,What's a quick and healthy dinner I can make with chicken an...,32,299.439,0.1076
llama3:8b,Can you summarize the key points of the book Atomic Habits?,32,299.434,0.1076
llama3:8b,What are some fun icebreaker questions for team meetings?,62,298.468,0.0713
llama3:8b,How do I negotiate my salary during a job offer?,60,298.579,0.0718
llama3:8b,Can you explain inflation in simple terms?,32,299.431,0.1080
llama3:8b,Can you explain inflation in simple terms?,33,299.429,0.1050
llama3:8b,How do I write a professional follow-up email after a job in...,64,298.431,0.0691
llama3:8b,What's a quick and healthy dinner I can make with chicken an...,31,299.477,0.1090
llama3:8b,How can I start a simple workout routine at home with no equ...,60,298.630,0.0708
llama3:8b,What are some tips to stay focused while studying?,32,299.477,0.1063
llama3:8b,How do I write a professional follow-up email after a job in...,29,299.500,0.1168
llama3:8b,Can you summarize the key points of the book Atomic Habits?,29,299.526,0.1159
llama3:8b,What's a quick and healthy dinner I can make with chicken an...,31,299.483,0.1100
llama3:8b,How do I write a professional follow-up email after a job in...,31,299.483,0.1103
llama3:8b,What are some fun icebreaker questions for team meetings?,31,299.481,0.1104
llama3:8b,What are some tips to stay focused while studying?,60,298.508,0.0727
llama3:8b,What's the difference between anxiety and stress?,29,299.532,0.1150
llama3:8b,How do I negotiate my salary during a job offer?,60,298.507,0.0728
llama3:8b,What are some fun icebreaker questions for team meetings?,56,298.678,0.0749
llama3:8b,What are some tips to stay focused while studying?,28,299.540,0.1192
llama3:8b,What's a quick and healthy dinner I can make with chicken an...,28,299.540,0.1192
llama3:8b,Can you summarize the key points of the book Atomic Habits?,27,299.553,0.1232
llama3:8b,Can you explain inflation in simple terms?,28,299.536,0.1194
llama3:8b,How do I write a professional follow-up email after a job in...,31,299.536,0.1085
llama3:8b,How can I start a simple workout routine at home with no equ...,46,298.757,0.0850
llama3:8b,What are some fun icebreaker questions for team meetings?,26,299.463,0.1270
llama3:8b,What are some tips to stay focused while studying?,25,299.575,0.1279
llama3:8b,Can you summarize the key points of the book Atomic Habits?,10,300.102,0.2811
llama3:8b,What's the difference between anxiety and stress?,28,299.573,0.1193
llama3:8b,What's a quick and healthy dinner I can make with chicken an...,28,299.578,0.1192
llama3:8b,What are some fun icebreaker questions for team meetings?,60,298.561,0.0725
llama3:8b,What's a quick and healthy dinner I can make with chicken an...,2,300.362,1.2800
llama3:8b,Can you explain inflation in simple terms?,30,299.476,0.1149
llama3:8b,Can you summarize the key points of the book Atomic Habits?,27,299.582,0.1236
llama3:8b,What's the difference between anxiety and stress?,60,298.572,0.0725
llama3:8b,Can you summarize the key points of the book Atomic Habits?,1,300.136,2.5288
llama3:8b,Can you help me plan a 3-day trip to Paris on a budget?,56,298.576,0.0749
llama3:8b,How do I negotiate my salary during a job offer?,62,298.409,0.0705
llama3:8b,What's a quick and healthy dinner I can make with chicken an...,27,299.455,0.1233
llama3:8b,Can you explain inflation in simple terms?,32,299.336,0.1085
llama3:8b,How do I negotiate my salary during a job offer?,26,299.517,0.1266
llama3:8b,What are some tips to stay focused while studying?,27,299.487,0.1229
llama3:8b,What are some fun icebreaker questions for team meetings?,26,299.616,0.1231
llama3:8b,What's the difference between anxiety and stress?,60,298.566,0.0709
llama3:8b,What's a quick and healthy dinner I can make with chicken an...,27,299.618,0.1189
llama3:8b,How do I negotiate my salary during a job offer?,3,300.343,0.8706
llama3:8b,What's the difference between anxiety and stress?,58,298.494,0.0723
llama3:8b,Can you explain inflation in simple terms?,30,299.356,0.1154
llama3:8b,What are some fun icebreaker questions for team meetings?,27,299.475,0.1236
llama3:8b,What are some fun icebreaker questions for team meetings?,31,299.351,0.1117
llama3:8b,What's the difference between anxiety and stress?,27,299.482,0.1236
llama3:8b,How do I write a professional follow-up email after a job in...,31,299.365,0.1114
llama3:8b,What are some fun icebreaker questions for team meetings?,55,298.621,0.0764
llama3:8b,What's a quick and healthy dinner I can make with chicken an...,54,298.674,0.0768
llama3:8b,Can you explain inflation in simple terms?,29,299.457,0.1163
llama3:8b,Can you explain inflation in simple terms?,42,298.941,0.0887
llama3:8b,What's a quick and healthy dinner I can make with chicken an...,31,299.383,0.1122
llama3:8b,What are some tips to stay focused while studying?,31,299.385,0.1122
llama3:8b,Can you explain inflation in simple terms?,32,299.382,0.1087
llama3:8b,What's the difference between anxiety and stress?,31,299.382,0.1122
llama3:8b,Can you summarize the key points of the book Atomic Habits?,30,299.386,0.1159
llama3:8b,What are some tips to stay focused while studying?,31,299.385,0.1121
llama3:8b,What's the difference between anxiety and stress?,30,299.425,0.1144
llama3:8b,Can you explain inflation in simple terms?,61,298.437,0.0725
llama3:8b,What are some tips to stay focused while studying?,57,298.540,0.0758
llama3:8b,Can you explain inflation in simple terms?,2,300.271,1.2942
llama3:8b,What's a quick and healthy dinner I can make with chicken an...,35,299.162,0.1031
llama3:8b,What's the difference between anxiety and stress?,56,298.434,0.0755
llama3:8b,What's a quick and healthy dinner I can make with chicken an...,29,299.428,0.1150
llama3:8b,Can you summarize the key points of the book Atomic Habits?,31,299.348,0.1107
llama3:8b,How can I start a simple workout routine at home with no equ...,29,299.431,0.1153
llama3:8b,How do I negotiate my salary during a job offer?,21,299.671,0.1487
llama3:8b,What are some tips to stay focused while studying?,28,299.460,0.1192
llama3:8b,Can you help me plan a 3-day trip to Paris on a budget?,31,299.436,0.1088
llama3:8b,What are some fun icebreaker questions for team meetings?,31,299.435,0.1090
llama3:8b,Can you explain inflation in simple terms?,30,299.356,0.1138
llama3:8b,How can I start a simple workout routine at home with no equ...,60,298.462,0.0720
llama3:8b,What's the difference between anxiety and stress?,63,298.430,0.0691
llama3:8b,What are some tips to stay focused while studying?,28,299.482,0.1181
llama3:8b,What's a quick and healthy dinner I can make with chicken an...,30,299.485,0.1106
llama3:8b,What's a quick and healthy dinner I can make with chicken an...,62,298.434,0.0705
llama3:8b,What's the difference between anxiety and stress?,28,299.485,0.1187
