Model,Prompt,Tokens,TTFT (s),Avg Time/Token (s)
deepseek-coder:6.7b,Generate a regular expression that matches email addresses i...,491,160.628,0.0276
deepseek-coder:6.7b,"Given a string s, return the length of the longest substring...",370,154.364,0.0266
deepseek-coder:6.7b,Design a simple URL shortener system. Write the core functio...,537,160.337,0.0267
deepseek-coder:6.7b,Write a Python function to read a large text file line by li...,404,164.086,0.0273
deepseek-coder:6.7b,Generate a regular expression that matches email addresses i...,372,166.820,0.0277
deepseek-coder:6.7b,Implement a function to detect a cycle in a directed graph u...,572,155.756,0.0278
deepseek-coder:6.7b,Generate a regular expression that matches email addresses i...,364,163.508,0.0268
deepseek-coder:6.7b,Write a function that returns all permutations of a given li...,506,161.609,0.0269
deepseek-coder:6.7b,Write a function to reverse a singly linked list in-place wi...,428,160.701,0.0271
deepseek-coder:6.7b,Write a function that returns all permutations of a given li...,356,170.149,0.0285
deepseek-coder:6.7b,Write a function that returns all permutations of a given li...,307,166.813,0.0270
deepseek-coder:6.7b,Implement a function to perform level-order traversal (BFS) ...,478,168.287,0.0267
deepseek-coder:6.7b,Write a Python function to read a large text file line by li...,452,161.151,0.0278
deepseek-coder:6.7b,Design a simple URL shortener system. Write the core functio...,481,163.805,0.0270
deepseek-coder:6.7b,Given a pandas DataFrame with missing values and duplicate r...,382,165.616,0.0275
deepseek-coder:6.7b,Implement a function to perform level-order traversal (BFS) ...,502,169.533,0.0265
deepseek-coder:6.7b,Design a simple URL shortener system. Write the core functio...,445,161.496,0.0276
deepseek-coder:6.7b,Write a Python function to read a large text file line by li...,248,169.754,0.0282
deepseek-coder:6.7b,Write a function to reverse a singly linked list in-place wi...,343,175.181,0.0270
deepseek-coder:6.7b,Implement a function to detect a cycle in a directed graph u...,546,162.093,0.0277
deepseek-coder:6.7b,Implement a function to detect a cycle in a directed graph u...,551,164.157,0.0278
deepseek-coder:6.7b,Given a pandas DataFrame with missing values and duplicate r...,499,172.860,0.0275
deepseek-coder:6.7b,Implement a function to detect a cycle in a directed graph u...,434,173.246,0.0266
deepseek-coder:6.7b,Write a function that returns all permutations of a given li...,304,171.428,0.0276
deepseek-coder:6.7b,"Given a string s, return the length of the longest substring...",317,172.255,0.0273
deepseek-coder:6.7b,Implement a function to detect a cycle in a directed graph u...,537,162.276,0.0277
deepseek-coder:6.7b,"Given a string s, return the length of the longest substring...",330,179.335,0.0269
deepseek-coder:6.7b,Generate a regular expression that matches email addresses i...,308,179.877,0.0274
deepseek-coder:6.7b,Design a simple URL shortener system. Write the core functio...,663,171.814,0.0269
deepseek-coder:6.7b,Implement a function to perform level-order traversal (BFS) ...,389,173.291,0.0267
deepseek-coder:6.7b,Write a function that reverses a 32-bit signed integer. If t...,331,171.314,0.0275
deepseek-coder:6.7b,"Given a string s, return the length of the longest substring...",362,174.908,0.0266
deepseek-coder:6.7b,Write a function that reverses a 32-bit signed integer. If t...,247,173.281,0.0275
deepseek-coder:6.7b,Write a function that reverses a 32-bit signed integer. If t...,240,184.829,0.0284
deepseek-coder:6.7b,Generate a regular expression that matches email addresses i...,342,180.971,0.0278
deepseek-coder:6.7b,"Given a string s, return the length of the longest substring...",290,184.573,0.0283
deepseek-coder:6.7b,"Given a string s, return the length of the longest substring...",333,176.080,0.0273
deepseek-coder:6.7b,Implement a function to perform level-order traversal (BFS) ...,423,175.208,0.0274
deepseek-coder:6.7b,Design a simple URL shortener system. Write the core functio...,763,173.005,0.0279
deepseek-coder:6.7b,Given a pandas DataFrame with missing values and duplicate r...,256,174.208,0.0275
deepseek-coder:6.7b,Write a function to reverse a singly linked list in-place wi...,297,183.856,0.0284
deepseek-coder:6.7b,Implement a function to perform level-order traversal (BFS) ...,339,178.801,0.0262
deepseek-coder:6.7b,Write a function that returns all permutations of a given li...,306,179.977,0.0262
deepseek-coder:6.7b,Design a simple URL shortener system. Write the core functio...,615,171.426,0.0276
deepseek-coder:6.7b,Write a Python function to read a large text file line by li...,200,182.647,0.0261
deepseek-coder:6.7b,Generate a regular expression that matches email addresses i...,297,187.229,0.0294
deepseek-coder:6.7b,Given a pandas DataFrame with missing values and duplicate r...,238,186.512,0.0290
deepseek-coder:6.7b,Write a function to reverse a singly linked list in-place wi...,271,186.441,0.0287
deepseek-coder:6.7b,Write a function that reverses a 32-bit signed integer. If t...,225,178.160,0.0275
deepseek-coder:6.7b,Write a function that reverses a 32-bit signed integer. If t...,175,190.368,0.0277
deepseek-coder:6.7b,Implement a function to detect a cycle in a directed graph u...,509,177.568,0.0276
deepseek-coder:6.7b,Write a function that reverses a 32-bit signed integer. If t...,252,191.509,0.0301
deepseek-coder:6.7b,Write a function that reverses a 32-bit signed integer. If t...,244,191.933,0.0301
deepseek-coder:6.7b,Write a Python function to read a large text file line by li...,322,183.933,0.0284
deepseek-coder:6.7b,Write a function to reverse a singly linked list in-place wi...,282,180.306,0.0277
deepseek-coder:6.7b,Write a Python function to read a large text file line by li...,370,188.593,0.0269
deepseek-coder:6.7b,Implement a function to detect a cycle in a directed graph u...,726,171.897,0.0278
deepseek-coder:6.7b,Write a function to reverse a singly linked list in-place wi...,342,192.165,0.0296
deepseek-coder:6.7b,Write a function that returns all permutations of a given li...,377,185.696,0.0258
deepseek-coder:6.7b,"Given a string s, return the length of the longest substring...",304,192.121,0.0254
deepseek-coder:6.7b,Design a simple URL shortener system. Write the core functio...,513,183.552,0.0261
deepseek-coder:6.7b,Write a function to reverse a singly linked list in-place wi...,308,192.021,0.0255
deepseek-coder:6.7b,Write a function to reverse a singly linked list in-place wi...,504,177.987,0.0281
deepseek-coder:6.7b,Given a pandas DataFrame with missing values and duplicate r...,378,186.955,0.0260
deepseek-coder:6.7b,Write a function that returns all permutations of a given li...,203,197.317,0.0292
deepseek-coder:6.7b,Write a function to reverse a singly linked list in-place wi...,496,184.957,0.0283
deepseek-coder:6.7b,Write a function that reverses a 32-bit signed integer. If t...,204,187.228,0.0297
deepseek-coder:6.7b,Write a function that reverses a 32-bit signed integer. If t...,238,195.544,0.0259
deepseek-coder:6.7b,Write a Python function to read a large text file line by li...,406,194.119,0.0289
deepseek-coder:6.7b,Implement a function to detect a cycle in a directed graph u...,549,186.041,0.0264
deepseek-coder:6.7b,Implement a function to perform level-order traversal (BFS) ...,402,193.217,0.0257
deepseek-coder:6.7b,Write a function that reverses a 32-bit signed integer. If t...,152,189.182,0.0296
deepseek-coder:6.7b,Write a function that reverses a 32-bit signed integer. If t...,194,189.096,0.0297
deepseek-coder:6.7b,Design a simple URL shortener system. Write the core functio...,515,186.257,0.0283
deepseek-coder:6.7b,Write a function that reverses a 32-bit signed integer. If t...,207,197.202,0.0260
deepseek-coder:6.7b,Implement a function to perform level-order traversal (BFS) ...,429,190.717,0.0283
deepseek-coder:6.7b,Given a pandas DataFrame with missing values and duplicate r...,216,202.335,0.0264
deepseek-coder:6.7b,Implement a function to detect a cycle in a directed graph u...,497,184.105,0.0294
deepseek-coder:6.7b,Given a pandas DataFrame with missing values and duplicate r...,319,194.484,0.0278
deepseek-coder:6.7b,Generate a regular expression that matches email addresses i...,271,195.869,0.0276
deepseek-coder:6.7b,Write a function to reverse a singly linked list in-place wi...,399,193.175,0.0285
deepseek-coder:6.7b,Write a Python function to read a large text file line by li...,351,197.968,0.0261
deepseek-coder:6.7b,Write a function that returns all permutations of a given li...,204,200.824,0.0262
deepseek-coder:6.7b,Given a pandas DataFrame with missing values and duplicate r...,183,192.895,0.0284
deepseek-coder:6.7b,Given a pandas DataFrame with missing values and duplicate r...,278,204.858,0.0276
deepseek-coder:6.7b,Given a pandas DataFrame with missing values and duplicate r...,329,198.116,0.0279
deepseek-coder:6.7b,Generate a regular expression that matches email addresses i...,460,194.957,0.0279
deepseek-coder:6.7b,Write a function that returns all permutations of a given li...,331,200.688,0.0255
deepseek-coder:6.7b,Write a function that returns all permutations of a given li...,305,192.704,0.0279
deepseek-coder:6.7b,Write a Python function to read a large text file line by li...,198,202.547,0.0281
deepseek-coder:6.7b,Implement a function to detect a cycle in a directed graph u...,678,197.267,0.0278
deepseek-coder:6.7b,Given a pandas DataFrame with missing values and duplicate r...,228,195.057,0.0267
deepseek-coder:6.7b,"Given a string s, return the length of the longest substring...",346,198.679,0.0279
deepseek-coder:6.7b,Write a function that reverses a 32-bit signed integer. If t...,258,201.997,0.0274
deepseek-coder:6.7b,Write a function to reverse a singly linked list in-place wi...,269,204.158,0.0254
deepseek-coder:6.7b,Write a Python function to read a large text file line by li...,325,201.336,0.0278
deepseek-coder:6.7b,Implement a function to perform level-order traversal (BFS) ...,341,208.123,0.0282
deepseek-coder:6.7b,Implement a function to detect a cycle in a directed graph u...,633,200.450,0.0277
deepseek-coder:6.7b,Write a function to reverse a singly linked list in-place wi...,313,201.548,0.0272
deepseek-coder:6.7b,Design a simple URL shortener system. Write the core functio...,515,191.294,0.0277
deepseek-coder:6.7b,Write a function that returns all permutations of a given li...,344,204.300,0.0256
deepseek-coder:6.7b,Implement a function to detect a cycle in a directed graph u...,494,201.752,0.0256
deepseek-coder:6.7b,Implement a function to perform level-order traversal (BFS) ...,493,200.200,0.0280
deepseek-coder:6.7b,Write a function that reverses a 32-bit signed integer. If t...,189,207.156,0.0279
deepseek-coder:6.7b,Generate a regular expression that matches email addresses i...,286,211.528,0.0289
deepseek-coder:6.7b,Write a function that returns all permutations of a given li...,130,209.107,0.0281
deepseek-coder:6.7b,Generate a regular expression that matches email addresses i...,230,214.223,0.0285
deepseek-coder:6.7b,Write a function to reverse a singly linked list in-place wi...,260,200.301,0.0266
deepseek-coder:6.7b,"Given a string s, return the length of the longest substring...",325,206.320,0.0259
deepseek-coder:6.7b,"Given a string s, return the length of the longest substring...",388,206.363,0.0281
deepseek-coder:6.7b,"Given a string s, return the length of the longest substring...",389,199.323,0.0269
deepseek-coder:6.7b,Write a Python function to read a large text file line by li...,266,216.853,0.0269
deepseek-coder:6.7b,Design a simple URL shortener system. Write the core functio...,529,197.197,0.0270
deepseek-coder:6.7b,Given a pandas DataFrame with missing values and duplicate r...,348,207.676,0.0256
deepseek-coder:6.7b,Write a function that returns all permutations of a given li...,246,212.058,0.0274
deepseek-coder:6.7b,Write a function that reverses a 32-bit signed integer. If t...,215,211.367,0.0281
deepseek-coder:6.7b,Implement a function to perform level-order traversal (BFS) ...,509,205.833,0.0262
deepseek-coder:6.7b,Write a function that returns all permutations of a given li...,359,208.005,0.0260
deepseek-coder:6.7b,Generate a regular expression that matches email addresses i...,296,212.513,0.0271
deepseek-coder:6.7b,Write a Python function to read a large text file line by li...,254,211.561,0.0281
deepseek-coder:6.7b,Write a function to reverse a singly linked list in-place wi...,345,203.773,0.0270
deepseek-coder:6.7b,Generate a regular expression that matches email addresses i...,309,218.907,0.0254
deepseek-coder:6.7b,"Given a string s, return the length of the longest substring...",295,211.883,0.0279
deepseek-coder:6.7b,Write a Python function to read a large text file line by li...,453,211.078,0.0271
deepseek-coder:6.7b,Design a simple URL shortener system. Write the core functio...,566,208.261,0.0269
deepseek-coder:6.7b,Write a function to reverse a singly linked list in-place wi...,209,207.881,0.0278
deepseek-coder:6.7b,Write a function to reverse a singly linked list in-place wi...,501,216.240,0.0267
deepseek-coder:6.7b,Write a function that returns all permutations of a given li...,395,219.854,0.0260
deepseek-coder:6.7b,Given a pandas DataFrame with missing values and duplicate r...,241,215.508,0.0282
deepseek-coder:6.7b,Write a function that returns all permutations of a given li...,311,207.884,0.0273
deepseek-coder:6.7b,Write a function that reverses a 32-bit signed integer. If t...,259,215.240,0.0283
deepseek-coder:6.7b,Generate a regular expression that matches email addresses i...,393,214.335,0.0288
deepseek-coder:6.7b,Write a function that returns all permutations of a given li...,298,216.718,0.0283
deepseek-coder:6.7b,Generate a regular expression that matches email addresses i...,425,222.212,0.0271
deepseek-coder:6.7b,"Given a string s, return the length of the longest substring...",473,212.730,0.0274
deepseek-coder:6.7b,"Given a string s, return the length of the longest substring...",300,225.863,0.0278
deepseek-coder:6.7b,Generate a regular expression that matches email addresses i...,336,220.711,0.0282
deepseek-coder:6.7b,Implement a function to perform level-order traversal (BFS) ...,436,214.625,0.0278
deepseek-coder:6.7b,Write a function to reverse a singly linked list in-place wi...,364,215.494,0.0282
deepseek-coder:6.7b,Implement a function to perform level-order traversal (BFS) ...,305,222.468,0.0282
deepseek-coder:6.7b,Generate a regular expression that matches email addresses i...,372,209.867,0.0275
deepseek-coder:6.7b,Generate a regular expression that matches email addresses i...,464,218.832,0.0279
deepseek-coder:6.7b,"Given a string s, return the length of the longest substring...",354,217.265,0.0278
deepseek-coder:6.7b,Implement a function to detect a cycle in a directed graph u...,609,206.354,0.0276
deepseek-coder:6.7b,Write a function to reverse a singly linked list in-place wi...,333,227.251,0.0267
deepseek-coder:6.7b,Write a function to reverse a singly linked list in-place wi...,346,212.703,0.0278
deepseek-coder:6.7b,Given a pandas DataFrame with missing values and duplicate r...,279,216.545,0.0267
deepseek-coder:6.7b,Generate a regular expression that matches email addresses i...,374,228.301,0.0261
deepseek-coder:6.7b,Write a function that returns all permutations of a given li...,256,222.618,0.0268
deepseek-coder:6.7b,Write a function to reverse a singly linked list in-place wi...,248,222.390,0.0276
deepseek-coder:6.7b,"Given a string s, return the length of the longest substring...",108,235.052,0.0261
deepseek-coder:6.7b,Generate a regular expression that matches email addresses i...,337,222.563,0.0262
deepseek-coder:6.7b,Write a function that returns all permutations of a given li...,251,232.207,0.0251
deepseek-coder:6.7b,Write a function to reverse a singly linked list in-place wi...,295,232.186,0.0252
deepseek-coder:6.7b,Write a Python function to read a large text file line by li...,256,225.725,0.0258
deepseek-coder:6.7b,Write a Python function to read a large text file line by li...,286,224.096,0.0260
deepseek-coder:6.7b,Write a function that reverses a 32-bit signed integer. If t...,173,221.411,0.0287
deepseek-coder:6.7b,Implement a function to perform level-order traversal (BFS) ...,343,228.200,0.0266
deepseek-coder:6.7b,Generate a regular expression that matches email addresses i...,256,220.279,0.0281
deepseek-coder:6.7b,Write a function to reverse a singly linked list in-place wi...,418,224.766,0.0263
deepseek-coder:6.7b,Write a function that reverses a 32-bit signed integer. If t...,165,229.471,0.0262
deepseek-coder:6.7b,Write a function that reverses a 32-bit signed integer. If t...,153,237.196,0.0243
deepseek-coder:6.7b,Write a function to reverse a singly linked list in-place wi...,579,219.969,0.0277
deepseek-coder:6.7b,Design a simple URL shortener system. Write the core functio...,716,220.657,0.0276
deepseek-coder:6.7b,Write a function that reverses a 32-bit signed integer. If t...,251,228.587,0.0271
deepseek-coder:6.7b,Write a function that returns all permutations of a given li...,342,236.639,0.0251
deepseek-coder:6.7b,"Given a string s, return the length of the longest substring...",464,229.060,0.0276
deepseek-coder:6.7b,Generate a regular expression that matches email addresses i...,260,229.329,0.0264
deepseek-coder:6.7b,Design a simple URL shortener system. Write the core functio...,448,219.594,0.0285
deepseek-coder:6.7b,Implement a function to perform level-order traversal (BFS) ...,455,225.100,0.0276
deepseek-coder:6.7b,Implement a function to perform level-order traversal (BFS) ...,272,229.490,0.0265
deepseek-coder:6.7b,Implement a function to perform level-order traversal (BFS) ...,343,228.012,0.0274
deepseek-coder:6.7b,Implement a function to perform level-order traversal (BFS) ...,371,223.097,0.0283
deepseek-coder:6.7b,Write a Python function to read a large text file line by li...,214,236.429,0.0289
deepseek-coder:6.7b,Implement a function to detect a cycle in a directed graph u...,512,228.885,0.0279
deepseek-coder:6.7b,"Given a string s, return the length of the longest substring...",283,225.729,0.0282
deepseek-coder:6.7b,Given a pandas DataFrame with missing values and duplicate r...,223,231.819,0.0262
deepseek-coder:6.7b,Write a function to reverse a singly linked list in-place wi...,415,236.583,0.0252
deepseek-coder:6.7b,"Given a string s, return the length of the longest substring...",286,226.603,0.0276
deepseek-coder:6.7b,Generate a regular expression that matches email addresses i...,318,231.887,0.0259
deepseek-coder:6.7b,Write a Python function to read a large text file line by li...,278,234.051,0.0264
deepseek-coder:6.7b,Write a function that returns all permutations of a given li...,295,234.571,0.0258
deepseek-coder:6.7b,Write a function that returns all permutations of a given li...,218,236.698,0.0255
deepseek-coder:6.7b,Design a simple URL shortener system. Write the core functio...,391,240.014,0.0262
deepseek-coder:6.7b,Write a Python function to read a large text file line by li...,215,242.724,0.0258
deepseek-coder:6.7b,"Given a string s, return the length of the longest substring...",292,231.381,0.0255
deepseek-coder:6.7b,Given a pandas DataFrame with missing values and duplicate r...,258,234.499,0.0253
deepseek-coder:6.7b,Write a Python function to read a large text file line by li...,343,240.959,0.0266
deepseek-coder:6.7b,Implement a function to detect a cycle in a directed graph u...,700,237.310,0.0262
deepseek-coder:6.7b,Write a function that returns all permutations of a given li...,315,235.751,0.0256
deepseek-coder:6.7b,Write a function that returns all permutations of a given li...,377,237.547,0.0255
deepseek-coder:6.7b,Write a function that reverses a 32-bit signed integer. If t...,291,246.122,0.0279
deepseek-coder:6.7b,Given a pandas DataFrame with missing values and duplicate r...,367,242.109,0.0258
deepseek-coder:6.7b,Generate a regular expression that matches email addresses i...,453,234.334,0.0257
deepseek-coder:6.7b,Write a function that returns all permutations of a given li...,185,250.349,0.0292
deepseek-coder:6.7b,Write a Python function to read a large text file line by li...,262,241.430,0.0254
deepseek-coder:6.7b,Implement a function to detect a cycle in a directed graph u...,552,239.391,0.0270
deepseek-coder:6.7b,Implement a function to perform level-order traversal (BFS) ...,310,240.423,0.0259
deepseek-coder:6.7b,Implement a function to detect a cycle in a directed graph u...,514,242.826,0.0277
deepseek-coder:6.7b,Design a simple URL shortener system. Write the core functio...,114,243.899,0.0280
deepseek-coder:6.7b,Write a function that returns all permutations of a given li...,207,248.098,0.0270
deepseek-coder:6.7b,Generate a regular expression that matches email addresses i...,367,238.194,0.0262
deepseek-coder:6.7b,Design a simple URL shortener system. Write the core functio...,551,231.694,0.0261
