Model,Prompt,Tokens,TTFT (s),Avg Time/Token (s)
deepseek-coder:6.7b,Implement a function to detect a cycle in a directed graph u...,514,18.807,0.0272
deepseek-coder:6.7b,Design a simple URL shortener system. Write the core functio...,470,20.049,0.0278
deepseek-coder:6.7b,"Given a string s, return the length of the longest substring...",349,23.430,0.0269
deepseek-coder:6.7b,Write a Python function to read a large text file line by li...,268,26.572,0.0274
deepseek-coder:6.7b,Write a Python function to read a large text file line by li...,195,29.077,0.0273
deepseek-coder:6.7b,Write a Python function to read a large text file line by li...,319,27.205,0.0282
deepseek-coder:6.7b,Generate a regular expression that matches email addresses i...,314,28.031,0.0267
deepseek-coder:6.7b,Given a pandas DataFrame with missing values and duplicate r...,176,31.210,0.0272
deepseek-coder:6.7b,Generate a regular expression that matches email addresses i...,36,35.310,0.0273
deepseek-coder:6.7b,Generate a regular expression that matches email addresses i...,402,26.246,0.0277
deepseek-coder:6.7b,Write a Python function to read a large text file line by li...,374,27.648,0.0274
deepseek-coder:6.7b,Write a function that reverses a 32-bit signed integer. If t...,196,31.745,0.0276
deepseek-coder:6.7b,Given a pandas DataFrame with missing values and duplicate r...,293,30.653,0.0270
deepseek-coder:6.7b,Write a Python function to read a large text file line by li...,250,32.748,0.0259
deepseek-coder:6.7b,Design a simple URL shortener system. Write the core functio...,460,27.241,0.0274
deepseek-coder:6.7b,Implement a function to perform level-order traversal (BFS) ...,368,28.751,0.0278
deepseek-coder:6.7b,Generate a regular expression that matches email addresses i...,383,32.830,0.0259
deepseek-coder:6.7b,Implement a function to perform level-order traversal (BFS) ...,529,27.317,0.0282
deepseek-coder:6.7b,Write a function that reverses a 32-bit signed integer. If t...,263,35.443,0.0258
deepseek-coder:6.7b,Write a function that returns all permutations of a given li...,327,33.474,0.0268
deepseek-coder:6.7b,Implement a function to detect a cycle in a directed graph u...,657,25.180,0.0283
deepseek-coder:6.7b,Design a simple URL shortener system. Write the core functio...,416,33.268,0.0267
deepseek-coder:6.7b,Generate a regular expression that matches email addresses i...,532,29.599,0.0282
deepseek-coder:6.7b,Design a simple URL shortener system. Write the core functio...,628,27.603,0.0284
deepseek-coder:6.7b,Write a function to reverse a singly linked list in-place wi...,299,37.262,0.0260
deepseek-coder:6.7b,Implement a function to perform level-order traversal (BFS) ...,463,32.985,0.0263
deepseek-coder:6.7b,Write a Python function to read a large text file line by li...,271,39.087,0.0259
deepseek-coder:6.7b,Implement a function to perform level-order traversal (BFS) ...,543,31.848,0.0265
deepseek-coder:6.7b,Write a Python function to read a large text file line by li...,330,37.637,0.0266
deepseek-coder:6.7b,Design a simple URL shortener system. Write the core functio...,538,32.797,0.0263
deepseek-coder:6.7b,Write a function that reverses a 32-bit signed integer. If t...,179,42.240,0.0267
deepseek-coder:6.7b,Implement a function to perform level-order traversal (BFS) ...,426,37.116,0.0263
deepseek-coder:6.7b,Implement a function to detect a cycle in a directed graph u...,389,38.946,0.0266
deepseek-coder:6.7b,Write a function that returns all permutations of a given li...,232,44.685,0.0290
deepseek-coder:6.7b,Implement a function to detect a cycle in a directed graph u...,528,36.471,0.0268
deepseek-coder:6.7b,Implement a function to perform level-order traversal (BFS) ...,466,38.326,0.0267
deepseek-coder:6.7b,"Given a string s, return the length of the longest substring...",337,41.830,0.0271
deepseek-coder:6.7b,Write a Python function to read a large text file line by li...,334,43.803,0.0291
deepseek-coder:6.7b,Design a simple URL shortener system. Write the core functio...,608,36.461,0.0264
deepseek-coder:6.7b,Implement a function to perform level-order traversal (BFS) ...,291,45.128,0.0269
deepseek-coder:6.7b,Implement a function to detect a cycle in a directed graph u...,611,36.976,0.0267
deepseek-coder:6.7b,Write a function that returns all permutations of a given li...,254,46.473,0.0272
deepseek-coder:6.7b,Write a function to reverse a singly linked list in-place wi...,435,42.337,0.0271
deepseek-coder:6.7b,Write a Python function to read a large text file line by li...,332,44.502,0.0290
deepseek-coder:6.7b,Write a Python function to read a large text file line by li...,438,43.431,0.0272
deepseek-coder:6.7b,Design a simple URL shortener system. Write the core functio...,322,46.329,0.0280
deepseek-coder:6.7b,Given a pandas DataFrame with missing values and duplicate r...,220,50.865,0.0252
deepseek-coder:6.7b,Given a pandas DataFrame with missing values and duplicate r...,205,50.486,0.0289
deepseek-coder:6.7b,Write a function that reverses a 32-bit signed integer. If t...,165,52.584,0.0278
deepseek-coder:6.7b,Write a function that returns all permutations of a given li...,246,50.658,0.0276
deepseek-coder:6.7b,Design a simple URL shortener system. Write the core functio...,541,42.327,0.0291
deepseek-coder:6.7b,Write a Python function to read a large text file line by li...,293,52.044,0.0255
deepseek-coder:6.7b,Implement a function to perform level-order traversal (BFS) ...,442,47.124,0.0262
deepseek-coder:6.7b,Write a function to reverse a singly linked list in-place wi...,408,47.464,0.0277
deepseek-coder:6.7b,Generate a regular expression that matches email addresses i...,232,52.390,0.0282
deepseek-coder:6.7b,"Given a string s, return the length of the longest substring...",400,49.390,0.0275
deepseek-coder:6.7b,Write a Python function to read a large text file line by li...,221,54.282,0.0280
deepseek-coder:6.7b,Design a simple URL shortener system. Write the core functio...,526,46.960,0.0264
deepseek-coder:6.7b,Write a function to reverse a singly linked list in-place wi...,301,52.023,0.0279
deepseek-coder:6.7b,Implement a function to detect a cycle in a directed graph u...,591,45.252,0.0280
deepseek-coder:6.7b,Implement a function to perform level-order traversal (BFS) ...,606,46.184,0.0276
deepseek-coder:6.7b,Generate a regular expression that matches email addresses i...,368,53.491,0.0270
deepseek-coder:6.7b,Implement a function to perform level-order traversal (BFS) ...,376,53.304,0.0266
deepseek-coder:6.7b,Write a function that returns all permutations of a given li...,345,54.370,0.0279
deepseek-coder:6.7b,Write a Python function to read a large text file line by li...,284,56.499,0.0265
deepseek-coder:6.7b,Write a Python function to read a large text file line by li...,309,56.531,0.0275
deepseek-coder:6.7b,Write a function that returns all permutations of a given li...,358,54.371,0.0278
deepseek-coder:6.7b,Write a function that returns all permutations of a given li...,295,58.787,0.0274
deepseek-coder:6.7b,Given a pandas DataFrame with missing values and duplicate r...,208,62.906,0.0271
deepseek-coder:6.7b,Write a function that returns all permutations of a given li...,192,61.989,0.0261
deepseek-coder:6.7b,"Given a string s, return the length of the longest substring...",333,57.900,0.0276
deepseek-coder:6.7b,Write a function to reverse a singly linked list in-place wi...,380,59.156,0.0273
deepseek-coder:6.7b,Design a simple URL shortener system. Write the core functio...,582,52.588,0.0279
deepseek-coder:6.7b,Write a function to reverse a singly linked list in-place wi...,254,62.493,0.0261
deepseek-coder:6.7b,Implement a function to detect a cycle in a directed graph u...,490,56.270,0.0271
deepseek-coder:6.7b,Design a simple URL shortener system. Write the core functio...,521,56.466,0.0272
deepseek-coder:6.7b,"Given a string s, return the length of the longest substring...",349,60.506,0.0266
deepseek-coder:6.7b,Generate a regular expression that matches email addresses i...,405,60.462,0.0262
deepseek-coder:6.7b,Implement a function to perform level-order traversal (BFS) ...,483,58.585,0.0273
deepseek-coder:6.7b,Write a function to reverse a singly linked list in-place wi...,420,60.591,0.0275
deepseek-coder:6.7b,"Given a string s, return the length of the longest substring...",468,59.069,0.0272
deepseek-coder:6.7b,Write a function that returns all permutations of a given li...,288,65.112,0.0280
deepseek-coder:6.7b,Write a Python function to read a large text file line by li...,358,63.366,0.0262
deepseek-coder:6.7b,Generate a regular expression that matches email addresses i...,257,65.906,0.0275
deepseek-coder:6.7b,Generate a regular expression that matches email addresses i...,343,64.301,0.0266
deepseek-coder:6.7b,Generate a regular expression that matches email addresses i...,230,67.987,0.0279
deepseek-coder:6.7b,Generate a regular expression that matches email addresses i...,316,67.099,0.0268
deepseek-coder:6.7b,Implement a function to detect a cycle in a directed graph u...,589,60.900,0.0275
deepseek-coder:6.7b,Write a function to reverse a singly linked list in-place wi...,246,69.603,0.0266
deepseek-coder:6.7b,Generate a regular expression that matches email addresses i...,349,68.135,0.0268
deepseek-coder:6.7b,Implement a function to perform level-order traversal (BFS) ...,373,67.623,0.0268
deepseek-coder:6.7b,Write a function that returns all permutations of a given li...,324,67.644,0.0280
deepseek-coder:6.7b,Write a function that reverses a 32-bit signed integer. If t...,218,71.248,0.0277
deepseek-coder:6.7b,Implement a function to detect a cycle in a directed graph u...,529,65.105,0.0264
deepseek-coder:6.7b,Write a function that reverses a 32-bit signed integer. If t...,219,73.513,0.0257
deepseek-coder:6.7b,"Given a string s, return the length of the longest substring...",232,73.043,0.0279
deepseek-coder:6.7b,Implement a function to detect a cycle in a directed graph u...,580,64.095,0.0271
deepseek-coder:6.7b,Write a Python function to read a large text file line by li...,328,70.892,0.0279
deepseek-coder:6.7b,Write a function to reverse a singly linked list in-place wi...,425,69.185,0.0269
deepseek-coder:6.7b,Implement a function to perform level-order traversal (BFS) ...,420,72.105,0.0270
deepseek-coder:6.7b,Design a simple URL shortener system. Write the core functio...,363,73.219,0.0265
deepseek-coder:6.7b,Given a pandas DataFrame with missing values and duplicate r...,223,76.219,0.0279
deepseek-coder:6.7b,Implement a function to detect a cycle in a directed graph u...,515,69.881,0.0263
deepseek-coder:6.7b,Generate a regular expression that matches email addresses i...,234,78.193,0.0281
deepseek-coder:6.7b,Design a simple URL shortener system. Write the core functio...,551,70.725,0.0279
deepseek-coder:6.7b,"Given a string s, return the length of the longest substring...",325,77.893,0.0254
deepseek-coder:6.7b,Write a function that reverses a 32-bit signed integer. If t...,220,79.626,0.0281
deepseek-coder:6.7b,Write a function that reverses a 32-bit signed integer. If t...,367,77.238,0.0262
deepseek-coder:6.7b,Write a function that returns all permutations of a given li...,202,80.697,0.0278
deepseek-coder:6.7b,Implement a function to detect a cycle in a directed graph u...,554,71.878,0.0275
deepseek-coder:6.7b,Write a function that returns all permutations of a given li...,197,81.938,0.0275
deepseek-coder:6.7b,Write a function to reverse a singly linked list in-place wi...,462,74.646,0.0265
deepseek-coder:6.7b,Write a Python function to read a large text file line by li...,290,80.130,0.0272
deepseek-coder:6.7b,Implement a function to perform level-order traversal (BFS) ...,581,74.843,0.0274
deepseek-coder:6.7b,Generate a regular expression that matches email addresses i...,200,82.514,0.0273
deepseek-coder:6.7b,Design a simple URL shortener system. Write the core functio...,462,76.574,0.0279
deepseek-coder:6.7b,Given a pandas DataFrame with missing values and duplicate r...,356,79.875,0.0280
deepseek-coder:6.7b,Design a simple URL shortener system. Write the core functio...,398,80.219,0.0271
deepseek-coder:6.7b,Design a simple URL shortener system. Write the core functio...,526,77.428,0.0264
deepseek-coder:6.7b,Given a pandas DataFrame with missing values and duplicate r...,226,84.290,0.0273
deepseek-coder:6.7b,Write a Python function to read a large text file line by li...,389,81.607,0.0276
deepseek-coder:6.7b,Write a function that returns all permutations of a given li...,292,85.263,0.0255
deepseek-coder:6.7b,"Given a string s, return the length of the longest substring...",686,74.484,0.0269
deepseek-coder:6.7b,Write a function to reverse a singly linked list in-place wi...,298,84.751,0.0278
deepseek-coder:6.7b,Generate a regular expression that matches email addresses i...,53,90.562,0.0279
deepseek-coder:6.7b,Implement a function to perform level-order traversal (BFS) ...,298,85.953,0.0260
deepseek-coder:6.7b,Write a function that reverses a 32-bit signed integer. If t...,236,88.083,0.0259
deepseek-coder:6.7b,Design a simple URL shortener system. Write the core functio...,645,76.711,0.0281
deepseek-coder:6.7b,Given a pandas DataFrame with missing values and duplicate r...,260,86.447,0.0284
deepseek-coder:6.7b,Generate a regular expression that matches email addresses i...,300,87.196,0.0285
deepseek-coder:6.7b,Implement a function to perform level-order traversal (BFS) ...,522,82.530,0.0266
deepseek-coder:6.7b,Write a function that returns all permutations of a given li...,281,89.031,0.0250
deepseek-coder:6.7b,Implement a function to perform level-order traversal (BFS) ...,391,88.907,0.0255
deepseek-coder:6.7b,Write a function to reverse a singly linked list in-place wi...,424,86.337,0.0280
deepseek-coder:6.7b,Write a function to reverse a singly linked list in-place wi...,488,85.812,0.0265
deepseek-coder:6.7b,"Given a string s, return the length of the longest substring...",373,87.854,0.0278
deepseek-coder:6.7b,Write a function to reverse a singly linked list in-place wi...,355,89.560,0.0286
deepseek-coder:6.7b,Given a pandas DataFrame with missing values and duplicate r...,207,95.274,0.0274
deepseek-coder:6.7b,Write a Python function to read a large text file line by li...,241,91.776,0.0259
deepseek-coder:6.7b,Write a function that returns all permutations of a given li...,367,90.982,0.0286
deepseek-coder:6.7b,Generate a regular expression that matches email addresses i...,318,90.396,0.0290
deepseek-coder:6.7b,Write a function to reverse a singly linked list in-place wi...,203,93.933,0.0288
deepseek-coder:6.7b,Given a pandas DataFrame with missing values and duplicate r...,160,95.488,0.0275
deepseek-coder:6.7b,"Given a string s, return the length of the longest substring...",319,93.818,0.0274
deepseek-coder:6.7b,Write a function that returns all permutations of a given li...,319,93.142,0.0271
deepseek-coder:6.7b,Write a function that returns all permutations of a given li...,257,93.916,0.0279
deepseek-coder:6.7b,Given a pandas DataFrame with missing values and duplicate r...,196,96.139,0.0265
deepseek-coder:6.7b,"Given a string s, return the length of the longest substring...",353,91.995,0.0282
deepseek-coder:6.7b,Write a function that reverses a 32-bit signed integer. If t...,170,97.819,0.0261
deepseek-coder:6.7b,Implement a function to detect a cycle in a directed graph u...,582,89.022,0.0260
deepseek-coder:6.7b,Write a function to reverse a singly linked list in-place wi...,341,94.785,0.0270
deepseek-coder:6.7b,Given a pandas DataFrame with missing values and duplicate r...,443,92.155,0.0277
deepseek-coder:6.7b,Write a function that returns all permutations of a given li...,191,102.625,0.0241
deepseek-coder:6.7b,Write a function to reverse a singly linked list in-place wi...,312,100.268,0.0264
deepseek-coder:6.7b,Design a simple URL shortener system. Write the core functio...,534,91.423,0.0271
deepseek-coder:6.7b,"Given a string s, return the length of the longest substring...",258,99.529,0.0255
deepseek-coder:6.7b,Write a function to reverse a singly linked list in-place wi...,293,99.783,0.0258
deepseek-coder:6.7b,Write a function that returns all permutations of a given li...,331,98.311,0.0266
deepseek-coder:6.7b,Write a function that returns all permutations of a given li...,348,101.058,0.0253
deepseek-coder:6.7b,Write a Python function to read a large text file line by li...,272,100.850,0.0270
deepseek-coder:6.7b,Implement a function to perform level-order traversal (BFS) ...,350,99.837,0.0264
deepseek-coder:6.7b,Write a function that reverses a 32-bit signed integer. If t...,296,104.112,0.0265
deepseek-coder:6.7b,Write a function to reverse a singly linked list in-place wi...,484,96.978,0.0273
deepseek-coder:6.7b,"Given a string s, return the length of the longest substring...",408,100.008,0.0250
deepseek-coder:6.7b,Write a Python function to read a large text file line by li...,279,105.074,0.0260
deepseek-coder:6.7b,"Given a string s, return the length of the longest substring...",393,101.146,0.0259
deepseek-coder:6.7b,Design a simple URL shortener system. Write the core functio...,525,99.677,0.0266
deepseek-coder:6.7b,"Given a string s, return the length of the longest substring...",395,105.223,0.0276
deepseek-coder:6.7b,Write a function that returns all permutations of a given li...,207,110.147,0.0271
deepseek-coder:6.7b,Implement a function to perform level-order traversal (BFS) ...,491,102.316,0.0257
deepseek-coder:6.7b,Write a function that returns all permutations of a given li...,338,106.432,0.0262
deepseek-coder:6.7b,Implement a function to perform level-order traversal (BFS) ...,530,101.402,0.0277
deepseek-coder:6.7b,Implement a function to detect a cycle in a directed graph u...,620,100.063,0.0277
deepseek-coder:6.7b,Write a function to reverse a singly linked list in-place wi...,395,105.578,0.0278
deepseek-coder:6.7b,Generate a regular expression that matches email addresses i...,340,108.863,0.0266
deepseek-coder:6.7b,Write a function that returns all permutations of a given li...,251,110.307,0.0269
deepseek-coder:6.7b,"Given a string s, return the length of the longest substring...",375,110.392,0.0273
deepseek-coder:6.7b,Design a simple URL shortener system. Write the core functio...,547,103.538,0.0272
deepseek-coder:6.7b,Implement a function to detect a cycle in a directed graph u...,573,106.187,0.0267
deepseek-coder:6.7b,Implement a function to perform level-order traversal (BFS) ...,393,112.393,0.0270
deepseek-coder:6.7b,Implement a function to detect a cycle in a directed graph u...,587,105.933,0.0276
deepseek-coder:6.7b,Write a function that returns all permutations of a given li...,226,115.241,0.0282
deepseek-coder:6.7b,Design a simple URL shortener system. Write the core functio...,459,112.975,0.0276
deepseek-coder:6.7b,Implement a function to detect a cycle in a directed graph u...,649,107.350,0.0268
deepseek-coder:6.7b,Write a Python function to read a large text file line by li...,244,115.286,0.0285
deepseek-coder:6.7b,Write a function to reverse a singly linked list in-place wi...,447,112.414,0.0272
deepseek-coder:6.7b,Write a function that returns all permutations of a given li...,316,115.005,0.0279
deepseek-coder:6.7b,Implement a function to perform level-order traversal (BFS) ...,364,112.758,0.0278
deepseek-coder:6.7b,Design a simple URL shortener system. Write the core functio...,487,110.284,0.0284
deepseek-coder:6.7b,Implement a function to detect a cycle in a directed graph u...,638,108.197,0.0277
deepseek-coder:6.7b,Write a function to reverse a singly linked list in-place wi...,381,114.240,0.0286
deepseek-coder:6.7b,Write a function that returns all permutations of a given li...,217,122.497,0.0279
deepseek-coder:6.7b,Write a function to reverse a singly linked list in-place wi...,325,119.001,0.0283
deepseek-coder:6.7b,Implement a function to perform level-order traversal (BFS) ...,368,119.635,0.0277
deepseek-coder:6.7b,"Given a string s, return the length of the longest substring...",327,117.689,0.0280
deepseek-coder:6.7b,"Given a string s, return the length of the longest substring...",234,121.530,0.0282
deepseek-coder:6.7b,"Given a string s, return the length of the longest substring...",401,117.132,0.0284
deepseek-coder:6.7b,"Given a string s, return the length of the longest substring...",285,124.227,0.0286
deepseek-coder:6.7b,Generate a regular expression that matches email addresses i...,248,123.624,0.0282
deepseek-coder:6.7b,Write a Python function to read a large text file line by li...,339,123.709,0.0273
deepseek-coder:6.7b,Write a function that returns all permutations of a given li...,346,123.105,0.0285
deepseek-coder:6.7b,Design a simple URL shortener system. Write the core functio...,615,113.872,0.0280
deepseek-coder:6.7b,Write a function that returns all permutations of a given li...,303,124.114,0.0267
deepseek-coder:6.7b,Implement a function to detect a cycle in a directed graph u...,608,115.361,0.0279
deepseek-coder:6.7b,Implement a function to perform level-order traversal (BFS) ...,353,123.940,0.0271
deepseek-coder:6.7b,Write a function that reverses a 32-bit signed integer. If t...,251,125.915,0.0268
deepseek-coder:6.7b,Given a pandas DataFrame with missing values and duplicate r...,221,126.949,0.0266
deepseek-coder:6.7b,Write a function that returns all permutations of a given li...,291,125.656,0.0281
deepseek-coder:6.7b,Design a simple URL shortener system. Write the core functio...,410,122.858,0.0273
deepseek-coder:6.7b,Write a function to reverse a singly linked list in-place wi...,412,122.305,0.0269
deepseek-coder:6.7b,Implement a function to detect a cycle in a directed graph u...,413,123.939,0.0271
deepseek-coder:6.7b,Implement a function to detect a cycle in a directed graph u...,491,122.719,0.0282
deepseek-coder:6.7b,Implement a function to perform level-order traversal (BFS) ...,335,128.611,0.0259
deepseek-coder:6.7b,Write a function that returns all permutations of a given li...,273,131.416,0.0257
deepseek-coder:6.7b,Generate a regular expression that matches email addresses i...,471,125.190,0.0266
deepseek-coder:6.7b,Write a function that reverses a 32-bit signed integer. If t...,263,130.955,0.0266
deepseek-coder:6.7b,Design a simple URL shortener system. Write the core functio...,533,122.963,0.0282
deepseek-coder:6.7b,"Given a string s, return the length of the longest substring...",253,131.288,0.0267
deepseek-coder:6.7b,Implement a function to detect a cycle in a directed graph u...,507,125.308,0.0266
deepseek-coder:6.7b,Given a pandas DataFrame with missing values and duplicate r...,304,131.947,0.0283
deepseek-coder:6.7b,Write a function that returns all permutations of a given li...,307,132.145,0.0280
deepseek-coder:6.7b,Write a function that returns all permutations of a given li...,252,133.893,0.0278
deepseek-coder:6.7b,Design a simple URL shortener system. Write the core functio...,434,131.711,0.0284
deepseek-coder:6.7b,"Given a string s, return the length of the longest substring...",332,133.100,0.0270
deepseek-coder:6.7b,Given a pandas DataFrame with missing values and duplicate r...,217,140.337,0.0273
deepseek-coder:6.7b,Write a function that returns all permutations of a given li...,361,132.550,0.0270
deepseek-coder:6.7b,Implement a function to detect a cycle in a directed graph u...,550,128.282,0.0283
deepseek-coder:6.7b,Write a function to reverse a singly linked list in-place wi...,418,132.715,0.0264
deepseek-coder:6.7b,Implement a function to perform level-order traversal (BFS) ...,387,133.443,0.0269
deepseek-coder:6.7b,Write a Python function to read a large text file line by li...,223,139.023,0.0271
deepseek-coder:6.7b,Generate a regular expression that matches email addresses i...,429,132.876,0.0265
deepseek-coder:6.7b,Implement a function to perform level-order traversal (BFS) ...,472,131.480,0.0282
deepseek-coder:6.7b,Write a function that reverses a 32-bit signed integer. If t...,227,141.836,0.0265
deepseek-coder:6.7b,"Given a string s, return the length of the longest substring...",321,136.755,0.0269
deepseek-coder:6.7b,Write a function that returns all permutations of a given li...,248,139.861,0.0261
deepseek-coder:6.7b,Given a pandas DataFrame with missing values and duplicate r...,194,145.133,0.0252
deepseek-coder:6.7b,Given a pandas DataFrame with missing values and duplicate r...,449,135.685,0.0268
deepseek-coder:6.7b,Write a function that returns all permutations of a given li...,297,139.631,0.0280
deepseek-coder:6.7b,Write a function that reverses a 32-bit signed integer. If t...,213,142.104,0.0278
deepseek-coder:6.7b,Write a function to reverse a singly linked list in-place wi...,470,137.533,0.0267
deepseek-coder:6.7b,Write a function to reverse a singly linked list in-place wi...,264,143.943,0.0262
deepseek-coder:6.7b,Write a function to reverse a singly linked list in-place wi...,414,141.993,0.0265
deepseek-coder:6.7b,"Given a string s, return the length of the longest substring...",245,145.900,0.0267
deepseek-coder:6.7b,Implement a function to perform level-order traversal (BFS) ...,628,138.164,0.0269
deepseek-coder:6.7b,Write a Python function to read a large text file line by li...,531,138.080,0.0266
deepseek-coder:6.7b,Implement a function to perform level-order traversal (BFS) ...,356,142.905,0.0269
deepseek-coder:6.7b,Implement a function to detect a cycle in a directed graph u...,412,143.360,0.0253
deepseek-coder:6.7b,Write a function to reverse a singly linked list in-place wi...,239,148.435,0.0274
deepseek-coder:6.7b,Write a function that returns all permutations of a given li...,337,144.130,0.0264
deepseek-coder:6.7b,Design a simple URL shortener system. Write the core functio...,572,139.109,0.0269
deepseek-coder:6.7b,Implement a function to perform level-order traversal (BFS) ...,349,144.300,0.0278
deepseek-coder:6.7b,"Given a string s, return the length of the longest substring...",259,149.776,0.0273
deepseek-coder:6.7b,Write a function to reverse a singly linked list in-place wi...,321,147.082,0.0259
deepseek-coder:6.7b,Implement a function to detect a cycle in a directed graph u...,539,142.365,0.0258
deepseek-coder:6.7b,Given a pandas DataFrame with missing values and duplicate r...,200,151.513,0.0260
deepseek-coder:6.7b,"Given a string s, return the length of the longest substring...",357,149.106,0.0261
