Model,Prompt,Tokens,TTFT (s),Avg Time/Token (s)
deepseek-coder:6.7b,Given a pandas DataFrame with missing values and duplicate r...,198,46.355,0.0259
deepseek-coder:6.7b,Given a pandas DataFrame with missing values and duplicate r...,220,46.149,0.0260
deepseek-coder:6.7b,Implement a function to detect a cycle in a directed graph u...,532,37.440,0.0277
deepseek-coder:6.7b,Given a pandas DataFrame with missing values and duplicate r...,148,48.587,0.0270
deepseek-coder:6.7b,Implement a function to detect a cycle in a directed graph u...,436,39.113,0.0286
deepseek-coder:6.7b,Implement a function to perform level-order traversal (BFS) ...,544,37.124,0.0273
deepseek-coder:6.7b,Write a function that reverses a 32-bit signed integer. If t...,183,48.109,0.0259
deepseek-coder:6.7b,Write a function that reverses a 32-bit signed integer. If t...,343,44.106,0.0277
deepseek-coder:6.7b,Implement a function to perform level-order traversal (BFS) ...,534,40.760,0.0265
deepseek-coder:6.7b,Generate a regular expression that matches email addresses i...,434,42.718,0.0285
deepseek-coder:6.7b,Write a function that returns all permutations of a given li...,302,46.187,0.0283
deepseek-coder:6.7b,Design a simple URL shortener system. Write the core functio...,594,38.590,0.0274
deepseek-coder:6.7b,Write a function that reverses a 32-bit signed integer. If t...,263,47.783,0.0281
deepseek-coder:6.7b,Write a function that reverses a 32-bit signed integer. If t...,265,49.798,0.0273
deepseek-coder:6.7b,Write a function to reverse a singly linked list in-place wi...,359,46.813,0.0273
deepseek-coder:6.7b,Given a pandas DataFrame with missing values and duplicate r...,290,47.873,0.0282
deepseek-coder:6.7b,Write a function that reverses a 32-bit signed integer. If t...,235,50.977,0.0261
deepseek-coder:6.7b,Write a Python function to read a large text file line by li...,299,49.174,0.0272
deepseek-coder:6.7b,Write a function that reverses a 32-bit signed integer. If t...,215,51.673,0.0274
deepseek-coder:6.7b,Write a Python function to read a large text file line by li...,302,50.552,0.0264
deepseek-coder:6.7b,Given a pandas DataFrame with missing values and duplicate r...,247,51.942,0.0266
deepseek-coder:6.7b,Implement a function to detect a cycle in a directed graph u...,537,45.340,0.0263
deepseek-coder:6.7b,"Given a string s, return the length of the longest substring...",376,49.071,0.0282
deepseek-coder:6.7b,Write a Python function to read a large text file line by li...,232,55.023,0.0265
deepseek-coder:6.7b,Write a function that reverses a 32-bit signed integer. If t...,159,57.085,0.0259
deepseek-coder:6.7b,Given a pandas DataFrame with missing values and duplicate r...,220,53.816,0.0252
deepseek-coder:6.7b,Write a function that returns all permutations of a given li...,258,53.688,0.0282
deepseek-coder:6.7b,Generate a regular expression that matches email addresses i...,362,51.659,0.0263
deepseek-coder:6.7b,Design a simple URL shortener system. Write the core functio...,466,48.601,0.0283
deepseek-coder:6.7b,Write a Python function to read a large text file line by li...,248,52.999,0.0283
deepseek-coder:6.7b,Design a simple URL shortener system. Write the core functio...,314,53.250,0.0283
deepseek-coder:6.7b,Write a function to reverse a singly linked list in-place wi...,360,57.696,0.0252
deepseek-coder:6.7b,Given a pandas DataFrame with missing values and duplicate r...,521,52.264,0.0278
deepseek-coder:6.7b,Write a function that reverses a 32-bit signed integer. If t...,226,59.596,0.0276
deepseek-coder:6.7b,Generate a regular expression that matches email addresses i...,210,60.442,0.0260
deepseek-coder:6.7b,Given a pandas DataFrame with missing values and duplicate r...,241,59.297,0.0248
deepseek-coder:6.7b,Implement a function to perform level-order traversal (BFS) ...,352,56.438,0.0260
deepseek-coder:6.7b,Write a function that returns all permutations of a given li...,304,58.607,0.0276
deepseek-coder:6.7b,Design a simple URL shortener system. Write the core functio...,553,51.054,0.0284
deepseek-coder:6.7b,Write a Python function to read a large text file line by li...,300,59.572,0.0277
deepseek-coder:6.7b,Write a Python function to read a large text file line by li...,395,58.132,0.0275
deepseek-coder:6.7b,Implement a function to detect a cycle in a directed graph u...,536,55.156,0.0261
deepseek-coder:6.7b,Write a Python function to read a large text file line by li...,142,64.222,0.0282
deepseek-coder:6.7b,Write a Python function to read a large text file line by li...,456,58.636,0.0253
deepseek-coder:6.7b,Implement a function to perform level-order traversal (BFS) ...,395,59.249,0.0255
deepseek-coder:6.7b,Implement a function to perform level-order traversal (BFS) ...,292,62.091,0.0281
deepseek-coder:6.7b,Write a function that reverses a 32-bit signed integer. If t...,332,60.074,0.0282
deepseek-coder:6.7b,Generate a regular expression that matches email addresses i...,351,62.869,0.0272
deepseek-coder:6.7b,Write a Python function to read a large text file line by li...,204,65.896,0.0278
deepseek-coder:6.7b,Write a function to reverse a singly linked list in-place wi...,450,59.757,0.0274
deepseek-coder:6.7b,Write a function to reverse a singly linked list in-place wi...,570,57.174,0.0278
deepseek-coder:6.7b,Design a simple URL shortener system. Write the core functio...,453,60.265,0.0271
deepseek-coder:6.7b,Generate a regular expression that matches email addresses i...,270,65.620,0.0277
deepseek-coder:6.7b,Write a function to reverse a singly linked list in-place wi...,226,67.236,0.0277
deepseek-coder:6.7b,Given a pandas DataFrame with missing values and duplicate r...,200,68.246,0.0265
deepseek-coder:6.7b,"Given a string s, return the length of the longest substring...",292,65.819,0.0262
deepseek-coder:6.7b,Write a function that returns all permutations of a given li...,348,66.372,0.0265
deepseek-coder:6.7b,"Given a string s, return the length of the longest substring...",217,70.380,0.0266
deepseek-coder:6.7b,Generate a regular expression that matches email addresses i...,405,64.825,0.0266
deepseek-coder:6.7b,Given a pandas DataFrame with missing values and duplicate r...,182,71.672,0.0281
deepseek-coder:6.7b,Write a function that reverses a 32-bit signed integer. If t...,177,72.114,0.0282
deepseek-coder:6.7b,Write a function that reverses a 32-bit signed integer. If t...,237,72.191,0.0262
deepseek-coder:6.7b,Implement a function to perform level-order traversal (BFS) ...,453,65.013,0.0277
deepseek-coder:6.7b,Write a function to reverse a singly linked list in-place wi...,407,67.308,0.0260
deepseek-coder:6.7b,Write a function that returns all permutations of a given li...,172,74.187,0.0275
deepseek-coder:6.7b,"Given a string s, return the length of the longest substring...",340,68.522,0.0257
deepseek-coder:6.7b,"Given a string s, return the length of the longest substring...",438,66.126,0.0281
deepseek-coder:6.7b,"Given a string s, return the length of the longest substring...",446,68.077,0.0269
deepseek-coder:6.7b,"Given a string s, return the length of the longest substring...",270,71.637,0.0272
deepseek-coder:6.7b,Implement a function to detect a cycle in a directed graph u...,574,65.840,0.0271
deepseek-coder:6.7b,Write a function that reverses a 32-bit signed integer. If t...,288,74.571,0.0269
deepseek-coder:6.7b,Write a Python function to read a large text file line by li...,201,77.854,0.0283
deepseek-coder:6.7b,Implement a function to detect a cycle in a directed graph u...,560,67.985,0.0282
deepseek-coder:6.7b,Given a pandas DataFrame with missing values and duplicate r...,178,76.003,0.0269
deepseek-coder:6.7b,Implement a function to perform level-order traversal (BFS) ...,361,73.632,0.0255
deepseek-coder:6.7b,Design a simple URL shortener system. Write the core functio...,484,70.512,0.0271
deepseek-coder:6.7b,Write a Python function to read a large text file line by li...,323,74.679,0.0253
deepseek-coder:6.7b,Implement a function to perform level-order traversal (BFS) ...,359,75.237,0.0254
deepseek-coder:6.7b,Write a function that reverses a 32-bit signed integer. If t...,199,80.462,0.0278
deepseek-coder:6.7b,Implement a function to detect a cycle in a directed graph u...,652,70.362,0.0266
deepseek-coder:6.7b,Implement a function to detect a cycle in a directed graph u...,452,73.546,0.0270
deepseek-coder:6.7b,Implement a function to perform level-order traversal (BFS) ...,348,76.186,0.0281
deepseek-coder:6.7b,Write a function to reverse a singly linked list in-place wi...,305,79.508,0.0280
deepseek-coder:6.7b,Implement a function to detect a cycle in a directed graph u...,495,73.677,0.0258
deepseek-coder:6.7b,Given a pandas DataFrame with missing values and duplicate r...,374,77.996,0.0254
deepseek-coder:6.7b,Write a function that reverses a 32-bit signed integer. If t...,267,80.416,0.0251
deepseek-coder:6.7b,Write a function that reverses a 32-bit signed integer. If t...,194,83.687,0.0278
deepseek-coder:6.7b,"Given a string s, return the length of the longest substring...",417,78.493,0.0279
deepseek-coder:6.7b,Write a Python function to read a large text file line by li...,234,83.857,0.0277
deepseek-coder:6.7b,Generate a regular expression that matches email addresses i...,277,83.644,0.0278
deepseek-coder:6.7b,Design a simple URL shortener system. Write the core functio...,442,78.350,0.0280
deepseek-coder:6.7b,Write a Python function to read a large text file line by li...,242,83.422,0.0268
deepseek-coder:6.7b,Write a function that reverses a 32-bit signed integer. If t...,163,87.131,0.0263
deepseek-coder:6.7b,Write a function that returns all permutations of a given li...,314,83.853,0.0286
deepseek-coder:6.7b,Write a Python function to read a large text file line by li...,199,84.817,0.0285
deepseek-coder:6.7b,Design a simple URL shortener system. Write the core functio...,486,80.066,0.0260
deepseek-coder:6.7b,Design a simple URL shortener system. Write the core functio...,609,79.630,0.0262
deepseek-coder:6.7b,Write a Python function to read a large text file line by li...,387,84.888,0.0269
deepseek-coder:6.7b,Implement a function to detect a cycle in a directed graph u...,598,80.162,0.0279
deepseek-coder:6.7b,Given a pandas DataFrame with missing values and duplicate r...,273,89.425,0.0253
deepseek-coder:6.7b,Implement a function to perform level-order traversal (BFS) ...,300,88.418,0.0254
deepseek-coder:6.7b,Write a Python function to read a large text file line by li...,329,87.206,0.0278
deepseek-coder:6.7b,Implement a function to perform level-order traversal (BFS) ...,403,86.033,0.0260
deepseek-coder:6.7b,Implement a function to perform level-order traversal (BFS) ...,424,85.090,0.0280
deepseek-coder:6.7b,Write a function to reverse a singly linked list in-place wi...,281,88.803,0.0258
deepseek-coder:6.7b,Generate a regular expression that matches email addresses i...,391,87.499,0.0272
deepseek-coder:6.7b,Generate a regular expression that matches email addresses i...,272,91.506,0.0258
deepseek-coder:6.7b,Write a function to reverse a singly linked list in-place wi...,399,86.594,0.0278
deepseek-coder:6.7b,Generate a regular expression that matches email addresses i...,185,92.672,0.0283
deepseek-coder:6.7b,Write a function that reverses a 32-bit signed integer. If t...,231,91.789,0.0284
deepseek-coder:6.7b,Implement a function to detect a cycle in a directed graph u...,484,84.813,0.0269
deepseek-coder:6.7b,Generate a regular expression that matches email addresses i...,319,91.927,0.0258
deepseek-coder:6.7b,Generate a regular expression that matches email addresses i...,335,90.989,0.0274
deepseek-coder:6.7b,Write a function that returns all permutations of a given li...,404,89.145,0.0281
deepseek-coder:6.7b,Implement a function to detect a cycle in a directed graph u...,659,81.939,0.0272
deepseek-coder:6.7b,Generate a regular expression that matches email addresses i...,214,96.611,0.0267
deepseek-coder:6.7b,Write a function that reverses a 32-bit signed integer. If t...,160,100.395,0.0244
deepseek-coder:6.7b,Generate a regular expression that matches email addresses i...,508,88.152,0.0282
deepseek-coder:6.7b,Write a function that reverses a 32-bit signed integer. If t...,187,98.222,0.0270
deepseek-coder:6.7b,Write a function that reverses a 32-bit signed integer. If t...,279,96.136,0.0272
deepseek-coder:6.7b,"Given a string s, return the length of the longest substring...",352,96.401,0.0266
deepseek-coder:6.7b,Given a pandas DataFrame with missing values and duplicate r...,231,99.282,0.0286
deepseek-coder:6.7b,Given a pandas DataFrame with missing values and duplicate r...,237,100.598,0.0267
deepseek-coder:6.7b,Write a function to reverse a singly linked list in-place wi...,333,98.009,0.0250
deepseek-coder:6.7b,Implement a function to detect a cycle in a directed graph u...,559,93.551,0.0266
deepseek-coder:6.7b,Write a function to reverse a singly linked list in-place wi...,393,98.427,0.0255
deepseek-coder:6.7b,"Given a string s, return the length of the longest substring...",447,95.957,0.0274
deepseek-coder:6.7b,Implement a function to perform level-order traversal (BFS) ...,402,98.025,0.0271
deepseek-coder:6.7b,Generate a regular expression that matches email addresses i...,346,97.918,0.0275
deepseek-coder:6.7b,Write a Python function to read a large text file line by li...,247,104.390,0.0266
deepseek-coder:6.7b,Design a simple URL shortener system. Write the core functio...,432,99.616,0.0267
deepseek-coder:6.7b,Write a function that returns all permutations of a given li...,268,102.556,0.0262
deepseek-coder:6.7b,Given a pandas DataFrame with missing values and duplicate r...,349,100.936,0.0286
deepseek-coder:6.7b,Design a simple URL shortener system. Write the core functio...,599,93.409,0.0283
deepseek-coder:6.7b,Design a simple URL shortener system. Write the core functio...,496,97.797,0.0256
deepseek-coder:6.7b,Implement a function to perform level-order traversal (BFS) ...,258,105.378,0.0280
deepseek-coder:6.7b,Write a function that returns all permutations of a given li...,213,106.951,0.0286
deepseek-coder:6.7b,Write a function to reverse a singly linked list in-place wi...,404,101.423,0.0262
deepseek-coder:6.7b,Implement a function to detect a cycle in a directed graph u...,561,99.208,0.0286
deepseek-coder:6.7b,"Given a string s, return the length of the longest substring...",218,110.023,0.0267
deepseek-coder:6.7b,Design a simple URL shortener system. Write the core functio...,656,96.133,0.0271
deepseek-coder:6.7b,"Given a string s, return the length of the longest substring...",266,107.267,0.0268
deepseek-coder:6.7b,Implement a function to perform level-order traversal (BFS) ...,321,106.021,0.0268
deepseek-coder:6.7b,Given a pandas DataFrame with missing values and duplicate r...,305,109.565,0.0271
deepseek-coder:6.7b,Given a pandas DataFrame with missing values and duplicate r...,214,109.044,0.0283
deepseek-coder:6.7b,"Given a string s, return the length of the longest substring...",342,106.401,0.0271
deepseek-coder:6.7b,Given a pandas DataFrame with missing values and duplicate r...,338,106.505,0.0281
deepseek-coder:6.7b,Write a Python function to read a large text file line by li...,283,111.637,0.0262
deepseek-coder:6.7b,Design a simple URL shortener system. Write the core functio...,452,103.817,0.0281
deepseek-coder:6.7b,Given a pandas DataFrame with missing values and duplicate r...,194,115.083,0.0262
deepseek-coder:6.7b,Generate a regular expression that matches email addresses i...,36,116.566,0.0256
deepseek-coder:6.7b,"Given a string s, return the length of the longest substring...",338,109.012,0.0275
deepseek-coder:6.7b,Write a function that reverses a 32-bit signed integer. If t...,280,110.689,0.0276
deepseek-coder:6.7b,Write a function that returns all permutations of a given li...,370,111.546,0.0265
deepseek-coder:6.7b,Write a function to reverse a singly linked list in-place wi...,231,114.701,0.0251
deepseek-coder:6.7b,Write a function to reverse a singly linked list in-place wi...,414,109.242,0.0288
deepseek-coder:6.7b,Write a function that returns all permutations of a given li...,402,110.443,0.0273
deepseek-coder:6.7b,Implement a function to perform level-order traversal (BFS) ...,585,104.883,0.0283
deepseek-coder:6.7b,"Given a string s, return the length of the longest substring...",336,113.349,0.0268
deepseek-coder:6.7b,Write a Python function to read a large text file line by li...,382,112.158,0.0271
deepseek-coder:6.7b,Implement a function to detect a cycle in a directed graph u...,518,106.509,0.0276
deepseek-coder:6.7b,Generate a regular expression that matches email addresses i...,318,114.024,0.0288
deepseek-coder:6.7b,Write a function that returns all permutations of a given li...,266,117.146,0.0254
deepseek-coder:6.7b,"Given a string s, return the length of the longest substring...",317,114.204,0.0287
deepseek-coder:6.7b,Write a function to reverse a singly linked list in-place wi...,206,119.433,0.0260
deepseek-coder:6.7b,Write a function to reverse a singly linked list in-place wi...,369,114.052,0.0272
deepseek-coder:6.7b,Write a function that reverses a 32-bit signed integer. If t...,281,116.557,0.0272
deepseek-coder:6.7b,Design a simple URL shortener system. Write the core functio...,470,113.495,0.0257
deepseek-coder:6.7b,Write a function to reverse a singly linked list in-place wi...,451,114.902,0.0259
deepseek-coder:6.7b,Write a function that reverses a 32-bit signed integer. If t...,163,122.584,0.0258
deepseek-coder:6.7b,Write a function that reverses a 32-bit signed integer. If t...,241,121.535,0.0265
deepseek-coder:6.7b,Write a function that reverses a 32-bit signed integer. If t...,206,122.980,0.0274
deepseek-coder:6.7b,Design a simple URL shortener system. Write the core functio...,391,118.397,0.0262
deepseek-coder:6.7b,Implement a function to perform level-order traversal (BFS) ...,613,113.938,0.0263
deepseek-coder:6.7b,Generate a regular expression that matches email addresses i...,334,120.515,0.0261
deepseek-coder:6.7b,Generate a regular expression that matches email addresses i...,354,120.263,0.0264
deepseek-coder:6.7b,Implement a function to detect a cycle in a directed graph u...,610,116.759,0.0263
deepseek-coder:6.7b,Write a function to reverse a singly linked list in-place wi...,513,119.279,0.0266
deepseek-coder:6.7b,Generate a regular expression that matches email addresses i...,321,123.359,0.0258
deepseek-coder:6.7b,Implement a function to perform level-order traversal (BFS) ...,476,119.570,0.0272
deepseek-coder:6.7b,Write a function to reverse a singly linked list in-place wi...,287,127.874,0.0276
deepseek-coder:6.7b,Implement a function to detect a cycle in a directed graph u...,547,118.513,0.0274
deepseek-coder:6.7b,"Given a string s, return the length of the longest substring...",301,125.317,0.0274
deepseek-coder:6.7b,Write a function to reverse a singly linked list in-place wi...,430,123.952,0.0275
deepseek-coder:6.7b,Write a function that reverses a 32-bit signed integer. If t...,168,130.117,0.0280
deepseek-coder:6.7b,Implement a function to detect a cycle in a directed graph u...,461,122.297,0.0262
deepseek-coder:6.7b,"Given a string s, return the length of the longest substring...",333,129.217,0.0275
deepseek-coder:6.7b,Implement a function to detect a cycle in a directed graph u...,497,123.465,0.0261
deepseek-coder:6.7b,Write a Python function to read a large text file line by li...,357,128.837,0.0263
deepseek-coder:6.7b,Given a pandas DataFrame with missing values and duplicate r...,284,129.682,0.0267
deepseek-coder:6.7b,Given a pandas DataFrame with missing values and duplicate r...,339,129.724,0.0267
deepseek-coder:6.7b,Write a function to reverse a singly linked list in-place wi...,321,127.681,0.0282
deepseek-coder:6.7b,Write a function to reverse a singly linked list in-place wi...,430,127.994,0.0266
deepseek-coder:6.7b,Write a function that reverses a 32-bit signed integer. If t...,345,130.302,0.0267
deepseek-coder:6.7b,Given a pandas DataFrame with missing values and duplicate r...,282,130.915,0.0282
deepseek-coder:6.7b,Write a function that returns all permutations of a given li...,225,133.580,0.0287
deepseek-coder:6.7b,Write a function that reverses a 32-bit signed integer. If t...,224,135.448,0.0273
deepseek-coder:6.7b,"Given a string s, return the length of the longest substring...",291,133.605,0.0282
deepseek-coder:6.7b,Implement a function to perform level-order traversal (BFS) ...,368,131.729,0.0273
deepseek-coder:6.7b,Implement a function to detect a cycle in a directed graph u...,579,128.659,0.0280
deepseek-coder:6.7b,Implement a function to perform level-order traversal (BFS) ...,367,132.891,0.0280
deepseek-coder:6.7b,Write a Python function to read a large text file line by li...,331,134.449,0.0267
deepseek-coder:6.7b,Write a function that returns all permutations of a given li...,343,136.515,0.0257
deepseek-coder:6.7b,Write a Python function to read a large text file line by li...,643,125.668,0.0282
deepseek-coder:6.7b,Implement a function to perform level-order traversal (BFS) ...,366,137.325,0.0256
deepseek-coder:6.7b,Write a function to reverse a singly linked list in-place wi...,416,133.840,0.0267
deepseek-coder:6.7b,Implement a function to detect a cycle in a directed graph u...,500,130.016,0.0279
deepseek-coder:6.7b,"Given a string s, return the length of the longest substring...",319,137.381,0.0268
deepseek-coder:6.7b,Generate a regular expression that matches email addresses i...,330,136.824,0.0283
deepseek-coder:6.7b,Generate a regular expression that matches email addresses i...,152,145.383,0.0267
deepseek-coder:6.7b,Implement a function to perform level-order traversal (BFS) ...,393,138.845,0.0254
deepseek-coder:6.7b,Implement a function to perform level-order traversal (BFS) ...,396,138.519,0.0266
deepseek-coder:6.7b,Given a pandas DataFrame with missing values and duplicate r...,291,139.867,0.0284
deepseek-coder:6.7b,Write a function to reverse a singly linked list in-place wi...,401,139.960,0.0274
deepseek-coder:6.7b,Write a function that reverses a 32-bit signed integer. If t...,183,144.028,0.0274
deepseek-coder:6.7b,"Given a string s, return the length of the longest substring...",371,140.636,0.0264
deepseek-coder:6.7b,Implement a function to perform level-order traversal (BFS) ...,466,142.582,0.0255
deepseek-coder:6.7b,Implement a function to detect a cycle in a directed graph u...,651,131.639,0.0271
deepseek-coder:6.7b,Implement a function to detect a cycle in a directed graph u...,624,132.899,0.0284
deepseek-coder:6.7b,Write a function to reverse a singly linked list in-place wi...,364,143.235,0.0272
deepseek-coder:6.7b,Implement a function to detect a cycle in a directed graph u...,520,139.881,0.0271
deepseek-coder:6.7b,Write a function to reverse a singly linked list in-place wi...,365,143.870,0.0284
deepseek-coder:6.7b,Write a function that reverses a 32-bit signed integer. If t...,197,150.253,0.0284
deepseek-coder:6.7b,Write a function that reverses a 32-bit signed integer. If t...,181,150.017,0.0273
deepseek-coder:6.7b,Implement a function to detect a cycle in a directed graph u...,534,143.969,0.0273
deepseek-coder:6.7b,Implement a function to perform level-order traversal (BFS) ...,446,145.772,0.0265
deepseek-coder:6.7b,Implement a function to perform level-order traversal (BFS) ...,581,141.824,0.0267
deepseek-coder:6.7b,Implement a function to perform level-order traversal (BFS) ...,309,149.134,0.0271
deepseek-coder:6.7b,Given a pandas DataFrame with missing values and duplicate r...,261,149.120,0.0286
deepseek-coder:6.7b,Write a function to reverse a singly linked list in-place wi...,373,149.280,0.0284
deepseek-coder:6.7b,Write a function to reverse a singly linked list in-place wi...,387,146.495,0.0285
