Model,Prompt,Tokens,TTFT (s),Avg Time/Token (s)
gemma3:4b,How do I negotiate my salary during a job offer?,4,301.645,0.6396
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,9,300.548,0.2951
gemma3:4b,How do I negotiate my salary during a job offer?,3,301.652,0.8509
gemma3:4b,What's the difference between anxiety and stress?,1,300.726,2.5108
gemma3:4b,How do I negotiate my salary during a job offer?,9,300.583,0.2983
gemma3:4b,What are some tips to stay focused while studying?,1,300.755,2.5069
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,7,300.654,0.3737
gemma3:4b,How can I start a simple workout routine at home with no equ...,2,302.741,1.2642
gemma3:4b,What are some fun icebreaker questions for team meetings?,10,300.611,0.2684
gemma3:4b,What are some tips to stay focused while studying?,4,300.705,0.6421
gemma3:4b,What's the difference between anxiety and stress?,1,301.800,2.5068
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,4,303.758,0.6455
gemma3:4b,How can I start a simple workout routine at home with no equ...,1,300.835,2.5106
gemma3:4b,What are some fun icebreaker questions for team meetings?,2,300.826,1.2645
gemma3:4b,What's the difference between anxiety and stress?,2,300.884,1.2645
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,7,300.791,0.3743
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,7,300.852,0.3744
gemma3:4b,What are some fun icebreaker questions for team meetings?,6,300.871,0.4332
gemma3:4b,Can you explain inflation in simple terms?,22,301.557,0.1337
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,11,300.819,0.2460
gemma3:4b,How do I write a professional follow-up email after a job in...,9,300.904,0.2964
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,5,302.970,0.5156
gemma3:4b,How do I write a professional follow-up email after a job in...,9,300.898,0.2963
gemma3:4b,Can you explain inflation in simple terms?,11,301.865,0.2473
gemma3:4b,How do I negotiate my salary during a job offer?,3,301.042,0.8484
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,11,302.972,0.2445
gemma3:4b,What's the difference between anxiety and stress?,3,302.121,0.8466
gemma3:4b,Can you explain inflation in simple terms?,3,301.135,0.8491
gemma3:4b,What's the difference between anxiety and stress?,6,304.101,0.4337
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,4,301.112,0.6462
gemma3:4b,What are some fun icebreaker questions for team meetings?,9,302.078,0.2959
gemma3:4b,How can I start a simple workout routine at home with no equ...,7,301.144,0.3752
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,8,301.083,0.3312
gemma3:4b,What are some fun icebreaker questions for team meetings?,9,301.077,0.2956
gemma3:4b,How do I negotiate my salary during a job offer?,5,302.254,0.5177
gemma3:4b,How can I start a simple workout routine at home with no equ...,1,301.343,2.5164
gemma3:4b,What are some fun icebreaker questions for team meetings?,5,301.267,0.5176
gemma3:4b,Can you explain inflation in simple terms?,3,301.286,0.8511
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,9,301.255,0.2968
gemma3:4b,What are some fun icebreaker questions for team meetings?,15,301.140,0.1855
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,4,301.346,0.6429
gemma3:4b,How do I negotiate my salary during a job offer?,2,301.391,1.2658
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,2,302.421,1.2599
gemma3:4b,How do I write a professional follow-up email after a job in...,8,301.362,0.3300
gemma3:4b,How do I write a professional follow-up email after a job in...,14,301.361,0.1958
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,6,302.465,0.4348
gemma3:4b,What's the difference between anxiety and stress?,7,303.570,0.3736
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,9,303.505,0.2949
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,7,304.547,0.3765
gemma3:4b,What are some fun icebreaker questions for team meetings?,5,302.580,0.5190
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,15,300.412,0.1846
gemma3:4b,How do I write a professional follow-up email after a job in...,15,300.411,0.1850
gemma3:4b,What are some tips to stay focused while studying?,7,304.579,0.3756
gemma3:4b,What are some fun icebreaker questions for team meetings?,2,300.705,1.2662
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,4,304.713,0.6407
gemma3:4b,How can I start a simple workout routine at home with no equ...,3,303.773,0.8493
gemma3:4b,Can you explain inflation in simple terms?,3,303.763,0.8512
gemma3:4b,What's the difference between anxiety and stress?,8,303.681,0.3317
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,13,300.622,0.2101
gemma3:4b,What's the difference between anxiety and stress?,7,300.750,0.3731
gemma3:4b,What are some tips to stay focused while studying?,10,300.726,0.2673
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,6,300.829,0.4354
gemma3:4b,What are some fun icebreaker questions for team meetings?,7,300.797,0.3780
gemma3:4b,What are some fun icebreaker questions for team meetings?,2,300.939,1.2601
gemma3:4b,What are some fun icebreaker questions for team meetings?,5,302.868,0.5194
gemma3:4b,How do I write a professional follow-up email after a job in...,6,301.878,0.4335
gemma3:4b,How do I negotiate my salary during a job offer?,6,301.897,0.4343
gemma3:4b,How do I negotiate my salary during a job offer?,6,300.898,0.4348
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,17,300.759,0.1648
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,4,300.996,0.6445
gemma3:4b,How do I negotiate my salary during a job offer?,3,301.007,0.8530
gemma3:4b,What are some tips to stay focused while studying?,1,302.060,2.5062
gemma3:4b,How can I start a simple workout routine at home with no equ...,2,301.080,1.2630
gemma3:4b,What's the difference between anxiety and stress?,6,301.054,0.4343
gemma3:4b,What are some tips to stay focused while studying?,2,301.115,1.2647
gemma3:4b,What are some fun icebreaker questions for team meetings?,5,301.069,0.5154
gemma3:4b,How can I start a simple workout routine at home with no equ...,5,302.100,0.5176
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,2,301.132,1.2651
gemma3:4b,How do I write a professional follow-up email after a job in...,21,300.798,0.1371
gemma3:4b,What's the difference between anxiety and stress?,3,303.217,0.8471
gemma3:4b,What's the difference between anxiety and stress?,8,305.196,0.3302
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,4,304.279,0.6438
gemma3:4b,How do I write a professional follow-up email after a job in...,9,304.208,0.2952
gemma3:4b,Can you explain inflation in simple terms?,11,303.135,0.2465
gemma3:4b,What's the difference between anxiety and stress?,7,302.215,0.3753
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,7,302.223,0.3753
gemma3:4b,What are some tips to stay focused while studying?,9,301.172,0.2956
gemma3:4b,How do I negotiate my salary during a job offer?,1,301.317,2.5152
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,2,301.404,1.2617
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,3,301.384,0.8422
gemma3:4b,What are some tips to stay focused while studying?,3,303.395,0.8506
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,4,301.468,0.6402
gemma3:4b,How can I start a simple workout routine at home with no equ...,3,301.471,0.8511
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,9,301.381,0.2963
gemma3:4b,What's the difference between anxiety and stress?,1,302.601,2.5110
gemma3:4b,What are some fun icebreaker questions for team meetings?,24,301.177,0.1230
gemma3:4b,What are some fun icebreaker questions for team meetings?,4,301.539,0.6413
gemma3:4b,What's the difference between anxiety and stress?,12,301.396,0.2268
gemma3:4b,Can you explain inflation in simple terms?,6,301.578,0.4351
gemma3:4b,What's the difference between anxiety and stress?,25,300.250,0.1185
gemma3:4b,What's the difference between anxiety and stress?,2,301.686,1.2693
gemma3:4b,What are some fun icebreaker questions for team meetings?,3,301.678,0.8492
gemma3:4b,How do I negotiate my salary during a job offer?,14,301.490,0.1964
gemma3:4b,How do I negotiate my salary during a job offer?,12,306.573,0.2279
gemma3:4b,How do I write a professional follow-up email after a job in...,3,303.776,0.8539
gemma3:4b,How do I negotiate my salary during a job offer?,8,302.696,0.3299
gemma3:4b,What's the difference between anxiety and stress?,19,302.480,0.1494
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,4,300.763,0.6460
gemma3:4b,What are some fun icebreaker questions for team meetings?,6,300.756,0.4354
gemma3:4b,Can you explain inflation in simple terms?,2,300.811,1.2688
gemma3:4b,What are some fun icebreaker questions for team meetings?,13,301.651,0.2104
gemma3:4b,What are some fun icebreaker questions for team meetings?,2,304.863,1.2696
gemma3:4b,How can I start a simple workout routine at home with no equ...,1,302.892,2.5202
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,2,301.875,1.2666
gemma3:4b,How do I write a professional follow-up email after a job in...,11,300.771,0.2448
gemma3:4b,How do I negotiate my salary during a job offer?,11,300.764,0.2449
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,2,300.932,1.2663
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,7,302.885,0.3731
gemma3:4b,What's the difference between anxiety and stress?,5,305.959,0.5170
gemma3:4b,What's the difference between anxiety and stress?,10,300.850,0.2694
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,2,301.052,1.2694
gemma3:4b,Can you explain inflation in simple terms?,4,302.050,0.6387
gemma3:4b,What are some tips to stay focused while studying?,4,302.039,0.6410
gemma3:4b,How do I negotiate my salary during a job offer?,4,304.038,0.6450
gemma3:4b,What are some fun icebreaker questions for team meetings?,12,301.935,0.2277
gemma3:4b,How do I negotiate my salary during a job offer?,7,301.052,0.3760
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,4,304.128,0.6464
gemma3:4b,What are some fun icebreaker questions for team meetings?,11,301.032,0.2442
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,5,301.131,0.5190
gemma3:4b,What's the difference between anxiety and stress?,2,303.220,1.2635
