Model,Prompt,Tokens,TTFT (s),Avg Time/Token (s)
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,776,135.774,0.0200
gemma3:4b,What are some tips to stay focused while studying?,943,136.278,0.0200
gemma3:4b,How do I negotiate my salary during a job offer?,1316,130.462,0.0199
gemma3:4b,What are some fun icebreaker questions for team meetings?,1210,136.079,0.0195
gemma3:4b,How do I negotiate my salary during a job offer?,1315,134.678,0.0200
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,1161,138.020,0.0198
gemma3:4b,What are some tips to stay focused while studying?,945,146.001,0.0200
gemma3:4b,What are some tips to stay focused while studying?,1033,147.312,0.0199
gemma3:4b,Can you explain inflation in simple terms?,491,155.692,0.0201
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,861,150.348,0.0201
gemma3:4b,What's the difference between anxiety and stress?,832,152.217,0.0200
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,1236,149.056,0.0196
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,1183,149.044,0.0200
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,829,160.082,0.0199
gemma3:4b,What's the difference between anxiety and stress?,902,161.033,0.0196
gemma3:4b,How do I write a professional follow-up email after a job in...,1156,158.627,0.0196
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,891,166.901,0.0199
gemma3:4b,How can I start a simple workout routine at home with no equ...,1129,164.941,0.0197
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,863,166.667,0.0200
gemma3:4b,How can I start a simple workout routine at home with no equ...,963,167.917,0.0199
gemma3:4b,How do I write a professional follow-up email after a job in...,1145,165.552,0.0200
gemma3:4b,How do I write a professional follow-up email after a job in...,1047,173.358,0.0196
gemma3:4b,What are some tips to stay focused while studying?,1093,171.753,0.0200
gemma3:4b,What are some tips to stay focused while studying?,1097,177.798,0.0200
gemma3:4b,What's the difference between anxiety and stress?,891,181.358,0.0197
gemma3:4b,How can I start a simple workout routine at home with no equ...,1153,176.658,0.0199
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,818,184.207,0.0201
gemma3:4b,Can you explain inflation in simple terms?,505,192.959,0.0193
gemma3:4b,What are some tips to stay focused while studying?,1008,182.883,0.0200
gemma3:4b,Can you explain inflation in simple terms?,445,197.993,0.0188
gemma3:4b,How do I negotiate my salary during a job offer?,1228,183.688,0.0200
gemma3:4b,How do I write a professional follow-up email after a job in...,1060,187.472,0.0200
gemma3:4b,How do I write a professional follow-up email after a job in...,1245,186.115,0.0201
gemma3:4b,What are some tips to stay focused while studying?,1056,193.683,0.0201
gemma3:4b,What are some tips to stay focused while studying?,1009,196.816,0.0194
gemma3:4b,What's the difference between anxiety and stress?,842,199.740,0.0189
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,761,200.093,0.0201
gemma3:4b,How do I write a professional follow-up email after a job in...,1081,199.647,0.0194
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,1271,198.620,0.0200
gemma3:4b,What are some tips to stay focused while studying?,1022,203.382,0.0190
gemma3:4b,Can you explain inflation in simple terms?,589,215.704,0.0194
gemma3:4b,How do I negotiate my salary during a job offer?,1331,208.278,0.0200
gemma3:4b,How do I negotiate my salary during a job offer?,1221,207.752,0.0200
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,902,214.403,0.0199
gemma3:4b,What's the difference between anxiety and stress?,872,220.695,0.0200
gemma3:4b,What's the difference between anxiety and stress?,829,224.113,0.0200
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,1343,209.133,0.0200
gemma3:4b,How do I negotiate my salary during a job offer?,1432,213.881,0.0199
gemma3:4b,How do I negotiate my salary during a job offer?,1446,216.420,0.0200
gemma3:4b,Can you explain inflation in simple terms?,507,237.139,0.0202
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,1252,221.867,0.0193
gemma3:4b,How do I negotiate my salary during a job offer?,1328,226.196,0.0193
gemma3:4b,How can I start a simple workout routine at home with no equ...,1056,232.219,0.0199
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,870,238.736,0.0199
gemma3:4b,How do I write a professional follow-up email after a job in...,1170,233.959,0.0200
gemma3:4b,How do I write a professional follow-up email after a job in...,1106,232.438,0.0199
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,744,244.347,0.0196
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,827,241.451,0.0199
gemma3:4b,What's the difference between anxiety and stress?,814,247.367,0.0194
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,875,245.022,0.0197
gemma3:4b,How do I negotiate my salary during a job offer?,1348,233.995,0.0200
gemma3:4b,Can you explain inflation in simple terms?,438,253.494,0.0201
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,854,250.833,0.0198
gemma3:4b,What's the difference between anxiety and stress?,894,251.269,0.0195
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,787,255.124,0.0198
gemma3:4b,Can you explain inflation in simple terms?,501,261.338,0.0200
gemma3:4b,What are some tips to stay focused while studying?,952,256.940,0.0195
gemma3:4b,How can I start a simple workout routine at home with no equ...,1186,255.345,0.0200
gemma3:4b,What are some tips to stay focused while studying?,920,262.219,0.0195
gemma3:4b,How do I write a professional follow-up email after a job in...,1159,258.898,0.0195
gemma3:4b,What's the difference between anxiety and stress?,885,266.763,0.0200
gemma3:4b,What are some fun icebreaker questions for team meetings?,1167,260.966,0.0198
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,1143,261.345,0.0198
gemma3:4b,What's the difference between anxiety and stress?,997,269.756,0.0203
gemma3:4b,How do I write a professional follow-up email after a job in...,1058,267.710,0.0199
gemma3:4b,What are some fun icebreaker questions for team meetings?,1116,271.422,0.0199
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,831,279.158,0.0200
gemma3:4b,What are some tips to stay focused while studying?,977,274.523,0.0199
gemma3:4b,What's the difference between anxiety and stress?,832,279.555,0.0200
gemma3:4b,What are some tips to stay focused while studying?,912,278.043,0.0202
gemma3:4b,How do I negotiate my salary during a job offer?,230,295.801,0.0307
gemma3:4b,How do I negotiate my salary during a job offer?,515,289.999,0.0250
gemma3:4b,How do I negotiate my salary during a job offer?,190,296.497,0.0335
gemma3:4b,What are some fun icebreaker questions for team meetings?,50,299.413,0.0691
gemma3:4b,Can you explain inflation in simple terms?,261,295.231,0.0293
gemma3:4b,What's the difference between anxiety and stress?,50,299.425,0.0691
gemma3:4b,How can I start a simple workout routine at home with no equ...,587,288.789,0.0241
gemma3:4b,What's the difference between anxiety and stress?,323,294.041,0.0275
gemma3:4b,What are some tips to stay focused while studying?,153,297.414,0.0355
gemma3:4b,What are some tips to stay focused while studying?,106,298.447,0.0423
gemma3:4b,How do I negotiate my salary during a job offer?,103,298.509,0.0432
gemma3:4b,What are some fun icebreaker questions for team meetings?,52,299.494,0.0667
gemma3:4b,What are some tips to stay focused while studying?,49,299.530,0.0701
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,155,297.444,0.0349
gemma3:4b,How can I start a simple workout routine at home with no equ...,904,282.545,0.0225
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,46,299.535,0.0723
gemma3:4b,How can I start a simple workout routine at home with no equ...,47,299.532,0.0709
gemma3:4b,How do I write a professional follow-up email after a job in...,45,299.540,0.0742
gemma3:4b,What are some tips to stay focused while studying?,867,283.053,0.0229
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,54,299.399,0.0652
gemma3:4b,How do I write a professional follow-up email after a job in...,49,299.535,0.0695
gemma3:4b,How do I write a professional follow-up email after a job in...,869,282.974,0.0229
gemma3:4b,What are some fun icebreaker questions for team meetings?,44,299.583,0.0758
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,53,299.417,0.0661
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,47,299.581,0.0710
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,49,299.580,0.0681
gemma3:4b,How do I negotiate my salary during a job offer?,499,290.668,0.0245
gemma3:4b,What are some tips to stay focused while studying?,46,299.582,0.0728
gemma3:4b,How can I start a simple workout routine at home with no equ...,50,299.473,0.0691
gemma3:4b,How can I start a simple workout routine at home with no equ...,47,299.579,0.0712
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,96,298.450,0.0451
gemma3:4b,How do I write a professional follow-up email after a job in...,44,299.478,0.0759
gemma3:4b,What's the difference between anxiety and stress?,45,299.505,0.0739
gemma3:4b,How do I negotiate my salary during a job offer?,6,300.321,0.4348
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,48,299.485,0.0717
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,52,299.478,0.0664
gemma3:4b,What's the difference between anxiety and stress?,51,299.449,0.0683
gemma3:4b,What's the difference between anxiety and stress?,48,299.485,0.0718
gemma3:4b,What are some fun icebreaker questions for team meetings?,2,300.396,1.2682
gemma3:4b,What are some fun icebreaker questions for team meetings?,40,299.542,0.0821
gemma3:4b,How do I negotiate my salary during a job offer?,52,299.366,0.0666
gemma3:4b,What are some fun icebreaker questions for team meetings?,93,298.523,0.0463
gemma3:4b,What's the difference between anxiety and stress?,98,298.455,0.0446
gemma3:4b,What's the difference between anxiety and stress?,100,298.485,0.0437
gemma3:4b,How do I negotiate my salary during a job offer?,46,299.495,0.0730
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,1,300.345,2.5106
gemma3:4b,What are some tips to stay focused while studying?,44,299.534,0.0759
gemma3:4b,What are some fun icebreaker questions for team meetings?,48,299.405,0.0722
gemma3:4b,How can I start a simple workout routine at home with no equ...,48,299.407,0.0720
gemma3:4b,How can I start a simple workout routine at home with no equ...,50,299.406,0.0692
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,93,298.513,0.0468
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,51,299.410,0.0678
gemma3:4b,How do I negotiate my salary during a job offer?,93,298.514,0.0468
gemma3:4b,What are some fun icebreaker questions for team meetings?,52,299.409,0.0666
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,145,297.541,0.0360
gemma3:4b,Can you explain inflation in simple terms?,47,299.416,0.0722
gemma3:4b,What are some tips to stay focused while studying?,102,298.401,0.0442
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,48,299.417,0.0728
gemma3:4b,What's the difference between anxiety and stress?,52,299.373,0.0682
gemma3:4b,What are some tips to stay focused while studying?,47,299.409,0.0746
gemma3:4b,Can you explain inflation in simple terms?,101,298.391,0.0431
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,45,299.376,0.0740
gemma3:4b,What are some tips to stay focused while studying?,46,299.424,0.0729
gemma3:4b,How do I write a professional follow-up email after a job in...,46,299.451,0.0733
gemma3:4b,What are some tips to stay focused while studying?,156,297.427,0.0347
gemma3:4b,What are some fun icebreaker questions for team meetings?,104,298.441,0.0424
gemma3:4b,What are some tips to stay focused while studying?,93,298.500,0.0468
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,48,299.448,0.0710
gemma3:4b,What's the difference between anxiety and stress?,47,299.426,0.0731
gemma3:4b,What are some tips to stay focused while studying?,102,298.370,0.0430
gemma3:4b,How do I write a professional follow-up email after a job in...,45,299.410,0.0756
gemma3:4b,What are some tips to stay focused while studying?,47,299.407,0.0730
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,52,299.389,0.0669
gemma3:4b,How do I negotiate my salary during a job offer?,49,299.466,0.0695
gemma3:4b,What's the difference between anxiety and stress?,58,299.341,0.0609
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,47,299.399,0.0717
gemma3:4b,What's the difference between anxiety and stress?,102,298.407,0.0432
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,104,298.434,0.0423
gemma3:4b,How can I start a simple workout routine at home with no equ...,55,299.387,0.0629
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,49,299.442,0.0696
gemma3:4b,How can I start a simple workout routine at home with no equ...,48,299.438,0.0714
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,1,300.433,2.4429
gemma3:4b,What are some fun icebreaker questions for team meetings?,160,297.320,0.0343
gemma3:4b,What are some tips to stay focused while studying?,161,297.322,0.0342
gemma3:4b,How can I start a simple workout routine at home with no equ...,51,299.425,0.0674
gemma3:4b,Can you explain inflation in simple terms?,56,299.419,0.0622
gemma3:4b,What are some tips to stay focused while studying?,3,300.367,0.8470
gemma3:4b,How do I write a professional follow-up email after a job in...,51,299.484,0.0672
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,101,298.429,0.0445
gemma3:4b,What are some tips to stay focused while studying?,3,300.367,0.8534
gemma3:4b,How can I start a simple workout routine at home with no equ...,50,299.507,0.0685
gemma3:4b,How do I write a professional follow-up email after a job in...,109,298.425,0.0414
gemma3:4b,What's the difference between anxiety and stress?,76,298.661,0.0527
gemma3:4b,How can I start a simple workout routine at home with no equ...,42,299.337,0.0792
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,47,299.470,0.0717
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,51,299.465,0.0672
gemma3:4b,Can you explain inflation in simple terms?,22,300.014,0.1330
gemma3:4b,What's the difference between anxiety and stress?,47,299.564,0.0718
gemma3:4b,How do I negotiate my salary during a job offer?,51,299.469,0.0682
gemma3:4b,What's the difference between anxiety and stress?,106,298.428,0.0426
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,1,300.515,2.4360
gemma3:4b,What are some tips to stay focused while studying?,48,299.556,0.0707
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,49,299.544,0.0699
gemma3:4b,Can you explain inflation in simple terms?,94,298.417,0.0455
gemma3:4b,What's the difference between anxiety and stress?,45,299.524,0.0741
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,44,299.543,0.0756
gemma3:4b,Can you explain inflation in simple terms?,45,299.518,0.0745
gemma3:4b,How do I write a professional follow-up email after a job in...,3,300.404,0.8484
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,52,299.520,0.0660
gemma3:4b,How do I negotiate my salary during a job offer?,3,300.405,0.8480
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,47,299.520,0.0731
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,42,299.566,0.0885
gemma3:4b,How do I write a professional follow-up email after a job in...,95,298.566,0.0453
gemma3:4b,What's the difference between anxiety and stress?,51,299.406,0.0679
gemma3:4b,What are some tips to stay focused while studying?,50,299.428,0.0689
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,101,298.512,0.0432
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,46,299.560,0.0722
gemma3:4b,Can you explain inflation in simple terms?,44,299.561,0.0756
gemma3:4b,What's the difference between anxiety and stress?,93,298.513,0.0473
gemma3:4b,How can I start a simple workout routine at home with no equ...,74,298.931,0.0516
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,46,299.308,0.0731
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,51,299.303,0.0683
gemma3:4b,How do I negotiate my salary during a job offer?,43,299.456,0.0775
gemma3:4b,How do I write a professional follow-up email after a job in...,44,299.481,0.0753
gemma3:4b,How do I negotiate my salary during a job offer?,4,300.338,0.6414
gemma3:4b,What are some tips to stay focused while studying?,46,299.597,0.0720
gemma3:4b,How can I start a simple workout routine at home with no equ...,3,300.357,0.8499
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,101,298.548,0.0432
gemma3:4b,What are some fun icebreaker questions for team meetings?,4,300.510,0.6419
gemma3:4b,How do I write a professional follow-up email after a job in...,78,299.441,0.0511
gemma3:4b,What are some fun icebreaker questions for team meetings?,86,298.553,0.0478
gemma3:4b,How do I negotiate my salary during a job offer?,99,298.435,0.0441
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,52,299.340,0.0668
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,73,298.952,0.0531
gemma3:4b,How can I start a simple workout routine at home with no equ...,52,299.487,0.0665
gemma3:4b,Can you explain inflation in simple terms?,59,299.338,0.0612
gemma3:4b,What are some tips to stay focused while studying?,7,300.334,0.3743
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,18,300.168,0.1549
gemma3:4b,Can you explain inflation in simple terms?,3,300.403,0.8505
gemma3:4b,How do I negotiate my salary during a job offer?,25,300.005,0.1186
gemma3:4b,What are some tips to stay focused while studying?,41,299.521,0.0808
gemma3:4b,How do I write a professional follow-up email after a job in...,41,299.529,0.0807
gemma3:4b,Can you explain inflation in simple terms?,40,299.525,0.0829
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,91,298.369,0.0476
gemma3:4b,What are some tips to stay focused while studying?,98,298.325,0.0447
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,86,298.654,0.0488
gemma3:4b,What's the difference between anxiety and stress?,52,299.373,0.0670
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,45,299.529,0.0740
gemma3:4b,How do I negotiate my salary during a job offer?,45,299.519,0.0743
gemma3:4b,What's the difference between anxiety and stress?,3,300.313,0.8529
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,42,299.436,0.0792
gemma3:4b,How can I start a simple workout routine at home with no equ...,42,299.492,0.0807
gemma3:4b,What are some tips to stay focused while studying?,50,299.393,0.0699
gemma3:4b,How do I negotiate my salary during a job offer?,50,299.445,0.0687
gemma3:4b,What's the difference between anxiety and stress?,53,299.386,0.0659
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,53,299.392,0.0659
gemma3:4b,How do I negotiate my salary during a job offer?,93,298.577,0.0463
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,49,299.444,0.0702
gemma3:4b,How can I start a simple workout routine at home with no equ...,46,299.445,0.0722
gemma3:4b,What's the difference between anxiety and stress?,46,299.332,0.0748
gemma3:4b,What are some fun icebreaker questions for team meetings?,44,299.412,0.0767
gemma3:4b,How do I write a professional follow-up email after a job in...,108,298.314,0.0419
gemma3:4b,Can you explain inflation in simple terms?,2,300.325,1.3035
gemma3:4b,What are some fun icebreaker questions for team meetings?,2,300.325,1.3057
gemma3:4b,What's the difference between anxiety and stress?,47,299.442,0.0742
gemma3:4b,How can I start a simple workout routine at home with no equ...,48,299.445,0.0727
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,98,298.296,0.0446
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,151,297.424,0.0353
gemma3:4b,Can you explain inflation in simple terms?,45,299.388,0.0752
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,103,298.439,0.0425
gemma3:4b,How do I write a professional follow-up email after a job in...,47,299.381,0.0731
gemma3:4b,Can you explain inflation in simple terms?,49,299.401,0.0702
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,46,299.476,0.0736
gemma3:4b,How do I negotiate my salary during a job offer?,1,300.359,2.5012
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,52,299.395,0.0669
gemma3:4b,How can I start a simple workout routine at home with no equ...,146,297.491,0.0361
gemma3:4b,What are some tips to stay focused while studying?,49,299.354,0.0695
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,108,298.330,0.0417
gemma3:4b,What are some fun icebreaker questions for team meetings?,44,299.550,0.0750
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,51,299.399,0.0679
gemma3:4b,What are some fun icebreaker questions for team meetings?,50,299.416,0.0690
gemma3:4b,What's the difference between anxiety and stress?,3,300.398,0.8224
gemma3:4b,How can I start a simple workout routine at home with no equ...,95,298.431,0.0461
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,92,298.484,0.0470
gemma3:4b,What are some fun icebreaker questions for team meetings?,99,298.414,0.0446
gemma3:4b,What's the difference between anxiety and stress?,51,299.431,0.0676
gemma3:4b,What are some tips to stay focused while studying?,52,299.411,0.0667
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,1,300.444,2.4450
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,51,299.449,0.0675
gemma3:4b,How do I negotiate my salary during a job offer?,1,300.444,2.4487
gemma3:4b,How do I negotiate my salary during a job offer?,52,299.436,0.0664
gemma3:4b,Can you explain inflation in simple terms?,49,299.456,0.0692
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,159,297.355,0.0345
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,50,299.463,0.0687
gemma3:4b,What are some fun icebreaker questions for team meetings?,53,299.454,0.0653
gemma3:4b,How do I write a professional follow-up email after a job in...,105,298.416,0.0430
gemma3:4b,Can you explain inflation in simple terms?,50,299.533,0.0682
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,54,299.447,0.0648
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,50,299.451,0.0699
gemma3:4b,What are some fun icebreaker questions for team meetings?,3,300.496,0.8198
gemma3:4b,What's the difference between anxiety and stress?,38,299.610,0.0844
gemma3:4b,How do I negotiate my salary during a job offer?,158,297.399,0.0345
gemma3:4b,What's the difference between anxiety and stress?,52,299.497,0.0661
gemma3:4b,What's the difference between anxiety and stress?,1,300.427,2.5138
gemma3:4b,Can you explain inflation in simple terms?,51,299.500,0.0674
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,3,300.382,0.8517
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,50,299.497,0.0689
gemma3:4b,How can I start a simple workout routine at home with no equ...,51,299.499,0.0675
gemma3:4b,What are some fun icebreaker questions for team meetings?,7,300.549,0.3736
gemma3:4b,What's the difference between anxiety and stress?,11,300.544,0.2401
gemma3:4b,Can you explain inflation in simple terms?,34,299.729,0.0923
gemma3:4b,How do I write a professional follow-up email after a job in...,97,298.500,0.0450
gemma3:4b,Can you explain inflation in simple terms?,47,299.549,0.0707
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,134,297.677,0.0388
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,100,298.533,0.0434
gemma3:4b,How can I start a simple workout routine at home with no equ...,49,299.546,0.0679
gemma3:4b,What are some tips to stay focused while studying?,27,299.883,0.1107
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,94,298.515,0.0467
gemma3:4b,How do I write a professional follow-up email after a job in...,47,299.544,0.0722
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,46,299.417,0.0726
gemma3:4b,What are some tips to stay focused while studying?,45,299.419,0.0750
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,104,298.543,0.0419
gemma3:4b,How do I negotiate my salary during a job offer?,51,299.432,0.0681
gemma3:4b,How do I negotiate my salary during a job offer?,50,299.459,0.0689
gemma3:4b,What's the difference between anxiety and stress?,48,299.487,0.0713
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,50,299.427,0.0697
gemma3:4b,What are some fun icebreaker questions for team meetings?,45,299.368,0.0759
gemma3:4b,How can I start a simple workout routine at home with no equ...,103,298.438,0.0427
gemma3:4b,What's the difference between anxiety and stress?,42,299.489,0.0798
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,53,299.468,0.0656
gemma3:4b,How do I negotiate my salary during a job offer?,108,298.466,0.0416
gemma3:4b,How can I start a simple workout routine at home with no equ...,2,300.429,1.2623
gemma3:4b,What are some tips to stay focused while studying?,106,298.438,0.0427
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,53,299.456,0.0663
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,7,300.328,0.3780
gemma3:4b,How do I write a professional follow-up email after a job in...,61,299.347,0.0594
gemma3:4b,What's the difference between anxiety and stress?,43,299.485,0.0776
gemma3:4b,How do I write a professional follow-up email after a job in...,92,298.527,0.0467
gemma3:4b,How can I start a simple workout routine at home with no equ...,44,299.454,0.0767
gemma3:4b,How do I negotiate my salary during a job offer?,45,299.523,0.0738
gemma3:4b,What are some fun icebreaker questions for team meetings?,43,299.523,0.0779
gemma3:4b,How can I start a simple workout routine at home with no equ...,100,298.453,0.0443
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,49,299.484,0.0694
gemma3:4b,How can I start a simple workout routine at home with no equ...,3,300.352,0.8452
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,46,299.530,0.0732
gemma3:4b,How can I start a simple workout routine at home with no equ...,42,299.475,0.0781
gemma3:4b,How do I negotiate my salary during a job offer?,44,299.437,0.0757
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,90,298.683,0.0466
gemma3:4b,How do I negotiate my salary during a job offer?,47,299.440,0.0732
gemma3:4b,How can I start a simple workout routine at home with no equ...,48,299.403,0.0723
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,48,299.401,0.0723
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,96,298.527,0.0453
gemma3:4b,What's the difference between anxiety and stress?,50,299.427,0.0689
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,46,299.319,0.0738
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,101,298.356,0.0438
gemma3:4b,How do I negotiate my salary during a job offer?,46,299.417,0.0732
gemma3:4b,What are some fun icebreaker questions for team meetings?,54,299.323,0.0667
gemma3:4b,What's the difference between anxiety and stress?,4,300.323,0.6491
gemma3:4b,What are some fun icebreaker questions for team meetings?,45,299.470,0.0766
gemma3:4b,What are some tips to stay focused while studying?,54,299.381,0.0654
gemma3:4b,How do I negotiate my salary during a job offer?,47,299.471,0.0733
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,4,300.315,0.6492
