Model,Prompt,Tokens,TTFT (s),Avg Time/Token (s)
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,1295,117.850,0.0201
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,788,130.080,0.0200
gemma3:4b,Can you explain inflation in simple terms?,515,139.013,0.0193
gemma3:4b,What are some fun icebreaker questions for team meetings?,1089,129.077,0.0198
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,835,137.349,0.0199
gemma3:4b,How do I negotiate my salary during a job offer?,1392,125.006,0.0196
gemma3:4b,What's the difference between anxiety and stress?,893,135.382,0.0198
gemma3:4b,What are some fun icebreaker questions for team meetings?,999,133.008,0.0194
gemma3:4b,How do I write a professional follow-up email after a job in...,1042,138.222,0.0200
gemma3:4b,How do I write a professional follow-up email after a job in...,1113,139.448,0.0196
gemma3:4b,Can you explain inflation in simple terms?,539,152.104,0.0191
gemma3:4b,How do I negotiate my salary during a job offer?,1218,139.874,0.0200
gemma3:4b,What's the difference between anxiety and stress?,842,149.693,0.0194
gemma3:4b,What's the difference between anxiety and stress?,882,148.023,0.0197
gemma3:4b,How do I negotiate my salary during a job offer?,1262,144.853,0.0200
gemma3:4b,Can you explain inflation in simple terms?,525,161.326,0.0196
gemma3:4b,How can I start a simple workout routine at home with no equ...,1046,152.270,0.0196
gemma3:4b,What are some fun icebreaker questions for team meetings?,1088,151.393,0.0197
gemma3:4b,Can you explain inflation in simple terms?,496,163.272,0.0194
gemma3:4b,How do I write a professional follow-up email after a job in...,1311,152.039,0.0200
gemma3:4b,Can you explain inflation in simple terms?,549,164.471,0.0197
gemma3:4b,Can you explain inflation in simple terms?,548,171.653,0.0196
gemma3:4b,What's the difference between anxiety and stress?,883,165.088,0.0200
gemma3:4b,How do I negotiate my salary during a job offer?,1380,158.118,0.0198
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,815,172.772,0.0194
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,1263,162.469,0.0201
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,897,171.861,0.0192
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,1306,169.083,0.0200
gemma3:4b,What's the difference between anxiety and stress?,962,169.979,0.0199
gemma3:4b,How do I write a professional follow-up email after a job in...,1074,178.322,0.0200
gemma3:4b,How do I write a professional follow-up email after a job in...,1025,181.417,0.0193
gemma3:4b,What are some tips to stay focused while studying?,927,182.800,0.0202
gemma3:4b,What's the difference between anxiety and stress?,832,181.462,0.0197
gemma3:4b,How do I write a professional follow-up email after a job in...,1376,175.321,0.0193
gemma3:4b,What are some tips to stay focused while studying?,899,185.609,0.0194
gemma3:4b,Can you explain inflation in simple terms?,475,197.887,0.0195
gemma3:4b,How can I start a simple workout routine at home with no equ...,940,188.164,0.0197
gemma3:4b,How can I start a simple workout routine at home with no equ...,1166,186.847,0.0201
gemma3:4b,How can I start a simple workout routine at home with no equ...,1002,194.252,0.0198
gemma3:4b,How do I negotiate my salary during a job offer?,1251,189.207,0.0197
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,841,202.079,0.0195
gemma3:4b,How can I start a simple workout routine at home with no equ...,1027,200.953,0.0196
gemma3:4b,How do I negotiate my salary during a job offer?,1300,198.197,0.0196
gemma3:4b,How can I start a simple workout routine at home with no equ...,975,207.212,0.0199
gemma3:4b,How do I write a professional follow-up email after a job in...,1195,194.868,0.0199
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,803,209.356,0.0200
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,796,213.107,0.0199
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,1325,200.588,0.0200
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,1228,206.695,0.0196
gemma3:4b,How can I start a simple workout routine at home with no equ...,989,218.515,0.0198
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,803,225.687,0.0199
gemma3:4b,What are some tips to stay focused while studying?,941,222.678,0.0198
gemma3:4b,How do I negotiate my salary during a job offer?,1354,210.889,0.0199
gemma3:4b,How can I start a simple workout routine at home with no equ...,1096,225.428,0.0201
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,1308,220.167,0.0198
gemma3:4b,What are some tips to stay focused while studying?,1045,226.121,0.0201
gemma3:4b,What are some fun icebreaker questions for team meetings?,1064,227.982,0.0200
gemma3:4b,How do I negotiate my salary during a job offer?,1349,218.702,0.0200
gemma3:4b,What are some fun icebreaker questions for team meetings?,1130,229.851,0.0198
gemma3:4b,How can I start a simple workout routine at home with no equ...,1031,238.677,0.0201
gemma3:4b,What are some tips to stay focused while studying?,969,241.315,0.0197
gemma3:4b,Can you explain inflation in simple terms?,574,244.665,0.0199
gemma3:4b,What are some tips to stay focused while studying?,1041,237.936,0.0200
gemma3:4b,How do I write a professional follow-up email after a job in...,1429,237.105,0.0198
gemma3:4b,How do I write a professional follow-up email after a job in...,1153,246.491,0.0200
gemma3:4b,How can I start a simple workout routine at home with no equ...,1140,246.094,0.0199
gemma3:4b,How do I write a professional follow-up email after a job in...,1183,245.292,0.0201
gemma3:4b,How do I write a professional follow-up email after a job in...,1256,246.165,0.0200
gemma3:4b,How do I write a professional follow-up email after a job in...,976,252.303,0.0200
gemma3:4b,Can you explain inflation in simple terms?,523,257.777,0.0200
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,809,256.134,0.0200
gemma3:4b,How do I write a professional follow-up email after a job in...,1123,260.499,0.0198
gemma3:4b,What are some fun icebreaker questions for team meetings?,1169,258.411,0.0201
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,745,267.633,0.0200
gemma3:4b,How can I start a simple workout routine at home with no equ...,996,265.434,0.0198
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,957,266.859,0.0196
gemma3:4b,What are some tips to stay focused while studying?,903,270.379,0.0199
gemma3:4b,What are some tips to stay focused while studying?,1088,268.093,0.0200
gemma3:4b,What are some tips to stay focused while studying?,1085,269.841,0.0196
gemma3:4b,What are some tips to stay focused while studying?,1069,267.277,0.0198
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,781,281.833,0.0191
gemma3:4b,What are some fun icebreaker questions for team meetings?,1146,270.339,0.0199
gemma3:4b,How do I negotiate my salary during a job offer?,848,284.188,0.0220
gemma3:4b,How do I write a professional follow-up email after a job in...,185,296.770,0.0330
gemma3:4b,What are some tips to stay focused while studying?,1005,279.939,0.0200
gemma3:4b,What's the difference between anxiety and stress?,49,299.442,0.0701
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,46,299.505,0.0735
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,945,281.552,0.0225
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,652,287.400,0.0237
gemma3:4b,What are some fun icebreaker questions for team meetings?,732,285.688,0.0234
gemma3:4b,How do I negotiate my salary during a job offer?,459,291.196,0.0255
gemma3:4b,What's the difference between anxiety and stress?,50,299.467,0.0684
gemma3:4b,What are some tips to stay focused while studying?,47,299.360,0.0727
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,94,298.559,0.0451
gemma3:4b,What are some fun icebreaker questions for team meetings?,43,299.540,0.0769
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,574,288.921,0.0243
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,2,300.371,1.2626
gemma3:4b,What's the difference between anxiety and stress?,49,299.421,0.0709
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,53,299.447,0.0652
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,100,298.453,0.0434
gemma3:4b,What are some tips to stay focused while studying?,66,299.035,0.0569
gemma3:4b,What are some fun icebreaker questions for team meetings?,51,299.365,0.0683
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,50,299.451,0.0685
gemma3:4b,How do I negotiate my salary during a job offer?,52,299.456,0.0661
gemma3:4b,How do I write a professional follow-up email after a job in...,52,299.455,0.0661
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,2,300.141,1.2691
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,95,298.477,0.0453
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,45,299.468,0.0742
gemma3:4b,What are some tips to stay focused while studying?,43,299.569,0.0765
gemma3:4b,How can I start a simple workout routine at home with no equ...,54,299.363,0.0650
gemma3:4b,What's the difference between anxiety and stress?,48,299.473,0.0708
gemma3:4b,What's the difference between anxiety and stress?,96,298.496,0.0458
gemma3:4b,How do I write a professional follow-up email after a job in...,94,298.427,0.0465
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,48,299.399,0.0710
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,43,299.481,0.0780
gemma3:4b,Can you explain inflation in simple terms?,104,298.402,0.0430
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,54,299.363,0.0649
gemma3:4b,What are some tips to stay focused while studying?,53,299.404,0.0654
gemma3:4b,How do I write a professional follow-up email after a job in...,98,298.455,0.0441
gemma3:4b,What's the difference between anxiety and stress?,44,299.420,0.0766
gemma3:4b,How can I start a simple workout routine at home with no equ...,102,298.405,0.0431
gemma3:4b,How do I write a professional follow-up email after a job in...,47,299.459,0.0721
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,55,299.352,0.0639
gemma3:4b,How can I start a simple workout routine at home with no equ...,644,287.512,0.0239
gemma3:4b,How do I negotiate my salary during a job offer?,364,293.159,0.0268
gemma3:4b,How do I write a professional follow-up email after a job in...,95,298.477,0.0452
gemma3:4b,How can I start a simple workout routine at home with no equ...,93,298.542,0.0457
gemma3:4b,What are some fun icebreaker questions for team meetings?,48,299.439,0.0708
gemma3:4b,How do I negotiate my salary during a job offer?,57,299.342,0.0619
gemma3:4b,How do I write a professional follow-up email after a job in...,50,299.442,0.0688
gemma3:4b,What's the difference between anxiety and stress?,3,300.347,0.8471
gemma3:4b,How do I write a professional follow-up email after a job in...,53,299.433,0.0653
gemma3:4b,How do I negotiate my salary during a job offer?,97,298.479,0.0456
gemma3:4b,Can you explain inflation in simple terms?,46,299.406,0.0731
gemma3:4b,Can you explain inflation in simple terms?,44,299.487,0.0757
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,98,298.289,0.0448
gemma3:4b,How can I start a simple workout routine at home with no equ...,98,298.448,0.0449
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,99,298.424,0.0449
gemma3:4b,How do I negotiate my salary during a job offer?,46,299.490,0.0738
gemma3:4b,What are some fun icebreaker questions for team meetings?,52,299.431,0.0666
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,2,300.358,1.2657
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,1,300.381,2.5059
gemma3:4b,How can I start a simple workout routine at home with no equ...,56,299.346,0.0633
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,43,299.461,0.0771
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,47,299.426,0.0725
gemma3:4b,How do I write a professional follow-up email after a job in...,98,298.518,0.0441
gemma3:4b,What are some fun icebreaker questions for team meetings?,49,299.443,0.0702
gemma3:4b,Can you explain inflation in simple terms?,49,299.464,0.0699
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,101,298.493,0.0435
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,49,299.448,0.0702
gemma3:4b,What's the difference between anxiety and stress?,49,299.460,0.0699
gemma3:4b,How can I start a simple workout routine at home with no equ...,49,299.429,0.0706
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,83,298.586,0.0493
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,36,299.512,0.0880
gemma3:4b,What are some fun icebreaker questions for team meetings?,45,299.456,0.0738
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,45,299.454,0.0740
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,1,300.314,2.5051
gemma3:4b,Can you explain inflation in simple terms?,53,299.336,0.0663
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,3,300.309,0.8483
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,49,299.394,0.0707
gemma3:4b,What are some fun icebreaker questions for team meetings?,45,299.516,0.0743
gemma3:4b,Can you explain inflation in simple terms?,14,300.120,0.1964
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,47,299.461,0.0727
gemma3:4b,How do I negotiate my salary during a job offer?,1,300.388,2.5062
gemma3:4b,What are some tips to stay focused while studying?,99,298.401,0.0442
gemma3:4b,How can I start a simple workout routine at home with no equ...,58,299.071,0.0621
gemma3:4b,How do I write a professional follow-up email after a job in...,45,299.464,0.0739
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,49,299.381,0.0695
gemma3:4b,What's the difference between anxiety and stress?,101,298.462,0.0436
gemma3:4b,How do I write a professional follow-up email after a job in...,50,299.430,0.0688
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,50,299.420,0.0691
gemma3:4b,How do I write a professional follow-up email after a job in...,49,299.416,0.0707
gemma3:4b,How do I write a professional follow-up email after a job in...,49,299.413,0.0707
gemma3:4b,How do I negotiate my salary during a job offer?,1,300.373,2.5100
gemma3:4b,What are some tips to stay focused while studying?,44,299.420,0.0764
gemma3:4b,Can you explain inflation in simple terms?,49,299.404,0.0697
gemma3:4b,What are some tips to stay focused while studying?,50,299.408,0.0688
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,55,299.330,0.0641
gemma3:4b,What are some tips to stay focused while studying?,48,299.414,0.0721
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,52,299.422,0.0664
gemma3:4b,How do I negotiate my salary during a job offer?,1,300.363,2.5168
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,58,299.422,0.0619
gemma3:4b,Can you explain inflation in simple terms?,128,297.641,0.0393
gemma3:4b,What's the difference between anxiety and stress?,47,299.413,0.0718
gemma3:4b,Can you explain inflation in simple terms?,93,298.458,0.0468
gemma3:4b,How do I negotiate my salary during a job offer?,104,298.426,0.0423
gemma3:4b,What's the difference between anxiety and stress?,47,299.416,0.0730
gemma3:4b,How do I write a professional follow-up email after a job in...,43,299.514,0.0778
gemma3:4b,How do I negotiate my salary during a job offer?,13,300.122,0.2116
gemma3:4b,Can you explain inflation in simple terms?,52,299.385,0.0671
gemma3:4b,Can you explain inflation in simple terms?,51,299.437,0.0674
gemma3:4b,What's the difference between anxiety and stress?,10,299.984,0.2693
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,90,298.570,0.0466
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,47,299.390,0.0712
gemma3:4b,What's the difference between anxiety and stress?,45,299.392,0.0754
gemma3:4b,How do I write a professional follow-up email after a job in...,43,299.514,0.0776
gemma3:4b,What's the difference between anxiety and stress?,44,299.497,0.0763
gemma3:4b,How do I negotiate my salary during a job offer?,102,298.450,0.0434
gemma3:4b,What's the difference between anxiety and stress?,1,300.354,2.5242
gemma3:4b,How can I start a simple workout routine at home with no equ...,52,299.416,0.0665
gemma3:4b,How can I start a simple workout routine at home with no equ...,46,299.513,0.0730
gemma3:4b,Can you explain inflation in simple terms?,56,299.330,0.0636
gemma3:4b,What are some fun icebreaker questions for team meetings?,43,299.434,0.0775
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,44,299.311,0.0764
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,43,299.435,0.0776
gemma3:4b,How can I start a simple workout routine at home with no equ...,53,299.363,0.0657
gemma3:4b,Can you explain inflation in simple terms?,44,299.532,0.0752
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,3,300.299,0.8530
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,43,299.531,0.0774
gemma3:4b,What's the difference between anxiety and stress?,1,300.351,2.5163
gemma3:4b,What are some tips to stay focused while studying?,132,297.672,0.0387
gemma3:4b,What are some fun icebreaker questions for team meetings?,42,299.485,0.0788
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,44,299.471,0.0762
gemma3:4b,How do I negotiate my salary during a job offer?,52,299.410,0.0665
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,53,299.409,0.0653
gemma3:4b,What's the difference between anxiety and stress?,52,299.397,0.0669
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,52,299.389,0.0669
gemma3:4b,How can I start a simple workout routine at home with no equ...,1,300.362,2.5120
gemma3:4b,How do I write a professional follow-up email after a job in...,99,298.402,0.0452
gemma3:4b,Can you explain inflation in simple terms?,45,299.419,0.0743
gemma3:4b,What are some fun icebreaker questions for team meetings?,159,297.339,0.0345
gemma3:4b,What's the difference between anxiety and stress?,154,297.459,0.0349
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,48,299.390,0.0722
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,50,299.429,0.0687
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,52,299.368,0.0674
gemma3:4b,What are some fun icebreaker questions for team meetings?,51,299.426,0.0676
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,44,299.509,0.0765
gemma3:4b,What are some fun icebreaker questions for team meetings?,43,299.565,0.0774
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,43,299.456,0.0772
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,46,299.421,0.0730
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,95,298.501,0.0453
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,49,299.424,0.0697
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,1,300.340,2.5153
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,48,299.448,0.0711
gemma3:4b,What are some tips to stay focused while studying?,50,299.463,0.0682
gemma3:4b,Can you explain inflation in simple terms?,53,299.374,0.0660
gemma3:4b,How do I write a professional follow-up email after a job in...,49,299.422,0.0706
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,49,299.422,0.0707
gemma3:4b,What are some fun icebreaker questions for team meetings?,48,299.372,0.0708
gemma3:4b,How can I start a simple workout routine at home with no equ...,48,299.404,0.0706
gemma3:4b,How can I start a simple workout routine at home with no equ...,47,299.413,0.0727
gemma3:4b,How do I negotiate my salary during a job offer?,49,299.384,0.0704
gemma3:4b,How can I start a simple workout routine at home with no equ...,50,299.403,0.0688
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,49,299.462,0.0694
gemma3:4b,How can I start a simple workout routine at home with no equ...,103,298.467,0.0427
gemma3:4b,Can you explain inflation in simple terms?,1,300.361,2.5094
gemma3:4b,How do I negotiate my salary during a job offer?,49,299.418,0.0705
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,45,299.519,0.0751
gemma3:4b,How do I negotiate my salary during a job offer?,44,299.433,0.0762
gemma3:4b,Can you explain inflation in simple terms?,50,299.409,0.0683
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,52,299.411,0.0666
gemma3:4b,What are some fun icebreaker questions for team meetings?,48,299.431,0.0717
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,2,300.345,1.2661
gemma3:4b,Can you explain inflation in simple terms?,102,298.443,0.0435
gemma3:4b,How can I start a simple workout routine at home with no equ...,53,299.387,0.0662
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,55,299.363,0.0643
gemma3:4b,How do I write a professional follow-up email after a job in...,6,300.067,0.4340
gemma3:4b,How can I start a simple workout routine at home with no equ...,77,298.669,0.0520
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,43,299.442,0.0773
gemma3:4b,How can I start a simple workout routine at home with no equ...,45,299.422,0.0746
gemma3:4b,What are some fun icebreaker questions for team meetings?,43,299.468,0.0775
gemma3:4b,How do I negotiate my salary during a job offer?,15,300.058,0.1863
gemma3:4b,What are some fun icebreaker questions for team meetings?,43,299.547,0.0772
gemma3:4b,What are some tips to stay focused while studying?,49,299.428,0.0702
gemma3:4b,How do I negotiate my salary during a job offer?,103,298.398,0.0435
gemma3:4b,What are some tips to stay focused while studying?,1,300.375,2.5052
gemma3:4b,How do I write a professional follow-up email after a job in...,104,298.388,0.0432
gemma3:4b,Can you explain inflation in simple terms?,46,299.425,0.0730
gemma3:4b,What's the difference between anxiety and stress?,47,299.443,0.0721
gemma3:4b,What are some fun icebreaker questions for team meetings?,50,299.424,0.0685
gemma3:4b,What's the difference between anxiety and stress?,51,299.407,0.0677
gemma3:4b,Can you explain inflation in simple terms?,47,299.500,0.0717
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,2,300.341,1.2669
gemma3:4b,What are some fun icebreaker questions for team meetings?,51,299.404,0.0681
gemma3:4b,How do I write a professional follow-up email after a job in...,50,299.436,0.0690
gemma3:4b,Can you explain inflation in simple terms?,46,299.422,0.0725
gemma3:4b,How do I negotiate my salary during a job offer?,43,299.477,0.0770
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,48,299.437,0.0708
gemma3:4b,What's the difference between anxiety and stress?,147,297.441,0.0368
gemma3:4b,Can you explain inflation in simple terms?,46,299.479,0.0734
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,51,299.426,0.0673
gemma3:4b,What are some tips to stay focused while studying?,145,297.496,0.0371
gemma3:4b,How can I start a simple workout routine at home with no equ...,1,300.367,2.5171
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,99,298.437,0.0438
gemma3:4b,Can you explain inflation in simple terms?,43,299.420,0.0782
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,49,299.278,0.0693
gemma3:4b,How can I start a simple workout routine at home with no equ...,150,297.403,0.0360
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,46,299.425,0.0743
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,99,298.445,0.0445
gemma3:4b,How can I start a simple workout routine at home with no equ...,51,299.399,0.0677
gemma3:4b,Can you explain inflation in simple terms?,2,300.341,1.2636
gemma3:4b,What are some tips to stay focused while studying?,47,299.370,0.0723
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,102,298.379,0.0431
gemma3:4b,What are some fun icebreaker questions for team meetings?,102,298.433,0.0431
gemma3:4b,How do I negotiate my salary during a job offer?,100,298.446,0.0440
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,45,299.461,0.0756
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,54,299.343,0.0653
gemma3:4b,What are some fun icebreaker questions for team meetings?,51,299.419,0.0677
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,45,299.502,0.0750
gemma3:4b,How do I write a professional follow-up email after a job in...,1,300.358,2.5218
gemma3:4b,How can I start a simple workout routine at home with no equ...,46,299.365,0.0740
gemma3:4b,How do I negotiate my salary during a job offer?,47,299.445,0.0711
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,47,299.435,0.0726
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,102,298.417,0.0435
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,51,299.422,0.0676
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,49,299.459,0.0697
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,52,299.445,0.0660
gemma3:4b,What are some fun icebreaker questions for team meetings?,2,300.352,1.2637
gemma3:4b,What are some fun icebreaker questions for team meetings?,34,299.512,0.0930
gemma3:4b,What's the difference between anxiety and stress?,95,298.497,0.0449
gemma3:4b,What are some tips to stay focused while studying?,46,299.458,0.0724
gemma3:4b,What are some fun icebreaker questions for team meetings?,2,300.317,1.2629
gemma3:4b,Can you explain inflation in simple terms?,47,299.453,0.0726
gemma3:4b,How do I write a professional follow-up email after a job in...,1,300.360,2.5137
gemma3:4b,How do I write a professional follow-up email after a job in...,48,299.449,0.0713
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,51,299.390,0.0682
