Model,Prompt,Tokens,TTFT (s),Avg Time/Token (s)
deepseek-coder:6.7b,Write a function that returns all permutations of a given li...,553,169.240,0.0270
deepseek-coder:6.7b,Generate a regular expression that matches email addresses i...,368,176.585,0.0264
deepseek-coder:6.7b,Write a Python function to read a large text file line by li...,306,175.422,0.0260
deepseek-coder:6.7b,Write a function that returns all permutations of a given li...,344,177.787,0.0266
deepseek-coder:6.7b,"Given a string s, return the length of the longest substring...",436,175.749,0.0272
deepseek-coder:6.7b,Given a pandas DataFrame with missing values and duplicate r...,304,178.060,0.0256
deepseek-coder:6.7b,Given a pandas DataFrame with missing values and duplicate r...,249,181.287,0.0273
deepseek-coder:6.7b,Write a Python function to read a large text file line by li...,291,183.168,0.0271
deepseek-coder:6.7b,"Given a string s, return the length of the longest substring...",471,180.066,0.0271
deepseek-coder:6.7b,Implement a function to perform level-order traversal (BFS) ...,338,180.225,0.0258
deepseek-coder:6.7b,Implement a function to detect a cycle in a directed graph u...,457,178.863,0.0274
deepseek-coder:6.7b,"Given a string s, return the length of the longest substring...",297,184.396,0.0272
deepseek-coder:6.7b,Generate a regular expression that matches email addresses i...,313,183.243,0.0275
deepseek-coder:6.7b,Design a simple URL shortener system. Write the core functio...,580,176.442,0.0261
deepseek-coder:6.7b,Given a pandas DataFrame with missing values and duplicate r...,272,186.917,0.0267
deepseek-coder:6.7b,Given a pandas DataFrame with missing values and duplicate r...,166,191.905,0.0272
deepseek-coder:6.7b,Write a function to reverse a singly linked list in-place wi...,431,186.040,0.0273
deepseek-coder:6.7b,Write a function that reverses a 32-bit signed integer. If t...,239,190.427,0.0254
deepseek-coder:6.7b,"Given a string s, return the length of the longest substring...",391,185.260,0.0272
deepseek-coder:6.7b,Write a function to reverse a singly linked list in-place wi...,315,190.361,0.0274
deepseek-coder:6.7b,Write a function that returns all permutations of a given li...,383,187.165,0.0262
deepseek-coder:6.7b,Given a pandas DataFrame with missing values and duplicate r...,320,190.915,0.0256
deepseek-coder:6.7b,Design a simple URL shortener system. Write the core functio...,637,181.448,0.0269
deepseek-coder:6.7b,"Given a string s, return the length of the longest substring...",390,189.037,0.0278
deepseek-coder:6.7b,Write a Python function to read a large text file line by li...,168,196.588,0.0257
deepseek-coder:6.7b,Implement a function to perform level-order traversal (BFS) ...,441,192.097,0.0270
deepseek-coder:6.7b,Write a function that returns all permutations of a given li...,311,195.515,0.0269
deepseek-coder:6.7b,Write a function that reverses a 32-bit signed integer. If t...,150,199.993,0.0258
deepseek-coder:6.7b,Implement a function to detect a cycle in a directed graph u...,493,189.682,0.0280
deepseek-coder:6.7b,Write a function that returns all permutations of a given li...,253,197.666,0.0283
deepseek-coder:6.7b,Design a simple URL shortener system. Write the core functio...,558,193.263,0.0261
deepseek-coder:6.7b,Write a function that returns all permutations of a given li...,255,202.569,0.0267
deepseek-coder:6.7b,Generate a regular expression that matches email addresses i...,267,202.956,0.0268
deepseek-coder:6.7b,Implement a function to detect a cycle in a directed graph u...,477,194.973,0.0283
deepseek-coder:6.7b,Implement a function to detect a cycle in a directed graph u...,561,196.899,0.0269
deepseek-coder:6.7b,Implement a function to detect a cycle in a directed graph u...,523,198.081,0.0269
deepseek-coder:6.7b,Write a function that returns all permutations of a given li...,480,198.879,0.0268
deepseek-coder:6.7b,Given a pandas DataFrame with missing values and duplicate r...,328,203.992,0.0275
deepseek-coder:6.7b,Implement a function to detect a cycle in a directed graph u...,662,197.283,0.0269
deepseek-coder:6.7b,Write a function that reverses a 32-bit signed integer. If t...,178,207.580,0.0265
deepseek-coder:6.7b,Write a Python function to read a large text file line by li...,284,206.891,0.0280
deepseek-coder:6.7b,Given a pandas DataFrame with missing values and duplicate r...,204,209.198,0.0281
deepseek-coder:6.7b,"Given a string s, return the length of the longest substring...",368,203.925,0.0274
deepseek-coder:6.7b,Implement a function to detect a cycle in a directed graph u...,595,198.976,0.0278
deepseek-coder:6.7b,Design a simple URL shortener system. Write the core functio...,481,202.577,0.0276
deepseek-coder:6.7b,Write a Python function to read a large text file line by li...,277,209.215,0.0280
deepseek-coder:6.7b,Write a function to reverse a singly linked list in-place wi...,415,209.466,0.0281
deepseek-coder:6.7b,Write a function that returns all permutations of a given li...,187,214.016,0.0279
deepseek-coder:6.7b,Implement a function to perform level-order traversal (BFS) ...,372,209.071,0.0282
deepseek-coder:6.7b,"Given a string s, return the length of the longest substring...",268,212.940,0.0287
deepseek-coder:6.7b,Write a Python function to read a large text file line by li...,351,211.123,0.0285
deepseek-coder:6.7b,"Given a string s, return the length of the longest substring...",279,214.167,0.0286
deepseek-coder:6.7b,Implement a function to perform level-order traversal (BFS) ...,328,213.936,0.0284
deepseek-coder:6.7b,Write a function that returns all permutations of a given li...,295,214.078,0.0280
deepseek-coder:6.7b,Write a function that reverses a 32-bit signed integer. If t...,249,214.936,0.0280
deepseek-coder:6.7b,Implement a function to detect a cycle in a directed graph u...,439,212.379,0.0281
deepseek-coder:6.7b,Write a Python function to read a large text file line by li...,221,220.219,0.0278
deepseek-coder:6.7b,"Given a string s, return the length of the longest substring...",283,219.851,0.0276
deepseek-coder:6.7b,Write a function that returns all permutations of a given li...,349,217.613,0.0275
deepseek-coder:6.7b,Write a function to reverse a singly linked list in-place wi...,366,217.205,0.0276
deepseek-coder:6.7b,Implement a function to detect a cycle in a directed graph u...,405,217.384,0.0274
deepseek-coder:6.7b,"Given a string s, return the length of the longest substring...",283,222.324,0.0265
deepseek-coder:6.7b,Design a simple URL shortener system. Write the core functio...,347,221.428,0.0273
deepseek-coder:6.7b,Implement a function to detect a cycle in a directed graph u...,600,216.072,0.0277
deepseek-coder:6.7b,Implement a function to detect a cycle in a directed graph u...,666,214.582,0.0278
deepseek-coder:6.7b,Write a function that reverses a 32-bit signed integer. If t...,307,226.756,0.0262
deepseek-coder:6.7b,Given a pandas DataFrame with missing values and duplicate r...,360,225.449,0.0263
deepseek-coder:6.7b,Implement a function to detect a cycle in a directed graph u...,566,220.769,0.0269
deepseek-coder:6.7b,Implement a function to detect a cycle in a directed graph u...,514,220.993,0.0278
deepseek-coder:6.7b,Write a Python function to read a large text file line by li...,298,228.915,0.0272
deepseek-coder:6.7b,"Given a string s, return the length of the longest substring...",308,227.561,0.0283
deepseek-coder:6.7b,Implement a function to perform level-order traversal (BFS) ...,381,227.294,0.0283
deepseek-coder:6.7b,Implement a function to perform level-order traversal (BFS) ...,429,226.274,0.0283
deepseek-coder:6.7b,"Given a string s, return the length of the longest substring...",302,229.994,0.0288
deepseek-coder:6.7b,Given a pandas DataFrame with missing values and duplicate r...,293,233.880,0.0278
deepseek-coder:6.7b,Implement a function to detect a cycle in a directed graph u...,657,222.774,0.0281
deepseek-coder:6.7b,Implement a function to perform level-order traversal (BFS) ...,299,234.540,0.0278
deepseek-coder:6.7b,"Given a string s, return the length of the longest substring...",228,236.522,0.0279
deepseek-coder:6.7b,Given a pandas DataFrame with missing values and duplicate r...,222,236.373,0.0274
deepseek-coder:6.7b,"Given a string s, return the length of the longest substring...",251,236.157,0.0272
deepseek-coder:6.7b,Generate a regular expression that matches email addresses i...,457,230.155,0.0282
deepseek-coder:6.7b,Design a simple URL shortener system. Write the core functio...,493,230.788,0.0279
deepseek-coder:6.7b,"Given a string s, return the length of the longest substring...",394,233.389,0.0277
deepseek-coder:6.7b,Implement a function to perform level-order traversal (BFS) ...,252,241.266,0.0278
deepseek-coder:6.7b,Generate a regular expression that matches email addresses i...,557,234.001,0.0279
deepseek-coder:6.7b,Write a Python function to read a large text file line by li...,317,238.350,0.0265
deepseek-coder:6.7b,Implement a function to perform level-order traversal (BFS) ...,463,236.807,0.0270
deepseek-coder:6.7b,Implement a function to perform level-order traversal (BFS) ...,344,242.547,0.0275
deepseek-coder:6.7b,Write a function that returns all permutations of a given li...,161,248.607,0.0271
deepseek-coder:6.7b,Given a pandas DataFrame with missing values and duplicate r...,273,243.394,0.0268
deepseek-coder:6.7b,Implement a function to detect a cycle in a directed graph u...,569,237.627,0.0272
deepseek-coder:6.7b,Design a simple URL shortener system. Write the core functio...,436,241.554,0.0273
deepseek-coder:6.7b,Given a pandas DataFrame with missing values and duplicate r...,387,243.075,0.0273
deepseek-coder:6.7b,Implement a function to detect a cycle in a directed graph u...,479,241.949,0.0276
deepseek-coder:6.7b,Write a function that returns all permutations of a given li...,270,245.829,0.0267
deepseek-coder:6.7b,Implement a function to detect a cycle in a directed graph u...,497,241.129,0.0268
deepseek-coder:6.7b,Write a function that returns all permutations of a given li...,350,248.217,0.0273
deepseek-coder:6.7b,Given a pandas DataFrame with missing values and duplicate r...,287,251.111,0.0267
deepseek-coder:6.7b,Write a function that returns all permutations of a given li...,191,252.710,0.0279
deepseek-coder:6.7b,Implement a function to perform level-order traversal (BFS) ...,560,243.633,0.0276
deepseek-coder:6.7b,Write a Python function to read a large text file line by li...,275,249.772,0.0268
deepseek-coder:6.7b,"Given a string s, return the length of the longest substring...",102,257.855,0.0251
deepseek-coder:6.7b,Design a simple URL shortener system. Write the core functio...,410,247.372,0.0269
deepseek-coder:6.7b,Write a function that reverses a 32-bit signed integer. If t...,202,252.525,0.0271
deepseek-coder:6.7b,Write a function to reverse a singly linked list in-place wi...,379,252.069,0.0263
deepseek-coder:6.7b,Given a pandas DataFrame with missing values and duplicate r...,223,255.844,0.0254
deepseek-coder:6.7b,Write a function that reverses a 32-bit signed integer. If t...,241,258.149,0.0270
deepseek-coder:6.7b,Design a simple URL shortener system. Write the core functio...,485,253.518,0.0276
deepseek-coder:6.7b,Given a pandas DataFrame with missing values and duplicate r...,408,252.134,0.0273
deepseek-coder:6.7b,Implement a function to detect a cycle in a directed graph u...,558,253.159,0.0276
deepseek-coder:6.7b,Write a function to reverse a singly linked list in-place wi...,300,257.497,0.0270
deepseek-coder:6.7b,Generate a regular expression that matches email addresses i...,280,257.079,0.0269
deepseek-coder:6.7b,Write a function that reverses a 32-bit signed integer. If t...,285,261.099,0.0265
deepseek-coder:6.7b,Write a function that returns all permutations of a given li...,274,261.595,0.0266
deepseek-coder:6.7b,Write a function that returns all permutations of a given li...,320,260.498,0.0266
deepseek-coder:6.7b,"Given a string s, return the length of the longest substring...",429,256.233,0.0270
deepseek-coder:6.7b,Write a function that reverses a 32-bit signed integer. If t...,199,262.387,0.0261
deepseek-coder:6.7b,Implement a function to detect a cycle in a directed graph u...,694,253.224,0.0267
deepseek-coder:6.7b,Implement a function to detect a cycle in a directed graph u...,519,258.142,0.0274
deepseek-coder:6.7b,Write a Python function to read a large text file line by li...,277,263.749,0.0277
deepseek-coder:6.7b,"Given a string s, return the length of the longest substring...",280,264.967,0.0278
deepseek-coder:6.7b,Given a pandas DataFrame with missing values and duplicate r...,154,266.615,0.0261
deepseek-coder:6.7b,Generate a regular expression that matches email addresses i...,273,264.681,0.0264
deepseek-coder:6.7b,Generate a regular expression that matches email addresses i...,363,266.638,0.0274
deepseek-coder:6.7b,Write a Python function to read a large text file line by li...,310,268.105,0.0288
deepseek-coder:6.7b,Write a function that returns all permutations of a given li...,233,271.482,0.0267
deepseek-coder:6.7b,Generate a regular expression that matches email addresses i...,381,264.683,0.0264
deepseek-coder:6.7b,Generate a regular expression that matches email addresses i...,343,267.983,0.0289
deepseek-coder:6.7b,Generate a regular expression that matches email addresses i...,353,271.483,0.0263
deepseek-coder:6.7b,Write a function that reverses a 32-bit signed integer. If t...,246,270.958,0.0259
deepseek-coder:6.7b,Implement a function to detect a cycle in a directed graph u...,511,266.892,0.0262
deepseek-coder:6.7b,Implement a function to perform level-order traversal (BFS) ...,542,267.856,0.0290
deepseek-coder:6.7b,Generate a regular expression that matches email addresses i...,453,269.808,0.0290
deepseek-coder:6.7b,Design a simple URL shortener system. Write the core functio...,467,272.351,0.0262
deepseek-coder:6.7b,Write a function to reverse a singly linked list in-place wi...,329,276.046,0.0259
deepseek-coder:6.7b,Implement a function to detect a cycle in a directed graph u...,451,270.764,0.0264
deepseek-coder:6.7b,"Given a string s, return the length of the longest substring...",383,276.126,0.0282
deepseek-coder:6.7b,Given a pandas DataFrame with missing values and duplicate r...,195,281.551,0.0269
deepseek-coder:6.7b,Write a function to reverse a singly linked list in-place wi...,458,276.764,0.0265
deepseek-coder:6.7b,Implement a function to perform level-order traversal (BFS) ...,429,276.983,0.0279
deepseek-coder:6.7b,Write a Python function to read a large text file line by li...,329,277.404,0.0270
deepseek-coder:6.7b,Given a pandas DataFrame with missing values and duplicate r...,372,279.849,0.0269
deepseek-coder:6.7b,Generate a regular expression that matches email addresses i...,500,273.792,0.0268
deepseek-coder:6.7b,Write a Python function to read a large text file line by li...,360,282.046,0.0263
deepseek-coder:6.7b,Write a function that returns all permutations of a given li...,317,284.146,0.0266
deepseek-coder:6.7b,Given a pandas DataFrame with missing values and duplicate r...,243,286.006,0.0259
deepseek-coder:6.7b,Write a Python function to read a large text file line by li...,226,286.882,0.0257
deepseek-coder:6.7b,Write a function to reverse a singly linked list in-place wi...,403,284.279,0.0266
deepseek-coder:6.7b,Write a function that returns all permutations of a given li...,272,285.390,0.0264
deepseek-coder:6.7b,Write a Python function to read a large text file line by li...,545,279.363,0.0269
deepseek-coder:6.7b,Write a function that reverses a 32-bit signed integer. If t...,212,290.580,0.0259
deepseek-coder:6.7b,"Given a string s, return the length of the longest substring...",315,286.253,0.0266
deepseek-coder:6.7b,Write a function that reverses a 32-bit signed integer. If t...,206,291.376,0.0259
deepseek-coder:6.7b,"Given a string s, return the length of the longest substring...",371,288.630,0.0262
deepseek-coder:6.7b,Write a function to reverse a singly linked list in-place wi...,261,290.649,0.0264
deepseek-coder:6.7b,Write a function that reverses a 32-bit signed integer. If t...,216,293.064,0.0265
deepseek-coder:6.7b,Given a pandas DataFrame with missing values and duplicate r...,236,292.660,0.0277
deepseek-coder:6.7b,Design a simple URL shortener system. Write the core functio...,432,288.924,0.0321
deepseek-coder:6.7b,Implement a function to detect a cycle in a directed graph u...,474,288.033,0.0312
deepseek-coder:6.7b,Implement a function to detect a cycle in a directed graph u...,130,296.804,0.0462
deepseek-coder:6.7b,Write a function that reverses a 32-bit signed integer. If t...,224,293.718,0.0280
deepseek-coder:6.7b,Design a simple URL shortener system. Write the core functio...,363,290.772,0.0331
deepseek-coder:6.7b,Given a pandas DataFrame with missing values and duplicate r...,136,296.638,0.0452
deepseek-coder:6.7b,Write a function that returns all permutations of a given li...,195,295.150,0.0393
deepseek-coder:6.7b,Design a simple URL shortener system. Write the core functio...,91,297.859,0.0545
deepseek-coder:6.7b,"Given a string s, return the length of the longest substring...",172,295.776,0.0410
deepseek-coder:6.7b,Design a simple URL shortener system. Write the core functio...,651,282.498,0.0310
deepseek-coder:6.7b,Write a function that returns all permutations of a given li...,79,298.080,0.0583
deepseek-coder:6.7b,"Given a string s, return the length of the longest substring...",110,297.357,0.0495
deepseek-coder:6.7b,Generate a regular expression that matches email addresses i...,38,299.414,0.0890
deepseek-coder:6.7b,Implement a function to detect a cycle in a directed graph u...,70,298.428,0.0626
deepseek-coder:6.7b,Write a function that returns all permutations of a given li...,39,299.409,0.0875
deepseek-coder:6.7b,"Given a string s, return the length of the longest substring...",39,299.408,0.0877
deepseek-coder:6.7b,Design a simple URL shortener system. Write the core functio...,28,299.690,0.1125
deepseek-coder:6.7b,"Given a string s, return the length of the longest substring...",5,300.080,0.5213
deepseek-coder:6.7b,Design a simple URL shortener system. Write the core functio...,50,298.823,0.0769
deepseek-coder:6.7b,Design a simple URL shortener system. Write the core functio...,62,298.528,0.0669
deepseek-coder:6.7b,Write a Python function to read a large text file line by li...,32,299.524,0.1020
deepseek-coder:6.7b,Write a function that reverses a 32-bit signed integer. If t...,32,299.524,0.1020
deepseek-coder:6.7b,Design a simple URL shortener system. Write the core functio...,293,292.102,0.0365
deepseek-coder:6.7b,Design a simple URL shortener system. Write the core functio...,17,299.839,0.1745
deepseek-coder:6.7b,Generate a regular expression that matches email addresses i...,6,300.168,0.4397
deepseek-coder:6.7b,Write a function that reverses a 32-bit signed integer. If t...,70,298.296,0.0646
deepseek-coder:6.7b,Design a simple URL shortener system. Write the core functio...,60,298.579,0.0707
deepseek-coder:6.7b,Implement a function to detect a cycle in a directed graph u...,9,300.091,0.3042
deepseek-coder:6.7b,Write a function to reverse a singly linked list in-place wi...,41,299.387,0.0839
deepseek-coder:6.7b,Implement a function to perform level-order traversal (BFS) ...,13,299.880,0.2164
deepseek-coder:6.7b,"Given a string s, return the length of the longest substring...",40,299.374,0.0852
deepseek-coder:6.7b,Write a function that reverses a 32-bit signed integer. If t...,38,299.408,0.0889
deepseek-coder:6.7b,"Given a string s, return the length of the longest substring...",80,298.521,0.0535
deepseek-coder:6.7b,Given a pandas DataFrame with missing values and duplicate r...,40,299.373,0.0856
deepseek-coder:6.7b,Write a function that reverses a 32-bit signed integer. If t...,38,299.410,0.0893
deepseek-coder:6.7b,Write a function that reverses a 32-bit signed integer. If t...,37,299.464,0.0904
deepseek-coder:6.7b,"Given a string s, return the length of the longest substring...",26,299.718,0.1190
deepseek-coder:6.7b,Implement a function to detect a cycle in a directed graph u...,37,299.468,0.0906
deepseek-coder:6.7b,Write a function that returns all permutations of a given li...,77,298.576,0.0552
deepseek-coder:6.7b,Write a function that reverses a 32-bit signed integer. If t...,80,298.337,0.0541
deepseek-coder:6.7b,Design a simple URL shortener system. Write the core functio...,78,298.472,0.0554
deepseek-coder:6.7b,Implement a function to perform level-order traversal (BFS) ...,37,299.442,0.0907
deepseek-coder:6.7b,Write a function to reverse a singly linked list in-place wi...,38,299.434,0.0885
deepseek-coder:6.7b,Given a pandas DataFrame with missing values and duplicate r...,41,299.349,0.0841
deepseek-coder:6.7b,Implement a function to detect a cycle in a directed graph u...,38,299.435,0.0885
deepseek-coder:6.7b,Given a pandas DataFrame with missing values and duplicate r...,39,299.434,0.0864
deepseek-coder:6.7b,Generate a regular expression that matches email addresses i...,39,299.432,0.0866
deepseek-coder:6.7b,Write a function that returns all permutations of a given li...,39,299.434,0.0869
deepseek-coder:6.7b,Given a pandas DataFrame with missing values and duplicate r...,42,299.346,0.0828
deepseek-coder:6.7b,Write a function that returns all permutations of a given li...,41,299.369,0.0833
deepseek-coder:6.7b,"Given a string s, return the length of the longest substring...",41,299.363,0.0835
deepseek-coder:6.7b,Write a function to reverse a singly linked list in-place wi...,82,298.409,0.0534
deepseek-coder:6.7b,Implement a function to perform level-order traversal (BFS) ...,82,298.411,0.0536
deepseek-coder:6.7b,"Given a string s, return the length of the longest substring...",41,299.373,0.0838
deepseek-coder:6.7b,"Given a string s, return the length of the longest substring...",40,299.375,0.0858
deepseek-coder:6.7b,"Given a string s, return the length of the longest substring...",43,299.368,0.0803
deepseek-coder:6.7b,Implement a function to detect a cycle in a directed graph u...,38,299.453,0.0886
deepseek-coder:6.7b,Write a function to reverse a singly linked list in-place wi...,43,299.366,0.0806
deepseek-coder:6.7b,Design a simple URL shortener system. Write the core functio...,38,299.396,0.0895
deepseek-coder:6.7b,Given a pandas DataFrame with missing values and duplicate r...,42,299.338,0.0824
deepseek-coder:6.7b,Implement a function to detect a cycle in a directed graph u...,35,299.472,0.0950
deepseek-coder:6.7b,"Given a string s, return the length of the longest substring...",35,299.473,0.0952
deepseek-coder:6.7b,Write a function that reverses a 32-bit signed integer. If t...,39,299.420,0.0868
deepseek-coder:6.7b,Implement a function to detect a cycle in a directed graph u...,39,299.425,0.0868
deepseek-coder:6.7b,Given a pandas DataFrame with missing values and duplicate r...,31,299.600,0.1038
deepseek-coder:6.7b,Write a Python function to read a large text file line by li...,85,298.367,0.0524
deepseek-coder:6.7b,Generate a regular expression that matches email addresses i...,71,298.543,0.0581
deepseek-coder:6.7b,"Given a string s, return the length of the longest substring...",31,299.443,0.1042
deepseek-coder:6.7b,Write a function that reverses a 32-bit signed integer. If t...,39,299.357,0.0878
deepseek-coder:6.7b,Write a function that reverses a 32-bit signed integer. If t...,40,299.369,0.0855
deepseek-coder:6.7b,Write a function to reverse a singly linked list in-place wi...,40,299.365,0.0857
deepseek-coder:6.7b,Write a Python function to read a large text file line by li...,38,299.415,0.0891
deepseek-coder:6.7b,Design a simple URL shortener system. Write the core functio...,41,299.246,0.0840
deepseek-coder:6.7b,Write a function to reverse a singly linked list in-place wi...,7,300.157,0.3794
deepseek-coder:6.7b,Write a function that reverses a 32-bit signed integer. If t...,125,297.425,0.0432
deepseek-coder:6.7b,Implement a function to perform level-order traversal (BFS) ...,126,297.418,0.0430
deepseek-coder:6.7b,Write a function to reverse a singly linked list in-place wi...,49,299.032,0.0743
deepseek-coder:6.7b,Design a simple URL shortener system. Write the core functio...,118,297.414,0.0446
deepseek-coder:6.7b,Write a function to reverse a singly linked list in-place wi...,47,299.197,0.0762
deepseek-coder:6.7b,Design a simple URL shortener system. Write the core functio...,41,299.368,0.0837
deepseek-coder:6.7b,Write a Python function to read a large text file line by li...,37,299.503,0.0889
deepseek-coder:6.7b,Given a pandas DataFrame with missing values and duplicate r...,80,298.407,0.0548
deepseek-coder:6.7b,Design a simple URL shortener system. Write the core functio...,39,299.424,0.0869
deepseek-coder:6.7b,Write a function that reverses a 32-bit signed integer. If t...,40,299.413,0.0848
deepseek-coder:6.7b,Write a function that returns all permutations of a given li...,25,299.757,0.1226
deepseek-coder:6.7b,Design a simple URL shortener system. Write the core functio...,37,299.442,0.0914
deepseek-coder:6.7b,"Given a string s, return the length of the longest substring...",41,299.413,0.0833
deepseek-coder:6.7b,Given a pandas DataFrame with missing values and duplicate r...,49,299.043,0.0744
