Model,Prompt,Tokens,TTFT (s),Avg Time/Token (s)
deepseek-coder:6.7b,Given a pandas DataFrame with missing values and duplicate r...,322,189.027,0.0257
deepseek-coder:6.7b,Write a function to reverse a singly linked list in-place wi...,434,193.790,0.0273
deepseek-coder:6.7b,Implement a function to detect a cycle in a directed graph u...,581,184.445,0.0263
deepseek-coder:6.7b,Write a function that returns all permutations of a given li...,392,195.437,0.0275
deepseek-coder:6.7b,Write a function that reverses a 32-bit signed integer. If t...,180,201.606,0.0297
deepseek-coder:6.7b,"Given a string s, return the length of the longest substring...",316,191.930,0.0264
deepseek-coder:6.7b,Write a function that reverses a 32-bit signed integer. If t...,235,202.097,0.0298
deepseek-coder:6.7b,Write a function to reverse a singly linked list in-place wi...,390,198.580,0.0298
deepseek-coder:6.7b,Write a Python function to read a large text file line by li...,426,198.449,0.0298
deepseek-coder:6.7b,Write a function to reverse a singly linked list in-place wi...,229,204.723,0.0255
deepseek-coder:6.7b,Write a function that returns all permutations of a given li...,369,194.133,0.0273
deepseek-coder:6.7b,Given a pandas DataFrame with missing values and duplicate r...,325,196.388,0.0277
deepseek-coder:6.7b,Write a function that returns all permutations of a given li...,381,203.020,0.0259
deepseek-coder:6.7b,Given a pandas DataFrame with missing values and duplicate r...,320,205.278,0.0256
deepseek-coder:6.7b,Write a function that reverses a 32-bit signed integer. If t...,273,199.365,0.0272
deepseek-coder:6.7b,Generate a regular expression that matches email addresses i...,202,209.275,0.0261
deepseek-coder:6.7b,Design a simple URL shortener system. Write the core functio...,531,202.390,0.0263
deepseek-coder:6.7b,Write a function to reverse a singly linked list in-place wi...,256,209.623,0.0267
deepseek-coder:6.7b,Generate a regular expression that matches email addresses i...,363,209.199,0.0262
deepseek-coder:6.7b,Design a simple URL shortener system. Write the core functio...,519,197.840,0.0269
deepseek-coder:6.7b,Given a pandas DataFrame with missing values and duplicate r...,186,213.445,0.0270
deepseek-coder:6.7b,Write a function that returns all permutations of a given li...,231,213.634,0.0264
deepseek-coder:6.7b,Generate a regular expression that matches email addresses i...,321,204.450,0.0262
deepseek-coder:6.7b,Implement a function to perform level-order traversal (BFS) ...,378,203.669,0.0265
deepseek-coder:6.7b,Generate a regular expression that matches email addresses i...,326,212.540,0.0271
deepseek-coder:6.7b,"Given a string s, return the length of the longest substring...",382,211.983,0.0271
deepseek-coder:6.7b,Design a simple URL shortener system. Write the core functio...,359,205.871,0.0267
deepseek-coder:6.7b,Implement a function to detect a cycle in a directed graph u...,655,206.341,0.0273
deepseek-coder:6.7b,Write a function that returns all permutations of a given li...,204,217.782,0.0279
deepseek-coder:6.7b,Write a function that returns all permutations of a given li...,269,215.549,0.0269
deepseek-coder:6.7b,Write a function to reverse a singly linked list in-place wi...,581,210.224,0.0268
deepseek-coder:6.7b,Write a Python function to read a large text file line by li...,189,212.965,0.0256
deepseek-coder:6.7b,"Given a string s, return the length of the longest substring...",369,210.902,0.0259
deepseek-coder:6.7b,Write a function that returns all permutations of a given li...,300,218.544,0.0268
deepseek-coder:6.7b,Write a function that returns all permutations of a given li...,321,219.795,0.0285
deepseek-coder:6.7b,Write a function to reverse a singly linked list in-place wi...,296,219.451,0.0267
deepseek-coder:6.7b,Write a function that reverses a 32-bit signed integer. If t...,214,216.885,0.0255
deepseek-coder:6.7b,"Given a string s, return the length of the longest substring...",326,220.399,0.0267
deepseek-coder:6.7b,Design a simple URL shortener system. Write the core functio...,292,223.292,0.0275
deepseek-coder:6.7b,Design a simple URL shortener system. Write the core functio...,452,212.410,0.0257
deepseek-coder:6.7b,Write a function that returns all permutations of a given li...,313,223.544,0.0273
deepseek-coder:6.7b,Write a function to reverse a singly linked list in-place wi...,322,220.868,0.0265
deepseek-coder:6.7b,Write a function that reverses a 32-bit signed integer. If t...,157,228.024,0.0253
deepseek-coder:6.7b,Write a function that returns all permutations of a given li...,317,224.860,0.0269
deepseek-coder:6.7b,Write a function that reverses a 32-bit signed integer. If t...,233,224.652,0.0262
deepseek-coder:6.7b,Generate a regular expression that matches email addresses i...,38,229.835,0.0249
deepseek-coder:6.7b,"Given a string s, return the length of the longest substring...",560,214.525,0.0258
deepseek-coder:6.7b,Generate a regular expression that matches email addresses i...,360,219.537,0.0263
deepseek-coder:6.7b,"Given a string s, return the length of the longest substring...",359,226.424,0.0257
deepseek-coder:6.7b,Write a function that reverses a 32-bit signed integer. If t...,319,222.423,0.0269
deepseek-coder:6.7b,Write a Python function to read a large text file line by li...,338,228.148,0.0255
deepseek-coder:6.7b,Given a pandas DataFrame with missing values and duplicate r...,307,229.479,0.0256
deepseek-coder:6.7b,"Given a string s, return the length of the longest substring...",339,223.094,0.0272
deepseek-coder:6.7b,Design a simple URL shortener system. Write the core functio...,286,230.864,0.0257
deepseek-coder:6.7b,Write a Python function to read a large text file line by li...,355,231.473,0.0257
deepseek-coder:6.7b,Write a function that reverses a 32-bit signed integer. If t...,266,228.077,0.0264
deepseek-coder:6.7b,Implement a function to perform level-order traversal (BFS) ...,315,228.076,0.0262
deepseek-coder:6.7b,Design a simple URL shortener system. Write the core functio...,506,231.161,0.0261
deepseek-coder:6.7b,Given a pandas DataFrame with missing values and duplicate r...,233,235.869,0.0254
deepseek-coder:6.7b,Given a pandas DataFrame with missing values and duplicate r...,196,232.401,0.0248
deepseek-coder:6.7b,Generate a regular expression that matches email addresses i...,321,234.751,0.0255
deepseek-coder:6.7b,Generate a regular expression that matches email addresses i...,282,236.415,0.0253
deepseek-coder:6.7b,Generate a regular expression that matches email addresses i...,343,230.087,0.0256
deepseek-coder:6.7b,Generate a regular expression that matches email addresses i...,252,240.690,0.0280
deepseek-coder:6.7b,Implement a function to detect a cycle in a directed graph u...,731,230.388,0.0268
deepseek-coder:6.7b,Given a pandas DataFrame with missing values and duplicate r...,275,235.182,0.0253
deepseek-coder:6.7b,Write a Python function to read a large text file line by li...,203,236.324,0.0254
deepseek-coder:6.7b,"Given a string s, return the length of the longest substring...",231,242.642,0.0254
deepseek-coder:6.7b,Implement a function to detect a cycle in a directed graph u...,760,232.071,0.0273
deepseek-coder:6.7b,Implement a function to detect a cycle in a directed graph u...,463,237.287,0.0254
deepseek-coder:6.7b,Write a function to reverse a singly linked list in-place wi...,383,243.456,0.0293
deepseek-coder:6.7b,Generate a regular expression that matches email addresses i...,242,247.811,0.0298
deepseek-coder:6.7b,Generate a regular expression that matches email addresses i...,433,240.869,0.0259
deepseek-coder:6.7b,Implement a function to perform level-order traversal (BFS) ...,463,242.004,0.0261
deepseek-coder:6.7b,Implement a function to perform level-order traversal (BFS) ...,282,248.756,0.0300
deepseek-coder:6.7b,Write a function that reverses a 32-bit signed integer. If t...,241,250.549,0.0289
deepseek-coder:6.7b,Design a simple URL shortener system. Write the core functio...,553,237.952,0.0256
deepseek-coder:6.7b,Generate a regular expression that matches email addresses i...,465,241.219,0.0258
deepseek-coder:6.7b,Write a function to reverse a singly linked list in-place wi...,485,240.567,0.0260
deepseek-coder:6.7b,Write a Python function to read a large text file line by li...,396,248.604,0.0268
deepseek-coder:6.7b,Write a function to reverse a singly linked list in-place wi...,283,252.746,0.0267
deepseek-coder:6.7b,Implement a function to perform level-order traversal (BFS) ...,414,248.906,0.0269
deepseek-coder:6.7b,Write a Python function to read a large text file line by li...,310,253.116,0.0265
deepseek-coder:6.7b,Design a simple URL shortener system. Write the core functio...,513,241.159,0.0262
deepseek-coder:6.7b,Write a Python function to read a large text file line by li...,187,255.931,0.0252
deepseek-coder:6.7b,Write a Python function to read a large text file line by li...,257,252.322,0.0254
deepseek-coder:6.7b,Write a function that returns all permutations of a given li...,220,259.388,0.0258
deepseek-coder:6.7b,Write a function that reverses a 32-bit signed integer. If t...,219,259.707,0.0261
deepseek-coder:6.7b,Design a simple URL shortener system. Write the core functio...,532,251.162,0.0269
deepseek-coder:6.7b,Implement a function to perform level-order traversal (BFS) ...,476,253.174,0.0270
deepseek-coder:6.7b,Write a function to reverse a singly linked list in-place wi...,297,253.661,0.0248
deepseek-coder:6.7b,Implement a function to perform level-order traversal (BFS) ...,423,251.203,0.0257
deepseek-coder:6.7b,Implement a function to detect a cycle in a directed graph u...,550,255.609,0.0260
deepseek-coder:6.7b,Write a function that returns all permutations of a given li...,361,258.342,0.0272
deepseek-coder:6.7b,Generate a regular expression that matches email addresses i...,204,256.748,0.0259
deepseek-coder:6.7b,Design a simple URL shortener system. Write the core functio...,430,259.397,0.0269
deepseek-coder:6.7b,Write a function that reverses a 32-bit signed integer. If t...,162,260.180,0.0265
deepseek-coder:6.7b,Design a simple URL shortener system. Write the core functio...,522,258.303,0.0275
deepseek-coder:6.7b,Implement a function to detect a cycle in a directed graph u...,598,252.245,0.0260
deepseek-coder:6.7b,Write a function to reverse a singly linked list in-place wi...,303,264.837,0.0278
deepseek-coder:6.7b,Given a pandas DataFrame with missing values and duplicate r...,277,260.108,0.0270
deepseek-coder:6.7b,Implement a function to perform level-order traversal (BFS) ...,401,264.145,0.0278
deepseek-coder:6.7b,Given a pandas DataFrame with missing values and duplicate r...,269,267.032,0.0279
deepseek-coder:6.7b,Write a function that reverses a 32-bit signed integer. If t...,193,264.330,0.0277
deepseek-coder:6.7b,Write a function that reverses a 32-bit signed integer. If t...,306,262.305,0.0275
deepseek-coder:6.7b,"Given a string s, return the length of the longest substring...",448,265.111,0.0270
deepseek-coder:6.7b,Write a function that returns all permutations of a given li...,207,272.006,0.0260
deepseek-coder:6.7b,Implement a function to perform level-order traversal (BFS) ...,391,268.265,0.0268
deepseek-coder:6.7b,Write a function that returns all permutations of a given li...,332,270.046,0.0266
deepseek-coder:6.7b,Implement a function to detect a cycle in a directed graph u...,579,264.575,0.0271
deepseek-coder:6.7b,Write a function that returns all permutations of a given li...,280,266.375,0.0270
deepseek-coder:6.7b,"Given a string s, return the length of the longest substring...",347,266.684,0.0267
deepseek-coder:6.7b,"Given a string s, return the length of the longest substring...",368,273.187,0.0256
deepseek-coder:6.7b,Write a Python function to read a large text file line by li...,323,268.773,0.0261
deepseek-coder:6.7b,Design a simple URL shortener system. Write the core functio...,408,273.358,0.0258
deepseek-coder:6.7b,Generate a regular expression that matches email addresses i...,314,269.494,0.0259
deepseek-coder:6.7b,Implement a function to detect a cycle in a directed graph u...,529,271.677,0.0270
deepseek-coder:6.7b,Write a function to reverse a singly linked list in-place wi...,329,276.269,0.0275
deepseek-coder:6.7b,Given a pandas DataFrame with missing values and duplicate r...,232,279.340,0.0277
deepseek-coder:6.7b,Write a function to reverse a singly linked list in-place wi...,350,276.463,0.0262
deepseek-coder:6.7b,Generate a regular expression that matches email addresses i...,321,272.526,0.0256
deepseek-coder:6.7b,Generate a regular expression that matches email addresses i...,259,281.816,0.0267
deepseek-coder:6.7b,Generate a regular expression that matches email addresses i...,432,277.821,0.0277
deepseek-coder:6.7b,Write a Python function to read a large text file line by li...,293,275.504,0.0252
deepseek-coder:6.7b,Given a pandas DataFrame with missing values and duplicate r...,274,275.453,0.0251
deepseek-coder:6.7b,Write a function that reverses a 32-bit signed integer. If t...,277,283.706,0.0265
deepseek-coder:6.7b,Write a Python function to read a large text file line by li...,328,284.406,0.0273
deepseek-coder:6.7b,Write a Python function to read a large text file line by li...,391,281.949,0.0266
deepseek-coder:6.7b,Write a function that returns all permutations of a given li...,255,278.592,0.0256
deepseek-coder:6.7b,Implement a function to perform level-order traversal (BFS) ...,500,275.026,0.0256
deepseek-coder:6.7b,Given a pandas DataFrame with missing values and duplicate r...,242,286.801,0.0266
deepseek-coder:6.7b,Implement a function to detect a cycle in a directed graph u...,577,281.056,0.0268
deepseek-coder:6.7b,Given a pandas DataFrame with missing values and duplicate r...,305,280.971,0.0267
deepseek-coder:6.7b,Implement a function to detect a cycle in a directed graph u...,551,283.842,0.0270
deepseek-coder:6.7b,Write a function that returns all permutations of a given li...,219,292.321,0.0279
deepseek-coder:6.7b,Implement a function to perform level-order traversal (BFS) ...,484,279.292,0.0268
deepseek-coder:6.7b,Write a function that returns all permutations of a given li...,343,290.434,0.0278
deepseek-coder:6.7b,Implement a function to detect a cycle in a directed graph u...,462,287.859,0.0323
deepseek-coder:6.7b,Given a pandas DataFrame with missing values and duplicate r...,293,292.435,0.0354
deepseek-coder:6.7b,Given a pandas DataFrame with missing values and duplicate r...,204,294.915,0.0395
deepseek-coder:6.7b,Generate a regular expression that matches email addresses i...,411,284.429,0.0270
deepseek-coder:6.7b,Write a function that returns all permutations of a given li...,92,297.785,0.0543
deepseek-coder:6.7b,Design a simple URL shortener system. Write the core functio...,35,299.386,0.0974
deepseek-coder:6.7b,Given a pandas DataFrame with missing values and duplicate r...,33,299.443,0.1017
deepseek-coder:6.7b,Implement a function to perform level-order traversal (BFS) ...,29,299.582,0.1114
deepseek-coder:6.7b,Design a simple URL shortener system. Write the core functio...,344,290.630,0.0350
deepseek-coder:6.7b,Write a function that reverses a 32-bit signed integer. If t...,37,299.359,0.0927
deepseek-coder:6.7b,Given a pandas DataFrame with missing values and duplicate r...,33,299.466,0.1009
deepseek-coder:6.7b,Write a function that returns all permutations of a given li...,37,299.353,0.0930
deepseek-coder:6.7b,Write a function that returns all permutations of a given li...,203,294.625,0.0403
deepseek-coder:6.7b,Write a Python function to read a large text file line by li...,65,298.524,0.0661
deepseek-coder:6.7b,Write a function that reverses a 32-bit signed integer. If t...,35,299.466,0.0961
deepseek-coder:6.7b,Write a function that returns all permutations of a given li...,17,299.742,0.1724
deepseek-coder:6.7b,Write a function to reverse a singly linked list in-place wi...,60,298.827,0.0670
deepseek-coder:6.7b,Given a pandas DataFrame with missing values and duplicate r...,34,299.495,0.0990
deepseek-coder:6.7b,Write a function to reverse a singly linked list in-place wi...,53,299.064,0.0718
deepseek-coder:6.7b,Write a function that returns all permutations of a given li...,36,299.492,0.0943
deepseek-coder:6.7b,Write a Python function to read a large text file line by li...,40,299.412,0.0869
deepseek-coder:6.7b,Given a pandas DataFrame with missing values and duplicate r...,36,299.495,0.0947
deepseek-coder:6.7b,Given a pandas DataFrame with missing values and duplicate r...,40,299.411,0.0873
deepseek-coder:6.7b,Given a pandas DataFrame with missing values and duplicate r...,165,294.045,0.0266
deepseek-coder:6.7b,Design a simple URL shortener system. Write the core functio...,60,298.745,0.0654
deepseek-coder:6.7b,Write a function that reverses a 32-bit signed integer. If t...,37,299.435,0.0902
deepseek-coder:6.7b,Write a function that reverses a 32-bit signed integer. If t...,35,299.499,0.0938
deepseek-coder:6.7b,Implement a function to detect a cycle in a directed graph u...,35,299.498,0.0942
deepseek-coder:6.7b,Design a simple URL shortener system. Write the core functio...,37,299.434,0.0915
deepseek-coder:6.7b,"Given a string s, return the length of the longest substring...",38,299.439,0.0896
deepseek-coder:6.7b,Write a function to reverse a singly linked list in-place wi...,76,298.438,0.0570
deepseek-coder:6.7b,"Given a string s, return the length of the longest substring...",38,299.444,0.0877
deepseek-coder:6.7b,Generate a regular expression that matches email addresses i...,38,299.447,0.0879
deepseek-coder:6.7b,Design a simple URL shortener system. Write the core functio...,38,299.454,0.0880
deepseek-coder:6.7b,Write a function to reverse a singly linked list in-place wi...,78,298.435,0.0560
deepseek-coder:6.7b,Write a function that returns all permutations of a given li...,39,299.446,0.0862
deepseek-coder:6.7b,Write a function that reverses a 32-bit signed integer. If t...,78,298.439,0.0556
deepseek-coder:6.7b,Given a pandas DataFrame with missing values and duplicate r...,39,299.348,0.0879
deepseek-coder:6.7b,Write a function that returns all permutations of a given li...,37,299.427,0.0909
deepseek-coder:6.7b,Implement a function to perform level-order traversal (BFS) ...,40,299.395,0.0850
deepseek-coder:6.7b,Given a pandas DataFrame with missing values and duplicate r...,40,299.458,0.0838
deepseek-coder:6.7b,Write a function that returns all permutations of a given li...,41,299.399,0.0834
deepseek-coder:6.7b,"Given a string s, return the length of the longest substring...",109,296.881,0.0232
deepseek-coder:6.7b,Given a pandas DataFrame with missing values and duplicate r...,14,299.857,0.2023
deepseek-coder:6.7b,Write a function that returns all permutations of a given li...,456,288.195,0.0271
deepseek-coder:6.7b,Generate a regular expression that matches email addresses i...,139,296.952,0.0411
deepseek-coder:6.7b,Write a function that reverses a 32-bit signed integer. If t...,164,299.429,0.0388
deepseek-coder:6.7b,Implement a function to detect a cycle in a directed graph u...,168,299.373,0.0382
deepseek-coder:6.7b,Given a pandas DataFrame with missing values and duplicate r...,164,299.421,0.0388
deepseek-coder:6.7b,Implement a function to perform level-order traversal (BFS) ...,168,298.369,0.0382
deepseek-coder:6.7b,Write a function that returns all permutations of a given li...,166,298.423,0.0383
deepseek-coder:6.7b,Implement a function to detect a cycle in a directed graph u...,65,301.772,0.0618
deepseek-coder:6.7b,Write a function that reverses a 32-bit signed integer. If t...,150,298.778,0.0400
deepseek-coder:6.7b,"Given a string s, return the length of the longest substring...",57,300.938,0.0675
deepseek-coder:6.7b,Implement a function to detect a cycle in a directed graph u...,640,284.921,0.0311
deepseek-coder:6.7b,Implement a function to detect a cycle in a directed graph u...,136,297.523,0.0461
deepseek-coder:6.7b,Write a Python function to read a large text file line by li...,24,300.623,0.1322
deepseek-coder:6.7b,Write a function that reverses a 32-bit signed integer. If t...,245,294.615,0.0375
deepseek-coder:6.7b,Write a Python function to read a large text file line by li...,33,299.410,0.0994
deepseek-coder:6.7b,Write a function that reverses a 32-bit signed integer. If t...,35,299.417,0.0957
deepseek-coder:6.7b,Write a Python function to read a large text file line by li...,35,299.417,0.0957
deepseek-coder:6.7b,Write a function to reverse a singly linked list in-place wi...,36,299.417,0.0933
deepseek-coder:6.7b,Write a function that reverses a 32-bit signed integer. If t...,32,299.440,0.1046
deepseek-coder:6.7b,Generate a regular expression that matches email addresses i...,41,299.354,0.0839
deepseek-coder:6.7b,Given a pandas DataFrame with missing values and duplicate r...,41,299.354,0.0839
deepseek-coder:6.7b,Design a simple URL shortener system. Write the core functio...,33,299.444,0.1017
deepseek-coder:6.7b,"Given a string s, return the length of the longest substring...",33,299.443,0.1018
deepseek-coder:6.7b,Design a simple URL shortener system. Write the core functio...,35,299.472,0.0953
deepseek-coder:6.7b,"Given a string s, return the length of the longest substring...",40,299.410,0.0851
deepseek-coder:6.7b,Implement a function to detect a cycle in a directed graph u...,43,299.037,0.0846
deepseek-coder:6.7b,Design a simple URL shortener system. Write the core functio...,48,299.163,0.0752
deepseek-coder:6.7b,Implement a function to detect a cycle in a directed graph u...,40,299.363,0.0854
deepseek-coder:6.7b,Write a function that reverses a 32-bit signed integer. If t...,32,299.460,0.1041
deepseek-coder:6.7b,Implement a function to perform level-order traversal (BFS) ...,32,299.456,0.1042
deepseek-coder:6.7b,Write a function to reverse a singly linked list in-place wi...,32,299.456,0.1044
deepseek-coder:6.7b,"Given a string s, return the length of the longest substring...",41,299.323,0.0850
deepseek-coder:6.7b,Write a function that reverses a 32-bit signed integer. If t...,41,299.323,0.0850
deepseek-coder:6.7b,Design a simple URL shortener system. Write the core functio...,21,299.782,0.1446
deepseek-coder:6.7b,Write a function that returns all permutations of a given li...,66,298.651,0.0609
deepseek-coder:6.7b,Design a simple URL shortener system. Write the core functio...,39,299.337,0.0877
deepseek-coder:6.7b,Generate a regular expression that matches email addresses i...,39,299.380,0.0867
deepseek-coder:6.7b,"Given a string s, return the length of the longest substring...",39,299.379,0.0869
deepseek-coder:6.7b,Write a Python function to read a large text file line by li...,39,299.379,0.0870
deepseek-coder:6.7b,Implement a function to perform level-order traversal (BFS) ...,32,299.571,0.1002
deepseek-coder:6.7b,Given a pandas DataFrame with missing values and duplicate r...,37,299.424,0.0908
deepseek-coder:6.7b,Given a pandas DataFrame with missing values and duplicate r...,37,299.427,0.0908
deepseek-coder:6.7b,"Given a string s, return the length of the longest substring...",112,297.540,0.0459
deepseek-coder:6.7b,Write a function to reverse a singly linked list in-place wi...,111,297.560,0.0461
deepseek-coder:6.7b,"Given a string s, return the length of the longest substring...",28,299.543,0.1117
deepseek-coder:6.7b,Write a Python function to read a large text file line by li...,54,299.023,0.0694
deepseek-coder:6.7b,"Given a string s, return the length of the longest substring...",38,299.417,0.0884
deepseek-coder:6.7b,Given a pandas DataFrame with missing values and duplicate r...,81,298.389,0.0542
deepseek-coder:6.7b,Implement a function to perform level-order traversal (BFS) ...,39,299.410,0.0866
deepseek-coder:6.7b,Design a simple URL shortener system. Write the core functio...,76,298.548,0.0560
deepseek-coder:6.7b,Design a simple URL shortener system. Write the core functio...,35,299.517,0.0939
deepseek-coder:6.7b,Write a function that returns all permutations of a given li...,10,300.074,0.2735
deepseek-coder:6.7b,Write a function that returns all permutations of a given li...,11,300.074,0.2493
deepseek-coder:6.7b,Design a simple URL shortener system. Write the core functio...,10,300.099,0.2721
deepseek-coder:6.7b,"Given a string s, return the length of the longest substring...",48,299.052,0.0753
deepseek-coder:6.7b,Write a function that returns all permutations of a given li...,19,299.745,0.1545
deepseek-coder:6.7b,Given a pandas DataFrame with missing values and duplicate r...,82,298.348,0.0538
deepseek-coder:6.7b,Implement a function to detect a cycle in a directed graph u...,40,299.354,0.0858
deepseek-coder:6.7b,Design a simple URL shortener system. Write the core functio...,83,298.346,0.0535
deepseek-coder:6.7b,Design a simple URL shortener system. Write the core functio...,32,299.546,0.1014
deepseek-coder:6.7b,Write a function to reverse a singly linked list in-place wi...,42,299.305,0.0830
deepseek-coder:6.7b,Write a function to reverse a singly linked list in-place wi...,41,299.358,0.0839
deepseek-coder:6.7b,Implement a function to detect a cycle in a directed graph u...,2,300.113,1.2792
deepseek-coder:6.7b,Write a function that reverses a 32-bit signed integer. If t...,38,299.438,0.0882
deepseek-coder:6.7b,Design a simple URL shortener system. Write the core functio...,85,298.352,0.0523
deepseek-coder:6.7b,Design a simple URL shortener system. Write the core functio...,86,298.348,0.0517
deepseek-coder:6.7b,Write a function that reverses a 32-bit signed integer. If t...,82,298.428,0.0533
deepseek-coder:6.7b,Implement a function to perform level-order traversal (BFS) ...,86,298.352,0.0518
deepseek-coder:6.7b,Write a function that reverses a 32-bit signed integer. If t...,41,299.391,0.0838
deepseek-coder:6.7b,Implement a function to perform level-order traversal (BFS) ...,87,298.348,0.0516
deepseek-coder:6.7b,Generate a regular expression that matches email addresses i...,63,298.886,0.0626
deepseek-coder:6.7b,Implement a function to perform level-order traversal (BFS) ...,41,299.393,0.0838
deepseek-coder:6.7b,Implement a function to perform level-order traversal (BFS) ...,71,298.551,0.0580
deepseek-coder:6.7b,Write a function that returns all permutations of a given li...,40,299.371,0.0851
deepseek-coder:6.7b,Design a simple URL shortener system. Write the core functio...,77,298.518,0.0554
deepseek-coder:6.7b,Write a function that reverses a 32-bit signed integer. If t...,40,299.355,0.0858
deepseek-coder:6.7b,Implement a function to perform level-order traversal (BFS) ...,41,299.370,0.0834
deepseek-coder:6.7b,Implement a function to detect a cycle in a directed graph u...,41,299.373,0.0837
deepseek-coder:6.7b,Write a Python function to read a large text file line by li...,36,299.477,0.0925
deepseek-coder:6.7b,Write a function to reverse a singly linked list in-place wi...,42,299.370,0.0820
deepseek-coder:6.7b,Write a Python function to read a large text file line by li...,40,299.378,0.0860
deepseek-coder:6.7b,Write a function that returns all permutations of a given li...,7,300.171,0.3789
deepseek-coder:6.7b,Generate a regular expression that matches email addresses i...,41,299.217,0.0842
deepseek-coder:6.7b,Given a pandas DataFrame with missing values and duplicate r...,9,299.963,0.3003
deepseek-coder:6.7b,Generate a regular expression that matches email addresses i...,39,299.382,0.0872
deepseek-coder:6.7b,Write a function that reverses a 32-bit signed integer. If t...,39,299.384,0.0874
deepseek-coder:6.7b,Implement a function to perform level-order traversal (BFS) ...,82,298.381,0.0538
deepseek-coder:6.7b,Implement a function to perform level-order traversal (BFS) ...,37,299.461,0.0902
deepseek-coder:6.7b,"Given a string s, return the length of the longest substring...",29,299.651,0.1086
deepseek-coder:6.7b,"Given a string s, return the length of the longest substring...",40,299.380,0.0856
deepseek-coder:6.7b,Design a simple URL shortener system. Write the core functio...,41,299.379,0.0843
deepseek-coder:6.7b,Write a Python function to read a large text file line by li...,81,298.451,0.0541
deepseek-coder:6.7b,"Given a string s, return the length of the longest substring...",36,299.614,0.0898
deepseek-coder:6.7b,Implement a function to perform level-order traversal (BFS) ...,18,299.749,0.1621
deepseek-coder:6.7b,Implement a function to perform level-order traversal (BFS) ...,81,298.391,0.0540
deepseek-coder:6.7b,Write a function to reverse a singly linked list in-place wi...,82,298.400,0.0534
deepseek-coder:6.7b,Implement a function to perform level-order traversal (BFS) ...,77,298.603,0.0543
deepseek-coder:6.7b,Write a function to reverse a singly linked list in-place wi...,42,299.378,0.0819
deepseek-coder:6.7b,"Given a string s, return the length of the longest substring...",42,299.368,0.0821
deepseek-coder:6.7b,Implement a function to perform level-order traversal (BFS) ...,41,299.377,0.0844
deepseek-coder:6.7b,"Given a string s, return the length of the longest substring...",40,299.433,0.0851
deepseek-coder:6.7b,Write a Python function to read a large text file line by li...,41,299.401,0.0838
deepseek-coder:6.7b,Write a function that returns all permutations of a given li...,57,298.823,0.0674
