Model,Prompt,Tokens,TTFT (s),Avg Time/Token (s)
deepseek-coder:6.7b,Design a simple URL shortener system. Write the core functio...,142,125.928,0.0271
deepseek-coder:6.7b,Implement a function to detect a cycle in a directed graph u...,645,112.891,0.0274
deepseek-coder:6.7b,Given a pandas DataFrame with missing values and duplicate r...,222,125.417,0.0271
deepseek-coder:6.7b,Implement a function to detect a cycle in a directed graph u...,640,115.342,0.0266
deepseek-coder:6.7b,Write a function that returns all permutations of a given li...,387,120.504,0.0284
deepseek-coder:6.7b,"Given a string s, return the length of the longest substring...",535,120.323,0.0260
deepseek-coder:6.7b,Implement a function to perform level-order traversal (BFS) ...,300,122.990,0.0285
deepseek-coder:6.7b,Implement a function to perform level-order traversal (BFS) ...,462,125.573,0.0277
deepseek-coder:6.7b,Write a function that reverses a 32-bit signed integer. If t...,242,130.557,0.0284
deepseek-coder:6.7b,Write a function to reverse a singly linked list in-place wi...,388,126.677,0.0285
deepseek-coder:6.7b,Write a function that returns all permutations of a given li...,329,129.809,0.0283
deepseek-coder:6.7b,Write a function that returns all permutations of a given li...,380,130.330,0.0275
deepseek-coder:6.7b,Write a function that returns all permutations of a given li...,345,130.130,0.0283
deepseek-coder:6.7b,"Given a string s, return the length of the longest substring...",393,129.381,0.0283
deepseek-coder:6.7b,"Given a string s, return the length of the longest substring...",291,131.622,0.0278
deepseek-coder:6.7b,Implement a function to perform level-order traversal (BFS) ...,396,128.613,0.0281
deepseek-coder:6.7b,Implement a function to perform level-order traversal (BFS) ...,319,132.322,0.0278
deepseek-coder:6.7b,Implement a function to detect a cycle in a directed graph u...,666,128.362,0.0278
deepseek-coder:6.7b,Generate a regular expression that matches email addresses i...,257,139.872,0.0284
deepseek-coder:6.7b,Implement a function to detect a cycle in a directed graph u...,687,129.200,0.0279
deepseek-coder:6.7b,Write a function to reverse a singly linked list in-place wi...,313,139.193,0.0263
deepseek-coder:6.7b,Write a function that returns all permutations of a given li...,272,137.795,0.0258
deepseek-coder:6.7b,Write a function to reverse a singly linked list in-place wi...,385,137.155,0.0260
deepseek-coder:6.7b,Write a function that returns all permutations of a given li...,335,138.950,0.0262
deepseek-coder:6.7b,Given a pandas DataFrame with missing values and duplicate r...,275,140.270,0.0288
deepseek-coder:6.7b,Write a Python function to read a large text file line by li...,406,139.582,0.0264
deepseek-coder:6.7b,Implement a function to perform level-order traversal (BFS) ...,422,137.798,0.0262
deepseek-coder:6.7b,Implement a function to detect a cycle in a directed graph u...,595,136.470,0.0270
deepseek-coder:6.7b,Write a function that reverses a 32-bit signed integer. If t...,179,146.822,0.0276
deepseek-coder:6.7b,Given a pandas DataFrame with missing values and duplicate r...,273,144.942,0.0293
deepseek-coder:6.7b,Design a simple URL shortener system. Write the core functio...,577,136.816,0.0264
deepseek-coder:6.7b,Given a pandas DataFrame with missing values and duplicate r...,278,145.521,0.0275
deepseek-coder:6.7b,"Given a string s, return the length of the longest substring...",323,146.243,0.0294
deepseek-coder:6.7b,Generate a regular expression that matches email addresses i...,140,150.137,0.0276
deepseek-coder:6.7b,Given a pandas DataFrame with missing values and duplicate r...,369,144.909,0.0274
deepseek-coder:6.7b,Write a function that reverses a 32-bit signed integer. If t...,175,151.851,0.0282
deepseek-coder:6.7b,Write a function that reverses a 32-bit signed integer. If t...,241,150.610,0.0282
deepseek-coder:6.7b,Design a simple URL shortener system. Write the core functio...,448,145.462,0.0285
deepseek-coder:6.7b,Write a function that returns all permutations of a given li...,327,149.374,0.0282
deepseek-coder:6.7b,Generate a regular expression that matches email addresses i...,408,147.275,0.0282
deepseek-coder:6.7b,Write a function that reverses a 32-bit signed integer. If t...,259,152.033,0.0275
deepseek-coder:6.7b,Design a simple URL shortener system. Write the core functio...,479,145.623,0.0275
deepseek-coder:6.7b,"Given a string s, return the length of the longest substring...",368,148.295,0.0279
deepseek-coder:6.7b,Implement a function to perform level-order traversal (BFS) ...,340,153.265,0.0269
deepseek-coder:6.7b,"Given a string s, return the length of the longest substring...",261,154.095,0.0270
deepseek-coder:6.7b,Given a pandas DataFrame with missing values and duplicate r...,357,153.811,0.0268
deepseek-coder:6.7b,Write a function to reverse a singly linked list in-place wi...,323,156.495,0.0257
deepseek-coder:6.7b,Write a Python function to read a large text file line by li...,384,154.096,0.0266
deepseek-coder:6.7b,"Given a string s, return the length of the longest substring...",390,155.863,0.0259
deepseek-coder:6.7b,"Given a string s, return the length of the longest substring...",389,157.297,0.0265
deepseek-coder:6.7b,Generate a regular expression that matches email addresses i...,245,161.256,0.0257
deepseek-coder:6.7b,"Given a string s, return the length of the longest substring...",228,159.200,0.0259
deepseek-coder:6.7b,Design a simple URL shortener system. Write the core functio...,427,157.247,0.0260
deepseek-coder:6.7b,Design a simple URL shortener system. Write the core functio...,505,157.679,0.0257
deepseek-coder:6.7b,Implement a function to detect a cycle in a directed graph u...,509,157.871,0.0265
deepseek-coder:6.7b,Implement a function to perform level-order traversal (BFS) ...,503,156.903,0.0263
deepseek-coder:6.7b,Implement a function to detect a cycle in a directed graph u...,542,157.243,0.0266
deepseek-coder:6.7b,"Given a string s, return the length of the longest substring...",303,163.881,0.0265
deepseek-coder:6.7b,Write a Python function to read a large text file line by li...,350,162.369,0.0268
deepseek-coder:6.7b,Write a function that reverses a 32-bit signed integer. If t...,170,169.771,0.0271
deepseek-coder:6.7b,Generate a regular expression that matches email addresses i...,451,161.648,0.0268
deepseek-coder:6.7b,Write a Python function to read a large text file line by li...,320,165.677,0.0274
deepseek-coder:6.7b,Write a function that returns all permutations of a given li...,235,166.511,0.0273
deepseek-coder:6.7b,Generate a regular expression that matches email addresses i...,205,168.193,0.0273
deepseek-coder:6.7b,Generate a regular expression that matches email addresses i...,372,166.869,0.0270
deepseek-coder:6.7b,Implement a function to perform level-order traversal (BFS) ...,382,165.188,0.0272
deepseek-coder:6.7b,Write a Python function to read a large text file line by li...,249,171.979,0.0272
deepseek-coder:6.7b,Write a function that reverses a 32-bit signed integer. If t...,138,171.890,0.0251
deepseek-coder:6.7b,Write a function that returns all permutations of a given li...,315,170.762,0.0278
deepseek-coder:6.7b,Write a Python function to read a large text file line by li...,379,169.469,0.0279
deepseek-coder:6.7b,Write a function that reverses a 32-bit signed integer. If t...,254,173.619,0.0277
deepseek-coder:6.7b,Generate a regular expression that matches email addresses i...,234,174.546,0.0275
deepseek-coder:6.7b,Write a Python function to read a large text file line by li...,278,174.468,0.0274
deepseek-coder:6.7b,Implement a function to detect a cycle in a directed graph u...,711,165.056,0.0273
deepseek-coder:6.7b,Design a simple URL shortener system. Write the core functio...,448,168.832,0.0260
deepseek-coder:6.7b,Write a function to reverse a singly linked list in-place wi...,376,170.945,0.0257
deepseek-coder:6.7b,Write a function that reverses a 32-bit signed integer. If t...,183,181.188,0.0289
deepseek-coder:6.7b,Write a function that reverses a 32-bit signed integer. If t...,303,174.417,0.0261
deepseek-coder:6.7b,"Given a string s, return the length of the longest substring...",348,177.832,0.0286
deepseek-coder:6.7b,Write a function to reverse a singly linked list in-place wi...,475,171.651,0.0258
deepseek-coder:6.7b,Given a pandas DataFrame with missing values and duplicate r...,191,182.585,0.0290
deepseek-coder:6.7b,Given a pandas DataFrame with missing values and duplicate r...,313,179.080,0.0259
deepseek-coder:6.7b,Write a Python function to read a large text file line by li...,359,179.120,0.0260
deepseek-coder:6.7b,Given a pandas DataFrame with missing values and duplicate r...,249,179.556,0.0268
deepseek-coder:6.7b,Implement a function to perform level-order traversal (BFS) ...,403,179.743,0.0261
deepseek-coder:6.7b,Design a simple URL shortener system. Write the core functio...,575,176.004,0.0286
deepseek-coder:6.7b,Design a simple URL shortener system. Write the core functio...,540,178.624,0.0264
deepseek-coder:6.7b,Write a function that reverses a 32-bit signed integer. If t...,248,181.401,0.0270
deepseek-coder:6.7b,Write a Python function to read a large text file line by li...,232,186.878,0.0287
deepseek-coder:6.7b,Write a function that returns all permutations of a given li...,291,187.528,0.0274
deepseek-coder:6.7b,Write a function that reverses a 32-bit signed integer. If t...,324,188.186,0.0286
deepseek-coder:6.7b,Write a function to reverse a singly linked list in-place wi...,416,185.550,0.0288
deepseek-coder:6.7b,Write a function that returns all permutations of a given li...,212,191.966,0.0278
deepseek-coder:6.7b,Write a function to reverse a singly linked list in-place wi...,394,187.257,0.0276
deepseek-coder:6.7b,Given a pandas DataFrame with missing values and duplicate r...,256,188.172,0.0272
deepseek-coder:6.7b,Design a simple URL shortener system. Write the core functio...,455,183.017,0.0272
deepseek-coder:6.7b,Write a function to reverse a singly linked list in-place wi...,189,195.605,0.0278
deepseek-coder:6.7b,Design a simple URL shortener system. Write the core functio...,451,185.326,0.0276
deepseek-coder:6.7b,Write a function that reverses a 32-bit signed integer. If t...,156,197.208,0.0278
deepseek-coder:6.7b,Implement a function to perform level-order traversal (BFS) ...,741,178.704,0.0275
deepseek-coder:6.7b,Implement a function to perform level-order traversal (BFS) ...,266,196.556,0.0263
deepseek-coder:6.7b,Given a pandas DataFrame with missing values and duplicate r...,204,196.947,0.0279
deepseek-coder:6.7b,Implement a function to detect a cycle in a directed graph u...,544,189.330,0.0279
deepseek-coder:6.7b,Design a simple URL shortener system. Write the core functio...,518,191.510,0.0274
deepseek-coder:6.7b,Write a Python function to read a large text file line by li...,337,196.618,0.0266
deepseek-coder:6.7b,Generate a regular expression that matches email addresses i...,478,193.427,0.0272
deepseek-coder:6.7b,Write a Python function to read a large text file line by li...,219,196.859,0.0294
deepseek-coder:6.7b,Write a Python function to read a large text file line by li...,209,200.621,0.0279
deepseek-coder:6.7b,Implement a function to perform level-order traversal (BFS) ...,447,195.234,0.0295
deepseek-coder:6.7b,Generate a regular expression that matches email addresses i...,315,201.783,0.0276
deepseek-coder:6.7b,Design a simple URL shortener system. Write the core functio...,331,198.160,0.0295
deepseek-coder:6.7b,"Given a string s, return the length of the longest substring...",304,203.772,0.0272
deepseek-coder:6.7b,Write a function that reverses a 32-bit signed integer. If t...,163,206.545,0.0277
deepseek-coder:6.7b,Given a pandas DataFrame with missing values and duplicate r...,308,202.573,0.0279
deepseek-coder:6.7b,"Given a string s, return the length of the longest substring...",300,204.656,0.0272
deepseek-coder:6.7b,Write a function to reverse a singly linked list in-place wi...,373,203.764,0.0269
deepseek-coder:6.7b,Generate a regular expression that matches email addresses i...,36,212.893,0.0248
deepseek-coder:6.7b,Implement a function to detect a cycle in a directed graph u...,533,199.936,0.0280
deepseek-coder:6.7b,Generate a regular expression that matches email addresses i...,380,204.721,0.0269
deepseek-coder:6.7b,Implement a function to detect a cycle in a directed graph u...,562,194.754,0.0295
deepseek-coder:6.7b,Write a function that returns all permutations of a given li...,349,202.382,0.0288
deepseek-coder:6.7b,Write a function that reverses a 32-bit signed integer. If t...,172,212.933,0.0273
deepseek-coder:6.7b,Write a Python function to read a large text file line by li...,328,212.123,0.0259
deepseek-coder:6.7b,Write a function that returns all permutations of a given li...,295,213.866,0.0258
deepseek-coder:6.7b,Implement a function to perform level-order traversal (BFS) ...,347,206.016,0.0275
deepseek-coder:6.7b,"Given a string s, return the length of the longest substring...",341,212.897,0.0258
deepseek-coder:6.7b,Implement a function to perform level-order traversal (BFS) ...,353,210.243,0.0276
deepseek-coder:6.7b,Write a function that reverses a 32-bit signed integer. If t...,194,210.531,0.0265
deepseek-coder:6.7b,Write a function to reverse a singly linked list in-place wi...,322,214.486,0.0257
deepseek-coder:6.7b,Design a simple URL shortener system. Write the core functio...,473,209.579,0.0277
deepseek-coder:6.7b,Implement a function to detect a cycle in a directed graph u...,494,210.147,0.0277
deepseek-coder:6.7b,Design a simple URL shortener system. Write the core functio...,401,208.656,0.0267
deepseek-coder:6.7b,Given a pandas DataFrame with missing values and duplicate r...,296,217.721,0.0273
deepseek-coder:6.7b,Write a function that reverses a 32-bit signed integer. If t...,279,220.776,0.0253
deepseek-coder:6.7b,Design a simple URL shortener system. Write the core functio...,673,206.478,0.0276
deepseek-coder:6.7b,Implement a function to perform level-order traversal (BFS) ...,419,219.909,0.0255
deepseek-coder:6.7b,"Given a string s, return the length of the longest substring...",228,222.303,0.0264
deepseek-coder:6.7b,Write a function that returns all permutations of a given li...,334,215.762,0.0280
deepseek-coder:6.7b,Write a Python function to read a large text file line by li...,278,221.763,0.0266
deepseek-coder:6.7b,Generate a regular expression that matches email addresses i...,385,219.085,0.0269
deepseek-coder:6.7b,Generate a regular expression that matches email addresses i...,422,222.381,0.0258
deepseek-coder:6.7b,Design a simple URL shortener system. Write the core functio...,493,214.635,0.0281
deepseek-coder:6.7b,Implement a function to detect a cycle in a directed graph u...,548,220.561,0.0259
deepseek-coder:6.7b,Write a Python function to read a large text file line by li...,361,217.947,0.0287
deepseek-coder:6.7b,"Given a string s, return the length of the longest substring...",246,222.143,0.0284
deepseek-coder:6.7b,Write a function that reverses a 32-bit signed integer. If t...,228,229.481,0.0271
deepseek-coder:6.7b,Write a function that reverses a 32-bit signed integer. If t...,198,224.183,0.0278
deepseek-coder:6.7b,Given a pandas DataFrame with missing values and duplicate r...,232,228.539,0.0256
deepseek-coder:6.7b,Write a function that returns all permutations of a given li...,322,228.243,0.0259
deepseek-coder:6.7b,Generate a regular expression that matches email addresses i...,217,227.572,0.0253
deepseek-coder:6.7b,Write a function that returns all permutations of a given li...,455,226.899,0.0270
deepseek-coder:6.7b,Generate a regular expression that matches email addresses i...,36,231.130,0.0242
deepseek-coder:6.7b,Write a function that returns all permutations of a given li...,383,228.011,0.0262
deepseek-coder:6.7b,Write a function that returns all permutations of a given li...,234,228.210,0.0248
deepseek-coder:6.7b,Implement a function to detect a cycle in a directed graph u...,587,223.891,0.0264
deepseek-coder:6.7b,Write a function that returns all permutations of a given li...,288,227.384,0.0248
deepseek-coder:6.7b,Write a function that returns all permutations of a given li...,206,237.353,0.0268
deepseek-coder:6.7b,Implement a function to detect a cycle in a directed graph u...,460,232.334,0.0275
deepseek-coder:6.7b,Implement a function to perform level-order traversal (BFS) ...,409,228.764,0.0251
deepseek-coder:6.7b,Given a pandas DataFrame with missing values and duplicate r...,484,232.856,0.0273
deepseek-coder:6.7b,Implement a function to detect a cycle in a directed graph u...,449,233.551,0.0277
deepseek-coder:6.7b,Write a function to reverse a singly linked list in-place wi...,490,234.741,0.0272
deepseek-coder:6.7b,Write a function to reverse a singly linked list in-place wi...,373,235.675,0.0280
deepseek-coder:6.7b,Generate a regular expression that matches email addresses i...,329,237.113,0.0280
deepseek-coder:6.7b,Design a simple URL shortener system. Write the core functio...,434,232.077,0.0258
deepseek-coder:6.7b,Write a function that returns all permutations of a given li...,237,243.059,0.0267
deepseek-coder:6.7b,Write a function that reverses a 32-bit signed integer. If t...,282,242.972,0.0268
deepseek-coder:6.7b,Implement a function to detect a cycle in a directed graph u...,454,238.482,0.0279
deepseek-coder:6.7b,Write a function that returns all permutations of a given li...,196,245.100,0.0275
deepseek-coder:6.7b,Write a function that returns all permutations of a given li...,500,233.602,0.0262
deepseek-coder:6.7b,Given a pandas DataFrame with missing values and duplicate r...,300,245.150,0.0271
deepseek-coder:6.7b,Write a function to reverse a singly linked list in-place wi...,231,245.201,0.0276
deepseek-coder:6.7b,Write a Python function to read a large text file line by li...,289,242.294,0.0277
deepseek-coder:6.7b,Design a simple URL shortener system. Write the core functio...,712,233.082,0.0268
deepseek-coder:6.7b,Write a Python function to read a large text file line by li...,229,250.575,0.0270
deepseek-coder:6.7b,Write a function to reverse a singly linked list in-place wi...,436,246.132,0.0268
deepseek-coder:6.7b,Write a Python function to read a large text file line by li...,216,250.924,0.0268
deepseek-coder:6.7b,Implement a function to perform level-order traversal (BFS) ...,573,238.077,0.0275
deepseek-coder:6.7b,Write a Python function to read a large text file line by li...,381,249.616,0.0266
deepseek-coder:6.7b,Write a function that reverses a 32-bit signed integer. If t...,156,250.433,0.0290
deepseek-coder:6.7b,Implement a function to perform level-order traversal (BFS) ...,352,252.360,0.0264
deepseek-coder:6.7b,Write a Python function to read a large text file line by li...,494,248.467,0.0267
deepseek-coder:6.7b,Implement a function to perform level-order traversal (BFS) ...,406,250.241,0.0273
deepseek-coder:6.7b,Write a function to reverse a singly linked list in-place wi...,583,245.423,0.0274
deepseek-coder:6.7b,Generate a regular expression that matches email addresses i...,200,259.254,0.0269
deepseek-coder:6.7b,Write a Python function to read a large text file line by li...,260,256.541,0.0281
deepseek-coder:6.7b,"Given a string s, return the length of the longest substring...",335,251.234,0.0273
deepseek-coder:6.7b,Implement a function to perform level-order traversal (BFS) ...,309,255.840,0.0280
deepseek-coder:6.7b,Write a function that reverses a 32-bit signed integer. If t...,196,260.393,0.0286
deepseek-coder:6.7b,Given a pandas DataFrame with missing values and duplicate r...,189,264.302,0.0270
deepseek-coder:6.7b,Implement a function to perform level-order traversal (BFS) ...,435,251.922,0.0266
