Model,Prompt,Tokens,TTFT (s),Avg Time/Token (s)
gemma3:4b,Can you explain inflation in simple terms?,495,170.992,0.0201
gemma3:4b,What are some tips to stay focused while studying?,895,165.382,0.0197
gemma3:4b,How do I negotiate my salary during a job offer?,1269,160.524,0.0201
gemma3:4b,How can I start a simple workout routine at home with no equ...,1033,166.683,0.0202
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,1304,162.295,0.0202
gemma3:4b,Can you explain inflation in simple terms?,444,186.095,0.0203
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,837,184.028,0.0189
gemma3:4b,What are some fun icebreaker questions for team meetings?,1054,181.806,0.0190
gemma3:4b,How do I write a professional follow-up email after a job in...,1016,180.984,0.0204
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,870,188.596,0.0194
gemma3:4b,How can I start a simple workout routine at home with no equ...,1032,189.643,0.0195
gemma3:4b,Can you explain inflation in simple terms?,527,198.893,0.0195
gemma3:4b,Can you explain inflation in simple terms?,484,200.875,0.0194
gemma3:4b,What are some tips to stay focused while studying?,1014,195.169,0.0203
gemma3:4b,Can you explain inflation in simple terms?,576,204.541,0.0201
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,1132,202.784,0.0201
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,799,211.343,0.0188
gemma3:4b,What's the difference between anxiety and stress?,862,210.237,0.0188
gemma3:4b,What are some fun icebreaker questions for team meetings?,1120,209.841,0.0201
gemma3:4b,What are some tips to stay focused while studying?,1030,216.155,0.0201
gemma3:4b,How do I write a professional follow-up email after a job in...,1168,215.780,0.0202
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,1109,224.599,0.0203
gemma3:4b,What's the difference between anxiety and stress?,914,231.346,0.0199
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,1268,226.486,0.0193
gemma3:4b,How do I negotiate my salary during a job offer?,1401,226.425,0.0194
gemma3:4b,How do I write a professional follow-up email after a job in...,1053,237.891,0.0199
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,805,247.107,0.0201
gemma3:4b,Can you explain inflation in simple terms?,564,253.581,0.0197
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,1269,238.379,0.0202
gemma3:4b,What are some fun icebreaker questions for team meetings?,1027,250.570,0.0203
gemma3:4b,How do I negotiate my salary during a job offer?,1365,250.021,0.0197
gemma3:4b,What are some tips to stay focused while studying?,1024,257.838,0.0203
gemma3:4b,How can I start a simple workout routine at home with no equ...,836,264.022,0.0200
gemma3:4b,What's the difference between anxiety and stress?,882,263.726,0.0196
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,970,263.335,0.0201
gemma3:4b,What are some tips to stay focused while studying?,934,270.450,0.0201
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,859,279.654,0.0201
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,801,281.135,0.0190
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,778,281.817,0.0202
gemma3:4b,How do I negotiate my salary during a job offer?,1285,276.959,0.0192
gemma3:4b,What are some tips to stay focused while studying?,965,282.842,0.0201
gemma3:4b,What are some fun icebreaker questions for team meetings?,659,290.265,0.0239
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,42,302.736,0.0797
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,316,296.389,0.0276
gemma3:4b,What are some fun icebreaker questions for team meetings?,2,303.639,1.2687
gemma3:4b,What's the difference between anxiety and stress?,19,303.291,0.1521
gemma3:4b,What are some fun icebreaker questions for team meetings?,308,296.512,0.0281
gemma3:4b,How can I start a simple workout routine at home with no equ...,3,302.640,0.8471
gemma3:4b,What are some tips to stay focused while studying?,332,296.981,0.0278
gemma3:4b,How can I start a simple workout routine at home with no equ...,53,302.728,0.0664
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,55,302.759,0.0635
gemma3:4b,How do I negotiate my salary during a job offer?,51,302.774,0.0682
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,52,302.812,0.0661
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,51,301.818,0.0676
gemma3:4b,What are some tips to stay focused while studying?,51,301.819,0.0679
gemma3:4b,How do I negotiate my salary during a job offer?,1,303.829,2.5047
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,2,302.854,1.2629
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,7,302.952,0.3762
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,43,302.915,0.0775
gemma3:4b,How do I write a professional follow-up email after a job in...,43,302.919,0.0775
gemma3:4b,What are some tips to stay focused while studying?,46,302.914,0.0725
gemma3:4b,What are some fun icebreaker questions for team meetings?,43,302.922,0.0774
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,35,303.102,0.0901
gemma3:4b,What are some fun icebreaker questions for team meetings?,42,303.009,0.0775
gemma3:4b,How do I negotiate my salary during a job offer?,4,302.948,0.6455
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,49,302.933,0.0703
gemma3:4b,What's the difference between anxiety and stress?,50,302.929,0.0691
gemma3:4b,What's the difference between anxiety and stress?,46,303.010,0.0733
gemma3:4b,What's the difference between anxiety and stress?,41,302.093,0.0802
gemma3:4b,What are some tips to stay focused while studying?,48,303.023,0.0701
gemma3:4b,What's the difference between anxiety and stress?,1,302.986,2.5104
gemma3:4b,Can you explain inflation in simple terms?,15,303.183,0.1826
gemma3:4b,What are some tips to stay focused while studying?,17,303.112,0.1642
gemma3:4b,How do I negotiate my salary during a job offer?,17,303.131,0.1624
gemma3:4b,What are some tips to stay focused while studying?,15,303.150,0.1827
gemma3:4b,How do I write a professional follow-up email after a job in...,22,303.151,0.1311
gemma3:4b,What are some fun icebreaker questions for team meetings?,48,302.455,0.0708
gemma3:4b,How do I negotiate my salary during a job offer?,55,302.454,0.0642
gemma3:4b,What are some fun icebreaker questions for team meetings?,53,302.507,0.0657
gemma3:4b,Can you explain inflation in simple terms?,74,302.146,0.0518
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,55,302.436,0.0645
gemma3:4b,Can you explain inflation in simple terms?,49,302.622,0.0689
gemma3:4b,What's the difference between anxiety and stress?,5,303.390,0.5193
gemma3:4b,How do I negotiate my salary during a job offer?,1,303.530,2.5093
gemma3:4b,What are some fun icebreaker questions for team meetings?,1,303.597,2.5089
gemma3:4b,What are some tips to stay focused while studying?,3,303.575,0.8524
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,1,303.607,2.5192
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,47,302.758,0.0711
gemma3:4b,How can I start a simple workout routine at home with no equ...,46,302.728,0.0733
gemma3:4b,How do I negotiate my salary during a job offer?,54,302.626,0.0644
gemma3:4b,How do I negotiate my salary during a job offer?,46,302.715,0.0736
gemma3:4b,What's the difference between anxiety and stress?,50,302.693,0.0685
gemma3:4b,Can you explain inflation in simple terms?,1,303.648,2.5097
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,31,302.783,0.0994
gemma3:4b,How can I start a simple workout routine at home with no equ...,28,302.822,0.1085
gemma3:4b,How can I start a simple workout routine at home with no equ...,35,302.752,0.0890
gemma3:4b,How do I write a professional follow-up email after a job in...,31,302.772,0.0999
gemma3:4b,What are some tips to stay focused while studying?,31,302.765,0.0997
gemma3:4b,Can you explain inflation in simple terms?,32,302.782,0.0960
gemma3:4b,Can you explain inflation in simple terms?,1,302.470,2.5038
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,5,303.462,0.5153
gemma3:4b,How can I start a simple workout routine at home with no equ...,4,303.460,0.6427
gemma3:4b,What's the difference between anxiety and stress?,5,303.435,0.5187
gemma3:4b,Can you explain inflation in simple terms?,3,303.541,0.8380
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,5,303.470,0.5172
gemma3:4b,How do I write a professional follow-up email after a job in...,44,302.695,0.0760
gemma3:4b,How can I start a simple workout routine at home with no equ...,48,302.619,0.0711
gemma3:4b,What are some tips to stay focused while studying?,45,302.701,0.0746
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,46,302.699,0.0731
gemma3:4b,Can you explain inflation in simple terms?,48,302.670,0.0705
gemma3:4b,How do I write a professional follow-up email after a job in...,52,302.628,0.0661
gemma3:4b,How do I write a professional follow-up email after a job in...,1,301.654,2.5174
gemma3:4b,How can I start a simple workout routine at home with no equ...,1,302.681,2.5088
gemma3:4b,What are some tips to stay focused while studying?,1,301.733,2.5065
gemma3:4b,Can you explain inflation in simple terms?,1,302.808,2.4905
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,2,301.822,1.2608
gemma3:4b,Can you explain inflation in simple terms?,2,301.863,1.2682
gemma3:4b,How do I negotiate my salary during a job offer?,2,301.879,1.2701
gemma3:4b,Can you explain inflation in simple terms?,8,301.797,0.3282
gemma3:4b,What are some fun icebreaker questions for team meetings?,1,300.988,2.5137
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,3,300.940,0.8530
gemma3:4b,How can I start a simple workout routine at home with no equ...,8,303.877,0.3303
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,2,302.994,1.2634
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,6,303.905,0.4363
gemma3:4b,Can you explain inflation in simple terms?,5,301.948,0.5169
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,13,303.078,0.2123
gemma3:4b,What's the difference between anxiety and stress?,15,300.108,0.1858
gemma3:4b,What are some fun icebreaker questions for team meetings?,13,300.167,0.2102
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,14,300.146,0.1983
gemma3:4b,How can I start a simple workout routine at home with no equ...,21,300.133,0.1369
gemma3:4b,What's the difference between anxiety and stress?,17,300.235,0.1645
gemma3:4b,What's the difference between anxiety and stress?,1,300.521,2.5106
gemma3:4b,Can you explain inflation in simple terms?,3,300.474,0.8530
gemma3:4b,How can I start a simple workout routine at home with no equ...,2,300.515,1.2685
gemma3:4b,Can you explain inflation in simple terms?,1,300.603,2.5058
gemma3:4b,What's the difference between anxiety and stress?,1,300.599,2.5097
gemma3:4b,What's the difference between anxiety and stress?,3,300.689,0.8479
gemma3:4b,What are some tips to stay focused while studying?,5,300.646,0.5171
gemma3:4b,How do I write a professional follow-up email after a job in...,1,300.767,2.5060
gemma3:4b,How do I write a professional follow-up email after a job in...,1,300.764,2.5085
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,6,300.669,0.4357
gemma3:4b,How can I start a simple workout routine at home with no equ...,8,300.668,0.3288
gemma3:4b,How do I write a professional follow-up email after a job in...,7,300.703,0.3756
gemma3:4b,How do I negotiate my salary during a job offer?,1,300.820,2.5149
gemma3:4b,What are some fun icebreaker questions for team meetings?,8,300.700,0.3305
gemma3:4b,What's the difference between anxiety and stress?,28,299.900,0.1079
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,26,299.934,0.1147
gemma3:4b,What are some fun icebreaker questions for team meetings?,27,299.940,0.1110
gemma3:4b,What's the difference between anxiety and stress?,27,299.951,0.1113
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,32,299.851,0.0966
gemma3:4b,How do I write a professional follow-up email after a job in...,32,299.876,0.0966
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,1,300.554,2.5054
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,2,300.615,1.2611
gemma3:4b,What are some tips to stay focused while studying?,2,300.614,1.2622
gemma3:4b,What are some tips to stay focused while studying?,3,300.604,0.8499
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,3,300.607,0.8498
gemma3:4b,Can you explain inflation in simple terms?,1,300.696,2.5156
gemma3:4b,What are some fun icebreaker questions for team meetings?,1,300.689,2.5163
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,1,300.695,2.5191
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,4,300.630,0.6462
gemma3:4b,Can you explain inflation in simple terms?,1,300.696,2.5150
gemma3:4b,How do I write a professional follow-up email after a job in...,1,300.753,2.5136
gemma3:4b,What are some tips to stay focused while studying?,1,300.752,2.5166
gemma3:4b,What's the difference between anxiety and stress?,1,300.795,2.5161
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,1,300.819,2.5211
gemma3:4b,What are some tips to stay focused while studying?,29,299.977,0.1053
gemma3:4b,How do I write a professional follow-up email after a job in...,29,299.975,0.1052
gemma3:4b,How do I write a professional follow-up email after a job in...,31,299.989,0.0989
gemma3:4b,How do I negotiate my salary during a job offer?,32,299.954,0.0969
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,35,299.920,0.0894
gemma3:4b,How do I negotiate my salary during a job offer?,9,300.626,0.2977
gemma3:4b,What are some fun icebreaker questions for team meetings?,11,300.628,0.2443
gemma3:4b,How do I negotiate my salary during a job offer?,2,300.775,1.2704
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,11,300.612,0.2445
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,3,300.757,0.8495
gemma3:4b,What's the difference between anxiety and stress?,5,300.673,0.5184
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,1,300.849,2.5067
gemma3:4b,How can I start a simple workout routine at home with no equ...,2,300.937,1.2675
gemma3:4b,Can you explain inflation in simple terms?,483,285.186,0.0196
gemma3:4b,How do I negotiate my salary during a job offer?,622,287.987,0.0237
gemma3:4b,How do I write a professional follow-up email after a job in...,709,286.992,0.0222
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,713,286.912,0.0222
gemma3:4b,What are some fun icebreaker questions for team meetings?,1018,269.233,0.0197
gemma3:4b,What are some fun icebreaker questions for team meetings?,987,280.793,0.0222
gemma3:4b,What's the difference between anxiety and stress?,385,293.192,0.0247
gemma3:4b,Can you explain inflation in simple terms?,435,269.001,0.0201
gemma3:4b,Can you explain inflation in simple terms?,534,283.806,0.0201
gemma3:4b,How can I start a simple workout routine at home with no equ...,991,277.434,0.0199
gemma3:4b,What are some fun icebreaker questions for team meetings?,1095,259.056,0.0188
gemma3:4b,How do I write a professional follow-up email after a job in...,1105,278.237,0.0221
gemma3:4b,What are some tips to stay focused while studying?,928,264.666,0.0192
gemma3:4b,What's the difference between anxiety and stress?,381,292.700,0.0262
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,446,291.416,0.0253
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,875,264.068,0.0198
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,971,268.618,0.0198
gemma3:4b,What's the difference between anxiety and stress?,405,292.154,0.0260
gemma3:4b,How can I start a simple workout routine at home with no equ...,982,268.927,0.0190
gemma3:4b,How do I write a professional follow-up email after a job in...,1094,259.912,0.0191
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,919,269.567,0.0198
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,763,269.629,0.0201
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,757,250.109,0.0195
gemma3:4b,What are some tips to stay focused while studying?,1015,257.534,0.0201
gemma3:4b,How can I start a simple workout routine at home with no equ...,1119,272.209,0.0200
gemma3:4b,Can you explain inflation in simple terms?,550,268.836,0.0201
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,794,283.877,0.0202
gemma3:4b,What are some tips to stay focused while studying?,978,246.480,0.0193
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,783,282.746,0.0199
gemma3:4b,What are some tips to stay focused while studying?,1003,273.380,0.0200
gemma3:4b,What's the difference between anxiety and stress?,768,282.363,0.0198
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,737,246.940,0.0195
gemma3:4b,How do I negotiate my salary during a job offer?,1453,248.851,0.0194
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,822,284.071,0.0228
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,807,254.104,0.0197
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,819,280.992,0.0198
gemma3:4b,What are some fun icebreaker questions for team meetings?,1060,276.459,0.0199
gemma3:4b,What are some tips to stay focused while studying?,888,253.326,0.0195
gemma3:4b,How do I negotiate my salary during a job offer?,1223,275.812,0.0220
gemma3:4b,Can you explain inflation in simple terms?,320,293.844,0.0279
gemma3:4b,Can you explain inflation in simple terms?,144,297.410,0.0373
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,725,285.684,0.0236
gemma3:4b,What's the difference between anxiety and stress?,324,293.689,0.0278
gemma3:4b,What's the difference between anxiety and stress?,11,300.083,0.2466
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,98,298.280,0.0450
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,217,296.028,0.0308
gemma3:4b,What are some fun icebreaker questions for team meetings?,88,298.509,0.0475
gemma3:4b,How can I start a simple workout routine at home with no equ...,992,245.363,0.0194
gemma3:4b,What are some tips to stay focused while studying?,533,289.810,0.0241
gemma3:4b,What are some fun icebreaker questions for team meetings?,1027,240.791,0.0195
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,713,286.211,0.0231
gemma3:4b,What are some tips to stay focused while studying?,931,222.294,0.0197
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,457,291.138,0.0253
gemma3:4b,How do I negotiate my salary during a job offer?,1311,222.937,0.0198
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,760,251.828,0.0196
gemma3:4b,What's the difference between anxiety and stress?,896,255.455,0.0194
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,919,282.067,0.0224
gemma3:4b,What's the difference between anxiety and stress?,864,232.692,0.0202
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,782,284.822,0.0228
gemma3:4b,Can you explain inflation in simple terms?,110,298.117,0.0417
gemma3:4b,What's the difference between anxiety and stress?,823,224.113,0.0202
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,290,294.622,0.0278
gemma3:4b,What are some tips to stay focused while studying?,1028,255.217,0.0193
gemma3:4b,Can you explain inflation in simple terms?,539,219.180,0.0201
gemma3:4b,What are some tips to stay focused while studying?,1050,247.802,0.0195
gemma3:4b,What are some tips to stay focused while studying?,935,279.972,0.0196
gemma3:4b,What's the difference between anxiety and stress?,959,223.938,0.0202
gemma3:4b,How can I start a simple workout routine at home with no equ...,989,257.642,0.0196
gemma3:4b,How do I negotiate my salary during a job offer?,1157,277.276,0.0220
gemma3:4b,What are some tips to stay focused while studying?,485,290.467,0.0252
gemma3:4b,How do I write a professional follow-up email after a job in...,1079,226.808,0.0201
gemma3:4b,How can I start a simple workout routine at home with no equ...,471,291.065,0.0247
gemma3:4b,How do I write a professional follow-up email after a job in...,1224,255.324,0.0195
gemma3:4b,What are some fun icebreaker questions for team meetings?,1084,220.898,0.0201
gemma3:4b,What are some tips to stay focused while studying?,667,287.206,0.0232
gemma3:4b,How can I start a simple workout routine at home with no equ...,1049,249.310,0.0196
gemma3:4b,What are some fun icebreaker questions for team meetings?,803,284.261,0.0229
gemma3:4b,Can you explain inflation in simple terms?,508,255.750,0.0193
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,792,284.370,0.0232
gemma3:4b,How do I write a professional follow-up email after a job in...,1084,254.269,0.0195
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,1234,227.552,0.0201
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,508,290.012,0.0250
gemma3:4b,How do I write a professional follow-up email after a job in...,1191,223.944,0.0201
gemma3:4b,How do I write a professional follow-up email after a job in...,649,287.346,0.0236
gemma3:4b,How can I start a simple workout routine at home with no equ...,1045,255.521,0.0197
gemma3:4b,What are some tips to stay focused while studying?,1078,244.055,0.0197
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,1133,237.668,0.0199
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,1154,261.899,0.0198
gemma3:4b,How do I write a professional follow-up email after a job in...,1155,237.621,0.0199
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,1185,266.308,0.0199
gemma3:4b,What's the difference between anxiety and stress?,804,244.183,0.0196
gemma3:4b,How do I write a professional follow-up email after a job in...,1251,243.990,0.0196
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,942,251.121,0.0199
gemma3:4b,What are some tips to stay focused while studying?,998,252.888,0.0200
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,812,273.864,0.0200
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,708,259.607,0.0196
gemma3:4b,How do I negotiate my salary during a job offer?,1415,268.490,0.0200
gemma3:4b,What's the difference between anxiety and stress?,827,264.092,0.0203
gemma3:4b,How do I write a professional follow-up email after a job in...,1095,263.746,0.0194
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,798,270.794,0.0199
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,817,273.232,0.0193
gemma3:4b,How do I write a professional follow-up email after a job in...,1162,269.518,0.0201
gemma3:4b,What are some tips to stay focused while studying?,1018,274.997,0.0199
gemma3:4b,What's the difference between anxiety and stress?,813,284.445,0.0192
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,988,280.370,0.0226
gemma3:4b,How can I start a simple workout routine at home with no equ...,688,286.425,0.0236
gemma3:4b,What are some tips to stay focused while studying?,383,292.496,0.0268
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,263,294.888,0.0296
gemma3:4b,What are some fun icebreaker questions for team meetings?,8,300.051,0.3302
gemma3:4b,How do I negotiate my salary during a job offer?,8,300.019,0.3327
gemma3:4b,What are some tips to stay focused while studying?,6,300.093,0.4331
gemma3:4b,What are some fun icebreaker questions for team meetings?,618,288.440,0.0230
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,20,299.861,0.1404
gemma3:4b,How do I write a professional follow-up email after a job in...,5,300.077,0.5189
gemma3:4b,How do I negotiate my salary during a job offer?,6,300.098,0.4365
gemma3:4b,How do I negotiate my salary during a job offer?,4,300.111,0.6447
gemma3:4b,What are some fun icebreaker questions for team meetings?,5,300.119,0.5238
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,6,300.131,0.4365
gemma3:4b,What are some fun icebreaker questions for team meetings?,11,299.976,0.2508
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,8,300.052,0.3282
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,12,300.041,0.2209
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,1,300.160,2.5189
gemma3:4b,What's the difference between anxiety and stress?,4,300.281,0.5978
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,5,300.435,0.4466
gemma3:4b,Can you explain inflation in simple terms?,9,300.030,0.2948
gemma3:4b,Can you explain inflation in simple terms?,4,300.244,0.6056
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,1,300.404,2.2810
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,2,300.485,1.1031
gemma3:4b,Can you explain inflation in simple terms?,2,300.154,1.2760
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,3,300.113,0.8584
gemma3:4b,How do I negotiate my salary during a job offer?,24,299.732,0.1232
gemma3:4b,What's the difference between anxiety and stress?,1,300.209,2.4764
gemma3:4b,How do I write a professional follow-up email after a job in...,20,299.794,0.1456
gemma3:4b,What's the difference between anxiety and stress?,9,300.082,0.2913
gemma3:4b,How do I negotiate my salary during a job offer?,10,300.022,0.2662
gemma3:4b,What's the difference between anxiety and stress?,13,299.979,0.2087
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,16,299.858,0.1759
gemma3:4b,What are some fun icebreaker questions for team meetings?,9,300.031,0.3035
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,17,299.859,0.1682
gemma3:4b,How can I start a simple workout routine at home with no equ...,23,299.736,0.1287
gemma3:4b,How do I write a professional follow-up email after a job in...,6,300.098,0.4376
