Model,Prompt,Tokens,TTFT (s),Avg Time/Token (s)
gemma3:4b,Can you explain inflation in simple terms?,492,242.548,0.0200
gemma3:4b,How do I negotiate my salary during a job offer?,1342,229.531,0.0201
gemma3:4b,How do I write a professional follow-up email after a job in...,997,235.205,0.0194
gemma3:4b,How can I start a simple workout routine at home with no equ...,1016,240.954,0.0194
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,840,249.593,0.0201
gemma3:4b,What are some tips to stay focused while studying?,986,243.557,0.0200
gemma3:4b,How can I start a simple workout routine at home with no equ...,1020,256.544,0.0200
gemma3:4b,What are some tips to stay focused while studying?,1059,252.553,0.0195
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,843,260.718,0.0195
gemma3:4b,How do I negotiate my salary during a job offer?,1330,250.461,0.0200
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,791,264.327,0.0201
gemma3:4b,How do I negotiate my salary during a job offer?,1181,266.559,0.0201
gemma3:4b,What's the difference between anxiety and stress?,796,278.217,0.0190
gemma3:4b,How can I start a simple workout routine at home with no equ...,953,274.260,0.0191
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,1220,275.987,0.0201
gemma3:4b,What are some fun icebreaker questions for team meetings?,1056,279.156,0.0200
gemma3:4b,What are some fun icebreaker questions for team meetings?,1036,279.289,0.0200
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,699,289.293,0.0236
gemma3:4b,What are some tips to stay focused while studying?,138,300.553,0.0381
gemma3:4b,How do I write a professional follow-up email after a job in...,48,302.368,0.0709
gemma3:4b,How do I write a professional follow-up email after a job in...,48,302.361,0.0710
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,51,302.331,0.0678
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,51,301.324,0.0679
gemma3:4b,How do I negotiate my salary during a job offer?,509,291.386,0.0244
gemma3:4b,How can I start a simple workout routine at home with no equ...,148,299.326,0.0370
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,13,300.065,0.2127
gemma3:4b,What's the difference between anxiety and stress?,456,291.474,0.0250
gemma3:4b,How do I negotiate my salary during a job offer?,44,299.382,0.0770
gemma3:4b,What's the difference between anxiety and stress?,49,299.384,0.0694
gemma3:4b,What are some fun icebreaker questions for team meetings?,50,299.376,0.0684
gemma3:4b,What are some fun icebreaker questions for team meetings?,48,299.416,0.0706
gemma3:4b,How do I write a professional follow-up email after a job in...,48,299.417,0.0706
gemma3:4b,How do I negotiate my salary during a job offer?,43,299.452,0.0782
gemma3:4b,How do I negotiate my salary during a job offer?,49,299.323,0.0704
gemma3:4b,What's the difference between anxiety and stress?,50,299.336,0.0690
gemma3:4b,How do I negotiate my salary during a job offer?,42,299.471,0.0791
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,51,299.373,0.0673
gemma3:4b,What's the difference between anxiety and stress?,51,299.371,0.0674
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,49,299.389,0.0700
gemma3:4b,How do I negotiate my salary during a job offer?,48,299.373,0.0711
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,48,299.370,0.0712
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,48,299.436,0.0702
gemma3:4b,What's the difference between anxiety and stress?,51,299.341,0.0687
gemma3:4b,What are some fun icebreaker questions for team meetings?,48,299.432,0.0713
gemma3:4b,How do I write a professional follow-up email after a job in...,98,298.339,0.0452
gemma3:4b,How do I negotiate my salary during a job offer?,49,299.346,0.0700
gemma3:4b,What are some tips to stay focused while studying?,45,299.440,0.0744
gemma3:4b,What's the difference between anxiety and stress?,47,299.383,0.0728
gemma3:4b,Can you explain inflation in simple terms?,50,299.423,0.0683
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,45,299.556,0.0739
gemma3:4b,How do I write a professional follow-up email after a job in...,43,299.414,0.0780
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,47,299.411,0.0718
gemma3:4b,What are some fun icebreaker questions for team meetings?,41,299.545,0.0792
gemma3:4b,How do I write a professional follow-up email after a job in...,45,299.414,0.0754
gemma3:4b,What are some fun icebreaker questions for team meetings?,53,299.339,0.0657
gemma3:4b,How do I write a professional follow-up email after a job in...,53,299.340,0.0658
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,48,299.388,0.0706
gemma3:4b,What are some tips to stay focused while studying?,46,299.449,0.0728
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,51,299.334,0.0681
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,49,299.410,0.0696
gemma3:4b,Can you explain inflation in simple terms?,46,299.469,0.0729
gemma3:4b,How can I start a simple workout routine at home with no equ...,44,299.443,0.0756
gemma3:4b,Can you explain inflation in simple terms?,99,298.340,0.0448
gemma3:4b,What are some tips to stay focused while studying?,52,299.348,0.0663
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,46,299.442,0.0732
gemma3:4b,How do I write a professional follow-up email after a job in...,53,299.348,0.0656
gemma3:4b,How can I start a simple workout routine at home with no equ...,49,299.362,0.0706
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,51,299.343,0.0677
gemma3:4b,How do I negotiate my salary during a job offer?,49,299.391,0.0695
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,47,299.436,0.0717
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,49,299.345,0.0707
gemma3:4b,What are some fun icebreaker questions for team meetings?,48,299.417,0.0707
gemma3:4b,What are some tips to stay focused while studying?,47,299.407,0.0726
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,47,299.397,0.0720
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,47,299.409,0.0717
gemma3:4b,How do I write a professional follow-up email after a job in...,48,299.371,0.0715
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,45,299.435,0.0750
gemma3:4b,How do I negotiate my salary during a job offer?,48,299.398,0.0710
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,48,299.414,0.0707
gemma3:4b,Can you explain inflation in simple terms?,52,299.330,0.0665
gemma3:4b,How do I negotiate my salary during a job offer?,46,299.392,0.0739
gemma3:4b,How do I negotiate my salary during a job offer?,48,299.397,0.0708
gemma3:4b,How can I start a simple workout routine at home with no equ...,44,299.450,0.0762
gemma3:4b,What are some fun icebreaker questions for team meetings?,49,299.351,0.0706
gemma3:4b,What are some tips to stay focused while studying?,51,299.349,0.0685
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,46,299.374,0.0738
gemma3:4b,Can you explain inflation in simple terms?,50,299.352,0.0686
gemma3:4b,How can I start a simple workout routine at home with no equ...,47,299.438,0.0713
gemma3:4b,How do I negotiate my salary during a job offer?,48,299.405,0.0705
gemma3:4b,What are some tips to stay focused while studying?,46,299.456,0.0728
gemma3:4b,What are some tips to stay focused while studying?,40,299.542,0.0822
gemma3:4b,What are some fun icebreaker questions for team meetings?,47,299.380,0.0721
gemma3:4b,How do I negotiate my salary during a job offer?,50,299.369,0.0682
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,46,299.439,0.0728
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,46,299.425,0.0734
gemma3:4b,What's the difference between anxiety and stress?,46,299.410,0.0739
gemma3:4b,What are some tips to stay focused while studying?,47,299.407,0.0729
gemma3:4b,What are some fun icebreaker questions for team meetings?,49,299.404,0.0695
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,45,299.599,0.0714
gemma3:4b,What are some tips to stay focused while studying?,52,299.337,0.0668
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,50,299.362,0.0694
gemma3:4b,How can I start a simple workout routine at home with no equ...,51,299.362,0.0685
gemma3:4b,What are some fun icebreaker questions for team meetings?,97,298.363,0.0456
gemma3:4b,How can I start a simple workout routine at home with no equ...,49,299.365,0.0698
gemma3:4b,What are some tips to stay focused while studying?,48,299.363,0.0712
gemma3:4b,How do I negotiate my salary during a job offer?,48,299.415,0.0707
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,47,299.397,0.0726
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,49,299.392,0.0693
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,49,299.386,0.0694
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,49,299.350,0.0706
gemma3:4b,What are some fun icebreaker questions for team meetings?,100,298.430,0.0440
gemma3:4b,What are some fun icebreaker questions for team meetings?,49,299.389,0.0706
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,48,299.387,0.0708
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,48,299.382,0.0708
gemma3:4b,How do I write a professional follow-up email after a job in...,104,298.341,0.0428
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,46,299.394,0.0739
gemma3:4b,What are some tips to stay focused while studying?,39,299.544,0.0837
gemma3:4b,What's the difference between anxiety and stress?,47,299.435,0.0720
gemma3:4b,How can I start a simple workout routine at home with no equ...,1,300.322,2.5078
gemma3:4b,What are some tips to stay focused while studying?,22,299.786,0.1323
gemma3:4b,How do I negotiate my salary during a job offer?,47,299.408,0.0718
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,22,299.893,0.1319
gemma3:4b,What's the difference between anxiety and stress?,46,299.390,0.0739
gemma3:4b,How can I start a simple workout routine at home with no equ...,48,299.385,0.0715
gemma3:4b,What are some fun icebreaker questions for team meetings?,47,299.397,0.0729
gemma3:4b,How can I start a simple workout routine at home with no equ...,97,298.422,0.0449
gemma3:4b,What's the difference between anxiety and stress?,45,299.465,0.0739
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,43,299.449,0.0777
gemma3:4b,Can you explain inflation in simple terms?,43,299.445,0.0778
gemma3:4b,How do I write a professional follow-up email after a job in...,47,299.463,0.0716
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,51,299.358,0.0681
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,1,300.330,2.5073
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,35,299.487,0.0908
gemma3:4b,How do I write a professional follow-up email after a job in...,45,299.390,0.0755
gemma3:4b,What's the difference between anxiety and stress?,50,299.390,0.0680
gemma3:4b,What are some fun icebreaker questions for team meetings?,50,299.382,0.0682
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,49,299.384,0.0696
gemma3:4b,How do I write a professional follow-up email after a job in...,9,300.135,0.2974
gemma3:4b,How do I negotiate my salary during a job offer?,51,299.380,0.0682
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,15,299.894,0.1859
gemma3:4b,How do I negotiate my salary during a job offer?,45,299.415,0.0746
gemma3:4b,How do I negotiate my salary during a job offer?,31,299.718,0.0993
gemma3:4b,Can you explain inflation in simple terms?,48,299.365,0.0717
gemma3:4b,How do I write a professional follow-up email after a job in...,47,299.428,0.0719
gemma3:4b,Can you explain inflation in simple terms?,48,299.365,0.0721
gemma3:4b,What's the difference between anxiety and stress?,49,299.431,0.0695
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,45,299.398,0.0751
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,48,299.398,0.0703
gemma3:4b,What are some tips to stay focused while studying?,43,299.441,0.0777
gemma3:4b,Can you explain inflation in simple terms?,41,299.552,0.0792
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,45,299.448,0.0744
gemma3:4b,What's the difference between anxiety and stress?,43,299.511,0.0767
gemma3:4b,Can you explain inflation in simple terms?,21,299.787,0.1380
gemma3:4b,How can I start a simple workout routine at home with no equ...,46,299.391,0.0741
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,24,299.857,0.1231
gemma3:4b,What are some tips to stay focused while studying?,51,299.366,0.0676
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,52,299.433,0.0650
gemma3:4b,How can I start a simple workout routine at home with no equ...,52,299.350,0.0667
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,52,299.366,0.0670
gemma3:4b,What's the difference between anxiety and stress?,49,299.366,0.0698
gemma3:4b,How do I write a professional follow-up email after a job in...,42,299.615,0.0757
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,44,299.420,0.0765
gemma3:4b,Can you explain inflation in simple terms?,45,299.428,0.0752
gemma3:4b,What are some fun icebreaker questions for team meetings?,48,299.431,0.0705
gemma3:4b,What's the difference between anxiety and stress?,49,299.431,0.0691
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,50,299.348,0.0686
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,48,299.390,0.0706
gemma3:4b,What are some fun icebreaker questions for team meetings?,51,299.341,0.0678
gemma3:4b,What's the difference between anxiety and stress?,44,299.432,0.0768
gemma3:4b,What's the difference between anxiety and stress?,41,299.512,0.0810
gemma3:4b,What are some tips to stay focused while studying?,51,299.408,0.0672
gemma3:4b,Can you explain inflation in simple terms?,2,300.307,1.2677
gemma3:4b,How can I start a simple workout routine at home with no equ...,47,299.403,0.0720
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,44,299.430,0.0763
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,50,299.364,0.0686
gemma3:4b,What's the difference between anxiety and stress?,51,299.370,0.0676
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,45,299.435,0.0753
gemma3:4b,Can you explain inflation in simple terms?,33,299.520,0.0954
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,46,299.377,0.0738
gemma3:4b,What are some fun icebreaker questions for team meetings?,45,299.449,0.0739
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,12,300.076,0.2264
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,47,299.381,0.0727
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,48,299.393,0.0713
gemma3:4b,How can I start a simple workout routine at home with no equ...,49,299.444,0.0694
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,47,299.374,0.0730
gemma3:4b,How can I start a simple workout routine at home with no equ...,50,299.350,0.0691
gemma3:4b,What's the difference between anxiety and stress?,46,299.435,0.0733
gemma3:4b,What are some fun icebreaker questions for team meetings?,47,299.377,0.0731
gemma3:4b,What's the difference between anxiety and stress?,51,299.366,0.0677
gemma3:4b,How do I negotiate my salary during a job offer?,77,298.734,0.0511
gemma3:4b,What are some tips to stay focused while studying?,46,299.377,0.0741
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,50,299.366,0.0682
gemma3:4b,How do I write a professional follow-up email after a job in...,46,299.413,0.0732
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,20,299.926,0.1431
gemma3:4b,What are some tips to stay focused while studying?,47,299.419,0.0721
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,48,299.375,0.0716
gemma3:4b,How can I start a simple workout routine at home with no equ...,1,300.324,2.5096
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,1,300.134,2.5261
gemma3:4b,What's the difference between anxiety and stress?,42,299.460,0.0788
gemma3:4b,What are some fun icebreaker questions for team meetings?,42,299.456,0.0790
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,48,299.392,0.0706
gemma3:4b,How can I start a simple workout routine at home with no equ...,45,299.469,0.0743
gemma3:4b,What are some fun icebreaker questions for team meetings?,48,299.391,0.0714
gemma3:4b,How can I start a simple workout routine at home with no equ...,49,299.394,0.0701
gemma3:4b,What's the difference between anxiety and stress?,44,299.424,0.0763
gemma3:4b,What's the difference between anxiety and stress?,52,299.336,0.0666
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,49,299.385,0.0697
gemma3:4b,How can I start a simple workout routine at home with no equ...,39,299.535,0.0838
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,48,299.387,0.0716
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,44,299.468,0.0772
gemma3:4b,What are some fun icebreaker questions for team meetings?,43,299.453,0.0775
gemma3:4b,What are some tips to stay focused while studying?,44,299.452,0.0757
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,48,299.411,0.0704
gemma3:4b,What are some fun icebreaker questions for team meetings?,45,299.421,0.0751
gemma3:4b,Can you explain inflation in simple terms?,50,299.405,0.0682
gemma3:4b,What's the difference between anxiety and stress?,47,299.418,0.0724
gemma3:4b,How do I write a professional follow-up email after a job in...,49,299.387,0.0691
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,46,299.449,0.0724
gemma3:4b,What are some tips to stay focused while studying?,51,299.350,0.0674
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,46,299.402,0.0739
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,44,299.516,0.0750
gemma3:4b,What's the difference between anxiety and stress?,1,300.308,2.5080
gemma3:4b,What's the difference between anxiety and stress?,93,298.445,0.0467
gemma3:4b,How can I start a simple workout routine at home with no equ...,46,299.395,0.0739
gemma3:4b,What's the difference between anxiety and stress?,51,299.352,0.0677
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,51,299.345,0.0677
gemma3:4b,What are some tips to stay focused while studying?,52,299.366,0.0669
gemma3:4b,What's the difference between anxiety and stress?,45,299.410,0.0748
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,102,298.366,0.0433
gemma3:4b,What are some tips to stay focused while studying?,47,299.407,0.0720
gemma3:4b,What are some fun icebreaker questions for team meetings?,46,299.409,0.0738
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,49,299.390,0.0698
gemma3:4b,How do I negotiate my salary during a job offer?,46,299.516,0.0719
gemma3:4b,How do I write a professional follow-up email after a job in...,48,299.339,0.0717
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,46,299.418,0.0733
gemma3:4b,Can you explain inflation in simple terms?,50,299.367,0.0684
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,44,299.477,0.0753
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,43,299.476,0.0774
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,48,299.369,0.0722
gemma3:4b,How can I start a simple workout routine at home with no equ...,1,300.354,2.5238
gemma3:4b,What are some fun icebreaker questions for team meetings?,24,299.734,0.1224
gemma3:4b,Can you explain inflation in simple terms?,45,299.467,0.0739
gemma3:4b,What are some fun icebreaker questions for team meetings?,45,299.455,0.0743
gemma3:4b,How do I write a professional follow-up email after a job in...,44,299.450,0.0764
gemma3:4b,What are some fun icebreaker questions for team meetings?,43,299.520,0.0765
gemma3:4b,How can I start a simple workout routine at home with no equ...,22,299.906,0.1321
gemma3:4b,How do I negotiate my salary during a job offer?,42,299.497,0.0789
gemma3:4b,What are some fun icebreaker questions for team meetings?,45,299.409,0.0745
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,48,299.337,0.0720
gemma3:4b,What are some tips to stay focused while studying?,40,299.517,0.0820
gemma3:4b,Can you explain inflation in simple terms?,49,299.334,0.0708
gemma3:4b,Can you explain inflation in simple terms?,53,299.334,0.0656
gemma3:4b,How can I start a simple workout routine at home with no equ...,50,299.403,0.0684
gemma3:4b,What are some tips to stay focused while studying?,47,300.090,0.0571
gemma3:4b,What are some tips to stay focused while studying?,47,299.397,0.0718
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,42,299.436,0.0795
gemma3:4b,What's the difference between anxiety and stress?,50,299.372,0.0681
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,17,299.876,0.1646
gemma3:4b,Can you explain inflation in simple terms?,24,299.720,0.1230
gemma3:4b,What are some fun icebreaker questions for team meetings?,85,298.479,0.0493
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,43,299.447,0.0774
gemma3:4b,What are some fun icebreaker questions for team meetings?,50,299.322,0.0693
gemma3:4b,How can I start a simple workout routine at home with no equ...,9,300.148,0.2955
gemma3:4b,How can I start a simple workout routine at home with no equ...,52,299.354,0.0664
gemma3:4b,What are some fun icebreaker questions for team meetings?,29,299.786,0.1043
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,21,299.940,0.1371
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,49,299.362,0.0695
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,47,299.350,0.0727
gemma3:4b,What are some tips to stay focused while studying?,49,299.361,0.0695
gemma3:4b,How do I write a professional follow-up email after a job in...,45,299.390,0.0751
gemma3:4b,What are some fun icebreaker questions for team meetings?,51,299.365,0.0674
gemma3:4b,How do I write a professional follow-up email after a job in...,49,299.424,0.0693
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,50,299.317,0.0689
gemma3:4b,What are some tips to stay focused while studying?,48,299.360,0.0712
gemma3:4b,What are some tips to stay focused while studying?,52,299.346,0.0663
gemma3:4b,What are some tips to stay focused while studying?,47,299.392,0.0725
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,53,299.355,0.0655
gemma3:4b,What are some tips to stay focused while studying?,2,300.305,1.2637
gemma3:4b,What's the difference between anxiety and stress?,49,299.363,0.0697
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,45,299.382,0.0755
gemma3:4b,How do I negotiate my salary during a job offer?,47,299.441,0.0715
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,47,299.379,0.0730
gemma3:4b,Can you explain inflation in simple terms?,53,299.306,0.0663
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,44,299.394,0.0765
gemma3:4b,What's the difference between anxiety and stress?,45,299.399,0.0751
gemma3:4b,How can I start a simple workout routine at home with no equ...,97,298.439,0.0448
gemma3:4b,How can I start a simple workout routine at home with no equ...,48,299.407,0.0706
gemma3:4b,How do I write a professional follow-up email after a job in...,49,299.390,0.0697
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,45,299.487,0.0740
gemma3:4b,What's the difference between anxiety and stress?,52,299.342,0.0662
gemma3:4b,How do I write a professional follow-up email after a job in...,50,299.353,0.0686
gemma3:4b,How can I start a simple workout routine at home with no equ...,48,299.352,0.0716
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,48,299.355,0.0719
gemma3:4b,How do I write a professional follow-up email after a job in...,47,299.428,0.0721
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,51,299.409,0.0670
gemma3:4b,How do I negotiate my salary during a job offer?,19,299.831,0.1498
gemma3:4b,How do I negotiate my salary during a job offer?,38,299.480,0.0839
gemma3:4b,What are some tips to stay focused while studying?,45,299.376,0.0755
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,46,299.372,0.0740
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,7,300.183,0.3763
gemma3:4b,How can I start a simple workout routine at home with no equ...,27,299.813,0.1113
gemma3:4b,What's the difference between anxiety and stress?,52,299.340,0.0669
gemma3:4b,What are some fun icebreaker questions for team meetings?,52,299.347,0.0669
gemma3:4b,How do I write a professional follow-up email after a job in...,1,300.316,2.5091
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,45,299.381,0.0753
gemma3:4b,What are some tips to stay focused while studying?,49,299.344,0.0701
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,46,299.386,0.0741
gemma3:4b,What are some fun icebreaker questions for team meetings?,52,299.377,0.0662
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,52,299.383,0.0663
gemma3:4b,What are some tips to stay focused while studying?,52,299.348,0.0669
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,45,299.446,0.0738
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,49,299.320,0.0708
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,47,299.403,0.0723
gemma3:4b,How do I write a professional follow-up email after a job in...,47,299.381,0.0728
gemma3:4b,What are some fun icebreaker questions for team meetings?,50,299.389,0.0683
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,48,299.390,0.0705
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,48,299.385,0.0707
gemma3:4b,What are some fun icebreaker questions for team meetings?,99,298.405,0.0443
gemma3:4b,How can I start a simple workout routine at home with no equ...,48,299.368,0.0713
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,43,299.474,0.0774
gemma3:4b,Can you explain inflation in simple terms?,50,299.354,0.0691
gemma3:4b,What are some fun icebreaker questions for team meetings?,1,300.326,2.5068
gemma3:4b,What's the difference between anxiety and stress?,1,300.334,2.5031
gemma3:4b,What are some fun icebreaker questions for team meetings?,52,299.328,0.0665
gemma3:4b,What are some fun icebreaker questions for team meetings?,50,299.371,0.0685
gemma3:4b,How do I write a professional follow-up email after a job in...,46,299.374,0.0744
gemma3:4b,Can you explain inflation in simple terms?,50,299.391,0.0682
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,51,299.364,0.0673
gemma3:4b,How do I write a professional follow-up email after a job in...,40,299.514,0.0823
gemma3:4b,What are some fun icebreaker questions for team meetings?,47,299.364,0.0726
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,47,299.433,0.0716
gemma3:4b,What's the difference between anxiety and stress?,48,299.427,0.0703
gemma3:4b,What are some tips to stay focused while studying?,47,299.404,0.0725
gemma3:4b,How do I write a professional follow-up email after a job in...,47,299.402,0.0727
gemma3:4b,How do I negotiate my salary during a job offer?,48,299.406,0.0713
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,47,299.349,0.0729
gemma3:4b,How do I negotiate my salary during a job offer?,49,299.364,0.0697
