Model,Prompt,Tokens,TTFT (s),Avg Time/Token (s)
gemma3:4b,How do I negotiate my salary during a job offer?,1218,225.223,0.0200
gemma3:4b,How do I negotiate my salary during a job offer?,865,282.757,0.0230
gemma3:4b,What's the difference between anxiety and stress?,538,289.372,0.0247
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,746,237.722,0.0200
gemma3:4b,What are some tips to stay focused while studying?,620,287.927,0.0238
gemma3:4b,What's the difference between anxiety and stress?,795,224.412,0.0200
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,1243,272.238,0.0200
gemma3:4b,How do I write a professional follow-up email after a job in...,1082,244.252,0.0198
gemma3:4b,How do I negotiate my salary during a job offer?,804,284.312,0.0228
gemma3:4b,What are some tips to stay focused while studying?,632,287.667,0.0238
gemma3:4b,What are some tips to stay focused while studying?,963,235.578,0.0198
gemma3:4b,How do I negotiate my salary during a job offer?,722,285.863,0.0233
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,624,287.814,0.0238
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,1244,234.502,0.0202
gemma3:4b,What's the difference between anxiety and stress?,834,249.638,0.0197
gemma3:4b,What are some fun icebreaker questions for team meetings?,1102,249.229,0.0198
gemma3:4b,What are some fun icebreaker questions for team meetings?,410,292.020,0.0260
gemma3:4b,How do I write a professional follow-up email after a job in...,1191,239.474,0.0203
gemma3:4b,How can I start a simple workout routine at home with no equ...,387,292.470,0.0264
gemma3:4b,What are some tips to stay focused while studying?,288,294.452,0.0285
gemma3:4b,How do I negotiate my salary during a job offer?,462,291.065,0.0251
gemma3:4b,What's the difference between anxiety and stress?,890,265.993,0.0195
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,793,237.039,0.0204
gemma3:4b,How do I negotiate my salary during a job offer?,1430,255.902,0.0196
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,784,228.161,0.0198
gemma3:4b,How do I negotiate my salary during a job offer?,1280,257.340,0.0199
gemma3:4b,What are some fun icebreaker questions for team meetings?,1048,262.795,0.0200
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,876,227.534,0.0197
gemma3:4b,What are some fun icebreaker questions for team meetings?,1054,266.667,0.0200
gemma3:4b,Can you explain inflation in simple terms?,446,261.072,0.0201
gemma3:4b,How can I start a simple workout routine at home with no equ...,1003,271.132,0.0199
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,1236,264.263,0.0201
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,1347,239.931,0.0201
gemma3:4b,What's the difference between anxiety and stress?,832,265.910,0.0201
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,1209,271.637,0.0199
gemma3:4b,What are some fun icebreaker questions for team meetings?,1034,279.618,0.0223
gemma3:4b,How can I start a simple workout routine at home with no equ...,936,278.234,0.0197
gemma3:4b,What are some fun icebreaker questions for team meetings?,958,237.432,0.0201
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,1230,234.978,0.0202
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,887,271.591,0.0199
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,1214,268.721,0.0198
gemma3:4b,What are some fun icebreaker questions for team meetings?,988,261.301,0.0199
gemma3:4b,What are some fun icebreaker questions for team meetings?,859,283.009,0.0229
gemma3:4b,What are some fun icebreaker questions for team meetings?,1047,249.361,0.0201
gemma3:4b,How do I write a professional follow-up email after a job in...,1225,250.543,0.0201
gemma3:4b,How can I start a simple workout routine at home with no equ...,903,275.285,0.0200
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,901,281.947,0.0200
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,759,285.004,0.0233
gemma3:4b,Can you explain inflation in simple terms?,499,283.255,0.0198
gemma3:4b,What are some tips to stay focused while studying?,617,288.179,0.0235
gemma3:4b,What are some tips to stay focused while studying?,461,291.229,0.0248
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,1193,257.780,0.0202
gemma3:4b,What are some tips to stay focused while studying?,1055,250.772,0.0200
gemma3:4b,What's the difference between anxiety and stress?,994,251.438,0.0202
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,976,281.050,0.0225
gemma3:4b,What are some fun icebreaker questions for team meetings?,1158,259.925,0.0200
gemma3:4b,What are some tips to stay focused while studying?,1058,264.806,0.0199
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,810,266.897,0.0199
gemma3:4b,How do I write a professional follow-up email after a job in...,982,264.530,0.0199
gemma3:4b,How do I write a professional follow-up email after a job in...,1240,263.033,0.0200
gemma3:4b,What are some tips to stay focused while studying?,984,274.111,0.0201
gemma3:4b,What's the difference between anxiety and stress?,801,262.880,0.0193
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,1032,279.518,0.0225
gemma3:4b,How do I negotiate my salary during a job offer?,402,292.172,0.0262
gemma3:4b,How do I negotiate my salary during a job offer?,115,301.058,0.0411
gemma3:4b,What's the difference between anxiety and stress?,116,297.975,0.0406
gemma3:4b,How can I start a simple workout routine at home with no equ...,1134,268.194,0.0194
gemma3:4b,How do I write a professional follow-up email after a job in...,74,298.816,0.0526
gemma3:4b,How can I start a simple workout routine at home with no equ...,1080,210.093,0.0198
gemma3:4b,How can I start a simple workout routine at home with no equ...,1111,269.576,0.0198
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,685,286.968,0.0230
gemma3:4b,How do I write a professional follow-up email after a job in...,1076,268.235,0.0199
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,934,277.581,0.0197
gemma3:4b,What are some tips to stay focused while studying?,1036,270.771,0.0198
gemma3:4b,How can I start a simple workout routine at home with no equ...,1030,230.278,0.0200
gemma3:4b,Can you explain inflation in simple terms?,547,285.633,0.0197
gemma3:4b,How can I start a simple workout routine at home with no equ...,1066,226.183,0.0200
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,974,280.712,0.0226
gemma3:4b,What are some fun icebreaker questions for team meetings?,836,284.027,0.0223
gemma3:4b,What are some fun icebreaker questions for team meetings?,1033,279.539,0.0224
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,903,277.495,0.0194
gemma3:4b,What are some fun icebreaker questions for team meetings?,1007,234.374,0.0201
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,1225,242.945,0.0201
gemma3:4b,What are some fun icebreaker questions for team meetings?,1030,276.482,0.0201
gemma3:4b,How can I start a simple workout routine at home with no equ...,982,280.829,0.0223
gemma3:4b,What's the difference between anxiety and stress?,659,287.194,0.0235
gemma3:4b,What are some fun icebreaker questions for team meetings?,100,298.308,0.0437
gemma3:4b,How do I write a professional follow-up email after a job in...,1200,268.829,0.0201
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,861,255.111,0.0201
gemma3:4b,What are some fun icebreaker questions for team meetings?,376,293.102,0.0254
gemma3:4b,How do I write a professional follow-up email after a job in...,294,294.653,0.0273
gemma3:4b,What's the difference between anxiety and stress?,848,255.417,0.0201
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,1311,273.795,0.0201
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,847,246.436,0.0191
gemma3:4b,What are some fun icebreaker questions for team meetings?,1019,265.627,0.0200
gemma3:4b,What are some tips to stay focused while studying?,936,282.230,0.0218
gemma3:4b,Can you explain inflation in simple terms?,460,276.600,0.0200
gemma3:4b,What are some fun icebreaker questions for team meetings?,1040,264.890,0.0202
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,1253,263.124,0.0202
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,761,246.114,0.0198
gemma3:4b,How can I start a simple workout routine at home with no equ...,969,280.204,0.0198
gemma3:4b,What are some fun icebreaker questions for team meetings?,1084,246.401,0.0198
gemma3:4b,What are some tips to stay focused while studying?,775,284.939,0.0229
gemma3:4b,What are some fun icebreaker questions for team meetings?,980,280.690,0.0224
gemma3:4b,How do I write a professional follow-up email after a job in...,1043,277.571,0.0197
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,1174,251.859,0.0198
gemma3:4b,How can I start a simple workout routine at home with no equ...,693,286.259,0.0237
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,837,283.417,0.0230
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,966,253.390,0.0198
gemma3:4b,How can I start a simple workout routine at home with no equ...,990,273.844,0.0200
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,808,282.572,0.0199
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,752,284.848,0.0198
gemma3:4b,Can you explain inflation in simple terms?,534,241.943,0.0199
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,878,261.198,0.0201
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,364,292.946,0.0267
gemma3:4b,What's the difference between anxiety and stress?,951,241.854,0.0199
gemma3:4b,What are some fun icebreaker questions for team meetings?,999,267.623,0.0200
gemma3:4b,What's the difference between anxiety and stress?,808,247.419,0.0198
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,954,270.722,0.0198
gemma3:4b,What are some fun icebreaker questions for team meetings?,986,256.955,0.0198
gemma3:4b,How can I start a simple workout routine at home with no equ...,907,276.147,0.0201
gemma3:4b,What's the difference between anxiety and stress?,872,237.554,0.0197
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,815,274.671,0.0200
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,832,248.210,0.0196
gemma3:4b,What's the difference between anxiety and stress?,851,264.382,0.0202
gemma3:4b,How do I negotiate my salary during a job offer?,1272,256.506,0.0202
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,1183,276.609,0.0220
gemma3:4b,How do I negotiate my salary during a job offer?,1297,251.682,0.0197
gemma3:4b,What are some tips to stay focused while studying?,795,284.285,0.0231
gemma3:4b,How can I start a simple workout routine at home with no equ...,443,291.608,0.0250
gemma3:4b,Can you explain inflation in simple terms?,501,260.957,0.0202
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,1234,262.978,0.0198
gemma3:4b,How do I write a professional follow-up email after a job in...,1200,271.458,0.0202
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,792,270.445,0.0198
gemma3:4b,How do I write a professional follow-up email after a job in...,1040,279.162,0.0196
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,822,276.236,0.0195
gemma3:4b,How can I start a simple workout routine at home with no equ...,1020,279.843,0.0225
gemma3:4b,What's the difference between anxiety and stress?,841,282.097,0.0196
gemma3:4b,What are some tips to stay focused while studying?,1048,252.329,0.0200
gemma3:4b,How do I negotiate my salary during a job offer?,1313,266.917,0.0202
gemma3:4b,Can you explain inflation in simple terms?,441,233.473,0.0201
gemma3:4b,How do I negotiate my salary during a job offer?,810,287.415,0.0227
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,1295,271.620,0.0201
gemma3:4b,What are some tips to stay focused while studying?,1027,282.212,0.0200
gemma3:4b,What's the difference between anxiety and stress?,763,287.344,0.0228
gemma3:4b,How can I start a simple workout routine at home with no equ...,351,293.431,0.0266
gemma3:4b,What are some fun icebreaker questions for team meetings?,154,297.194,0.0356
gemma3:4b,How can I start a simple workout routine at home with no equ...,329,293.606,0.0276
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,1224,242.317,0.0202
gemma3:4b,How can I start a simple workout routine at home with no equ...,393,295.792,0.0254
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,782,234.480,0.0202
gemma3:4b,How do I write a professional follow-up email after a job in...,711,286.701,0.0226
gemma3:4b,How do I negotiate my salary during a job offer?,423,292.189,0.0250
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,812,266.315,0.0197
gemma3:4b,What's the difference between anxiety and stress?,896,282.580,0.0225
gemma3:4b,Can you explain inflation in simple terms?,576,234.122,0.0192
gemma3:4b,Can you explain inflation in simple terms?,508,257.171,0.0194
gemma3:4b,What's the difference between anxiety and stress?,892,234.214,0.0194
gemma3:4b,Can you explain inflation in simple terms?,431,254.571,0.0199
gemma3:4b,What's the difference between anxiety and stress?,818,243.038,0.0198
gemma3:4b,How do I negotiate my salary during a job offer?,1252,258.290,0.0192
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,1205,277.036,0.0213
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,1295,270.255,0.0198
gemma3:4b,How do I write a professional follow-up email after a job in...,1188,238.647,0.0200
gemma3:4b,How do I write a professional follow-up email after a job in...,1070,234.489,0.0201
gemma3:4b,What are some fun icebreaker questions for team meetings?,1131,242.742,0.0200
gemma3:4b,What are some tips to stay focused while studying?,1010,276.506,0.0199
gemma3:4b,How do I negotiate my salary during a job offer?,1030,279.629,0.0224
gemma3:4b,How do I write a professional follow-up email after a job in...,1212,238.927,0.0201
gemma3:4b,What's the difference between anxiety and stress?,851,238.823,0.0200
gemma3:4b,What's the difference between anxiety and stress?,812,283.003,0.0192
gemma3:4b,What are some tips to stay focused while studying?,839,284.041,0.0222
gemma3:4b,Can you explain inflation in simple terms?,110,298.115,0.0414
gemma3:4b,How can I start a simple workout routine at home with no equ...,1006,249.968,0.0200
gemma3:4b,How do I negotiate my salary during a job offer?,1357,239.761,0.0200
gemma3:4b,How can I start a simple workout routine at home with no equ...,501,290.724,0.0239
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,395,292.714,0.0252
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,1262,228.081,0.0201
gemma3:4b,Can you explain inflation in simple terms?,541,289.142,0.0189
gemma3:4b,How do I write a professional follow-up email after a job in...,634,288.186,0.0229
gemma3:4b,What are some tips to stay focused while studying?,938,260.199,0.0197
gemma3:4b,What's the difference between anxiety and stress?,875,245.866,0.0201
gemma3:4b,How do I write a professional follow-up email after a job in...,1271,264.797,0.0198
gemma3:4b,What's the difference between anxiety and stress?,834,251.179,0.0201
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,790,240.395,0.0193
gemma3:4b,Can you explain inflation in simple terms?,540,243.780,0.0199
gemma3:4b,Can you explain inflation in simple terms?,570,275.553,0.0201
gemma3:4b,How can I start a simple workout routine at home with no equ...,1115,268.422,0.0194
gemma3:4b,Can you explain inflation in simple terms?,481,278.888,0.0198
gemma3:4b,What's the difference between anxiety and stress?,860,215.813,0.0200
gemma3:4b,How can I start a simple workout routine at home with no equ...,1082,254.523,0.0198
gemma3:4b,How do I negotiate my salary during a job offer?,1275,272.746,0.0200
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,1324,222.702,0.0200
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,1225,248.983,0.0198
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,828,282.902,0.0201
gemma3:4b,What are some fun icebreaker questions for team meetings?,429,291.598,0.0258
gemma3:4b,How can I start a simple workout routine at home with no equ...,107,298.072,0.0430
gemma3:4b,Can you explain inflation in simple terms?,544,225.664,0.0204
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,860,224.116,0.0203
gemma3:4b,What are some fun icebreaker questions for team meetings?,989,260.922,0.0200
gemma3:4b,Can you explain inflation in simple terms?,535,234.375,0.0198
gemma3:4b,What's the difference between anxiety and stress?,864,281.658,0.0196
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,797,284.631,0.0226
gemma3:4b,What are some fun icebreaker questions for team meetings?,1035,259.253,0.0200
gemma3:4b,What's the difference between anxiety and stress?,864,236.062,0.0198
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,463,291.472,0.0254
gemma3:4b,How do I write a professional follow-up email after a job in...,1066,271.528,0.0200
gemma3:4b,What's the difference between anxiety and stress?,846,237.653,0.0200
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,850,279.415,0.0201
gemma3:4b,What are some tips to stay focused while studying?,869,282.890,0.0228
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,575,288.952,0.0239
gemma3:4b,What are some tips to stay focused while studying?,1025,269.696,0.0199
gemma3:4b,What's the difference between anxiety and stress?,853,246.169,0.0201
gemma3:4b,How do I negotiate my salary during a job offer?,1443,240.881,0.0201
gemma3:4b,What are some tips to stay focused while studying?,1011,280.263,0.0193
gemma3:4b,How do I negotiate my salary during a job offer?,1152,277.011,0.0223
gemma3:4b,How do I write a professional follow-up email after a job in...,698,286.104,0.0238
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,936,281.957,0.0221
gemma3:4b,How do I write a professional follow-up email after a job in...,901,246.818,0.0204
gemma3:4b,What are some fun icebreaker questions for team meetings?,810,284.435,0.0225
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,753,273.439,0.0196
gemma3:4b,How do I negotiate my salary during a job offer?,1153,237.064,0.0204
gemma3:4b,How can I start a simple workout routine at home with no equ...,1145,273.611,0.0198
gemma3:4b,What are some fun icebreaker questions for team meetings?,1164,272.721,0.0194
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,809,272.681,0.0196
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,804,227.801,0.0203
gemma3:4b,How can I start a simple workout routine at home with no equ...,1149,253.119,0.0203
gemma3:4b,What's the difference between anxiety and stress?,840,282.923,0.0192
gemma3:4b,What are some tips to stay focused while studying?,1020,265.391,0.0200
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,905,260.904,0.0192
gemma3:4b,What are some tips to stay focused while studying?,939,243.580,0.0202
gemma3:4b,What's the difference between anxiety and stress?,883,278.697,0.0200
gemma3:4b,How do I negotiate my salary during a job offer?,1337,240.983,0.0202
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,882,274.267,0.0196
gemma3:4b,What are some fun icebreaker questions for team meetings?,1163,273.703,0.0196
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,1148,277.186,0.0222
gemma3:4b,What's the difference between anxiety and stress?,844,252.707,0.0201
gemma3:4b,Can you explain inflation in simple terms?,530,285.958,0.0194
gemma3:4b,Can you explain inflation in simple terms?,481,260.681,0.0197
gemma3:4b,What are some tips to stay focused while studying?,984,257.697,0.0201
gemma3:4b,How do I write a professional follow-up email after a job in...,1125,262.090,0.0200
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,1163,274.547,0.0201
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,832,273.811,0.0195
gemma3:4b,Can you explain inflation in simple terms?,542,266.819,0.0200
gemma3:4b,How can I start a simple workout routine at home with no equ...,970,272.497,0.0195
gemma3:4b,How do I write a professional follow-up email after a job in...,1116,261.200,0.0200
gemma3:4b,How can I start a simple workout routine at home with no equ...,934,263.340,0.0197
gemma3:4b,What are some tips to stay focused while studying?,1038,277.401,0.0198
gemma3:4b,What are some fun icebreaker questions for team meetings?,970,281.142,0.0222
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,709,286.192,0.0233
gemma3:4b,How do I negotiate my salary during a job offer?,1301,270.904,0.0201
gemma3:4b,How do I write a professional follow-up email after a job in...,954,277.811,0.0201
gemma3:4b,Can you explain inflation in simple terms?,455,282.451,0.0194
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,643,287.615,0.0234
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,1031,279.487,0.0225
gemma3:4b,How do I negotiate my salary during a job offer?,1298,252.591,0.0202
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,657,287.664,0.0229
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,760,279.457,0.0201
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,859,264.066,0.0201
gemma3:4b,How do I write a professional follow-up email after a job in...,1048,279.143,0.0225
gemma3:4b,How do I negotiate my salary during a job offer?,1323,272.656,0.0202
gemma3:4b,How do I negotiate my salary during a job offer?,1378,239.437,0.0195
gemma3:4b,What are some fun icebreaker questions for team meetings?,487,290.437,0.0252
gemma3:4b,Can you explain inflation in simple terms?,527,275.671,0.0199
gemma3:4b,Can you explain inflation in simple terms?,395,282.898,0.0196
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,537,289.606,0.0244
gemma3:4b,How do I write a professional follow-up email after a job in...,1221,238.832,0.0198
gemma3:4b,How do I write a professional follow-up email after a job in...,493,290.501,0.0247
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,922,248.329,0.0198
gemma3:4b,How can I start a simple workout routine at home with no equ...,1102,273.718,0.0198
gemma3:4b,What are some fun icebreaker questions for team meetings?,890,282.668,0.0225
gemma3:4b,What are some tips to stay focused while studying?,1052,272.515,0.0200
gemma3:4b,How do I write a professional follow-up email after a job in...,969,239.256,0.0197
gemma3:4b,Can you explain inflation in simple terms?,599,230.276,0.0196
gemma3:4b,Can you explain inflation in simple terms?,593,275.554,0.0199
gemma3:4b,How do I write a professional follow-up email after a job in...,915,282.027,0.0226
