Model,Prompt,Tokens,TTFT (s),Avg Time/Token (s)
gemma3:4b,How do I negotiate my salary during a job offer?,1364,180.225,0.0203
gemma3:4b,How do I write a professional follow-up email after a job in...,1132,185.122,0.0200
gemma3:4b,Can you explain inflation in simple terms?,495,198.771,0.0202
gemma3:4b,What are some fun icebreaker questions for team meetings?,1156,187.476,0.0200
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,1205,193.948,0.0200
gemma3:4b,How do I write a professional follow-up email after a job in...,1067,206.904,0.0198
gemma3:4b,How do I write a professional follow-up email after a job in...,1058,208.836,0.0198
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,1212,203.947,0.0201
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,1266,207.794,0.0200
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,1145,209.633,0.0200
gemma3:4b,How can I start a simple workout routine at home with no equ...,923,216.112,0.0201
gemma3:4b,Can you explain inflation in simple terms?,552,232.126,0.0191
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,849,228.103,0.0197
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,814,227.297,0.0200
gemma3:4b,What are some tips to stay focused while studying?,1006,230.543,0.0193
gemma3:4b,How do I negotiate my salary during a job offer?,1259,228.885,0.0198
gemma3:4b,How do I write a professional follow-up email after a job in...,1248,234.685,0.0200
gemma3:4b,What are some fun icebreaker questions for team meetings?,1129,243.911,0.0201
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,850,251.013,0.0199
gemma3:4b,How do I negotiate my salary during a job offer?,1420,240.697,0.0198
gemma3:4b,How do I negotiate my salary during a job offer?,1313,243.615,0.0200
gemma3:4b,How do I negotiate my salary during a job offer?,1272,253.902,0.0201
gemma3:4b,What's the difference between anxiety and stress?,841,265.653,0.0202
gemma3:4b,How do I write a professional follow-up email after a job in...,1245,260.634,0.0200
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,847,269.859,0.0198
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,878,269.906,0.0200
gemma3:4b,What are some tips to stay focused while studying?,1052,267.949,0.0199
gemma3:4b,What are some tips to stay focused while studying?,1016,278.522,0.0200
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,805,285.621,0.0196
gemma3:4b,What's the difference between anxiety and stress?,834,286.703,0.0199
gemma3:4b,How can I start a simple workout routine at home with no equ...,1037,282.676,0.0223
gemma3:4b,What are some fun icebreaker questions for team meetings?,221,298.903,0.0313
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,49,301.376,0.0712
gemma3:4b,How do I write a professional follow-up email after a job in...,46,301.451,0.0745
gemma3:4b,How can I start a simple workout routine at home with no equ...,735,288.945,0.0233
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,5,302.458,0.5194
gemma3:4b,How do I negotiate my salary during a job offer?,3,302.496,0.8507
gemma3:4b,What are some fun icebreaker questions for team meetings?,998,253.852,0.0197
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,877,265.957,0.0193
gemma3:4b,What are some fun icebreaker questions for team meetings?,1040,278.110,0.0192
gemma3:4b,What's the difference between anxiety and stress?,868,262.805,0.0201
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,1190,248.306,0.0195
gemma3:4b,How do I negotiate my salary during a job offer?,1266,264.478,0.0201
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,1183,277.352,0.0214
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,229,295.628,0.0308
gemma3:4b,How can I start a simple workout routine at home with no equ...,182,296.532,0.0337
gemma3:4b,Can you explain inflation in simple terms?,545,278.503,0.0198
gemma3:4b,What are some fun icebreaker questions for team meetings?,1067,264.092,0.0201
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,783,261.402,0.0201
gemma3:4b,How do I write a professional follow-up email after a job in...,1150,275.459,0.0201
gemma3:4b,How do I write a professional follow-up email after a job in...,1296,261.091,0.0202
gemma3:4b,How do I write a professional follow-up email after a job in...,1079,278.783,0.0221
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,796,261.254,0.0199
gemma3:4b,What are some tips to stay focused while studying?,958,272.722,0.0203
gemma3:4b,Can you explain inflation in simple terms?,512,276.875,0.0203
gemma3:4b,What's the difference between anxiety and stress?,819,260.425,0.0201
gemma3:4b,What are some fun icebreaker questions for team meetings?,1096,274.309,0.0201
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,881,267.847,0.0199
gemma3:4b,What are some fun icebreaker questions for team meetings?,1064,269.091,0.0199
gemma3:4b,What are some fun icebreaker questions for team meetings?,1015,259.336,0.0197
gemma3:4b,How do I write a professional follow-up email after a job in...,1156,269.809,0.0200
gemma3:4b,How do I negotiate my salary during a job offer?,1340,249.644,0.0199
gemma3:4b,What are some fun icebreaker questions for team meetings?,1096,260.557,0.0199
gemma3:4b,How do I negotiate my salary during a job offer?,1331,273.514,0.0219
gemma3:4b,How can I start a simple workout routine at home with no equ...,1127,260.348,0.0199
gemma3:4b,What are some fun icebreaker questions for team meetings?,457,291.037,0.0255
gemma3:4b,What are some tips to stay focused while studying?,1007,266.347,0.0203
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,878,263.584,0.0198
gemma3:4b,How can I start a simple workout routine at home with no equ...,786,284.402,0.0233
gemma3:4b,What's the difference between anxiety and stress?,548,289.203,0.0246
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,818,270.496,0.0197
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,1304,267.674,0.0202
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,895,256.683,0.0195
gemma3:4b,How do I negotiate my salary during a job offer?,1324,268.377,0.0202
gemma3:4b,How can I start a simple workout routine at home with no equ...,1059,266.188,0.0200
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,901,252.033,0.0196
gemma3:4b,How do I negotiate my salary during a job offer?,1334,272.491,0.0201
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,864,273.321,0.0201
gemma3:4b,What's the difference between anxiety and stress?,751,285.203,0.0233
gemma3:4b,What are some fun icebreaker questions for team meetings?,969,274.374,0.0199
gemma3:4b,How can I start a simple workout routine at home with no equ...,728,285.659,0.0234
gemma3:4b,How do I negotiate my salary during a job offer?,1301,254.780,0.0197
gemma3:4b,How can I start a simple workout routine at home with no equ...,1172,240.872,0.0197
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,1362,273.134,0.0217
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,712,286.183,0.0232
gemma3:4b,How can I start a simple workout routine at home with no equ...,980,257.469,0.0197
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,1011,279.978,0.0225
gemma3:4b,What's the difference between anxiety and stress?,898,279.057,0.0199
gemma3:4b,How can I start a simple workout routine at home with no equ...,668,286.819,0.0238
gemma3:4b,How do I negotiate my salary during a job offer?,1283,219.271,0.0198
gemma3:4b,Can you explain inflation in simple terms?,529,230.504,0.0199
gemma3:4b,What are some tips to stay focused while studying?,538,289.553,0.0244
gemma3:4b,How do I write a professional follow-up email after a job in...,1186,271.880,0.0200
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,609,288.222,0.0238
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,943,276.386,0.0197
gemma3:4b,What are some tips to stay focused while studying?,1014,230.502,0.0197
gemma3:4b,How can I start a simple workout routine at home with no equ...,971,209.832,0.0197
gemma3:4b,What are some fun icebreaker questions for team meetings?,1169,276.730,0.0222
gemma3:4b,How do I write a professional follow-up email after a job in...,1079,276.360,0.0199
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,1199,254.079,0.0201
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,629,287.612,0.0240
gemma3:4b,Can you explain inflation in simple terms?,344,293.402,0.0270
gemma3:4b,How can I start a simple workout routine at home with no equ...,888,263.377,0.0201
gemma3:4b,What are some tips to stay focused while studying?,236,295.610,0.0301
gemma3:4b,What are some fun icebreaker questions for team meetings?,58,299.081,0.0623
gemma3:4b,What are some fun icebreaker questions for team meetings?,988,215.645,0.0196
gemma3:4b,How can I start a simple workout routine at home with no equ...,1027,210.378,0.0196
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,405,292.354,0.0255
gemma3:4b,Can you explain inflation in simple terms?,457,225.469,0.0199
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,843,281.857,0.0197
gemma3:4b,What are some tips to stay focused while studying?,856,261.069,0.0200
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,939,212.544,0.0197
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,786,219.403,0.0196
gemma3:4b,What are some fun icebreaker questions for team meetings?,1094,276.074,0.0200
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,789,280.435,0.0201
gemma3:4b,What are some fun icebreaker questions for team meetings?,1051,264.131,0.0200
gemma3:4b,How can I start a simple workout routine at home with no equ...,1005,260.476,0.0200
gemma3:4b,How can I start a simple workout routine at home with no equ...,1026,228.356,0.0196
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,667,287.036,0.0235
gemma3:4b,How can I start a simple workout routine at home with no equ...,1030,232.843,0.0196
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,819,274.864,0.0198
gemma3:4b,How do I negotiate my salary during a job offer?,1228,272.928,0.0198
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,836,250.202,0.0200
gemma3:4b,How do I write a professional follow-up email after a job in...,1079,263.309,0.0198
gemma3:4b,Can you explain inflation in simple terms?,531,275.523,0.0201
gemma3:4b,What's the difference between anxiety and stress?,805,252.598,0.0200
gemma3:4b,How can I start a simple workout routine at home with no equ...,1112,247.619,0.0200
gemma3:4b,Can you explain inflation in simple terms?,530,263.611,0.0196
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,731,280.525,0.0195
gemma3:4b,How do I write a professional follow-up email after a job in...,961,261.860,0.0197
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,966,268.387,0.0200
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,1211,271.030,0.0197
gemma3:4b,What are some fun icebreaker questions for team meetings?,1025,267.814,0.0199
gemma3:4b,How can I start a simple workout routine at home with no equ...,1090,229.457,0.0200
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,927,281.412,0.0230
gemma3:4b,How can I start a simple workout routine at home with no equ...,880,265.981,0.0201
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,530,289.492,0.0249
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,224,295.814,0.0307
gemma3:4b,What are some fun icebreaker questions for team meetings?,1001,241.158,0.0199
gemma3:4b,Can you explain inflation in simple terms?,579,279.967,0.0200
gemma3:4b,What are some fun icebreaker questions for team meetings?,1008,273.438,0.0201
gemma3:4b,How do I write a professional follow-up email after a job in...,1073,239.718,0.0199
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,841,282.423,0.0194
gemma3:4b,Can you explain inflation in simple terms?,585,250.880,0.0199
gemma3:4b,How can I start a simple workout routine at home with no equ...,972,280.827,0.0195
gemma3:4b,Can you explain inflation in simple terms?,292,294.411,0.0284
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,804,274.538,0.0200
gemma3:4b,How can I start a simple workout routine at home with no equ...,360,293.166,0.0265
gemma3:4b,Can you explain inflation in simple terms?,559,257.041,0.0195
gemma3:4b,What are some tips to stay focused while studying?,955,251.152,0.0196
gemma3:4b,What are some fun icebreaker questions for team meetings?,1009,275.723,0.0200
gemma3:4b,How do I negotiate my salary during a job offer?,379,292.880,0.0259
gemma3:4b,How can I start a simple workout routine at home with no equ...,832,283.822,0.0227
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,787,271.822,0.0200
gemma3:4b,What are some fun icebreaker questions for team meetings?,914,257.589,0.0198
gemma3:4b,What's the difference between anxiety and stress?,841,226.216,0.0199
gemma3:4b,How do I negotiate my salary during a job offer?,1112,277.901,0.0223
gemma3:4b,What are some fun icebreaker questions for team meetings?,1121,249.654,0.0199
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,668,286.743,0.0239
gemma3:4b,How do I write a professional follow-up email after a job in...,1134,260.144,0.0201
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,769,229.866,0.0199
gemma3:4b,How do I write a professional follow-up email after a job in...,1012,275.537,0.0200
gemma3:4b,How do I negotiate my salary during a job offer?,1268,259.918,0.0201
gemma3:4b,How do I negotiate my salary during a job offer?,1399,237.956,0.0199
gemma3:4b,Can you explain inflation in simple terms?,541,278.322,0.0202
gemma3:4b,What are some fun icebreaker questions for team meetings?,1021,264.650,0.0200
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,812,263.669,0.0201
gemma3:4b,How can I start a simple workout routine at home with no equ...,996,239.169,0.0200
gemma3:4b,How can I start a simple workout routine at home with no equ...,932,281.552,0.0227
gemma3:4b,How do I negotiate my salary during a job offer?,1065,278.969,0.0223
gemma3:4b,How do I negotiate my salary during a job offer?,1360,232.272,0.0199
gemma3:4b,How can I start a simple workout routine at home with no equ...,1103,258.768,0.0201
gemma3:4b,What's the difference between anxiety and stress?,891,230.171,0.0198
gemma3:4b,How do I write a professional follow-up email after a job in...,690,286.412,0.0236
gemma3:4b,How do I write a professional follow-up email after a job in...,1095,260.874,0.0201
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,551,289.190,0.0245
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,337,293.596,0.0270
gemma3:4b,What's the difference between anxiety and stress?,845,234.835,0.0195
gemma3:4b,What are some tips to stay focused while studying?,643,287.641,0.0234
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,1163,231.807,0.0196
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,704,286.312,0.0232
gemma3:4b,How do I negotiate my salary during a job offer?,1423,265.863,0.0201
gemma3:4b,How can I start a simple workout routine at home with no equ...,1178,265.465,0.0201
gemma3:4b,Can you explain inflation in simple terms?,534,252.672,0.0200
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,851,242.090,0.0199
gemma3:4b,How can I start a simple workout routine at home with no equ...,947,247.054,0.0200
gemma3:4b,Can you explain inflation in simple terms?,514,229.926,0.0194
gemma3:4b,What are some tips to stay focused while studying?,956,248.754,0.0197
gemma3:4b,How can I start a simple workout routine at home with no equ...,704,286.453,0.0230
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,806,284.427,0.0226
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,295,294.321,0.0284
gemma3:4b,How do I write a professional follow-up email after a job in...,1209,235.384,0.0200
gemma3:4b,What's the difference between anxiety and stress?,500,290.325,0.0247
gemma3:4b,What's the difference between anxiety and stress?,821,230.370,0.0201
gemma3:4b,What's the difference between anxiety and stress?,820,235.740,0.0199
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,850,233.242,0.0199
gemma3:4b,What are some fun icebreaker questions for team meetings?,744,285.558,0.0230
gemma3:4b,Can you explain inflation in simple terms?,508,232.253,0.0198
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,594,288.429,0.0240
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,936,248.801,0.0199
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,1229,234.070,0.0200
gemma3:4b,What are some tips to stay focused while studying?,992,230.168,0.0199
gemma3:4b,How do I negotiate my salary during a job offer?,815,284.283,0.0226
gemma3:4b,What are some tips to stay focused while studying?,941,279.065,0.0196
gemma3:4b,What's the difference between anxiety and stress?,879,229.716,0.0201
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,767,232.409,0.0199
gemma3:4b,How do I negotiate my salary during a job offer?,725,285.691,0.0234
gemma3:4b,What are some fun icebreaker questions for team meetings?,484,290.512,0.0252
gemma3:4b,Can you explain inflation in simple terms?,543,230.362,0.0197
gemma3:4b,What are some tips to stay focused while studying?,1029,240.372,0.0199
gemma3:4b,What are some fun icebreaker questions for team meetings?,1014,230.869,0.0200
gemma3:4b,How do I negotiate my salary during a job offer?,311,294.137,0.0275
gemma3:4b,Can you explain inflation in simple terms?,454,288.969,0.0194
gemma3:4b,What are some tips to stay focused while studying?,431,291.774,0.0253
gemma3:4b,How can I start a simple workout routine at home with no equ...,301,294.308,0.0279
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,1176,229.224,0.0198
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,854,178.910,0.0199
gemma3:4b,What are some tips to stay focused while studying?,1002,203.476,0.0199
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,529,289.880,0.0242
gemma3:4b,How do I negotiate my salary during a job offer?,1357,231.883,0.0199
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,846,283.551,0.0226
gemma3:4b,Can you explain inflation in simple terms?,550,167.771,0.0199
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,857,251.330,0.0200
gemma3:4b,What are some tips to stay focused while studying?,909,278.000,0.0199
gemma3:4b,Can you explain inflation in simple terms?,516,161.834,0.0199
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,794,248.691,0.0199
gemma3:4b,How do I negotiate my salary during a job offer?,1288,184.719,0.0200
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,893,282.344,0.0228
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,787,247.661,0.0197
gemma3:4b,How can I start a simple workout routine at home with no equ...,864,282.917,0.0229
gemma3:4b,Can you explain inflation in simple terms?,628,286.688,0.0200
gemma3:4b,How can I start a simple workout routine at home with no equ...,876,244.127,0.0197
gemma3:4b,What are some tips to stay focused while studying?,1004,168.773,0.0200
gemma3:4b,Can you explain inflation in simple terms?,572,243.328,0.0198
gemma3:4b,How do I negotiate my salary during a job offer?,1272,167.943,0.0200
gemma3:4b,How do I write a professional follow-up email after a job in...,835,283.621,0.0228
gemma3:4b,How do I write a professional follow-up email after a job in...,70,298.810,0.0555
gemma3:4b,What are some tips to stay focused while studying?,946,184.353,0.0200
gemma3:4b,How can I start a simple workout routine at home with no equ...,945,246.643,0.0196
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,1256,246.758,0.0197
gemma3:4b,How do I negotiate my salary during a job offer?,629,287.954,0.0234
gemma3:4b,How do I negotiate my salary during a job offer?,972,281.084,0.0222
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,1230,187.224,0.0199
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,796,196.256,0.0199
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,464,291.085,0.0254
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,850,249.093,0.0201
gemma3:4b,Can you explain inflation in simple terms?,436,184.779,0.0198
gemma3:4b,What are some tips to stay focused while studying?,546,289.600,0.0240
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,1335,257.337,0.0202
gemma3:4b,How do I negotiate my salary during a job offer?,579,288.999,0.0236
gemma3:4b,How do I negotiate my salary during a job offer?,318,293.910,0.0276
gemma3:4b,What are some tips to stay focused while studying?,919,181.264,0.0198
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,433,291.689,0.0254
gemma3:4b,How can I start a simple workout routine at home with no equ...,986,246.536,0.0204
gemma3:4b,What's the difference between anxiety and stress?,475,290.931,0.0247
gemma3:4b,What are some fun icebreaker questions for team meetings?,1153,178.914,0.0198
gemma3:4b,What are some tips to stay focused while studying?,638,287.684,0.0235
gemma3:4b,How do I negotiate my salary during a job offer?,1297,251.774,0.0203
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,673,286.963,0.0234
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,305,294.116,0.0281
gemma3:4b,Can you explain inflation in simple terms?,100,298.207,0.0447
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,870,263.107,0.0201
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,1209,184.956,0.0199
gemma3:4b,What are some fun icebreaker questions for team meetings?,171,296.879,0.0339
gemma3:4b,How do I negotiate my salary during a job offer?,244,295.468,0.0296
gemma3:4b,What are some tips to stay focused while studying?,922,189.734,0.0198
gemma3:4b,Can you explain inflation in simple terms?,569,254.903,0.0199
gemma3:4b,What's the difference between anxiety and stress?,793,284.623,0.0228
gemma3:4b,How do I negotiate my salary during a job offer?,685,286.706,0.0233
gemma3:4b,How can I start a simple workout routine at home with no equ...,1112,247.428,0.0199
gemma3:4b,What's the difference between anxiety and stress?,799,248.423,0.0199
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,1250,190.175,0.0196
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,1113,186.989,0.0197
gemma3:4b,What's the difference between anxiety and stress?,856,258.766,0.0195
gemma3:4b,Can you explain inflation in simple terms?,501,241.629,0.0197
gemma3:4b,How can I start a simple workout routine at home with no equ...,1069,279.212,0.0222
gemma3:4b,What's the difference between anxiety and stress?,819,246.596,0.0198
gemma3:4b,What are some tips to stay focused while studying?,960,204.733,0.0197
gemma3:4b,What are some fun icebreaker questions for team meetings?,1073,198.378,0.0198
gemma3:4b,How do I write a professional follow-up email after a job in...,1069,262.492,0.0201
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,823,240.496,0.0201
gemma3:4b,How do I write a professional follow-up email after a job in...,1245,237.280,0.0200
gemma3:4b,How do I write a professional follow-up email after a job in...,1253,264.226,0.0201
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,899,203.121,0.0199
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,851,199.714,0.0199
gemma3:4b,Can you explain inflation in simple terms?,571,282.738,0.0201
gemma3:4b,How can I start a simple workout routine at home with no equ...,946,281.221,0.0227
gemma3:4b,How can I start a simple workout routine at home with no equ...,971,253.097,0.0201
gemma3:4b,How can I start a simple workout routine at home with no equ...,1013,205.705,0.0198
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,1232,244.331,0.0202
gemma3:4b,What's the difference between anxiety and stress?,850,271.551,0.0198
gemma3:4b,What are some fun icebreaker questions for team meetings?,1073,274.068,0.0199
gemma3:4b,How can I start a simple workout routine at home with no equ...,908,249.888,0.0203
gemma3:4b,How do I write a professional follow-up email after a job in...,1473,200.500,0.0199
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,797,193.063,0.0199
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,1235,255.710,0.0202
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,818,264.061,0.0201
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,1171,273.974,0.0200
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,793,205.489,0.0195
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,1142,277.298,0.0222
gemma3:4b,Can you explain inflation in simple terms?,511,277.327,0.0197
gemma3:4b,How do I negotiate my salary during a job offer?,1419,204.643,0.0197
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,751,273.417,0.0198
gemma3:4b,Can you explain inflation in simple terms?,569,277.003,0.0199
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,719,267.668,0.0201
gemma3:4b,What are some tips to stay focused while studying?,795,284.193,0.0233
gemma3:4b,What are some fun icebreaker questions for team meetings?,1072,214.470,0.0200
