Model,Prompt,Tokens,TTFT (s),Avg Time/Token (s)
gemma3:4b,What are some tips to stay focused while studying?,1031,170.074,0.0199
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,910,177.384,0.0198
gemma3:4b,How can I start a simple workout routine at home with no equ...,1047,176.483,0.0203
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,1277,173.302,0.0199
gemma3:4b,Can you explain inflation in simple terms?,472,190.592,0.0200
gemma3:4b,What's the difference between anxiety and stress?,842,190.068,0.0202
gemma3:4b,What's the difference between anxiety and stress?,881,189.809,0.0197
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,816,198.751,0.0197
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,904,198.120,0.0196
gemma3:4b,How do I negotiate my salary during a job offer?,1287,195.495,0.0197
gemma3:4b,What are some tips to stay focused while studying?,1001,207.162,0.0199
gemma3:4b,How do I write a professional follow-up email after a job in...,1015,207.090,0.0200
gemma3:4b,How do I negotiate my salary during a job offer?,1334,201.111,0.0199
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,883,215.926,0.0202
gemma3:4b,What are some tips to stay focused while studying?,1010,214.878,0.0203
gemma3:4b,How do I write a professional follow-up email after a job in...,1211,220.905,0.0198
gemma3:4b,What are some tips to stay focused while studying?,947,227.138,0.0197
gemma3:4b,What are some tips to stay focused while studying?,1024,226.478,0.0200
gemma3:4b,How do I write a professional follow-up email after a job in...,1114,226.751,0.0201
gemma3:4b,What's the difference between anxiety and stress?,781,236.362,0.0202
gemma3:4b,What are some fun icebreaker questions for team meetings?,961,233.840,0.0199
gemma3:4b,How do I write a professional follow-up email after a job in...,1107,244.838,0.0195
gemma3:4b,What's the difference between anxiety and stress?,801,251.134,0.0197
gemma3:4b,What's the difference between anxiety and stress?,886,251.997,0.0198
gemma3:4b,How can I start a simple workout routine at home with no equ...,1035,250.188,0.0198
gemma3:4b,How do I negotiate my salary during a job offer?,1367,244.963,0.0195
gemma3:4b,How do I negotiate my salary during a job offer?,1328,247.037,0.0199
gemma3:4b,How can I start a simple workout routine at home with no equ...,929,266.506,0.0199
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,855,270.691,0.0199
gemma3:4b,How can I start a simple workout routine at home with no equ...,977,269.581,0.0201
gemma3:4b,How do I negotiate my salary during a job offer?,1258,266.975,0.0201
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,1206,270.783,0.0201
gemma3:4b,How do I negotiate my salary during a job offer?,1225,274.502,0.0201
gemma3:4b,What's the difference between anxiety and stress?,513,293.292,0.0249
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,749,288.750,0.0231
gemma3:4b,How can I start a simple workout routine at home with no equ...,427,294.099,0.0258
gemma3:4b,What are some fun icebreaker questions for team meetings?,670,289.245,0.0238
gemma3:4b,Can you explain inflation in simple terms?,226,299.195,0.0311
gemma3:4b,How do I negotiate my salary during a job offer?,1,302.693,2.5177
gemma3:4b,How do I negotiate my salary during a job offer?,891,285.049,0.0226
gemma3:4b,Can you explain inflation in simple terms?,3,302.766,0.8519
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,50,302.779,0.0696
gemma3:4b,What are some fun icebreaker questions for team meetings?,52,302.730,0.0679
gemma3:4b,What are some tips to stay focused while studying?,50,302.783,0.0696
gemma3:4b,How can I start a simple workout routine at home with no equ...,48,302.818,0.0718
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,46,302.884,0.0736
gemma3:4b,How do I write a professional follow-up email after a job in...,46,302.871,0.0741
gemma3:4b,Can you explain inflation in simple terms?,2,303.877,1.2690
gemma3:4b,What are some fun icebreaker questions for team meetings?,1,303.929,2.5115
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,2,303.902,1.2704
gemma3:4b,What are some fun icebreaker questions for team meetings?,3,303.886,0.8528
gemma3:4b,How do I negotiate my salary during a job offer?,3,302.907,0.8498
gemma3:4b,What's the difference between anxiety and stress?,3,302.969,0.8479
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,2,303.017,1.2685
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,4,303.020,0.6414
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,4,303.015,0.6421
gemma3:4b,How can I start a simple workout routine at home with no equ...,3,303.095,0.8485
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,6,303.026,0.4377
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,3,303.110,0.8532
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,2,303.142,1.2687
gemma3:4b,How can I start a simple workout routine at home with no equ...,24,302.206,0.1232
gemma3:4b,What's the difference between anxiety and stress?,26,303.149,0.1151
gemma3:4b,What are some fun icebreaker questions for team meetings?,26,303.155,0.1152
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,24,302.186,0.1235
gemma3:4b,What are some tips to stay focused while studying?,19,303.264,0.1521
gemma3:4b,How do I negotiate my salary during a job offer?,17,302.361,0.1663
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,1,302.776,2.5116
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,2,302.846,1.2625
gemma3:4b,How do I write a professional follow-up email after a job in...,6,302.806,0.4336
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,2,302.970,1.2615
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,4,302.992,0.6411
gemma3:4b,Can you explain inflation in simple terms?,13,302.804,0.2110
gemma3:4b,What's the difference between anxiety and stress?,10,302.853,0.2704
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,23,304.899,0.1285
gemma3:4b,What are some fun icebreaker questions for team meetings?,19,303.411,0.1512
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,36,303.097,0.0885
gemma3:4b,How do I negotiate my salary during a job offer?,29,302.211,0.1062
gemma3:4b,What are some tips to stay focused while studying?,35,302.127,0.0912
gemma3:4b,How do I write a professional follow-up email after a job in...,35,303.110,0.0913
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,3,302.999,0.8500
gemma3:4b,How can I start a simple workout routine at home with no equ...,3,303.000,0.8514
gemma3:4b,How do I negotiate my salary during a job offer?,5,302.964,0.5187
gemma3:4b,How can I start a simple workout routine at home with no equ...,3,302.986,0.8513
gemma3:4b,How do I write a professional follow-up email after a job in...,4,302.997,0.6411
gemma3:4b,How do I negotiate my salary during a job offer?,4,302.990,0.6454
gemma3:4b,Can you explain inflation in simple terms?,578,277.384,0.0197
gemma3:4b,Can you explain inflation in simple terms?,593,237.951,0.0201
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,869,279.265,0.0199
gemma3:4b,What are some fun icebreaker questions for team meetings?,1007,256.469,0.0198
gemma3:4b,How can I start a simple workout routine at home with no equ...,1050,256.149,0.0201
gemma3:4b,How do I negotiate my salary during a job offer?,1182,276.659,0.0220
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,353,293.155,0.0270
gemma3:4b,Can you explain inflation in simple terms?,337,293.742,0.0265
gemma3:4b,What are some tips to stay focused while studying?,356,293.448,0.0260
gemma3:4b,How do I write a professional follow-up email after a job in...,1161,239.468,0.0201
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,1312,260.913,0.0201
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,894,254.749,0.0202
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,899,236.536,0.0201
gemma3:4b,What's the difference between anxiety and stress?,764,285.428,0.0226
gemma3:4b,What are some tips to stay focused while studying?,868,283.347,0.0223
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,247,295.345,0.0296
gemma3:4b,What's the difference between anxiety and stress?,807,258.033,0.0200
gemma3:4b,What are some tips to stay focused while studying?,1068,249.536,0.0200
gemma3:4b,How can I start a simple workout routine at home with no equ...,979,269.294,0.0200
gemma3:4b,What are some fun icebreaker questions for team meetings?,1116,244.531,0.0200
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,834,284.139,0.0222
gemma3:4b,How do I write a professional follow-up email after a job in...,823,284.336,0.0223
gemma3:4b,Can you explain inflation in simple terms?,525,257.803,0.0199
gemma3:4b,What are some tips to stay focused while studying?,954,267.127,0.0201
gemma3:4b,What are some fun icebreaker questions for team meetings?,379,292.913,0.0257
gemma3:4b,What are some tips to stay focused while studying?,897,255.407,0.0200
gemma3:4b,How do I write a professional follow-up email after a job in...,1402,240.098,0.0202
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,850,262.207,0.0200
gemma3:4b,How can I start a simple workout routine at home with no equ...,1009,245.329,0.0204
gemma3:4b,How can I start a simple workout routine at home with no equ...,1063,256.768,0.0200
gemma3:4b,How do I negotiate my salary during a job offer?,1423,266.959,0.0196
gemma3:4b,What are some tips to stay focused while studying?,936,246.295,0.0202
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,883,269.202,0.0201
gemma3:4b,How do I negotiate my salary during a job offer?,1317,274.060,0.0217
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,843,243.264,0.0199
gemma3:4b,What are some tips to stay focused while studying?,522,289.748,0.0247
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,965,264.718,0.0200
gemma3:4b,Can you explain inflation in simple terms?,546,272.336,0.0194
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,925,275.518,0.0196
gemma3:4b,How can I start a simple workout routine at home with no equ...,956,270.728,0.0200
gemma3:4b,How can I start a simple workout routine at home with no equ...,1107,252.572,0.0200
gemma3:4b,How do I write a professional follow-up email after a job in...,1082,261.806,0.0201
gemma3:4b,Can you explain inflation in simple terms?,405,270.241,0.0201
gemma3:4b,What's the difference between anxiety and stress?,866,274.692,0.0198
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,873,271.965,0.0199
gemma3:4b,How do I negotiate my salary during a job offer?,1095,278.475,0.0221
gemma3:4b,What's the difference between anxiety and stress?,901,264.844,0.0196
gemma3:4b,What's the difference between anxiety and stress?,861,245.779,0.0197
gemma3:4b,How do I write a professional follow-up email after a job in...,1159,264.784,0.0200
gemma3:4b,What's the difference between anxiety and stress?,871,276.175,0.0198
gemma3:4b,How do I write a professional follow-up email after a job in...,1058,270.929,0.0201
gemma3:4b,What are some tips to stay focused while studying?,988,271.215,0.0196
gemma3:4b,What's the difference between anxiety and stress?,880,277.857,0.0201
gemma3:4b,How do I write a professional follow-up email after a job in...,1145,259.615,0.0200
gemma3:4b,What are some fun icebreaker questions for team meetings?,1008,265.913,0.0196
gemma3:4b,How do I negotiate my salary during a job offer?,1368,260.907,0.0200
gemma3:4b,How do I write a professional follow-up email after a job in...,621,287.769,0.0240
gemma3:4b,What's the difference between anxiety and stress?,862,277.267,0.0198
gemma3:4b,How do I write a professional follow-up email after a job in...,1197,276.256,0.0199
gemma3:4b,What's the difference between anxiety and stress?,900,277.106,0.0199
gemma3:4b,What are some fun icebreaker questions for team meetings?,1075,264.047,0.0202
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,777,263.727,0.0201
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,1230,274.344,0.0199
gemma3:4b,How do I negotiate my salary during a job offer?,571,289.204,0.0236
gemma3:4b,Can you explain inflation in simple terms?,428,284.250,0.0200
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,942,281.280,0.0227
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,864,262.235,0.0196
gemma3:4b,What are some tips to stay focused while studying?,1010,265.180,0.0193
gemma3:4b,Can you explain inflation in simple terms?,525,286.638,0.0196
gemma3:4b,Can you explain inflation in simple terms?,522,242.347,0.0201
gemma3:4b,How do I negotiate my salary during a job offer?,1419,246.489,0.0198
gemma3:4b,How do I negotiate my salary during a job offer?,1237,272.563,0.0197
gemma3:4b,What's the difference between anxiety and stress?,887,266.021,0.0200
gemma3:4b,What are some tips to stay focused while studying?,961,281.203,0.0223
gemma3:4b,What are some fun icebreaker questions for team meetings?,887,282.516,0.0227
gemma3:4b,What's the difference between anxiety and stress?,872,252.774,0.0202
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,742,283.358,0.0198
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,897,263.404,0.0198
gemma3:4b,How can I start a simple workout routine at home with no equ...,1305,251.708,0.0203
gemma3:4b,How do I negotiate my salary during a job offer?,628,287.809,0.0237
gemma3:4b,How do I negotiate my salary during a job offer?,1282,274.748,0.0218
gemma3:4b,How do I negotiate my salary during a job offer?,492,290.519,0.0247
gemma3:4b,What are some tips to stay focused while studying?,1002,264.487,0.0203
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,757,263.479,0.0197
gemma3:4b,What's the difference between anxiety and stress?,941,280.547,0.0196
gemma3:4b,How can I start a simple workout routine at home with no equ...,946,256.421,0.0201
gemma3:4b,How do I write a professional follow-up email after a job in...,1130,260.635,0.0197
gemma3:4b,How can I start a simple workout routine at home with no equ...,1061,261.254,0.0198
gemma3:4b,How can I start a simple workout routine at home with no equ...,1002,259.424,0.0200
gemma3:4b,What's the difference between anxiety and stress?,823,270.014,0.0201
gemma3:4b,Can you explain inflation in simple terms?,561,271.993,0.0199
gemma3:4b,How do I negotiate my salary during a job offer?,1296,269.817,0.0198
gemma3:4b,How can I start a simple workout routine at home with no equ...,895,273.267,0.0200
gemma3:4b,How do I write a professional follow-up email after a job in...,1207,267.458,0.0201
gemma3:4b,What's the difference between anxiety and stress?,798,283.189,0.0199
gemma3:4b,What are some tips to stay focused while studying?,1043,278.830,0.0201
gemma3:4b,How do I negotiate my salary during a job offer?,645,287.327,0.0238
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,64,298.902,0.0588
gemma3:4b,How do I negotiate my salary during a job offer?,11,299.953,0.2470
gemma3:4b,What are some fun icebreaker questions for team meetings?,447,291.211,0.0256
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,905,282.033,0.0228
gemma3:4b,How do I negotiate my salary during a job offer?,31,299.559,0.1003
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,11,299.947,0.2470
gemma3:4b,How do I negotiate my salary during a job offer?,3,300.108,0.8533
gemma3:4b,How can I start a simple workout routine at home with no equ...,488,290.341,0.0253
gemma3:4b,What are some tips to stay focused while studying?,29,299.598,0.1058
gemma3:4b,How can I start a simple workout routine at home with no equ...,8,300.035,0.3309
gemma3:4b,What are some tips to stay focused while studying?,24,299.692,0.1242
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,3,300.145,0.8519
gemma3:4b,What are some fun icebreaker questions for team meetings?,1,300.155,2.5186
gemma3:4b,What are some fun icebreaker questions for team meetings?,16,299.847,0.1761
gemma3:4b,What's the difference between anxiety and stress?,8,300.025,0.3296
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,39,299.424,0.0836
gemma3:4b,What's the difference between anxiety and stress?,7,300.030,0.3779
gemma3:4b,How can I start a simple workout routine at home with no equ...,9,300.010,0.2959
gemma3:4b,What are some fun icebreaker questions for team meetings?,2,300.123,1.2726
gemma3:4b,How can I start a simple workout routine at home with no equ...,1,300.158,2.5170
gemma3:4b,How do I write a professional follow-up email after a job in...,3,300.120,0.8498
gemma3:4b,What are some tips to stay focused while studying?,9,299.997,0.2967
gemma3:4b,How do I write a professional follow-up email after a job in...,5,300.226,0.4882
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,1,300.183,2.4908
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,29,299.667,0.1042
gemma3:4b,How do I write a professional follow-up email after a job in...,9,299.993,0.2972
gemma3:4b,How do I negotiate my salary during a job offer?,21,299.802,0.1363
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,1,300.153,2.5061
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,1,300.160,2.5119
gemma3:4b,What are some fun icebreaker questions for team meetings?,2,300.143,1.2599
gemma3:4b,What's the difference between anxiety and stress?,3,300.131,0.8459
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,1,300.154,2.5063
gemma3:4b,What are some tips to stay focused while studying?,2,300.141,1.2612
gemma3:4b,Can you explain inflation in simple terms?,11,299.981,0.2452
gemma3:4b,Can you explain inflation in simple terms?,9,300.008,0.2963
gemma3:4b,What are some fun icebreaker questions for team meetings?,2,300.129,1.2682
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,2,300.132,1.2654
gemma3:4b,How can I start a simple workout routine at home with no equ...,8,300.046,0.3299
gemma3:4b,What are some fun icebreaker questions for team meetings?,1,300.162,2.5004
gemma3:4b,How can I start a simple workout routine at home with no equ...,6,300.068,0.4328
gemma3:4b,What are some tips to stay focused while studying?,4,300.113,0.6379
gemma3:4b,How do I negotiate my salary during a job offer?,1,300.163,2.5158
gemma3:4b,What's the difference between anxiety and stress?,4,300.105,0.6401
gemma3:4b,How can I start a simple workout routine at home with no equ...,2,300.141,1.2627
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,9,300.018,0.2946
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,2,300.128,1.2679
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,12,299.959,0.2264
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,3,300.127,0.8470
gemma3:4b,How do I write a professional follow-up email after a job in...,5,300.071,0.5194
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,8,300.025,0.3312
gemma3:4b,How can I start a simple workout routine at home with no equ...,1,300.175,2.5037
gemma3:4b,What's the difference between anxiety and stress?,1,300.170,2.5091
gemma3:4b,How do I negotiate my salary during a job offer?,8,300.033,0.3289
gemma3:4b,How can I start a simple workout routine at home with no equ...,3,300.135,0.8452
gemma3:4b,What's the difference between anxiety and stress?,2,300.133,1.2675
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,3,300.130,0.8477
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,8,300.005,0.3320
gemma3:4b,What are some fun icebreaker questions for team meetings?,1,300.173,2.5009
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,7,300.043,0.3743
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,2,300.133,1.2647
gemma3:4b,How do I negotiate my salary during a job offer?,2,300.134,1.2656
gemma3:4b,What are some tips to stay focused while studying?,3,300.123,0.8467
gemma3:4b,What's the difference between anxiety and stress?,1,300.170,2.5100
gemma3:4b,How do I negotiate my salary during a job offer?,4,300.099,0.6407
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,8,300.017,0.3307
gemma3:4b,How do I write a professional follow-up email after a job in...,5,300.083,0.5164
gemma3:4b,Can you explain inflation in simple terms?,2,300.137,1.2646
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,4,300.083,0.6446
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,1,300.164,2.5131
gemma3:4b,What are some fun icebreaker questions for team meetings?,1,300.158,2.5055
gemma3:4b,How do I write a professional follow-up email after a job in...,2,300.132,1.2661
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,4,300.097,0.6417
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,3,300.128,0.8497
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,6,300.075,0.4323
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,3,300.106,0.8590
gemma3:4b,What are some fun icebreaker questions for team meetings?,2,300.130,1.2683
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,7,300.047,0.3759
gemma3:4b,How can I start a simple workout routine at home with no equ...,4,300.094,0.6422
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,2,300.120,1.2743
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,1,300.170,2.5096
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,3,300.107,0.8515
gemma3:4b,Can you explain inflation in simple terms?,7,300.063,0.3736
gemma3:4b,What are some fun icebreaker questions for team meetings?,4,300.103,0.6409
gemma3:4b,What's the difference between anxiety and stress?,1,300.166,2.5151
gemma3:4b,What are some fun icebreaker questions for team meetings?,2,300.130,1.2669
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,3,300.113,0.8500
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,4,300.096,0.6411
gemma3:4b,What's the difference between anxiety and stress?,5,300.075,0.5176
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,8,300.029,0.3309
gemma3:4b,What are some tips to stay focused while studying?,14,299.891,0.1977
gemma3:4b,How do I negotiate my salary during a job offer?,2,300.145,1.2596
gemma3:4b,Can you explain inflation in simple terms?,3,300.130,0.8436
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,3,300.127,0.8505
gemma3:4b,Can you explain inflation in simple terms?,18,299.822,0.1577
gemma3:4b,How do I write a professional follow-up email after a job in...,2,300.135,1.2635
gemma3:4b,How do I write a professional follow-up email after a job in...,7,300.041,0.3746
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,4,300.105,0.6396
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,4,300.083,0.6445
gemma3:4b,How do I negotiate my salary during a job offer?,6,300.048,0.4351
gemma3:4b,What are some tips to stay focused while studying?,1,300.162,2.5038
gemma3:4b,What are some fun icebreaker questions for team meetings?,4,300.098,0.6424
gemma3:4b,How can I start a simple workout routine at home with no equ...,1,300.145,2.5156
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,9,299.984,0.2973
gemma3:4b,How do I negotiate my salary during a job offer?,1,300.187,2.4803
gemma3:4b,What are some tips to stay focused while studying?,1,300.159,2.5015
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,3,300.097,0.8543
gemma3:4b,Can you explain inflation in simple terms?,1,300.163,2.4995
gemma3:4b,How do I negotiate my salary during a job offer?,3,300.109,0.8513
gemma3:4b,What are some tips to stay focused while studying?,1,300.164,2.4999
gemma3:4b,How can I start a simple workout routine at home with no equ...,5,300.073,0.5189
gemma3:4b,What are some fun icebreaker questions for team meetings?,7,300.043,0.3737
gemma3:4b,How do I negotiate my salary during a job offer?,1,300.157,2.5044
gemma3:4b,What's the difference between anxiety and stress?,1,300.161,2.5097
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,1,300.163,2.5074
gemma3:4b,How do I negotiate my salary during a job offer?,1,300.144,2.5186
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,3,300.106,0.8523
gemma3:4b,How can I start a simple workout routine at home with no equ...,1,300.164,2.5113
gemma3:4b,How can I start a simple workout routine at home with no equ...,6,300.058,0.4345
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,2,300.136,1.2641
gemma3:4b,What's the difference between anxiety and stress?,1,300.159,2.5029
gemma3:4b,How do I negotiate my salary during a job offer?,2,300.157,1.2732
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,2,300.147,1.2748
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,7,300.041,0.3742
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,3,300.126,0.8461
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,3,300.118,0.8539
gemma3:4b,How can I start a simple workout routine at home with no equ...,8,300.027,0.3308
gemma3:4b,What's the difference between anxiety and stress?,3,300.125,0.8453
gemma3:4b,What are some tips to stay focused while studying?,1,300.145,2.5169
gemma3:4b,How do I write a professional follow-up email after a job in...,10,300.011,0.2662
gemma3:4b,How do I negotiate my salary during a job offer?,1,300.166,2.5100
gemma3:4b,How do I write a professional follow-up email after a job in...,5,300.076,0.5173
gemma3:4b,What's the difference between anxiety and stress?,6,300.051,0.4352
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,6,300.075,0.4331
