Model,Prompt,Tokens,TTFT (s),Avg Time/Token (s)
deepseek-coder:6.7b,Write a function that returns all permutations of a given li...,294,67.765,0.0267
deepseek-coder:6.7b,Generate a regular expression that matches email addresses i...,36,74.362,0.0273
deepseek-coder:6.7b,Write a function that reverses a 32-bit signed integer. If t...,151,72.196,0.0278
deepseek-coder:6.7b,"Given a string s, return the length of the longest substring...",312,41.004,0.0274
deepseek-coder:6.7b,Write a Python function to read a large text file line by li...,278,41.811,0.0275
deepseek-coder:6.7b,Write a Python function to read a large text file line by li...,291,72.007,0.0253
deepseek-coder:6.7b,Write a function that returns all permutations of a given li...,224,72.658,0.0280
deepseek-coder:6.7b,Write a Python function to read a large text file line by li...,356,70.284,0.0280
deepseek-coder:6.7b,Write a function to reverse a singly linked list in-place wi...,337,72.359,0.0252
deepseek-coder:6.7b,Write a Python function to read a large text file line by li...,234,75.435,0.0270
deepseek-coder:6.7b,"Given a string s, return the length of the longest substring...",339,42.474,0.0276
deepseek-coder:6.7b,Generate a regular expression that matches email addresses i...,436,72.364,0.0252
deepseek-coder:6.7b,Write a Python function to read a large text file line by li...,326,75.507,0.0265
deepseek-coder:6.7b,Write a function to reverse a singly linked list in-place wi...,316,79.029,0.0255
deepseek-coder:6.7b,Implement a function to detect a cycle in a directed graph u...,485,67.401,0.0257
deepseek-coder:6.7b,Implement a function to detect a cycle in a directed graph u...,482,42.638,0.0276
deepseek-coder:6.7b,Generate a regular expression that matches email addresses i...,381,58.063,0.0262
deepseek-coder:6.7b,Generate a regular expression that matches email addresses i...,398,39.842,0.0276
deepseek-coder:6.7b,Implement a function to detect a cycle in a directed graph u...,471,39.587,0.0276
deepseek-coder:6.7b,Given a pandas DataFrame with missing values and duplicate r...,244,42.147,0.0276
deepseek-coder:6.7b,Write a function that reverses a 32-bit signed integer. If t...,193,71.187,0.0257
deepseek-coder:6.7b,Design a simple URL shortener system. Write the core functio...,391,67.974,0.0256
deepseek-coder:6.7b,Write a function that reverses a 32-bit signed integer. If t...,159,45.537,0.0273
deepseek-coder:6.7b,Given a pandas DataFrame with missing values and duplicate r...,154,74.188,0.0263
deepseek-coder:6.7b,Implement a function to detect a cycle in a directed graph u...,525,58.772,0.0266
deepseek-coder:6.7b,"Given a string s, return the length of the longest substring...",214,46.577,0.0274
deepseek-coder:6.7b,"Given a string s, return the length of the longest substring...",436,60.188,0.0269
deepseek-coder:6.7b,Implement a function to detect a cycle in a directed graph u...,595,69.379,0.0264
deepseek-coder:6.7b,Write a function that returns all permutations of a given li...,383,46.915,0.0268
deepseek-coder:6.7b,Design a simple URL shortener system. Write the core functio...,428,73.564,0.0269
deepseek-coder:6.7b,Generate a regular expression that matches email addresses i...,377,47.512,0.0267
deepseek-coder:6.7b,Write a function that reverses a 32-bit signed integer. If t...,153,47.145,0.0254
deepseek-coder:6.7b,Write a function that reverses a 32-bit signed integer. If t...,260,48.275,0.0260
deepseek-coder:6.7b,Write a function to reverse a singly linked list in-place wi...,493,63.990,0.0272
deepseek-coder:6.7b,Write a function that reverses a 32-bit signed integer. If t...,281,57.257,0.0274
deepseek-coder:6.7b,"Given a string s, return the length of the longest substring...",260,56.894,0.0275
deepseek-coder:6.7b,Implement a function to detect a cycle in a directed graph u...,542,57.626,0.0273
deepseek-coder:6.7b,Write a Python function to read a large text file line by li...,294,48.831,0.0251
deepseek-coder:6.7b,Implement a function to perform level-order traversal (BFS) ...,429,76.854,0.0283
deepseek-coder:6.7b,Write a function that reverses a 32-bit signed integer. If t...,255,45.907,0.0249
deepseek-coder:6.7b,Given a pandas DataFrame with missing values and duplicate r...,321,74.176,0.0286
deepseek-coder:6.7b,Implement a function to detect a cycle in a directed graph u...,650,74.493,0.0279
deepseek-coder:6.7b,Write a function that reverses a 32-bit signed integer. If t...,190,58.708,0.0274
deepseek-coder:6.7b,"Given a string s, return the length of the longest substring...",398,45.904,0.0252
deepseek-coder:6.7b,Write a Python function to read a large text file line by li...,412,45.412,0.0253
deepseek-coder:6.7b,Write a function to reverse a singly linked list in-place wi...,335,58.489,0.0275
deepseek-coder:6.7b,Write a Python function to read a large text file line by li...,173,58.140,0.0275
deepseek-coder:6.7b,Generate a regular expression that matches email addresses i...,229,50.538,0.0259
deepseek-coder:6.7b,Implement a function to perform level-order traversal (BFS) ...,488,75.069,0.0288
deepseek-coder:6.7b,Write a function that reverses a 32-bit signed integer. If t...,261,80.156,0.0288
deepseek-coder:6.7b,Implement a function to detect a cycle in a directed graph u...,545,60.854,0.0276
deepseek-coder:6.7b,Write a function that returns all permutations of a given li...,270,48.144,0.0262
deepseek-coder:6.7b,Design a simple URL shortener system. Write the core functio...,399,49.793,0.0260
deepseek-coder:6.7b,Implement a function to perform level-order traversal (BFS) ...,551,54.821,0.0275
deepseek-coder:6.7b,Given a pandas DataFrame with missing values and duplicate r...,274,59.543,0.0274
deepseek-coder:6.7b,Write a function to reverse a singly linked list in-place wi...,463,81.856,0.0288
deepseek-coder:6.7b,Write a function that reverses a 32-bit signed integer. If t...,173,82.883,0.0287
deepseek-coder:6.7b,Write a function that reverses a 32-bit signed integer. If t...,188,49.688,0.0275
deepseek-coder:6.7b,Implement a function to detect a cycle in a directed graph u...,486,80.072,0.0286
deepseek-coder:6.7b,Given a pandas DataFrame with missing values and duplicate r...,235,46.594,0.0258
deepseek-coder:6.7b,Implement a function to perform level-order traversal (BFS) ...,342,84.009,0.0283
deepseek-coder:6.7b,Write a function that returns all permutations of a given li...,184,50.518,0.0278
deepseek-coder:6.7b,Write a function to reverse a singly linked list in-place wi...,248,49.561,0.0279
deepseek-coder:6.7b,Given a pandas DataFrame with missing values and duplicate r...,236,86.693,0.0274
deepseek-coder:6.7b,Design a simple URL shortener system. Write the core functio...,500,46.184,0.0264
deepseek-coder:6.7b,Implement a function to detect a cycle in a directed graph u...,634,45.701,0.0264
deepseek-coder:6.7b,Implement a function to perform level-order traversal (BFS) ...,388,44.895,0.0266
deepseek-coder:6.7b,Write a Python function to read a large text file line by li...,196,84.518,0.0273
deepseek-coder:6.7b,Write a function that reverses a 32-bit signed integer. If t...,218,47.170,0.0280
deepseek-coder:6.7b,Given a pandas DataFrame with missing values and duplicate r...,293,44.182,0.0279
deepseek-coder:6.7b,Design a simple URL shortener system. Write the core functio...,601,50.391,0.0278
deepseek-coder:6.7b,"Given a string s, return the length of the longest substring...",378,86.671,0.0274
deepseek-coder:6.7b,Write a function that reverses a 32-bit signed integer. If t...,245,81.508,0.0270
deepseek-coder:6.7b,Generate a regular expression that matches email addresses i...,379,46.535,0.0280
deepseek-coder:6.7b,Design a simple URL shortener system. Write the core functio...,327,48.144,0.0281
deepseek-coder:6.7b,Write a function that returns all permutations of a given li...,337,44.264,0.0283
deepseek-coder:6.7b,Implement a function to detect a cycle in a directed graph u...,529,84.473,0.0272
deepseek-coder:6.7b,Write a Python function to read a large text file line by li...,351,44.893,0.0283
deepseek-coder:6.7b,Write a Python function to read a large text file line by li...,326,78.697,0.0271
deepseek-coder:6.7b,Given a pandas DataFrame with missing values and duplicate r...,268,77.200,0.0271
deepseek-coder:6.7b,"Given a string s, return the length of the longest substring...",465,43.810,0.0277
deepseek-coder:6.7b,Implement a function to detect a cycle in a directed graph u...,396,51.085,0.0267
deepseek-coder:6.7b,Given a pandas DataFrame with missing values and duplicate r...,179,51.352,0.0263
deepseek-coder:6.7b,Implement a function to perform level-order traversal (BFS) ...,240,51.636,0.0255
deepseek-coder:6.7b,Write a function that returns all permutations of a given li...,280,50.471,0.0256
deepseek-coder:6.7b,Write a Python function to read a large text file line by li...,228,77.326,0.0280
deepseek-coder:6.7b,Implement a function to detect a cycle in a directed graph u...,565,44.068,0.0274
deepseek-coder:6.7b,Generate a regular expression that matches email addresses i...,269,78.220,0.0279
deepseek-coder:6.7b,Implement a function to detect a cycle in a directed graph u...,568,49.153,0.0268
deepseek-coder:6.7b,Write a function that returns all permutations of a given li...,272,76.949,0.0280
deepseek-coder:6.7b,Implement a function to perform level-order traversal (BFS) ...,385,45.740,0.0268
deepseek-coder:6.7b,Implement a function to detect a cycle in a directed graph u...,521,76.706,0.0279
deepseek-coder:6.7b,Write a Python function to read a large text file line by li...,312,52.196,0.0274
deepseek-coder:6.7b,Implement a function to perform level-order traversal (BFS) ...,383,46.249,0.0273
deepseek-coder:6.7b,"Given a string s, return the length of the longest substring...",293,81.790,0.0273
deepseek-coder:6.7b,Implement a function to perform level-order traversal (BFS) ...,302,40.306,0.0276
deepseek-coder:6.7b,Given a pandas DataFrame with missing values and duplicate r...,360,47.201,0.0275
deepseek-coder:6.7b,Write a Python function to read a large text file line by li...,243,49.497,0.0276
deepseek-coder:6.7b,Implement a function to perform level-order traversal (BFS) ...,405,51.594,0.0275
deepseek-coder:6.7b,Write a function that reverses a 32-bit signed integer. If t...,258,42.591,0.0277
deepseek-coder:6.7b,Generate a regular expression that matches email addresses i...,297,83.332,0.0267
deepseek-coder:6.7b,Given a pandas DataFrame with missing values and duplicate r...,267,42.044,0.0271
deepseek-coder:6.7b,Design a simple URL shortener system. Write the core functio...,472,83.160,0.0268
deepseek-coder:6.7b,Implement a function to perform level-order traversal (BFS) ...,407,83.136,0.0265
deepseek-coder:6.7b,Given a pandas DataFrame with missing values and duplicate r...,330,53.545,0.0254
deepseek-coder:6.7b,Given a pandas DataFrame with missing values and duplicate r...,294,43.195,0.0268
deepseek-coder:6.7b,Design a simple URL shortener system. Write the core functio...,541,51.299,0.0262
deepseek-coder:6.7b,Implement a function to detect a cycle in a directed graph u...,395,85.564,0.0268
deepseek-coder:6.7b,Design a simple URL shortener system. Write the core functio...,340,42.741,0.0272
deepseek-coder:6.7b,Implement a function to perform level-order traversal (BFS) ...,410,51.981,0.0257
deepseek-coder:6.7b,Implement a function to perform level-order traversal (BFS) ...,409,43.092,0.0270
deepseek-coder:6.7b,Write a Python function to read a large text file line by li...,228,90.338,0.0271
deepseek-coder:6.7b,Write a Python function to read a large text file line by li...,395,87.793,0.0270
deepseek-coder:6.7b,Write a Python function to read a large text file line by li...,320,89.451,0.0265
deepseek-coder:6.7b,Write a function that returns all permutations of a given li...,225,40.858,0.0260
deepseek-coder:6.7b,Given a pandas DataFrame with missing values and duplicate r...,206,51.254,0.0275
deepseek-coder:6.7b,Generate a regular expression that matches email addresses i...,236,55.883,0.0276
deepseek-coder:6.7b,Implement a function to detect a cycle in a directed graph u...,636,53.812,0.0265
deepseek-coder:6.7b,Given a pandas DataFrame with missing values and duplicate r...,354,40.216,0.0262
deepseek-coder:6.7b,Write a function to reverse a singly linked list in-place wi...,480,42.843,0.0264
deepseek-coder:6.7b,Write a function to reverse a singly linked list in-place wi...,274,87.912,0.0255
deepseek-coder:6.7b,Write a function to reverse a singly linked list in-place wi...,384,88.155,0.0259
deepseek-coder:6.7b,Implement a function to detect a cycle in a directed graph u...,525,55.527,0.0279
deepseek-coder:6.7b,"Given a string s, return the length of the longest substring...",443,37.263,0.0263
deepseek-coder:6.7b,Write a function that reverses a 32-bit signed integer. If t...,220,52.099,0.0282
deepseek-coder:6.7b,Write a function that returns all permutations of a given li...,285,56.077,0.0283
deepseek-coder:6.7b,Write a function that returns all permutations of a given li...,379,87.979,0.0261
deepseek-coder:6.7b,Write a function that reverses a 32-bit signed integer. If t...,218,91.181,0.0265
deepseek-coder:6.7b,Write a function that reverses a 32-bit signed integer. If t...,222,90.695,0.0266
deepseek-coder:6.7b,Generate a regular expression that matches email addresses i...,519,89.694,0.0261
deepseek-coder:6.7b,Generate a regular expression that matches email addresses i...,36,95.151,0.0280
deepseek-coder:6.7b,"Given a string s, return the length of the longest substring...",349,35.812,0.0267
deepseek-coder:6.7b,Implement a function to perform level-order traversal (BFS) ...,531,39.462,0.0268
deepseek-coder:6.7b,Design a simple URL shortener system. Write the core functio...,152,92.221,0.0274
deepseek-coder:6.7b,Design a simple URL shortener system. Write the core functio...,500,52.246,0.0283
deepseek-coder:6.7b,"Given a string s, return the length of the longest substring...",301,38.204,0.0270
deepseek-coder:6.7b,Write a function to reverse a singly linked list in-place wi...,222,88.014,0.0274
deepseek-coder:6.7b,Write a function to reverse a singly linked list in-place wi...,527,34.457,0.0270
deepseek-coder:6.7b,"Given a string s, return the length of the longest substring...",310,52.419,0.0277
deepseek-coder:6.7b,Implement a function to detect a cycle in a directed graph u...,416,56.326,0.0278
deepseek-coder:6.7b,Generate a regular expression that matches email addresses i...,338,94.862,0.0276
deepseek-coder:6.7b,Write a Python function to read a large text file line by li...,198,48.942,0.0269
deepseek-coder:6.7b,Implement a function to perform level-order traversal (BFS) ...,334,42.229,0.0273
deepseek-coder:6.7b,Implement a function to detect a cycle in a directed graph u...,484,55.298,0.0276
deepseek-coder:6.7b,Write a function that returns all permutations of a given li...,245,86.165,0.0267
deepseek-coder:6.7b,"Given a string s, return the length of the longest substring...",466,84.541,0.0271
deepseek-coder:6.7b,Write a function that returns all permutations of a given li...,323,43.530,0.0274
deepseek-coder:6.7b,Write a function to reverse a singly linked list in-place wi...,347,35.238,0.0272
deepseek-coder:6.7b,Write a function to reverse a singly linked list in-place wi...,383,86.634,0.0270
deepseek-coder:6.7b,Given a pandas DataFrame with missing values and duplicate r...,272,47.754,0.0260
deepseek-coder:6.7b,Given a pandas DataFrame with missing values and duplicate r...,190,46.434,0.0256
deepseek-coder:6.7b,Write a Python function to read a large text file line by li...,353,47.013,0.0261
deepseek-coder:6.7b,"Given a string s, return the length of the longest substring...",331,85.605,0.0269
deepseek-coder:6.7b,Generate a regular expression that matches email addresses i...,326,46.668,0.0257
deepseek-coder:6.7b,Generate a regular expression that matches email addresses i...,467,32.394,0.0267
deepseek-coder:6.7b,Write a function that reverses a 32-bit signed integer. If t...,262,38.157,0.0263
deepseek-coder:6.7b,Implement a function to perform level-order traversal (BFS) ...,266,34.452,0.0263
deepseek-coder:6.7b,"Given a string s, return the length of the longest substring...",263,49.057,0.0254
deepseek-coder:6.7b,"Given a string s, return the length of the longest substring...",321,83.225,0.0272
deepseek-coder:6.7b,Given a pandas DataFrame with missing values and duplicate r...,206,48.087,0.0251
deepseek-coder:6.7b,Write a function that returns all permutations of a given li...,356,84.599,0.0272
deepseek-coder:6.7b,Implement a function to perform level-order traversal (BFS) ...,425,47.924,0.0256
deepseek-coder:6.7b,Design a simple URL shortener system. Write the core functio...,521,85.950,0.0273
deepseek-coder:6.7b,Write a Python function to read a large text file line by li...,292,31.554,0.0273
deepseek-coder:6.7b,Design a simple URL shortener system. Write the core functio...,690,35.468,0.0269
deepseek-coder:6.7b,Write a function that reverses a 32-bit signed integer. If t...,214,50.759,0.0264
deepseek-coder:6.7b,Implement a function to detect a cycle in a directed graph u...,490,83.800,0.0274
deepseek-coder:6.7b,Write a function that returns all permutations of a given li...,371,32.143,0.0279
deepseek-coder:6.7b,Implement a function to detect a cycle in a directed graph u...,698,49.296,0.0264
deepseek-coder:6.7b,Design a simple URL shortener system. Write the core functio...,519,36.211,0.0279
deepseek-coder:6.7b,Given a pandas DataFrame with missing values and duplicate r...,205,32.672,0.0288
deepseek-coder:6.7b,Design a simple URL shortener system. Write the core functio...,488,87.024,0.0276
deepseek-coder:6.7b,Implement a function to perform level-order traversal (BFS) ...,529,49.982,0.0273
deepseek-coder:6.7b,Implement a function to perform level-order traversal (BFS) ...,330,51.172,0.0283
deepseek-coder:6.7b,Design a simple URL shortener system. Write the core functio...,504,89.340,0.0278
deepseek-coder:6.7b,Write a Python function to read a large text file line by li...,263,34.507,0.0286
deepseek-coder:6.7b,Design a simple URL shortener system. Write the core functio...,442,91.402,0.0279
deepseek-coder:6.7b,Write a Python function to read a large text file line by li...,237,53.224,0.0290
deepseek-coder:6.7b,Write a Python function to read a large text file line by li...,495,38.356,0.0287
deepseek-coder:6.7b,Generate a regular expression that matches email addresses i...,298,92.994,0.0273
deepseek-coder:6.7b,Write a function that reverses a 32-bit signed integer. If t...,194,95.419,0.0270
deepseek-coder:6.7b,Implement a function to detect a cycle in a directed graph u...,512,52.568,0.0289
deepseek-coder:6.7b,"Given a string s, return the length of the longest substring...",284,54.179,0.0288
deepseek-coder:6.7b,Design a simple URL shortener system. Write the core functio...,498,90.539,0.0275
deepseek-coder:6.7b,Given a pandas DataFrame with missing values and duplicate r...,439,35.912,0.0280
deepseek-coder:6.7b,Write a function to reverse a singly linked list in-place wi...,408,36.721,0.0280
deepseek-coder:6.7b,Design a simple URL shortener system. Write the core functio...,453,54.739,0.0279
deepseek-coder:6.7b,Given a pandas DataFrame with missing values and duplicate r...,165,42.657,0.0266
deepseek-coder:6.7b,Design a simple URL shortener system. Write the core functio...,373,53.242,0.0275
deepseek-coder:6.7b,Generate a regular expression that matches email addresses i...,448,94.023,0.0272
deepseek-coder:6.7b,"Given a string s, return the length of the longest substring...",249,42.355,0.0267
deepseek-coder:6.7b,Write a Python function to read a large text file line by li...,306,94.745,0.0273
deepseek-coder:6.7b,Design a simple URL shortener system. Write the core functio...,416,53.241,0.0264
deepseek-coder:6.7b,"Given a string s, return the length of the longest substring...",435,96.004,0.0274
deepseek-coder:6.7b,Implement a function to detect a cycle in a directed graph u...,516,41.480,0.0270
deepseek-coder:6.7b,Write a function that returns all permutations of a given li...,489,96.215,0.0275
deepseek-coder:6.7b,Design a simple URL shortener system. Write the core functio...,659,38.479,0.0274
deepseek-coder:6.7b,Given a pandas DataFrame with missing values and duplicate r...,242,40.375,0.0277
deepseek-coder:6.7b,Implement a function to perform level-order traversal (BFS) ...,501,53.035,0.0265
deepseek-coder:6.7b,"Given a string s, return the length of the longest substring...",384,56.634,0.0268
deepseek-coder:6.7b,Write a function that returns all permutations of a given li...,322,100.264,0.0273
deepseek-coder:6.7b,Write a function that reverses a 32-bit signed integer. If t...,312,100.105,0.0272
deepseek-coder:6.7b,"Given a string s, return the length of the longest substring...",326,42.292,0.0284
deepseek-coder:6.7b,Given a pandas DataFrame with missing values and duplicate r...,249,102.940,0.0270
deepseek-coder:6.7b,Write a function to reverse a singly linked list in-place wi...,214,54.165,0.0270
deepseek-coder:6.7b,"Given a string s, return the length of the longest substring...",334,52.860,0.0270
deepseek-coder:6.7b,Implement a function to perform level-order traversal (BFS) ...,288,43.130,0.0286
deepseek-coder:6.7b,Given a pandas DataFrame with missing values and duplicate r...,262,41.966,0.0286
deepseek-coder:6.7b,Write a function to reverse a singly linked list in-place wi...,535,51.237,0.0270
deepseek-coder:6.7b,"Given a string s, return the length of the longest substring...",250,53.945,0.0272
deepseek-coder:6.7b,Given a pandas DataFrame with missing values and duplicate r...,279,103.420,0.0270
deepseek-coder:6.7b,"Given a string s, return the length of the longest substring...",461,101.662,0.0271
deepseek-coder:6.7b,"Given a string s, return the length of the longest substring...",256,104.862,0.0270
deepseek-coder:6.7b,Write a function that reverses a 32-bit signed integer. If t...,200,39.548,0.0256
deepseek-coder:6.7b,Write a Python function to read a large text file line by li...,309,58.421,0.0274
deepseek-coder:6.7b,Implement a function to detect a cycle in a directed graph u...,398,41.335,0.0268
deepseek-coder:6.7b,Generate a regular expression that matches email addresses i...,292,53.397,0.0274
deepseek-coder:6.7b,Given a pandas DataFrame with missing values and duplicate r...,339,102.125,0.0271
deepseek-coder:6.7b,Write a function to reverse a singly linked list in-place wi...,271,53.503,0.0274
deepseek-coder:6.7b,Write a function that reverses a 32-bit signed integer. If t...,277,102.849,0.0263
