Model,Prompt,Tokens,TTFT (s),Avg Time/Token (s)
llama3:8b,Can you help me plan a 3-day trip to Paris on a budget?,732,54.711,0.0330
llama3:8b,What are some tips to stay focused while studying?,573,60.421,0.0324
llama3:8b,Can you help me plan a 3-day trip to Paris on a budget?,702,55.985,0.0331
llama3:8b,What are some fun icebreaker questions for team meetings?,414,67.518,0.0332
llama3:8b,How can I start a simple workout routine at home with no equ...,620,60.148,0.0328
llama3:8b,Can you explain inflation in simple terms?,508,64.794,0.0330
llama3:8b,How do I negotiate my salary during a job offer?,544,65.101,0.0327
llama3:8b,What's a quick and healthy dinner I can make with chicken an...,335,75.106,0.0323
llama3:8b,How do I write a professional follow-up email after a job in...,591,66.437,0.0334
llama3:8b,How do I negotiate my salary during a job offer?,522,68.716,0.0334
llama3:8b,Can you explain inflation in simple terms?,313,74.078,0.0323
llama3:8b,How can I start a simple workout routine at home with no equ...,771,60.721,0.0333
llama3:8b,Can you explain inflation in simple terms?,424,71.655,0.0332
llama3:8b,Can you summarize the key points of the book Atomic Habits?,501,70.346,0.0332
llama3:8b,How do I negotiate my salary during a job offer?,641,67.962,0.0333
llama3:8b,What are some tips to stay focused while studying?,541,70.614,0.0329
llama3:8b,Can you help me plan a 3-day trip to Paris on a budget?,747,66.044,0.0322
llama3:8b,What's a quick and healthy dinner I can make with chicken an...,364,79.002,0.0330
llama3:8b,What are some tips to stay focused while studying?,568,71.568,0.0330
llama3:8b,How do I write a professional follow-up email after a job in...,558,73.882,0.0326
llama3:8b,What's a quick and healthy dinner I can make with chicken an...,353,80.591,0.0333
llama3:8b,What's the difference between anxiety and stress?,401,81.996,0.0329
llama3:8b,How do I negotiate my salary during a job offer?,531,77.091,0.0330
llama3:8b,Can you summarize the key points of the book Atomic Habits?,536,79.279,0.0333
llama3:8b,Can you explain inflation in simple terms?,257,90.365,0.0320
llama3:8b,How can I start a simple workout routine at home with no equ...,644,77.376,0.0333
llama3:8b,How do I negotiate my salary during a job offer?,592,80.359,0.0324
llama3:8b,How do I negotiate my salary during a job offer?,461,84.805,0.0326
llama3:8b,What's a quick and healthy dinner I can make with chicken an...,353,89.501,0.0329
llama3:8b,How can I start a simple workout routine at home with no equ...,498,85.458,0.0333
llama3:8b,Can you summarize the key points of the book Atomic Habits?,513,85.060,0.0333
llama3:8b,How do I negotiate my salary during a job offer?,561,83.988,0.0331
llama3:8b,What are some tips to stay focused while studying?,583,85.241,0.0321
llama3:8b,What are some tips to stay focused while studying?,575,85.288,0.0331
llama3:8b,Can you help me plan a 3-day trip to Paris on a budget?,784,81.514,0.0329
llama3:8b,Can you summarize the key points of the book Atomic Habits?,664,85.246,0.0321
llama3:8b,Can you explain inflation in simple terms?,498,92.053,0.0321
llama3:8b,What's the difference between anxiety and stress?,516,90.153,0.0331
llama3:8b,What's a quick and healthy dinner I can make with chicken an...,318,98.700,0.0330
llama3:8b,How can I start a simple workout routine at home with no equ...,493,90.383,0.0327
llama3:8b,What are some fun icebreaker questions for team meetings?,451,96.286,0.0327
llama3:8b,Can you help me plan a 3-day trip to Paris on a budget?,546,91.194,0.0329
llama3:8b,What's the difference between anxiety and stress?,484,98.178,0.0327
llama3:8b,What's the difference between anxiety and stress?,446,97.929,0.0326
llama3:8b,How do I write a professional follow-up email after a job in...,651,92.408,0.0330
llama3:8b,How can I start a simple workout routine at home with no equ...,441,99.168,0.0323
llama3:8b,How do I write a professional follow-up email after a job in...,581,94.672,0.0325
llama3:8b,What's the difference between anxiety and stress?,420,102.105,0.0324
llama3:8b,What are some tips to stay focused while studying?,522,98.574,0.0329
llama3:8b,What's the difference between anxiety and stress?,509,98.872,0.0335
llama3:8b,What are some fun icebreaker questions for team meetings?,399,106.622,0.0331
llama3:8b,How can I start a simple workout routine at home with no equ...,543,103.667,0.0326
llama3:8b,How do I negotiate my salary during a job offer?,573,103.217,0.0323
llama3:8b,Can you explain inflation in simple terms?,261,113.566,0.0321
llama3:8b,Can you summarize the key points of the book Atomic Habits?,550,104.371,0.0326
llama3:8b,Can you summarize the key points of the book Atomic Habits?,598,104.040,0.0330
llama3:8b,What are some tips to stay focused while studying?,537,105.362,0.0330
llama3:8b,What's a quick and healthy dinner I can make with chicken an...,349,112.058,0.0322
llama3:8b,What are some tips to stay focused while studying?,521,105.269,0.0327
llama3:8b,How can I start a simple workout routine at home with no equ...,520,106.287,0.0328
llama3:8b,What's the difference between anxiety and stress?,451,110.111,0.0324
llama3:8b,Can you summarize the key points of the book Atomic Habits?,532,109.591,0.0325
llama3:8b,What are some tips to stay focused while studying?,573,105.146,0.0330
llama3:8b,What are some tips to stay focused while studying?,522,109.220,0.0328
llama3:8b,What are some fun icebreaker questions for team meetings?,452,113.659,0.0326
llama3:8b,How do I write a professional follow-up email after a job in...,541,112.935,0.0324
llama3:8b,What's the difference between anxiety and stress?,479,116.014,0.0323
llama3:8b,Can you summarize the key points of the book Atomic Habits?,611,115.499,0.0326
llama3:8b,What's a quick and healthy dinner I can make with chicken an...,341,125.515,0.0326
llama3:8b,Can you summarize the key points of the book Atomic Habits?,472,118.455,0.0325
llama3:8b,Can you summarize the key points of the book Atomic Habits?,534,119.922,0.0324
llama3:8b,What's a quick and healthy dinner I can make with chicken an...,347,124.153,0.0322
llama3:8b,Can you help me plan a 3-day trip to Paris on a budget?,693,114.751,0.0321
llama3:8b,How do I write a professional follow-up email after a job in...,450,125.161,0.0325
llama3:8b,What's the difference between anxiety and stress?,461,122.383,0.0320
llama3:8b,What's the difference between anxiety and stress?,482,124.866,0.0324
llama3:8b,Can you summarize the key points of the book Atomic Habits?,562,120.757,0.0322
llama3:8b,Can you explain inflation in simple terms?,436,123.839,0.0325
llama3:8b,How can I start a simple workout routine at home with no equ...,661,120.020,0.0323
llama3:8b,Can you help me plan a 3-day trip to Paris on a budget?,831,115.823,0.0327
llama3:8b,Can you summarize the key points of the book Atomic Habits?,576,124.850,0.0326
llama3:8b,Can you explain inflation in simple terms?,403,129.546,0.0321
llama3:8b,Can you help me plan a 3-day trip to Paris on a budget?,743,119.349,0.0327
llama3:8b,What's a quick and healthy dinner I can make with chicken an...,330,136.689,0.0317
llama3:8b,How can I start a simple workout routine at home with no equ...,520,128.459,0.0326
llama3:8b,What are some tips to stay focused while studying?,586,126.449,0.0327
llama3:8b,How can I start a simple workout routine at home with no equ...,726,122.395,0.0327
llama3:8b,How can I start a simple workout routine at home with no equ...,486,130.563,0.0320
llama3:8b,Can you explain inflation in simple terms?,443,132.466,0.0325
llama3:8b,How do I write a professional follow-up email after a job in...,443,135.274,0.0335
llama3:8b,What are some fun icebreaker questions for team meetings?,428,137.102,0.0325
llama3:8b,How do I negotiate my salary during a job offer?,535,135.393,0.0336
llama3:8b,How do I negotiate my salary during a job offer?,558,135.836,0.0318
llama3:8b,How do I write a professional follow-up email after a job in...,516,139.582,0.0337
llama3:8b,Can you summarize the key points of the book Atomic Habits?,573,138.188,0.0320
llama3:8b,What are some fun icebreaker questions for team meetings?,448,141.434,0.0318
llama3:8b,Can you summarize the key points of the book Atomic Habits?,575,140.943,0.0320
llama3:8b,What's a quick and healthy dinner I can make with chicken an...,356,145.461,0.0326
llama3:8b,Can you help me plan a 3-day trip to Paris on a budget?,683,134.931,0.0332
llama3:8b,Can you help me plan a 3-day trip to Paris on a budget?,676,136.032,0.0321
llama3:8b,What are some tips to stay focused while studying?,468,144.542,0.0319
llama3:8b,What are some fun icebreaker questions for team meetings?,372,146.188,0.0332
llama3:8b,What are some tips to stay focused while studying?,532,144.690,0.0326
llama3:8b,What are some tips to stay focused while studying?,574,141.046,0.0335
llama3:8b,Can you explain inflation in simple terms?,454,147.178,0.0319
llama3:8b,How do I write a professional follow-up email after a job in...,526,146.678,0.0330
llama3:8b,How do I negotiate my salary during a job offer?,576,144.265,0.0320
llama3:8b,How can I start a simple workout routine at home with no equ...,599,144.702,0.0330
llama3:8b,How do I write a professional follow-up email after a job in...,581,146.939,0.0324
llama3:8b,What are some fun icebreaker questions for team meetings?,380,154.040,0.0328
llama3:8b,Can you summarize the key points of the book Atomic Habits?,549,151.083,0.0324
llama3:8b,Can you explain inflation in simple terms?,413,155.437,0.0329
llama3:8b,How do I write a professional follow-up email after a job in...,463,154.628,0.0329
llama3:8b,What are some fun icebreaker questions for team meetings?,405,158.677,0.0326
llama3:8b,What are some tips to stay focused while studying?,644,150.180,0.0331
llama3:8b,Can you summarize the key points of the book Atomic Habits?,543,156.676,0.0321
llama3:8b,What are some fun icebreaker questions for team meetings?,417,159.611,0.0326
llama3:8b,What are some tips to stay focused while studying?,572,152.494,0.0329
llama3:8b,What's the difference between anxiety and stress?,489,158.134,0.0321
llama3:8b,How do I write a professional follow-up email after a job in...,558,156.787,0.0329
llama3:8b,What are some fun icebreaker questions for team meetings?,511,157.536,0.0320
llama3:8b,Can you explain inflation in simple terms?,481,159.048,0.0321
llama3:8b,Can you explain inflation in simple terms?,389,163.165,0.0327
llama3:8b,What's the difference between anxiety and stress?,372,165.582,0.0326
llama3:8b,What are some fun icebreaker questions for team meetings?,414,163.785,0.0321
llama3:8b,Can you summarize the key points of the book Atomic Habits?,594,159.864,0.0330
llama3:8b,How do I write a professional follow-up email after a job in...,572,160.771,0.0322
llama3:8b,What's the difference between anxiety and stress?,431,166.621,0.0329
llama3:8b,Can you help me plan a 3-day trip to Paris on a budget?,665,161.341,0.0329
llama3:8b,How can I start a simple workout routine at home with no equ...,521,165.839,0.0323
llama3:8b,What are some fun icebreaker questions for team meetings?,426,168.971,0.0323
llama3:8b,What's the difference between anxiety and stress?,482,169.956,0.0325
llama3:8b,How do I negotiate my salary during a job offer?,495,170.558,0.0332
llama3:8b,Can you summarize the key points of the book Atomic Habits?,554,170.119,0.0330
llama3:8b,What's the difference between anxiety and stress?,429,175.264,0.0330
llama3:8b,What are some tips to stay focused while studying?,512,173.951,0.0325
llama3:8b,How do I write a professional follow-up email after a job in...,539,174.296,0.0324
llama3:8b,What's the difference between anxiety and stress?,423,176.766,0.0324
llama3:8b,What are some tips to stay focused while studying?,498,173.966,0.0324
llama3:8b,Can you explain inflation in simple terms?,425,177.477,0.0329
llama3:8b,Can you summarize the key points of the book Atomic Habits?,512,177.588,0.0326
llama3:8b,Can you summarize the key points of the book Atomic Habits?,625,171.099,0.0324
llama3:8b,How do I negotiate my salary during a job offer?,606,171.437,0.0332
llama3:8b,Can you help me plan a 3-day trip to Paris on a budget?,690,172.964,0.0329
llama3:8b,How do I negotiate my salary during a job offer?,570,174.971,0.0325
llama3:8b,What's the difference between anxiety and stress?,468,179.288,0.0327
llama3:8b,What are some tips to stay focused while studying?,580,178.171,0.0326
llama3:8b,What's a quick and healthy dinner I can make with chicken an...,365,189.698,0.0324
llama3:8b,What are some fun icebreaker questions for team meetings?,398,187.499,0.0329
llama3:8b,What are some fun icebreaker questions for team meetings?,470,185.717,0.0325
llama3:8b,Can you summarize the key points of the book Atomic Habits?,622,180.925,0.0332
llama3:8b,Can you explain inflation in simple terms?,362,193.185,0.0330
llama3:8b,How do I negotiate my salary during a job offer?,633,182.736,0.0326
llama3:8b,How can I start a simple workout routine at home with no equ...,638,182.336,0.0331
llama3:8b,How can I start a simple workout routine at home with no equ...,644,184.837,0.0326
llama3:8b,What are some tips to stay focused while studying?,510,189.519,0.0329
llama3:8b,Can you explain inflation in simple terms?,480,190.823,0.0324
llama3:8b,What are some tips to stay focused while studying?,584,189.561,0.0325
llama3:8b,How do I write a professional follow-up email after a job in...,659,188.035,0.0328
llama3:8b,What are some fun icebreaker questions for team meetings?,493,194.715,0.0330
llama3:8b,What are some tips to stay focused while studying?,552,194.446,0.0326
llama3:8b,Can you summarize the key points of the book Atomic Habits?,545,192.663,0.0327
llama3:8b,What are some fun icebreaker questions for team meetings?,446,197.190,0.0324
llama3:8b,Can you summarize the key points of the book Atomic Habits?,530,196.593,0.0325
llama3:8b,What are some tips to stay focused while studying?,615,193.518,0.0330
llama3:8b,Can you summarize the key points of the book Atomic Habits?,587,194.617,0.0325
llama3:8b,Can you help me plan a 3-day trip to Paris on a budget?,692,192.325,0.0326
llama3:8b,What's the difference between anxiety and stress?,435,202.653,0.0325
llama3:8b,What's the difference between anxiety and stress?,485,202.610,0.0327
llama3:8b,What are some fun icebreaker questions for team meetings?,390,203.941,0.0327
llama3:8b,How do I write a professional follow-up email after a job in...,497,202.077,0.0324
llama3:8b,What are some tips to stay focused while studying?,573,202.701,0.0330
llama3:8b,Can you explain inflation in simple terms?,501,205.419,0.0327
llama3:8b,Can you summarize the key points of the book Atomic Habits?,526,203.524,0.0325
llama3:8b,What's a quick and healthy dinner I can make with chicken an...,371,209.580,0.0324
llama3:8b,What are some tips to stay focused while studying?,552,204.393,0.0329
llama3:8b,Can you explain inflation in simple terms?,402,211.715,0.0322
llama3:8b,Can you explain inflation in simple terms?,376,213.876,0.0321
llama3:8b,How can I start a simple workout routine at home with no equ...,668,204.205,0.0321
llama3:8b,Can you summarize the key points of the book Atomic Habits?,507,210.771,0.0322
llama3:8b,What are some fun icebreaker questions for team meetings?,459,211.902,0.0329
llama3:8b,Can you summarize the key points of the book Atomic Habits?,542,209.606,0.0323
llama3:8b,What are some fun icebreaker questions for team meetings?,519,209.047,0.0330
llama3:8b,What's a quick and healthy dinner I can make with chicken an...,310,216.608,0.0325
llama3:8b,How do I write a professional follow-up email after a job in...,535,209.478,0.0323
llama3:8b,Can you help me plan a 3-day trip to Paris on a budget?,751,206.479,0.0325
llama3:8b,Can you explain inflation in simple terms?,432,218.767,0.0323
llama3:8b,Can you summarize the key points of the book Atomic Habits?,489,217.921,0.0316
llama3:8b,How can I start a simple workout routine at home with no equ...,555,214.780,0.0325
llama3:8b,Can you explain inflation in simple terms?,469,217.285,0.0327
llama3:8b,What are some fun icebreaker questions for team meetings?,363,223.642,0.0331
llama3:8b,How do I write a professional follow-up email after a job in...,639,213.942,0.0325
llama3:8b,Can you summarize the key points of the book Atomic Habits?,462,223.688,0.0313
llama3:8b,Can you summarize the key points of the book Atomic Habits?,526,220.667,0.0314
llama3:8b,Can you explain inflation in simple terms?,355,226.223,0.0330
llama3:8b,What's a quick and healthy dinner I can make with chicken an...,431,225.119,0.0315
llama3:8b,How do I write a professional follow-up email after a job in...,488,223.718,0.0330
llama3:8b,How do I negotiate my salary during a job offer?,520,225.776,0.0330
llama3:8b,What's the difference between anxiety and stress?,435,228.074,0.0330
llama3:8b,Can you help me plan a 3-day trip to Paris on a budget?,640,221.902,0.0325
llama3:8b,How do I write a professional follow-up email after a job in...,663,222.693,0.0329
llama3:8b,How do I write a professional follow-up email after a job in...,504,230.177,0.0331
llama3:8b,How do I write a professional follow-up email after a job in...,612,222.993,0.0331
llama3:8b,What are some fun icebreaker questions for team meetings?,449,232.947,0.0331
llama3:8b,How do I negotiate my salary during a job offer?,656,226.836,0.0330
llama3:8b,What's a quick and healthy dinner I can make with chicken an...,519,234.940,0.0329
llama3:8b,How do I negotiate my salary during a job offer?,569,231.810,0.0329
llama3:8b,What's the difference between anxiety and stress?,477,237.741,0.0326
llama3:8b,How do I write a professional follow-up email after a job in...,539,236.733,0.0327
llama3:8b,How can I start a simple workout routine at home with no equ...,726,228.760,0.0327
llama3:8b,What are some tips to stay focused while studying?,502,234.754,0.0329
llama3:8b,Can you summarize the key points of the book Atomic Habits?,685,232.450,0.0322
llama3:8b,Can you summarize the key points of the book Atomic Habits?,477,238.986,0.0325
llama3:8b,How do I write a professional follow-up email after a job in...,507,237.237,0.0324
llama3:8b,What are some tips to stay focused while studying?,456,240.869,0.0331
llama3:8b,What are some fun icebreaker questions for team meetings?,462,239.986,0.0331
llama3:8b,What's the difference between anxiety and stress?,478,240.494,0.0325
llama3:8b,Can you summarize the key points of the book Atomic Habits?,475,240.749,0.0330
llama3:8b,How can I start a simple workout routine at home with no equ...,622,236.221,0.0325
llama3:8b,What's the difference between anxiety and stress?,547,241.764,0.0325
llama3:8b,Can you explain inflation in simple terms?,430,244.916,0.0325
llama3:8b,Can you summarize the key points of the book Atomic Habits?,462,245.355,0.0326
llama3:8b,What's a quick and healthy dinner I can make with chicken an...,300,252.083,0.0328
llama3:8b,What's a quick and healthy dinner I can make with chicken an...,583,244.621,0.0326
llama3:8b,Can you summarize the key points of the book Atomic Habits?,521,245.828,0.0327
llama3:8b,What are some fun icebreaker questions for team meetings?,456,252.440,0.0328
llama3:8b,How do I negotiate my salary during a job offer?,568,248.515,0.0325
llama3:8b,What are some fun icebreaker questions for team meetings?,465,251.322,0.0337
llama3:8b,What's a quick and healthy dinner I can make with chicken an...,370,256.355,0.0319
llama3:8b,What are some tips to stay focused while studying?,529,251.583,0.0337
llama3:8b,What are some tips to stay focused while studying?,529,253.601,0.0337
llama3:8b,How do I write a professional follow-up email after a job in...,468,255.704,0.0325
llama3:8b,What's the difference between anxiety and stress?,468,253.572,0.0329
llama3:8b,What are some tips to stay focused while studying?,613,250.362,0.0328
llama3:8b,What's the difference between anxiety and stress?,501,256.038,0.0320
llama3:8b,What's the difference between anxiety and stress?,462,258.566,0.0324
llama3:8b,What are some tips to stay focused while studying?,557,256.568,0.0325
llama3:8b,How can I start a simple workout routine at home with no equ...,506,256.505,0.0324
llama3:8b,What's the difference between anxiety and stress?,521,259.101,0.0329
llama3:8b,What's a quick and healthy dinner I can make with chicken an...,402,260.721,0.0329
llama3:8b,How do I negotiate my salary during a job offer?,558,257.488,0.0334
llama3:8b,What's the difference between anxiety and stress?,534,258.494,0.0323
llama3:8b,What's a quick and healthy dinner I can make with chicken an...,279,268.278,0.0321
llama3:8b,How do I negotiate my salary during a job offer?,514,262.911,0.0322
llama3:8b,Can you explain inflation in simple terms?,395,265.460,0.0321
llama3:8b,Can you help me plan a 3-day trip to Paris on a budget?,665,256.974,0.0324
llama3:8b,Can you help me plan a 3-day trip to Paris on a budget?,652,261.012,0.0321
llama3:8b,What's the difference between anxiety and stress?,477,267.082,0.0325
llama3:8b,Can you summarize the key points of the book Atomic Habits?,589,268.046,0.0325
llama3:8b,Can you summarize the key points of the book Atomic Habits?,548,268.478,0.0324
llama3:8b,What are some fun icebreaker questions for team meetings?,482,273.144,0.0326
llama3:8b,How do I write a professional follow-up email after a job in...,528,270.554,0.0325
llama3:8b,What are some tips to stay focused while studying?,511,275.626,0.0320
llama3:8b,How do I write a professional follow-up email after a job in...,507,275.762,0.0320
llama3:8b,Can you help me plan a 3-day trip to Paris on a budget?,637,268.495,0.0325
llama3:8b,Can you explain inflation in simple terms?,393,276.829,0.0328
llama3:8b,What are some tips to stay focused while studying?,489,273.297,0.0324
llama3:8b,Can you summarize the key points of the book Atomic Habits?,515,274.003,0.0320
llama3:8b,Can you summarize the key points of the book Atomic Habits?,647,268.967,0.0321
llama3:8b,How do I write a professional follow-up email after a job in...,646,271.025,0.0325
llama3:8b,How do I negotiate my salary during a job offer?,463,277.338,0.0329
llama3:8b,How do I write a professional follow-up email after a job in...,516,277.184,0.0327
llama3:8b,Can you summarize the key points of the book Atomic Habits?,569,275.066,0.0324
llama3:8b,What are some fun icebreaker questions for team meetings?,462,281.253,0.0331
llama3:8b,Can you summarize the key points of the book Atomic Habits?,505,278.539,0.0331
llama3:8b,Can you summarize the key points of the book Atomic Habits?,523,278.563,0.0331
llama3:8b,What are some fun icebreaker questions for team meetings?,438,283.656,0.0329
llama3:8b,Can you summarize the key points of the book Atomic Habits?,522,283.057,0.0329
llama3:8b,Can you explain inflation in simple terms?,356,287.338,0.0331
llama3:8b,What's the difference between anxiety and stress?,389,287.242,0.0326
llama3:8b,What are some fun icebreaker questions for team meetings?,358,290.776,0.0327
llama3:8b,What's a quick and healthy dinner I can make with chicken an...,304,292.819,0.0327
llama3:8b,Can you summarize the key points of the book Atomic Habits?,469,286.907,0.0325
llama3:8b,What are some fun icebreaker questions for team meetings?,372,290.071,0.0327
llama3:8b,What's a quick and healthy dinner I can make with chicken an...,407,289.579,0.0327
llama3:8b,How do I write a professional follow-up email after a job in...,463,292.053,0.0327
llama3:8b,Can you explain inflation in simple terms?,218,295.956,0.0336
llama3:8b,How can I start a simple workout routine at home with no equ...,411,292.206,0.0388
llama3:8b,Can you help me plan a 3-day trip to Paris on a budget?,308,294.652,0.0407
llama3:8b,What are some tips to stay focused while studying?,99,299.558,0.0577
llama3:8b,Can you summarize the key points of the book Atomic Habits?,17,306.317,0.1787
llama3:8b,Can you explain inflation in simple terms?,6,304.805,0.4477
llama3:8b,How do I negotiate my salary during a job offer?,7,304.796,0.3884
llama3:8b,How do I negotiate my salary during a job offer?,5,303.870,0.5295
llama3:8b,How do I write a professional follow-up email after a job in...,6,302.929,0.4465
llama3:8b,How can I start a simple workout routine at home with no equ...,3,303.116,0.8604
llama3:8b,What's the difference between anxiety and stress?,3,304.120,0.8646
llama3:8b,How can I start a simple workout routine at home with no equ...,456,291.304,0.0382
llama3:8b,Can you summarize the key points of the book Atomic Habits?,1,303.211,2.5174
llama3:8b,Can you explain inflation in simple terms?,344,295.112,0.0397
llama3:8b,How can I start a simple workout routine at home with no equ...,191,299.106,0.0453
llama3:8b,Can you summarize the key points of the book Atomic Habits?,470,290.025,0.0381
llama3:8b,How do I negotiate my salary during a job offer?,437,289.827,0.0393
llama3:8b,What's a quick and healthy dinner I can make with chicken an...,293,294.647,0.0421
llama3:8b,What are some tips to stay focused while studying?,166,298.149,0.0472
llama3:8b,Can you explain inflation in simple terms?,5,304.361,0.5318
llama3:8b,What's the difference between anxiety and stress?,276,295.308,0.0426
llama3:8b,How can I start a simple workout routine at home with no equ...,6,303.367,0.4501
llama3:8b,Can you help me plan a 3-day trip to Paris on a budget?,6,304.438,0.4436
llama3:8b,What's the difference between anxiety and stress?,4,307.549,0.6475
llama3:8b,Can you summarize the key points of the book Atomic Habits?,4,305.535,0.6494
llama3:8b,What are some tips to stay focused while studying?,5,305.521,0.5270
llama3:8b,What's a quick and healthy dinner I can make with chicken an...,10,304.343,0.2815
