Model,Prompt,Tokens,TTFT (s),Avg Time/Token (s)
llama3:8b,What's the difference between anxiety and stress?,48,298.747,0.0835
llama3:8b,Can you explain inflation in simple terms?,51,298.682,0.0814
llama3:8b,Can you help me plan a 3-day trip to Paris on a budget?,67,298.330,0.0676
llama3:8b,Can you summarize the key points of the book Atomic Habits?,55,298.679,0.0760
llama3:8b,What are some tips to stay focused while studying?,27,299.569,0.1223
llama3:8b,What are some tips to stay focused while studying?,31,299.420,0.1116
llama3:8b,Can you help me plan a 3-day trip to Paris on a budget?,68,298.335,0.0669
llama3:8b,Can you help me plan a 3-day trip to Paris on a budget?,30,299.571,0.1151
llama3:8b,What's the difference between anxiety and stress?,16,300.034,0.1870
llama3:8b,What's a quick and healthy dinner I can make with chicken an...,50,298.643,0.0807
llama3:8b,Can you explain inflation in simple terms?,68,298.352,0.0666
llama3:8b,How do I write a professional follow-up email after a job in...,123,296.591,0.0514
llama3:8b,What are some tips to stay focused while studying?,40,299.401,0.0917
llama3:8b,Can you explain inflation in simple terms?,65,298.535,0.0698
llama3:8b,How do I negotiate my salary during a job offer?,67,298.518,0.0679
llama3:8b,How do I negotiate my salary during a job offer?,67,298.518,0.0679
llama3:8b,What are some tips to stay focused while studying?,36,299.461,0.1003
llama3:8b,Can you help me plan a 3-day trip to Paris on a budget?,60,298.521,0.0733
llama3:8b,What's the difference between anxiety and stress?,43,299.097,0.0888
llama3:8b,Can you help me plan a 3-day trip to Paris on a budget?,26,299.775,0.1232
llama3:8b,What are some fun icebreaker questions for team meetings?,27,299.680,0.1225
llama3:8b,How do I negotiate my salary during a job offer?,96,297.529,0.0568
llama3:8b,How can I start a simple workout routine at home with no equ...,470,284.761,0.0390
llama3:8b,Can you summarize the key points of the book Atomic Habits?,68,298.515,0.0676
llama3:8b,What's the difference between anxiety and stress?,97,297.673,0.0561
llama3:8b,What are some fun icebreaker questions for team meetings?,428,285.744,0.0396
llama3:8b,Can you explain inflation in simple terms?,93,297.459,0.0578
llama3:8b,How do I negotiate my salary during a job offer?,442,285.380,0.0395
llama3:8b,How can I start a simple workout routine at home with no equ...,54,298.680,0.0769
llama3:8b,Can you explain inflation in simple terms?,93,297.465,0.0577
llama3:8b,What are some fun icebreaker questions for team meetings?,62,298.451,0.0708
llama3:8b,What's a quick and healthy dinner I can make with chicken an...,59,298.555,0.0730
llama3:8b,What are some tips to stay focused while studying?,29,299.504,0.1195
llama3:8b,How can I start a simple workout routine at home with no equ...,68,298.635,0.0673
llama3:8b,What's the difference between anxiety and stress?,100,297.617,0.0559
llama3:8b,Can you help me plan a 3-day trip to Paris on a budget?,45,299.494,0.0855
llama3:8b,Can you help me plan a 3-day trip to Paris on a budget?,438,285.609,0.0394
llama3:8b,Can you help me plan a 3-day trip to Paris on a budget?,53,298.659,0.0794
llama3:8b,How do I negotiate my salary during a job offer?,91,297.605,0.0580
llama3:8b,What's a quick and healthy dinner I can make with chicken an...,47,298.863,0.0854
llama3:8b,What's a quick and healthy dinner I can make with chicken an...,57,298.651,0.0745
llama3:8b,How can I start a simple workout routine at home with no equ...,28,299.536,0.1202
llama3:8b,Can you explain inflation in simple terms?,123,296.506,0.0512
llama3:8b,Can you help me plan a 3-day trip to Paris on a budget?,57,298.651,0.0747
llama3:8b,How do I write a professional follow-up email after a job in...,30,299.537,0.1155
llama3:8b,What are some fun icebreaker questions for team meetings?,44,298.823,0.0871
llama3:8b,What are some tips to stay focused while studying?,32,299.866,0.1057
llama3:8b,What's the difference between anxiety and stress?,27,299.361,0.1221
llama3:8b,How do I negotiate my salary during a job offer?,63,298.243,0.0707
llama3:8b,What's the difference between anxiety and stress?,47,298.960,0.0838
llama3:8b,What's a quick and healthy dinner I can make with chicken an...,61,298.540,0.0716
llama3:8b,Can you summarize the key points of the book Atomic Habits?,92,297.594,0.0578
llama3:8b,What's a quick and healthy dinner I can make with chicken an...,31,299.446,0.1124
llama3:8b,What's a quick and healthy dinner I can make with chicken an...,53,298.872,0.0768
llama3:8b,What are some tips to stay focused while studying?,32,299.578,0.1052
llama3:8b,How do I write a professional follow-up email after a job in...,19,299.909,0.1599
llama3:8b,How do I write a professional follow-up email after a job in...,30,299.579,0.1123
llama3:8b,Can you summarize the key points of the book Atomic Habits?,6,300.628,0.4369
llama3:8b,Can you summarize the key points of the book Atomic Habits?,30,299.522,0.1139
llama3:8b,What's the difference between anxiety and stress?,123,296.643,0.0512
llama3:8b,What are some tips to stay focused while studying?,97,297.530,0.0559
llama3:8b,How do I negotiate my salary during a job offer?,66,298.466,0.0684
llama3:8b,What are some tips to stay focused while studying?,31,299.617,0.1085
llama3:8b,Can you explain inflation in simple terms?,54,298.898,0.0759
llama3:8b,How do I write a professional follow-up email after a job in...,65,298.570,0.0682
llama3:8b,What's a quick and healthy dinner I can make with chicken an...,65,298.574,0.0696
llama3:8b,What are some fun icebreaker questions for team meetings?,34,299.513,0.1053
llama3:8b,Can you explain inflation in simple terms?,34,299.519,0.1051
llama3:8b,What are some tips to stay focused while studying?,122,296.564,0.0514
llama3:8b,How do I write a professional follow-up email after a job in...,68,298.522,0.0679
llama3:8b,Can you explain inflation in simple terms?,34,299.210,0.1023
llama3:8b,What's a quick and healthy dinner I can make with chicken an...,101,297.439,0.0568
llama3:8b,Can you summarize the key points of the book Atomic Habits?,101,297.437,0.0568
llama3:8b,Can you help me plan a 3-day trip to Paris on a budget?,68,298.616,0.0672
llama3:8b,How do I write a professional follow-up email after a job in...,37,299.553,0.0983
llama3:8b,Can you help me plan a 3-day trip to Paris on a budget?,40,299.661,0.0918
llama3:8b,What's a quick and healthy dinner I can make with chicken an...,39,299.658,0.0942
llama3:8b,How do I write a professional follow-up email after a job in...,84,298.424,0.0590
llama3:8b,How do I negotiate my salary during a job offer?,17,300.422,0.1786
llama3:8b,How do I write a professional follow-up email after a job in...,88,297.583,0.0595
llama3:8b,How can I start a simple workout routine at home with no equ...,118,296.585,0.0532
llama3:8b,How do I write a professional follow-up email after a job in...,58,298.625,0.0728
llama3:8b,How can I start a simple workout routine at home with no equ...,29,299.734,0.1180
llama3:8b,How do I write a professional follow-up email after a job in...,99,297.586,0.0563
llama3:8b,How do I negotiate my salary during a job offer?,27,299.834,0.1229
llama3:8b,How do I write a professional follow-up email after a job in...,27,299.837,0.1229
llama3:8b,How do I write a professional follow-up email after a job in...,68,298.629,0.0666
llama3:8b,What are some tips to stay focused while studying?,69,298.626,0.0661
llama3:8b,How do I write a professional follow-up email after a job in...,70,298.662,0.0653
llama3:8b,What are some fun icebreaker questions for team meetings?,116,296.783,0.0527
llama3:8b,How do I write a professional follow-up email after a job in...,55,298.729,0.0759
llama3:8b,Can you explain inflation in simple terms?,45,299.042,0.0859
llama3:8b,What are some fun icebreaker questions for team meetings?,49,298.868,0.0824
