Model,Prompt,Tokens,TTFT (s),Avg Time/Token (s)
llama3:8b,Can you explain inflation in simple terms?,427,70.342,0.0327
llama3:8b,What are some tips to stay focused while studying?,595,65.355,0.0320
llama3:8b,What's the difference between anxiety and stress?,455,70.078,0.0326
llama3:8b,What are some tips to stay focused while studying?,566,65.571,0.0332
llama3:8b,What's a quick and healthy dinner I can make with chicken an...,286,77.454,0.0330
llama3:8b,Can you help me plan a 3-day trip to Paris on a budget?,844,62.894,0.0321
llama3:8b,What are some tips to stay focused while studying?,498,54.039,0.0325
llama3:8b,What are some fun icebreaker questions for team meetings?,407,79.235,0.0330
llama3:8b,What are some fun icebreaker questions for team meetings?,441,45.138,0.0333
llama3:8b,What's the difference between anxiety and stress?,404,77.325,0.0330
llama3:8b,What's the difference between anxiety and stress?,510,48.868,0.0324
llama3:8b,Can you summarize the key points of the book Atomic Habits?,606,47.876,0.0334
llama3:8b,What's a quick and healthy dinner I can make with chicken an...,338,66.329,0.0322
llama3:8b,What's a quick and healthy dinner I can make with chicken an...,381,82.403,0.0324
llama3:8b,What's a quick and healthy dinner I can make with chicken an...,317,37.556,0.0331
llama3:8b,Can you summarize the key points of the book Atomic Habits?,573,35.006,0.0322
llama3:8b,What are some tips to stay focused while studying?,561,77.220,0.0330
llama3:8b,How can I start a simple workout routine at home with no equ...,606,76.157,0.0323
llama3:8b,Can you summarize the key points of the book Atomic Habits?,599,57.053,0.0323
llama3:8b,Can you help me plan a 3-day trip to Paris on a budget?,702,37.849,0.0324
llama3:8b,What are some fun icebreaker questions for team meetings?,453,60.170,0.0325
llama3:8b,What are some fun icebreaker questions for team meetings?,454,62.651,0.0321
llama3:8b,What's a quick and healthy dinner I can make with chicken an...,514,41.020,0.0332
llama3:8b,How can I start a simple workout routine at home with no equ...,633,79.036,0.0322
llama3:8b,What's a quick and healthy dinner I can make with chicken an...,462,70.219,0.0328
llama3:8b,How do I negotiate my salary during a job offer?,522,65.531,0.0325
llama3:8b,What are some tips to stay focused while studying?,518,39.651,0.0330
llama3:8b,What's the difference between anxiety and stress?,492,39.742,0.0329
llama3:8b,What are some fun icebreaker questions for team meetings?,511,68.367,0.0325
llama3:8b,What's a quick and healthy dinner I can make with chicken an...,523,33.331,0.0331
llama3:8b,What's a quick and healthy dinner I can make with chicken an...,359,65.527,0.0324
llama3:8b,How can I start a simple workout routine at home with no equ...,453,71.136,0.0323
llama3:8b,What's the difference between anxiety and stress?,455,69.937,0.0324
llama3:8b,How can I start a simple workout routine at home with no equ...,659,67.772,0.0326
llama3:8b,How do I negotiate my salary during a job offer?,536,70.339,0.0322
llama3:8b,What's the difference between anxiety and stress?,508,66.381,0.0326
llama3:8b,Can you explain inflation in simple terms?,432,42.542,0.0328
llama3:8b,How can I start a simple workout routine at home with no equ...,611,39.912,0.0327
llama3:8b,What's the difference between anxiety and stress?,497,61.289,0.0321
llama3:8b,How do I negotiate my salary during a job offer?,532,34.125,0.0335
llama3:8b,Can you help me plan a 3-day trip to Paris on a budget?,628,37.259,0.0335
llama3:8b,How do I negotiate my salary during a job offer?,653,39.693,0.0328
llama3:8b,Can you summarize the key points of the book Atomic Habits?,480,68.588,0.0325
llama3:8b,Can you explain inflation in simple terms?,210,41.937,0.0327
llama3:8b,Can you summarize the key points of the book Atomic Habits?,639,72.376,0.0324
llama3:8b,How do I write a professional follow-up email after a job in...,465,67.357,0.0318
llama3:8b,Can you help me plan a 3-day trip to Paris on a budget?,715,74.176,0.0326
llama3:8b,Can you explain inflation in simple terms?,409,67.123,0.0316
llama3:8b,What's a quick and healthy dinner I can make with chicken an...,377,72.476,0.0322
llama3:8b,How can I start a simple workout routine at home with no equ...,517,79.056,0.0326
llama3:8b,Can you explain inflation in simple terms?,569,69.245,0.0326
llama3:8b,What are some fun icebreaker questions for team meetings?,453,72.018,0.0325
llama3:8b,Can you summarize the key points of the book Atomic Habits?,604,42.234,0.0329
llama3:8b,Can you summarize the key points of the book Atomic Habits?,557,39.523,0.0328
llama3:8b,Can you explain inflation in simple terms?,485,77.735,0.0328
llama3:8b,How do I negotiate my salary during a job offer?,569,41.966,0.0329
llama3:8b,Can you summarize the key points of the book Atomic Habits?,599,64.902,0.0318
llama3:8b,How do I write a professional follow-up email after a job in...,559,38.066,0.0326
llama3:8b,What are some tips to stay focused while studying?,545,39.816,0.0331
llama3:8b,How do I write a professional follow-up email after a job in...,575,38.850,0.0327
llama3:8b,Can you help me plan a 3-day trip to Paris on a budget?,889,37.993,0.0330
llama3:8b,Can you summarize the key points of the book Atomic Habits?,488,38.673,0.0332
llama3:8b,How can I start a simple workout routine at home with no equ...,584,74.987,0.0325
llama3:8b,Can you help me plan a 3-day trip to Paris on a budget?,899,68.448,0.0319
llama3:8b,How can I start a simple workout routine at home with no equ...,519,80.684,0.0333
llama3:8b,What are some tips to stay focused while studying?,519,80.981,0.0334
llama3:8b,How do I negotiate my salary during a job offer?,492,59.958,0.0323
llama3:8b,How do I write a professional follow-up email after a job in...,424,42.577,0.0326
llama3:8b,Can you summarize the key points of the book Atomic Habits?,609,66.556,0.0322
llama3:8b,What's the difference between anxiety and stress?,517,78.115,0.0325
llama3:8b,Can you explain inflation in simple terms?,478,66.807,0.0323
llama3:8b,What's the difference between anxiety and stress?,494,72.819,0.0326
llama3:8b,What's the difference between anxiety and stress?,551,83.102,0.0333
llama3:8b,What are some tips to stay focused while studying?,497,82.349,0.0333
llama3:8b,How do I write a professional follow-up email after a job in...,563,43.435,0.0326
llama3:8b,What's a quick and healthy dinner I can make with chicken an...,316,72.437,0.0321
llama3:8b,What are some fun icebreaker questions for team meetings?,454,47.517,0.0343
llama3:8b,Can you explain inflation in simple terms?,415,50.147,0.0343
llama3:8b,How do I write a professional follow-up email after a job in...,507,44.341,0.0323
llama3:8b,How do I write a professional follow-up email after a job in...,516,38.993,0.0323
llama3:8b,What's a quick and healthy dinner I can make with chicken an...,376,43.221,0.0323
llama3:8b,What's the difference between anxiety and stress?,487,47.445,0.0339
llama3:8b,Can you explain inflation in simple terms?,392,50.261,0.0329
llama3:8b,What's the difference between anxiety and stress?,531,57.265,0.0331
llama3:8b,How do I write a professional follow-up email after a job in...,534,89.865,0.0331
llama3:8b,Can you summarize the key points of the book Atomic Habits?,502,84.553,0.0332
llama3:8b,How can I start a simple workout routine at home with no equ...,475,76.422,0.0317
llama3:8b,How can I start a simple workout routine at home with no equ...,624,51.802,0.0338
llama3:8b,What are some tips to stay focused while studying?,486,64.226,0.0317
llama3:8b,What's the difference between anxiety and stress?,405,85.884,0.0331
llama3:8b,How can I start a simple workout routine at home with no equ...,565,54.366,0.0330
llama3:8b,Can you help me plan a 3-day trip to Paris on a budget?,750,59.620,0.0330
llama3:8b,What are some tips to stay focused while studying?,557,75.138,0.0319
llama3:8b,What are some fun icebreaker questions for team meetings?,473,46.114,0.0324
llama3:8b,What are some fun icebreaker questions for team meetings?,531,82.268,0.0329
llama3:8b,What's the difference between anxiety and stress?,501,66.411,0.0320
llama3:8b,Can you summarize the key points of the book Atomic Habits?,552,45.996,0.0334
llama3:8b,How can I start a simple workout routine at home with no equ...,597,46.317,0.0334
llama3:8b,What are some tips to stay focused while studying?,495,31.790,0.0324
llama3:8b,Can you explain inflation in simple terms?,427,90.852,0.0319
llama3:8b,What's a quick and healthy dinner I can make with chicken an...,350,53.981,0.0326
llama3:8b,How can I start a simple workout routine at home with no equ...,548,35.743,0.0325
llama3:8b,What's a quick and healthy dinner I can make with chicken an...,352,59.357,0.0318
llama3:8b,What are some tips to stay focused while studying?,556,40.583,0.0336
llama3:8b,How do I write a professional follow-up email after a job in...,494,86.474,0.0320
llama3:8b,How do I negotiate my salary during a job offer?,563,60.906,0.0327
llama3:8b,Can you explain inflation in simple terms?,470,60.392,0.0317
llama3:8b,What's a quick and healthy dinner I can make with chicken an...,358,91.299,0.0317
llama3:8b,How do I negotiate my salary during a job offer?,496,44.692,0.0334
llama3:8b,What are some fun icebreaker questions for team meetings?,520,54.985,0.0325
llama3:8b,How do I negotiate my salary during a job offer?,656,60.706,0.0327
llama3:8b,What are some tips to stay focused while studying?,548,33.882,0.0327
llama3:8b,Can you summarize the key points of the book Atomic Habits?,509,58.730,0.0317
llama3:8b,Can you help me plan a 3-day trip to Paris on a budget?,893,51.356,0.0329
llama3:8b,How can I start a simple workout routine at home with no equ...,680,88.288,0.0319
llama3:8b,Can you help me plan a 3-day trip to Paris on a budget?,748,65.499,0.0320
llama3:8b,What are some fun icebreaker questions for team meetings?,461,48.604,0.0332
llama3:8b,What are some fun icebreaker questions for team meetings?,402,30.455,0.0337
llama3:8b,What's a quick and healthy dinner I can make with chicken an...,363,64.210,0.0328
llama3:8b,What are some tips to stay focused while studying?,467,62.593,0.0327
llama3:8b,What are some tips to stay focused while studying?,566,51.475,0.0330
llama3:8b,What's the difference between anxiety and stress?,448,88.532,0.0321
llama3:8b,What's the difference between anxiety and stress?,491,46.585,0.0329
llama3:8b,How do I negotiate my salary during a job offer?,586,38.776,0.0339
llama3:8b,How do I write a professional follow-up email after a job in...,579,63.669,0.0329
llama3:8b,How can I start a simple workout routine at home with no equ...,631,87.080,0.0322
llama3:8b,What's the difference between anxiety and stress?,465,41.356,0.0330
llama3:8b,How can I start a simple workout routine at home with no equ...,510,90.051,0.0322
llama3:8b,What are some tips to stay focused while studying?,549,53.726,0.0330
llama3:8b,What's the difference between anxiety and stress?,453,54.297,0.0331
llama3:8b,What's a quick and healthy dinner I can make with chicken an...,295,62.433,0.0328
llama3:8b,How do I negotiate my salary during a job offer?,547,53.984,0.0329
llama3:8b,What's a quick and healthy dinner I can make with chicken an...,489,36.871,0.0343
llama3:8b,How can I start a simple workout routine at home with no equ...,521,65.061,0.0331
llama3:8b,How do I negotiate my salary during a job offer?,547,95.334,0.0325
llama3:8b,Can you summarize the key points of the book Atomic Habits?,508,63.462,0.0330
llama3:8b,What's a quick and healthy dinner I can make with chicken an...,357,93.461,0.0323
llama3:8b,What's a quick and healthy dinner I can make with chicken an...,493,54.297,0.0327
llama3:8b,How do I write a professional follow-up email after a job in...,490,90.540,0.0325
llama3:8b,Can you summarize the key points of the book Atomic Habits?,518,31.629,0.0327
llama3:8b,Can you help me plan a 3-day trip to Paris on a budget?,577,27.464,0.0341
llama3:8b,Can you help me plan a 3-day trip to Paris on a budget?,659,48.502,0.0326
llama3:8b,Can you help me plan a 3-day trip to Paris on a budget?,757,34.740,0.0342
llama3:8b,What's the difference between anxiety and stress?,511,31.922,0.0340
llama3:8b,What are some fun icebreaker questions for team meetings?,515,93.800,0.0324
llama3:8b,What's a quick and healthy dinner I can make with chicken an...,390,53.867,0.0323
llama3:8b,What are some tips to stay focused while studying?,573,64.080,0.0322
llama3:8b,How can I start a simple workout routine at home with no equ...,616,59.578,0.0321
llama3:8b,How can I start a simple workout routine at home with no equ...,633,61.039,0.0321
llama3:8b,Can you help me plan a 3-day trip to Paris on a budget?,643,27.027,0.0327
llama3:8b,Can you explain inflation in simple terms?,484,48.387,0.0321
llama3:8b,What's the difference between anxiety and stress?,522,28.847,0.0340
llama3:8b,Can you help me plan a 3-day trip to Paris on a budget?,800,26.936,0.0329
llama3:8b,How can I start a simple workout routine at home with no equ...,616,59.900,0.0323
llama3:8b,How do I write a professional follow-up email after a job in...,538,97.252,0.0323
llama3:8b,What's a quick and healthy dinner I can make with chicken an...,395,40.004,0.0332
llama3:8b,Can you summarize the key points of the book Atomic Habits?,589,46.164,0.0321
llama3:8b,What are some fun icebreaker questions for team meetings?,372,29.397,0.0333
llama3:8b,Can you summarize the key points of the book Atomic Habits?,472,98.517,0.0324
llama3:8b,What's a quick and healthy dinner I can make with chicken an...,391,29.901,0.0339
llama3:8b,What are some tips to stay focused while studying?,574,99.466,0.0324
llama3:8b,What's a quick and healthy dinner I can make with chicken an...,506,34.551,0.0339
llama3:8b,What are some fun icebreaker questions for team meetings?,460,99.950,0.0326
llama3:8b,What are some fun icebreaker questions for team meetings?,379,71.042,0.0330
llama3:8b,What are some tips to stay focused while studying?,498,28.412,0.0336
llama3:8b,What's the difference between anxiety and stress?,487,71.834,0.0328
llama3:8b,How can I start a simple workout routine at home with no equ...,423,32.848,0.0338
llama3:8b,How do I negotiate my salary during a job offer?,583,55.192,0.0323
llama3:8b,What's a quick and healthy dinner I can make with chicken an...,332,98.181,0.0326
llama3:8b,Can you explain inflation in simple terms?,506,68.342,0.0327
llama3:8b,What are some fun icebreaker questions for team meetings?,405,72.073,0.0325
llama3:8b,Can you summarize the key points of the book Atomic Habits?,469,35.018,0.0330
llama3:8b,How do I write a professional follow-up email after a job in...,535,49.628,0.0328
llama3:8b,Can you help me plan a 3-day trip to Paris on a budget?,848,50.578,0.0326
llama3:8b,What's the difference between anxiety and stress?,427,36.126,0.0334
llama3:8b,How do I negotiate my salary during a job offer?,463,40.493,0.0325
llama3:8b,What are some tips to stay focused while studying?,515,98.619,0.0326
llama3:8b,How do I negotiate my salary during a job offer?,528,29.194,0.0334
llama3:8b,What are some tips to stay focused while studying?,604,35.830,0.0335
llama3:8b,Can you explain inflation in simple terms?,391,79.605,0.0314
llama3:8b,How can I start a simple workout routine at home with no equ...,665,52.887,0.0333
llama3:8b,Can you summarize the key points of the book Atomic Habits?,604,99.676,0.0324
llama3:8b,Can you summarize the key points of the book Atomic Habits?,541,77.519,0.0314
llama3:8b,What are some tips to stay focused while studying?,559,34.667,0.0324
llama3:8b,How do I negotiate my salary during a job offer?,610,95.824,0.0323
llama3:8b,What's the difference between anxiety and stress?,471,79.021,0.0312
llama3:8b,What's the difference between anxiety and stress?,466,79.419,0.0315
llama3:8b,What's the difference between anxiety and stress?,512,94.220,0.0324
llama3:8b,What are some tips to stay focused while studying?,515,59.912,0.0338
llama3:8b,What are some fun icebreaker questions for team meetings?,408,21.186,0.0328
llama3:8b,Can you help me plan a 3-day trip to Paris on a budget?,730,37.815,0.0325
llama3:8b,What's a quick and healthy dinner I can make with chicken an...,544,36.826,0.0328
llama3:8b,What's the difference between anxiety and stress?,498,54.820,0.0340
llama3:8b,How can I start a simple workout routine at home with no equ...,664,31.508,0.0330
llama3:8b,What are some fun icebreaker questions for team meetings?,393,24.757,0.0329
llama3:8b,What's the difference between anxiety and stress?,438,81.208,0.0320
llama3:8b,How do I write a professional follow-up email after a job in...,532,102.527,0.0321
llama3:8b,What are some fun icebreaker questions for team meetings?,474,106.988,0.0321
llama3:8b,Can you help me plan a 3-day trip to Paris on a budget?,632,18.933,0.0330
llama3:8b,What's the difference between anxiety and stress?,491,45.871,0.0338
llama3:8b,What's the difference between anxiety and stress?,383,20.350,0.0327
llama3:8b,What's a quick and healthy dinner I can make with chicken an...,316,21.707,0.0327
llama3:8b,Can you help me plan a 3-day trip to Paris on a budget?,725,40.034,0.0330
llama3:8b,Can you help me plan a 3-day trip to Paris on a budget?,831,56.793,0.0339
llama3:8b,How do I write a professional follow-up email after a job in...,488,78.723,0.0318
llama3:8b,Can you summarize the key points of the book Atomic Habits?,494,96.207,0.0319
llama3:8b,Can you summarize the key points of the book Atomic Habits?,559,98.371,0.0320
llama3:8b,What are some tips to stay focused while studying?,566,79.318,0.0318
llama3:8b,What are some tips to stay focused while studying?,574,46.523,0.0332
llama3:8b,What's the difference between anxiety and stress?,545,48.040,0.0338
llama3:8b,What are some fun icebreaker questions for team meetings?,457,48.631,0.0339
llama3:8b,Can you explain inflation in simple terms?,278,106.333,0.0320
llama3:8b,What's a quick and healthy dinner I can make with chicken an...,528,49.765,0.0331
llama3:8b,Can you help me plan a 3-day trip to Paris on a budget?,733,79.008,0.0319
llama3:8b,Can you summarize the key points of the book Atomic Habits?,559,21.953,0.0325
llama3:8b,How do I negotiate my salary during a job offer?,505,105.200,0.0319
llama3:8b,What are some tips to stay focused while studying?,601,71.300,0.0318
llama3:8b,Can you help me plan a 3-day trip to Paris on a budget?,757,48.064,0.0331
llama3:8b,What are some fun icebreaker questions for team meetings?,397,26.936,0.0325
llama3:8b,Can you explain inflation in simple terms?,452,43.930,0.0335
llama3:8b,Can you explain inflation in simple terms?,469,60.580,0.0327
llama3:8b,What's the difference between anxiety and stress?,468,77.475,0.0328
llama3:8b,How do I negotiate my salary during a job offer?,445,60.307,0.0324
llama3:8b,How can I start a simple workout routine at home with no equ...,533,104.048,0.0323
llama3:8b,How do I negotiate my salary during a job offer?,601,42.310,0.0334
llama3:8b,Can you summarize the key points of the book Atomic Habits?,643,28.485,0.0323
llama3:8b,What are some tips to stay focused while studying?,580,75.828,0.0330
llama3:8b,Can you help me plan a 3-day trip to Paris on a budget?,738,26.940,0.0323
llama3:8b,How do I write a professional follow-up email after a job in...,554,40.579,0.0335
llama3:8b,What are some tips to stay focused while studying?,577,41.309,0.0336
llama3:8b,How do I negotiate my salary during a job offer?,560,100.898,0.0323
llama3:8b,How do I negotiate my salary during a job offer?,516,34.424,0.0323
llama3:8b,What are some tips to stay focused while studying?,569,76.689,0.0329
llama3:8b,Can you summarize the key points of the book Atomic Habits?,589,62.061,0.0328
llama3:8b,Can you help me plan a 3-day trip to Paris on a budget?,775,99.288,0.0324
llama3:8b,Can you explain inflation in simple terms?,262,40.891,0.0324
llama3:8b,Can you explain inflation in simple terms?,509,64.718,0.0328
llama3:8b,What are some tips to stay focused while studying?,573,101.921,0.0325
llama3:8b,How can I start a simple workout routine at home with no equ...,620,76.585,0.0326
llama3:8b,How can I start a simple workout routine at home with no equ...,541,41.829,0.0337
llama3:8b,Can you help me plan a 3-day trip to Paris on a budget?,655,37.242,0.0328
llama3:8b,Can you explain inflation in simple terms?,566,65.118,0.0324
llama3:8b,Can you explain inflation in simple terms?,351,113.861,0.0330
llama3:8b,What are some fun icebreaker questions for team meetings?,450,75.512,0.0317
llama3:8b,How do I negotiate my salary during a job offer?,636,65.208,0.0324
llama3:8b,How do I negotiate my salary during a job offer?,557,108.945,0.0328
llama3:8b,How do I negotiate my salary during a job offer?,573,43.810,0.0338
llama3:8b,What's the difference between anxiety and stress?,426,41.464,0.0338
llama3:8b,What are some fun icebreaker questions for team meetings?,416,74.383,0.0318
llama3:8b,Can you help me plan a 3-day trip to Paris on a budget?,715,69.689,0.0322
llama3:8b,What's a quick and healthy dinner I can make with chicken an...,361,115.128,0.0328
llama3:8b,What's a quick and healthy dinner I can make with chicken an...,284,73.447,0.0319
llama3:8b,What are some fun icebreaker questions for team meetings?,466,35.237,0.0330
llama3:8b,Can you summarize the key points of the book Atomic Habits?,522,72.537,0.0321
llama3:8b,What are some tips to stay focused while studying?,575,34.590,0.0330
llama3:8b,What are some tips to stay focused while studying?,476,32.080,0.0330
llama3:8b,How do I write a professional follow-up email after a job in...,499,103.655,0.0324
llama3:8b,What's a quick and healthy dinner I can make with chicken an...,580,74.812,0.0323
llama3:8b,How can I start a simple workout routine at home with no equ...,779,37.430,0.0334
llama3:8b,How do I write a professional follow-up email after a job in...,481,107.582,0.0319
llama3:8b,Can you explain inflation in simple terms?,408,101.759,0.0318
llama3:8b,What are some tips to stay focused while studying?,477,46.991,0.0329
llama3:8b,What's a quick and healthy dinner I can make with chicken an...,489,46.797,0.0329
llama3:8b,What are some tips to stay focused while studying?,588,78.303,0.0325
llama3:8b,Can you explain inflation in simple terms?,352,107.000,0.0320
llama3:8b,How can I start a simple workout routine at home with no equ...,504,31.900,0.0328
llama3:8b,Can you help me plan a 3-day trip to Paris on a budget?,702,43.130,0.0332
llama3:8b,What's the difference between anxiety and stress?,473,33.591,0.0329
llama3:8b,How can I start a simple workout routine at home with no equ...,694,69.509,0.0327
llama3:8b,Can you help me plan a 3-day trip to Paris on a budget?,738,34.841,0.0328
llama3:8b,How can I start a simple workout routine at home with no equ...,684,69.923,0.0327
llama3:8b,How do I write a professional follow-up email after a job in...,633,76.024,0.0326
llama3:8b,What's a quick and healthy dinner I can make with chicken an...,518,60.414,0.0328
llama3:8b,How do I write a professional follow-up email after a job in...,656,72.669,0.0326
llama3:8b,Can you help me plan a 3-day trip to Paris on a budget?,800,107.873,0.0323
llama3:8b,Can you help me plan a 3-day trip to Paris on a budget?,742,76.085,0.0326
llama3:8b,How can I start a simple workout routine at home with no equ...,623,33.970,0.0332
llama3:8b,Can you summarize the key points of the book Atomic Habits?,570,54.838,0.0328
llama3:8b,How do I write a professional follow-up email after a job in...,411,57.695,0.0321
llama3:8b,How do I write a professional follow-up email after a job in...,511,106.700,0.0332
llama3:8b,What are some tips to stay focused while studying?,484,81.259,0.0330
llama3:8b,How do I negotiate my salary during a job offer?,579,105.376,0.0332
llama3:8b,What are some fun icebreaker questions for team meetings?,471,45.239,0.0339
llama3:8b,Can you summarize the key points of the book Atomic Habits?,608,53.461,0.0322
llama3:8b,How do I negotiate my salary during a job offer?,536,98.441,0.0334
llama3:8b,Can you help me plan a 3-day trip to Paris on a budget?,781,58.486,0.0324
llama3:8b,Can you summarize the key points of the book Atomic Habits?,564,48.421,0.0322
llama3:8b,What are some tips to stay focused while studying?,513,45.526,0.0341
llama3:8b,What's a quick and healthy dinner I can make with chicken an...,374,77.798,0.0333
llama3:8b,What are some tips to stay focused while studying?,520,64.007,0.0330
llama3:8b,Can you explain inflation in simple terms?,458,80.170,0.0332
llama3:8b,Can you summarize the key points of the book Atomic Habits?,530,59.059,0.0330
