Model,Prompt,Tokens,TTFT (s),Avg Time/Token (s)
llama3:8b,What are some fun icebreaker questions for team meetings?,466,123.022,0.0330
llama3:8b,Can you help me plan a 3-day trip to Paris on a budget?,641,112.343,0.0331
llama3:8b,What are some fun icebreaker questions for team meetings?,430,119.852,0.0332
llama3:8b,What's a quick and healthy dinner I can make with chicken an...,373,130.173,0.0336
llama3:8b,Can you explain inflation in simple terms?,442,128.956,0.0337
llama3:8b,What are some fun icebreaker questions for team meetings?,360,133.345,0.0332
llama3:8b,How can I start a simple workout routine at home with no equ...,520,129.111,0.0333
llama3:8b,Can you summarize the key points of the book Atomic Habits?,509,129.279,0.0332
llama3:8b,How do I write a professional follow-up email after a job in...,472,122.132,0.0329
llama3:8b,How do I write a professional follow-up email after a job in...,514,125.144,0.0326
llama3:8b,Can you explain inflation in simple terms?,404,133.068,0.0333
llama3:8b,How can I start a simple workout routine at home with no equ...,474,127.359,0.0326
llama3:8b,Can you explain inflation in simple terms?,443,124.653,0.0327
llama3:8b,Can you summarize the key points of the book Atomic Habits?,625,128.250,0.0337
llama3:8b,Can you help me plan a 3-day trip to Paris on a budget?,766,119.452,0.0327
llama3:8b,What's the difference between anxiety and stress?,386,135.542,0.0337
llama3:8b,Can you summarize the key points of the book Atomic Habits?,585,129.639,0.0332
llama3:8b,How do I negotiate my salary during a job offer?,611,130.402,0.0332
llama3:8b,What are some tips to stay focused while studying?,582,133.439,0.0332
llama3:8b,How do I negotiate my salary during a job offer?,561,129.414,0.0327
llama3:8b,What's the difference between anxiety and stress?,498,136.477,0.0330
llama3:8b,How do I write a professional follow-up email after a job in...,520,130.636,0.0319
llama3:8b,What's a quick and healthy dinner I can make with chicken an...,334,139.330,0.0334
llama3:8b,How can I start a simple workout routine at home with no equ...,490,133.197,0.0318
llama3:8b,Can you explain inflation in simple terms?,400,135.741,0.0318
llama3:8b,What are some tips to stay focused while studying?,473,142.806,0.0336
llama3:8b,What's a quick and healthy dinner I can make with chicken an...,472,142.938,0.0335
llama3:8b,What's a quick and healthy dinner I can make with chicken an...,331,146.744,0.0328
llama3:8b,What are some fun icebreaker questions for team meetings?,360,147.145,0.0328
llama3:8b,What are some tips to stay focused while studying?,502,144.252,0.0324
llama3:8b,How do I write a professional follow-up email after a job in...,528,144.480,0.0324
llama3:8b,What's a quick and healthy dinner I can make with chicken an...,270,149.864,0.0327
llama3:8b,How can I start a simple workout routine at home with no equ...,603,144.378,0.0325
llama3:8b,What are some tips to stay focused while studying?,469,147.631,0.0331
llama3:8b,What are some tips to stay focused while studying?,488,147.362,0.0331
llama3:8b,How do I write a professional follow-up email after a job in...,481,140.567,0.0336
llama3:8b,Can you summarize the key points of the book Atomic Habits?,559,145.586,0.0328
llama3:8b,Can you explain inflation in simple terms?,462,144.260,0.0335
llama3:8b,How do I negotiate my salary during a job offer?,546,150.959,0.0326
llama3:8b,Can you help me plan a 3-day trip to Paris on a budget?,723,138.044,0.0320
llama3:8b,What are some fun icebreaker questions for team meetings?,481,146.294,0.0321
llama3:8b,Can you explain inflation in simple terms?,447,146.653,0.0322
llama3:8b,What are some fun icebreaker questions for team meetings?,374,157.799,0.0325
llama3:8b,What's a quick and healthy dinner I can make with chicken an...,500,147.501,0.0324
llama3:8b,How do I negotiate my salary during a job offer?,501,157.771,0.0321
llama3:8b,What are some fun icebreaker questions for team meetings?,437,156.652,0.0326
llama3:8b,How do I negotiate my salary during a job offer?,534,148.208,0.0335
llama3:8b,Can you help me plan a 3-day trip to Paris on a budget?,825,140.871,0.0336
llama3:8b,How do I write a professional follow-up email after a job in...,563,157.863,0.0321
llama3:8b,How do I write a professional follow-up email after a job in...,488,159.693,0.0332
llama3:8b,What's the difference between anxiety and stress?,516,159.599,0.0331
llama3:8b,What are some fun icebreaker questions for team meetings?,429,150.837,0.0337
llama3:8b,What are some fun icebreaker questions for team meetings?,419,161.000,0.0323
llama3:8b,What are some tips to stay focused while studying?,575,162.071,0.0331
llama3:8b,Can you explain inflation in simple terms?,291,168.927,0.0319
llama3:8b,Can you help me plan a 3-day trip to Paris on a budget?,752,157.054,0.0323
llama3:8b,Can you explain inflation in simple terms?,467,160.203,0.0322
llama3:8b,Can you explain inflation in simple terms?,384,162.767,0.0319
llama3:8b,Can you help me plan a 3-day trip to Paris on a budget?,705,162.580,0.0322
llama3:8b,What are some tips to stay focused while studying?,518,160.280,0.0322
llama3:8b,Can you summarize the key points of the book Atomic Habits?,621,154.460,0.0340
llama3:8b,What are some fun icebreaker questions for team meetings?,417,161.643,0.0341
llama3:8b,Can you summarize the key points of the book Atomic Habits?,510,168.026,0.0325
llama3:8b,What are some tips to stay focused while studying?,602,167.857,0.0331
llama3:8b,What's the difference between anxiety and stress?,432,174.946,0.0329
llama3:8b,How do I negotiate my salary during a job offer?,536,161.160,0.0341
llama3:8b,Can you explain inflation in simple terms?,428,165.345,0.0341
llama3:8b,What are some fun icebreaker questions for team meetings?,507,172.571,0.0329
llama3:8b,What's a quick and healthy dinner I can make with chicken an...,353,173.885,0.0325
llama3:8b,Can you help me plan a 3-day trip to Paris on a budget?,678,173.009,0.0326
llama3:8b,Can you help me plan a 3-day trip to Paris on a budget?,633,175.801,0.0330
llama3:8b,Can you help me plan a 3-day trip to Paris on a budget?,778,172.924,0.0326
llama3:8b,What are some fun icebreaker questions for team meetings?,476,174.308,0.0326
llama3:8b,Can you summarize the key points of the book Atomic Habits?,577,178.218,0.0331
llama3:8b,Can you help me plan a 3-day trip to Paris on a budget?,810,171.906,0.0327
llama3:8b,How do I write a professional follow-up email after a job in...,560,177.264,0.0334
llama3:8b,How do I negotiate my salary during a job offer?,574,178.465,0.0334
llama3:8b,How do I negotiate my salary during a job offer?,527,183.331,0.0329
llama3:8b,What's a quick and healthy dinner I can make with chicken an...,453,182.513,0.0333
llama3:8b,Can you explain inflation in simple terms?,423,175.517,0.0328
llama3:8b,Can you summarize the key points of the book Atomic Habits?,556,173.664,0.0331
llama3:8b,How do I negotiate my salary during a job offer?,656,174.774,0.0325
llama3:8b,How can I start a simple workout routine at home with no equ...,635,176.003,0.0325
llama3:8b,How do I write a professional follow-up email after a job in...,572,185.816,0.0330
llama3:8b,What are some tips to stay focused while studying?,535,186.222,0.0331
llama3:8b,What's a quick and healthy dinner I can make with chicken an...,335,194.162,0.0336
llama3:8b,How can I start a simple workout routine at home with no equ...,676,173.939,0.0330
llama3:8b,How do I write a professional follow-up email after a job in...,586,175.041,0.0329
llama3:8b,Can you summarize the key points of the book Atomic Habits?,550,188.330,0.0332
llama3:8b,What are some tips to stay focused while studying?,494,184.617,0.0327
llama3:8b,How can I start a simple workout routine at home with no equ...,542,195.369,0.0337
llama3:8b,What's the difference between anxiety and stress?,503,197.443,0.0336
llama3:8b,What are some tips to stay focused while studying?,548,195.392,0.0325
llama3:8b,How can I start a simple workout routine at home with no equ...,568,186.870,0.0329
llama3:8b,What are some tips to stay focused while studying?,487,197.737,0.0336
llama3:8b,What's the difference between anxiety and stress?,501,196.835,0.0333
llama3:8b,How do I negotiate my salary during a job offer?,536,196.403,0.0333
llama3:8b,How do I negotiate my salary during a job offer?,479,188.451,0.0332
llama3:8b,Can you help me plan a 3-day trip to Paris on a budget?,753,193.712,0.0326
llama3:8b,How do I write a professional follow-up email after a job in...,490,189.128,0.0332
llama3:8b,What are some fun icebreaker questions for team meetings?,449,202.987,0.0323
llama3:8b,What are some fun icebreaker questions for team meetings?,509,193.187,0.0330
llama3:8b,What's a quick and healthy dinner I can make with chicken an...,318,198.841,0.0330
llama3:8b,How do I negotiate my salary during a job offer?,672,195.009,0.0333
llama3:8b,What's the difference between anxiety and stress?,515,202.774,0.0325
llama3:8b,How do I write a professional follow-up email after a job in...,502,203.534,0.0331
llama3:8b,How can I start a simple workout routine at home with no equ...,568,194.727,0.0330
llama3:8b,Can you explain inflation in simple terms?,368,211.828,0.0324
llama3:8b,What are some tips to stay focused while studying?,580,193.338,0.0330
llama3:8b,What are some fun icebreaker questions for team meetings?,435,211.779,0.0323
llama3:8b,What are some fun icebreaker questions for team meetings?,573,205.680,0.0331
llama3:8b,What's a quick and healthy dinner I can make with chicken an...,284,204.533,0.0323
llama3:8b,What's the difference between anxiety and stress?,415,213.527,0.0322
llama3:8b,What's a quick and healthy dinner I can make with chicken an...,379,212.631,0.0329
llama3:8b,What's a quick and healthy dinner I can make with chicken an...,336,209.108,0.0325
llama3:8b,What's a quick and healthy dinner I can make with chicken an...,393,203.436,0.0325
llama3:8b,What are some tips to stay focused while studying?,528,204.635,0.0326
llama3:8b,Can you explain inflation in simple terms?,536,212.368,0.0332
llama3:8b,What are some fun icebreaker questions for team meetings?,481,216.342,0.0332
llama3:8b,What's the difference between anxiety and stress?,366,210.542,0.0324
llama3:8b,What are some fun icebreaker questions for team meetings?,417,219.238,0.0320
llama3:8b,Can you help me plan a 3-day trip to Paris on a budget?,859,193.415,0.0330
llama3:8b,How do I negotiate my salary during a job offer?,613,211.616,0.0327
llama3:8b,How do I negotiate my salary during a job offer?,554,216.147,0.0331
llama3:8b,How do I write a professional follow-up email after a job in...,567,214.436,0.0326
llama3:8b,What are some tips to stay focused while studying?,581,208.391,0.0325
llama3:8b,Can you explain inflation in simple terms?,408,223.432,0.0316
llama3:8b,Can you explain inflation in simple terms?,422,224.892,0.0317
llama3:8b,How do I negotiate my salary during a job offer?,647,217.550,0.0331
llama3:8b,Can you explain inflation in simple terms?,350,214.286,0.0335
llama3:8b,How do I write a professional follow-up email after a job in...,549,210.507,0.0334
llama3:8b,How do I write a professional follow-up email after a job in...,526,226.561,0.0317
llama3:8b,How can I start a simple workout routine at home with no equ...,556,222.719,0.0323
llama3:8b,Can you summarize the key points of the book Atomic Habits?,555,211.951,0.0336
llama3:8b,What's the difference between anxiety and stress?,463,229.210,0.0328
llama3:8b,Can you explain inflation in simple terms?,366,232.001,0.0320
llama3:8b,What's the difference between anxiety and stress?,481,231.387,0.0329
llama3:8b,How do I write a professional follow-up email after a job in...,490,221.451,0.0322
llama3:8b,Can you summarize the key points of the book Atomic Habits?,573,219.873,0.0322
llama3:8b,How can I start a simple workout routine at home with no equ...,434,230.766,0.0322
llama3:8b,How do I write a professional follow-up email after a job in...,550,232.692,0.0317
llama3:8b,How can I start a simple workout routine at home with no equ...,712,223.827,0.0323
llama3:8b,What's a quick and healthy dinner I can make with chicken an...,480,233.658,0.0330
llama3:8b,How can I start a simple workout routine at home with no equ...,707,218.125,0.0323
llama3:8b,What's the difference between anxiety and stress?,460,225.363,0.0323
llama3:8b,How do I negotiate my salary during a job offer?,528,235.427,0.0318
llama3:8b,How do I write a professional follow-up email after a job in...,516,237.264,0.0318
llama3:8b,What's the difference between anxiety and stress?,462,238.026,0.0328
llama3:8b,How can I start a simple workout routine at home with no equ...,476,225.067,0.0330
llama3:8b,Can you explain inflation in simple terms?,442,239.755,0.0324
llama3:8b,What's the difference between anxiety and stress?,493,226.917,0.0328
llama3:8b,Can you help me plan a 3-day trip to Paris on a budget?,733,219.028,0.0332
llama3:8b,How can I start a simple workout routine at home with no equ...,529,242.326,0.0320
llama3:8b,Can you summarize the key points of the book Atomic Habits?,513,229.187,0.0327
llama3:8b,What's the difference between anxiety and stress?,507,243.472,0.0324
llama3:8b,What's the difference between anxiety and stress?,457,242.782,0.0327
llama3:8b,Can you summarize the key points of the book Atomic Habits?,472,235.386,0.0329
llama3:8b,What are some tips to stay focused while studying?,482,236.298,0.0329
llama3:8b,What are some tips to stay focused while studying?,495,246.272,0.0322
llama3:8b,What's a quick and healthy dinner I can make with chicken an...,374,251.231,0.0326
llama3:8b,How do I negotiate my salary during a job offer?,522,243.809,0.0329
llama3:8b,What are some fun icebreaker questions for team meetings?,348,252.864,0.0326
llama3:8b,Can you summarize the key points of the book Atomic Habits?,501,248.901,0.0320
llama3:8b,What are some fun icebreaker questions for team meetings?,350,239.843,0.0332
llama3:8b,Can you summarize the key points of the book Atomic Habits?,519,238.077,0.0326
llama3:8b,How do I write a professional follow-up email after a job in...,554,249.189,0.0324
llama3:8b,What's the difference between anxiety and stress?,454,252.203,0.0319
llama3:8b,What are some tips to stay focused while studying?,603,245.233,0.0330
llama3:8b,What are some fun icebreaker questions for team meetings?,377,243.649,0.0331
llama3:8b,Can you explain inflation in simple terms?,392,258.985,0.0316
llama3:8b,Can you explain inflation in simple terms?,363,249.982,0.0321
llama3:8b,What are some tips to stay focused while studying?,537,252.142,0.0332
llama3:8b,How do I negotiate my salary during a job offer?,561,241.405,0.0330
llama3:8b,How do I negotiate my salary during a job offer?,569,242.147,0.0331
llama3:8b,Can you help me plan a 3-day trip to Paris on a budget?,816,237.609,0.0326
llama3:8b,How do I write a professional follow-up email after a job in...,458,255.821,0.0333
llama3:8b,Can you explain inflation in simple terms?,461,261.466,0.0326
llama3:8b,Can you help me plan a 3-day trip to Paris on a budget?,545,261.277,0.0318
llama3:8b,What are some tips to stay focused while studying?,533,250.217,0.0326
llama3:8b,What are some fun icebreaker questions for team meetings?,475,262.309,0.0326
llama3:8b,Can you summarize the key points of the book Atomic Habits?,434,263.179,0.0327
llama3:8b,What's a quick and healthy dinner I can make with chicken an...,543,258.106,0.0331
llama3:8b,What's the difference between anxiety and stress?,489,253.076,0.0330
llama3:8b,Can you summarize the key points of the book Atomic Habits?,510,249.525,0.0328
llama3:8b,How do I write a professional follow-up email after a job in...,589,264.025,0.0319
llama3:8b,How do I write a professional follow-up email after a job in...,520,265.738,0.0319
llama3:8b,Can you help me plan a 3-day trip to Paris on a budget?,800,257.326,0.0327
llama3:8b,What are some tips to stay focused while studying?,494,262.224,0.0331
llama3:8b,What are some tips to stay focused while studying?,477,260.721,0.0334
llama3:8b,Can you summarize the key points of the book Atomic Habits?,538,255.990,0.0331
llama3:8b,Can you summarize the key points of the book Atomic Habits?,574,269.471,0.0320
llama3:8b,How do I write a professional follow-up email after a job in...,533,267.293,0.0327
llama3:8b,What's a quick and healthy dinner I can make with chicken an...,299,265.764,0.0335
llama3:8b,How do I negotiate my salary during a job offer?,510,269.121,0.0326
llama3:8b,How can I start a simple workout routine at home with no equ...,510,262.026,0.0331
llama3:8b,Can you explain inflation in simple terms?,566,258.883,0.0333
llama3:8b,How do I write a professional follow-up email after a job in...,580,259.015,0.0334
llama3:8b,Can you summarize the key points of the book Atomic Habits?,548,276.652,0.0319
llama3:8b,What's the difference between anxiety and stress?,567,275.545,0.0332
llama3:8b,Can you summarize the key points of the book Atomic Habits?,531,276.901,0.0333
llama3:8b,Can you summarize the key points of the book Atomic Habits?,485,267.306,0.0324
llama3:8b,Can you summarize the key points of the book Atomic Habits?,452,279.890,0.0318
llama3:8b,What's the difference between anxiety and stress?,428,280.567,0.0333
llama3:8b,Can you help me plan a 3-day trip to Paris on a budget?,605,264.651,0.0324
llama3:8b,What are some tips to stay focused while studying?,564,277.596,0.0325
llama3:8b,Can you help me plan a 3-day trip to Paris on a budget?,682,275.172,0.0325
llama3:8b,Can you help me plan a 3-day trip to Paris on a budget?,688,277.469,0.0370
llama3:8b,Can you summarize the key points of the book Atomic Habits?,511,274.742,0.0317
llama3:8b,What's a quick and healthy dinner I can make with chicken an...,366,277.431,0.0329
llama3:8b,Can you explain inflation in simple terms?,207,293.469,0.0456
llama3:8b,What are some tips to stay focused while studying?,534,272.888,0.0332
llama3:8b,Can you help me plan a 3-day trip to Paris on a budget?,654,279.404,0.0358
llama3:8b,Can you summarize the key points of the book Atomic Habits?,231,292.666,0.0444
llama3:8b,What's the difference between anxiety and stress?,194,293.887,0.0466
llama3:8b,What's the difference between anxiety and stress?,452,285.940,0.0376
llama3:8b,Can you summarize the key points of the book Atomic Habits?,23,299.678,0.1416
llama3:8b,Can you help me plan a 3-day trip to Paris on a budget?,56,298.582,0.0778
llama3:8b,How do I write a professional follow-up email after a job in...,23,299.423,0.1413
llama3:8b,What's the difference between anxiety and stress?,283,291.202,0.0413
llama3:8b,What are some fun icebreaker questions for team meetings?,247,292.344,0.0427
llama3:8b,How can I start a simple workout routine at home with no equ...,27,299.504,0.1258
llama3:8b,Can you explain inflation in simple terms?,474,276.846,0.0329
llama3:8b,What are some tips to stay focused while studying?,54,298.688,0.0780
llama3:8b,What are some tips to stay focused while studying?,31,299.463,0.1109
llama3:8b,What's the difference between anxiety and stress?,57,298.514,0.0769
llama3:8b,Can you summarize the key points of the book Atomic Habits?,486,284.553,0.0378
llama3:8b,Can you summarize the key points of the book Atomic Habits?,58,298.520,0.0758
llama3:8b,What's the difference between anxiety and stress?,59,298.522,0.0751
llama3:8b,What's the difference between anxiety and stress?,476,284.810,0.0380
llama3:8b,What's the difference between anxiety and stress?,61,298.532,0.0715
llama3:8b,What's a quick and healthy dinner I can make with chicken an...,165,294.976,0.0480
llama3:8b,What are some tips to stay focused while studying?,120,296.439,0.0538
llama3:8b,How do I negotiate my salary during a job offer?,61,298.594,0.0714
llama3:8b,How do I negotiate my salary during a job offer?,36,299.547,0.0999
llama3:8b,Can you explain inflation in simple terms?,97,297.340,0.0573
llama3:8b,How do I negotiate my salary during a job offer?,61,298.602,0.0713
llama3:8b,What are some tips to stay focused while studying?,59,298.573,0.0743
llama3:8b,How do I write a professional follow-up email after a job in...,30,299.554,0.1133
llama3:8b,How do I negotiate my salary during a job offer?,594,275.404,0.0329
llama3:8b,How do I write a professional follow-up email after a job in...,91,297.512,0.0584
llama3:8b,Can you summarize the key points of the book Atomic Habits?,62,298.496,0.0709
llama3:8b,What are some tips to stay focused while studying?,63,298.493,0.0701
llama3:8b,Can you summarize the key points of the book Atomic Habits?,60,298.561,0.0725
llama3:8b,Can you help me plan a 3-day trip to Paris on a budget?,60,298.564,0.0724
llama3:8b,How do I negotiate my salary during a job offer?,94,297.510,0.0577
llama3:8b,What are some fun icebreaker questions for team meetings?,121,296.520,0.0518
llama3:8b,How can I start a simple workout routine at home with no equ...,82,297.865,0.0610
llama3:8b,What are some tips to stay focused while studying?,61,298.539,0.0715
llama3:8b,Can you help me plan a 3-day trip to Paris on a budget?,62,298.525,0.0707
llama3:8b,Can you explain inflation in simple terms?,29,299.538,0.1161
llama3:8b,What are some tips to stay focused while studying?,30,299.543,0.1138
llama3:8b,Can you help me plan a 3-day trip to Paris on a budget?,64,298.520,0.0696
llama3:8b,What are some fun icebreaker questions for team meetings?,29,299.459,0.1167
llama3:8b,Can you explain inflation in simple terms?,33,299.461,0.1056
llama3:8b,Can you summarize the key points of the book Atomic Habits?,95,297.240,0.0572
llama3:8b,What's a quick and healthy dinner I can make with chicken an...,33,299.458,0.1064
llama3:8b,What's the difference between anxiety and stress?,68,298.390,0.0674
llama3:8b,Can you summarize the key points of the book Atomic Habits?,53,298.874,0.0778
llama3:8b,What's a quick and healthy dinner I can make with chicken an...,33,299.524,0.1053
llama3:8b,How do I negotiate my salary during a job offer?,4,300.434,0.6504
llama3:8b,How can I start a simple workout routine at home with no equ...,706,276.952,0.0319
llama3:8b,How do I write a professional follow-up email after a job in...,26,299.590,0.1260
llama3:8b,How do I negotiate my salary during a job offer?,26,299.596,0.1261
llama3:8b,Can you summarize the key points of the book Atomic Habits?,96,297.501,0.0565
llama3:8b,What are some fun icebreaker questions for team meetings?,94,297.562,0.0571
llama3:8b,What are some fun icebreaker questions for team meetings?,25,299.679,0.1300
llama3:8b,How do I write a professional follow-up email after a job in...,59,298.370,0.0767
llama3:8b,How do I negotiate my salary during a job offer?,33,299.568,0.1061
llama3:8b,How can I start a simple workout routine at home with no equ...,67,298.270,0.0677
llama3:8b,How do I negotiate my salary during a job offer?,588,281.088,0.0320
llama3:8b,What's the difference between anxiety and stress?,58,298.683,0.0734
llama3:8b,How do I write a professional follow-up email after a job in...,96,297.533,0.0564
llama3:8b,Can you summarize the key points of the book Atomic Habits?,64,298.565,0.0695
llama3:8b,How do I write a professional follow-up email after a job in...,33,299.522,0.1063
llama3:8b,What's the difference between anxiety and stress?,69,298.567,0.0669
llama3:8b,What's a quick and healthy dinner I can make with chicken an...,41,299.439,0.0918
llama3:8b,Can you explain inflation in simple terms?,39,299.519,0.0946
llama3:8b,How can I start a simple workout routine at home with no equ...,558,282.341,0.0321
llama3:8b,Can you help me plan a 3-day trip to Paris on a budget?,38,299.020,0.0962
llama3:8b,Can you summarize the key points of the book Atomic Habits?,61,298.398,0.0719
llama3:8b,What's the difference between anxiety and stress?,56,298.647,0.0754
llama3:8b,How do I write a professional follow-up email after a job in...,29,299.534,0.1166
llama3:8b,What's the difference between anxiety and stress?,61,298.561,0.0714
llama3:8b,Can you explain inflation in simple terms?,23,299.699,0.1400
llama3:8b,What are some fun icebreaker questions for team meetings?,17,299.887,0.1782
llama3:8b,Can you help me plan a 3-day trip to Paris on a budget?,1,300.388,2.5328
llama3:8b,How do I write a professional follow-up email after a job in...,27,299.484,0.1231
llama3:8b,How do I write a professional follow-up email after a job in...,92,297.334,0.0579
llama3:8b,Can you summarize the key points of the book Atomic Habits?,56,298.674,0.0756
llama3:8b,What are some tips to stay focused while studying?,54,298.762,0.0771
llama3:8b,What are some tips to stay focused while studying?,31,299.478,0.1112
llama3:8b,How can I start a simple workout routine at home with no equ...,59,298.618,0.0730
llama3:8b,Can you help me plan a 3-day trip to Paris on a budget?,69,298.057,0.0669
llama3:8b,Can you explain inflation in simple terms?,67,298.116,0.0679
llama3:8b,What's the difference between anxiety and stress?,62,298.504,0.0710
llama3:8b,How can I start a simple workout routine at home with no equ...,54,298.810,0.0760
llama3:8b,Can you explain inflation in simple terms?,26,299.621,0.1271
llama3:8b,Can you help me plan a 3-day trip to Paris on a budget?,63,298.553,0.0701
llama3:8b,Can you summarize the key points of the book Atomic Habits?,45,298.789,0.0862
llama3:8b,Can you summarize the key points of the book Atomic Habits?,378,288.010,0.0388
llama3:8b,What's the difference between anxiety and stress?,85,297.558,0.0618
llama3:8b,Can you explain inflation in simple terms?,61,298.492,0.0716
llama3:8b,Can you summarize the key points of the book Atomic Habits?,362,288.531,0.0397
llama3:8b,What are some fun icebreaker questions for team meetings?,42,299.005,0.0923
llama3:8b,Can you summarize the key points of the book Atomic Habits?,34,299.318,0.1057
llama3:8b,How do I write a professional follow-up email after a job in...,94,297.551,0.0572
llama3:8b,What are some tips to stay focused while studying?,45,299.075,0.0855
llama3:8b,What's a quick and healthy dinner I can make with chicken an...,2,300.388,1.2722
llama3:8b,Can you summarize the key points of the book Atomic Habits?,2,300.385,1.2815
llama3:8b,Can you explain inflation in simple terms?,68,298.404,0.0674
llama3:8b,How do I negotiate my salary during a job offer?,340,289.028,0.0401
llama3:8b,How can I start a simple workout routine at home with no equ...,93,297.495,0.0577
llama3:8b,Can you help me plan a 3-day trip to Paris on a budget?,63,298.469,0.0706
llama3:8b,Can you explain inflation in simple terms?,93,297.557,0.0578
llama3:8b,Can you help me plan a 3-day trip to Paris on a budget?,77,298.084,0.0631
llama3:8b,Can you help me plan a 3-day trip to Paris on a budget?,60,298.576,0.0728
llama3:8b,How do I negotiate my salary during a job offer?,50,298.939,0.0805
llama3:8b,How can I start a simple workout routine at home with no equ...,303,290.528,0.0410
llama3:8b,What are some tips to stay focused while studying?,31,299.528,0.1110
llama3:8b,Can you explain inflation in simple terms?,228,293.031,0.0437
llama3:8b,What are some fun icebreaker questions for team meetings?,31,299.567,0.1111
llama3:8b,Can you help me plan a 3-day trip to Paris on a budget?,50,298.573,0.0819
